Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Stevens, Nick",CA,20,297,57,175,472,9,9, ,47,70,82,84,50,23,18,7,198,240, ,6,38,22,13
"Dal Santo, Nick",SK,25,284,105,187,471,11,6,17,82,52,93,79,34,17,12,12,181,282,8,7,60,42,13
"Johnson, Kane",RI,19,257,106,214,471,3,3, ,56,39,75,81,45,31,12,4,181,293,3,6,30,7,16
"Brown, Nathan",RI,20,341,93,126,467,26,28, ,40,49,97,62,68,19,14,8,153,307,5,17,19,43,11
"Grant, Shannon",KA,22,273,89,194,467,23,18,1,55,31,100,71,52,16,11,7,166,298,2,16,23,5,22
"Pavlich, Matthew",FR,22,306,118,160,466,19,23,6,67,42,98,66,61,7,23,8,194,270,21,21,46,23,9
"Jones, Austinn",SK,25,346,85,120,466,3,6, ,37,147,56,30,46,7,13,11,129,322,5,3,33,85,16
"Johnson, Brad",WB,21,332,133,120,452,19,24,14,51,51,77,43,57,15,11,3,167,265,20,28,31,32,13
"Johnson, Jason",ES,19,277,91,173,450,14,16,1,57,29,90,94,42,17,11,5,219,222,7,10,16,12,12
"Camporeale, Scott",CA,22,324,58,122,446,21,12, ,74,66,89,59,62,23,22,9,153,281,4,12,29,27,12
"Schofield, Jarrad",PA,25,280,95,166,446,13,9,1,54,59,84,47,41,18,14,5,119,330,1,10,19,51,13
"Lappin, Matthew",CA,22,323,114,122,445,23,7, ,42,126,67,32,55,25,18,9,186,241,21,20,43,74,10
"Mathews, Ben",SY,24,239,109,204,443,6,8, ,94,42,47,48,32,12,15,1,138,307,4,6,25,3,10
"Brown, Nathan",ME,22,285,105,155,440,5,7,1,36,77,56,25,34,14,9,9,117,325,3,7,27,54,10
"Edwards, Tyson",AD,22,303,108,135,438,18,20,2,62,46,75,74,35,13,8,6,165,272,6,16,32,30,10
"Woewodin, Shane",CW,22,314,96,120,434,10,12,3,64,61,62,50,65,22,18,2,167,248,13,9,28,12,7
"Riewoldt, Nick",SK,25,324,256,108,432,67,32,22,25,9,123,12,49,22,7,17,140,292,46,89,46,7,27
"Braun, Michael",WC,23,259,119,172,431,9,9, ,71,24,90,48,40,23,10,3,130,304,1,4,57,23,5
"Peverill, Damien",ES,24,240,116,190,430,5,8,2,103,25,79,60,41,23,10, ,174,250,4,7,51,23,11
"Milburn, Darren",GE,23,233,134,196,429,3,5,56,66,58,42,63,32,16,19,3,186,228,15,10,94,33,14
"Bruce, Cameron",ME,22,229,99,199,428,34,23,6,81,24,92,65,57,16,19,9,196,226,18,27,52,26,10
"Green, Brad",ME,21,270,106,151,421,26,10,1,41,55,95,42,47,11,16,5,145,262,9,24,27,16,6
"Hird, James",ES,20,307,103,114,421,25,14, ,40,37,81,68,48,27,14,9,210,211,24,24,17,6,14
"Eagleton, Nathan",WB,22,275,137,144,419,17,16,5,44,37,99,35,53,12,11,4,104,316,4,13,15,17,8
"Campbell, Wayne",RI,19,237,97,180,417,2,1,5,49,75,63,62,38,14,16,1,141,264,7,4,37,16,7
"Murphy, Justin",ES,23,211,123,205,416,24,11,1,55,26,86,39,62,9,15,3,141,270,8,13,39,12,5
"Kerr, Daniel",WC,21,243,74,173,416,13,8,1,68,26,70,68,41,26,18,10,194,241,10,6,34,47,9
"Corey, Joel",GE,22,242,92,173,415,9,13,12,75,30,78,86,51,26,19,9,201,214,15,9,35,6,9
"Solomon, Dean",ES,23,245,79,154,399,15,17,9,88,37,102,54,82,28,44,8,203,196,13,11,57,5,20
"White, Jeff",ME,23,222,127,177,399,8,5,523,38,27,88,63,32,31,13,15,127,268,18,9,61,14,12
"Wilson, Michael",PA,23,228,93,167,395,9,8,8,62,50,54,46,39,17,18,7,145,241,4,3,71,24,7
"Scotland, Heath",CA,22,242,93,152,394,12,8, ,51,34,69,65,53,12,17,9,173,227,5,9,32,22,10
"Smith, Rohan",WB,21,304,97,88,392,7,13, ,29,131,80,14,45,12,13,4,89,266,5,5,36,28,1
"Tredrea, Warren",PA,25,286,192,105,391,81,44,4,30,3,90,2,50,29,15,15,181,207,50,97,35,2,21
"Tivendale, Greg",RI,22,261,77,130,391,9,13,3,50,81,95,42,51,11,12,3,127,268,1,6,30,33,7
"Williams, Paul",SY,21,229,59,156,385,9,8, ,44,45,81,54,41,17,9,9,144,229,7,5,7,28,15
"Johnson, Chris",BL,25,221,117,164,385,3,4,1,51,170,47,25,64,16,24,5,141,240,17,7,60,28,10
"Johnson, Ben",CW,22,258,93,121,379,4,7, ,30,76,70,34,45,16,13,12,115,263,1,2,29,21,9
"Mooney, Cameron",GE,24,228,116,147,375,12,6,85,35,47,35,52,63,13,29,3,141,227,16,11,72,9,5
"Mitchell, Sam",HW,20,210,47,162,372,5,5,1,60,29,61,120,42,28,20,2,223,154, ,2,35,3,8
"Stevens, Anthony",KA,20,262,86,109,371,5,3,1,52,58,59,44,69,17,19,3,134,230,5,5,37,28,4
"Cousins, Ben",WC,17,203,52,166,369,8,7, ,38,26,71,72,38,16,11,4,167,211,4,5,28,22,7
"Smith, Joel",HW,22,261,73,106,367,7,2, ,48,126,50,27,57,12,13, ,120,209,3,3,28,68,2
"Black, Heath",SK,20,229,97,137,366,11,10,1,41,42,82,34,39,8,15,6,100,263,6,4,23,41,6
"Wirrpanda, David",WC,22,259,56,104,363,2,3,1,59,150,27,22,34,7,8,6,127,215,7,3,69,45,5
"McPhee, Adam",ES,21,237,125,125,362,15,9,21,56,61,62,28,67,26,34,12,142,227,28,12,80,23,13
"Welsh, Andrew",ES,22,244,96,115,359,1,1,2,42,75,23,27,40,12,10,3,112,240,8,1,69,9,2
"Carr, Josh",PA,19,195,65,161,356,11,6,3,58,21,56,86,39,18,18,3,152,201,4,3,36,16,17
"Stenglein, Tyson",AD,22,192,87,163,355,7,8,26,75,17,47,81,41,26,19,3,182,174,20,8,52,1,5
"Chapman, Paul",GE,25,240,96,113,353,38,19,1,80,20,81,36,46,21,27,7,149,197,4,27,45,17,16
"Wells, Daniel",KA,22,239,89,114,353,13,8,25,49,28,78,50,31,14,6,6,123,225,4,14,48,45,15
"James, Roger",PA,19,212,58,141,353,9,6, ,52,37,64,91,44,20,11,2,175,180,4,4,22,14,10
"Darcy, Luke",WB,22,216,127,136,352,30,13,344,59,21,57,90,65,33,33, ,184,177,36,33,42,3,19
"Harris, Daniel",KA,21,159,47,190,349,11,4, ,86,8,54,108,26,16,9,9,204,143,2,3,39,3,9
"Bartel, Jimmy",GE,16,222,90,126,348,3,8,1,78,35,59,60,34,11,11,13,140,197,10,4,33,1,2
"OKeefe, Ryan",SY,24,244,124,103,347,33,17,2,56,8,102,28,51,11,12,2,132,208,22,32,35,7,7
"Hall, Barry",SY,24,244,191,101,345,74,39,34,30,1,64,14,73,20,34,11,170,183,62,91,25,1,12
"Burgoyne, Shaun",PA,25,215,77,130,345,18,14,3,79,60,48,34,26,9,10,1,117,216,6,13,48,59,11
"Powell, Stephen",SK,20,199,65,146,345,9,6, ,58,22,92,59,44,12,14,3,145,201, ,4,22,5,6
"Kennelly, Tadhg",SY,23,192,83,153,345,7,2,1,37,100,33,11,44,8,15,7,80,240,5,2,64,26,2
"Lucas, Scott",ES,21,275,108,69,344,25,21,9,53,48,77,17,45,17,14,4,124,212,20,19,31,1,8
"Lekkas, Angelo",HW,22,250,98,94,344,15,11, ,76,39,74,26,44,12,17, ,122,208,8,11,25,12,6
"Maxfield, Stuart",SY,24,253,74,88,341,8,6, ,78,58,107,31,42,16,18,2,83,241,1,1,31,21,5
"Thompson, Andrew",SK,24,154,63,187,341,7,8,6,81,12,67,80,32,13,15,1,176,168,8,5,41,4,7
"Houlihan, Ryan",CA,21,270,83,71,341,7,6,1,30,89,48,19,48,12,13,1,124,183,10,8,40,60,7
"Walker, James",FR,22,196,92,142,338,3, , ,53,34,50,36,21,9,5, ,112,224,1,2,29,21, 
"Johncock, Graham",AD,22,237,114,100,337,21,15,1,63,52,76,35,47,19,12,1,147,190,11,17,34,23,14
"Headland, Des",FR,20,232,77,105,337,17,9,1,73,23,88,50,51,16,16,5,130,210,3,9,25,22,7
"Pike, Martin",BL,25,222,100,114,336,27,18,2,40,20,87,25,43,8,19,5,129,209,12,23,62,8,11
"Goodes, Adam",SY,24,205,116,131,336,9,10,103,31,45,41,31,38,12,14,4,135,185,23,15,81,22,12
"King, David",KA,22,271,94,65,336,8,9, ,37,106,96,30,44,9,10,3,75,235,2,9,21,66,20
"Harvey, Brent",KA,21,218,71,117,335,30,13, ,37,15,63,43,28,17,6,3,122,212,8,20,15,33,12
"McDonald, James",ME,18,213,76,122,335,3,4,5,76,26,80,78,37,16,14, ,157,183,1,3,25,13,9
"Morrison, Chad",WC,18,211,85,123,334,4,7, ,14,51,29,22,23,13,3,2,99,229,5,4,23,17,4
"Scarlett, Matthew",GE,25,238,132,96,334,3,3,2,42,101,25,5,44,17,29,5,118,207,30,1,112,17,3
"Cassisi, Domenic",PA,25,196,70,137,333,15,11, ,56,25,53,33,27,15,11, ,133,206,5,10,21,4,10
"Ries, Nick",HW,22,158,73,174,332,4,4, ,61,23,48,58,32,13,19, ,133,197,1,8,29,2,12
"Harley, Tom",GE,25,221,132,108,329, , ,1,32,51,35,6,38,27,19,1,127,195,32, ,77,8, 
"Clement, James",CW,22,251,117,77,328, , ,2,33,172,21,3,41,15,15, ,105,197,23, ,72,24,4
"Ramanauskas, Adam",ES,24,220,112,104,324,6,6,3,31,74,42,32,36,9,13, ,103,207,6,8,50,12,4
"Chaffey, Mark",RI,20,235,96,89,324,4,2, ,29,77,33,14,41,13,14, ,88,235,2,5,47,8,2
"Embley, Andrew",WC,17,211,89,112,323,14,12,20,45,37,67,36,47,10,17,4,108,208,9,13,25,24,6
"Beaumont, Simon",HW,21,217,122,105,322,10,13,11,41,32,41,30,44,21,13, ,117,204,11,12,44,6,1
"Buckley, Nathan",CW,15,222,75,97,319,12,10,4,48,21,85,56,38,17,6,4,118,200,7,4,27,3,7
"Crouch, Jared",SY,24,177,38,142,319,8,9, ,86,36,55,52,39,24,14, ,145,157,2,4,29,22,6
"McManus, Shaun",FR,20,207,68,109,316,7,5, ,69,20,71,34,34,13,20,5,116,188,3,3,19,10,17
"Kingsley, Adam",PA,19,203,92,111,314,8,2,2,32,68,61,37,29,14,5,3,99,222,3,5,39,20,8
"Cox, Dean",WC,23,172,117,142,314,5,10,512,37,27,39,62,56,31,27,5,126,188,18,12,45,11,7
"Robertson, Russell",ME,22,214,113,99,313,30,29,1,36,2,75,13,34,14,9,2,133,171,21,31,30,15,12
"Holland, Brodie",CW,18,198,79,113,311,18,5,2,46,29,53,47,38,12,8,2,122,189,4,9,32,12,8
"Hadley, Richard",BL,23,148,77,162,310,6,6,4,68,14,56,56,21,7,13, ,146,170,5,3,31,4,11
"Notting, Tim",BL,25,177,89,132,309,30,21,6,43,22,87,33,56,8,18,1,123,192,8,23,44,22,9
"Burns, Scott",CW,19,163,83,145,308,17,10, ,41,19,58,74,21,27,11, ,152,157,3,19,23, ,13
"Schammer, Byron",FR,20,193,50,113,306,10,6, ,48,26,44,52,34,10,13,12,103,205,3,6,13,25,5
"Makepeace, Troy",KA,20,230,66,76,306,8,4, ,35,93,44,19,24,11,6,3,113,165,4,4,60,33,5
"OBree, Shane",CW,18,188,69,117,305,6,9, ,35,14,62,43,45,15,19, ,100,204,2,7,34,11,6
"Hunt, Josh",GE,24,191,68,114,305,3,3,1,62,137,50,16,42,12,16,1,100,198,5,3,44,9,4
"Wheatley, Paul",ME,20,222,111,83,305,2,4,3,38,106,40,16,32,9,8, ,97,198,8,6,73,8,3
"Goddard, Brendon",SK,24,174,109,128,302,4,4,14,48,35,63,21,33,6,11,3,94,212,5,5,33,28,13
"Ablett, Gary",GE,21,178,46,123,301,35,25, ,93,12,63,49,45,14,27,3,174,118,11,17,30,13,17
"Longmuir, Justin",FR,21,170,106,129,299,26,14,219,47,16,47,65,56,17,36, ,169,126,35,34,44,6,8
"Whelan, Matthew",ME,20,158,89,139,297,1, , ,56,63,20,22,24,14,11, ,128,166,13, ,83,10,3
"Wanganeen, Gavin",PA,19,193,86,103,296,24,10, ,17,32,37,10,26,14,9,2,96,189,5,18,22,33,4
"Hart, Shaun",BL,20,182,46,113,295,7,6, ,41,18,55,36,39,6,17, ,97,190, ,4,37,9,8
"Everitt, Peter",HW,22,203,99,90,293,28,11,628,43,28,53,75,50,30,20,6,161,138,19,20,57,6,9
"Croad, Trent",HW,21,211,111,79,290,7,8,9,26,74,67,14,57,9,32,2,112,181,31,4,62,6,5
"Johnson, Brett",CA,21,175,51,115,290,5,8, ,56,19,71,73,26,3,9,1,155,137,1,4,34,7,10
"Rawlings, Brady",KA,21,168,74,121,289,12,14, ,43,22,48,20,19,8,6,1,89,194,3,19,39,15,4
"Baker, Steven",SK,21,159,66,130,289,3,2, ,56,36,23,34,30,24,13, ,123,172,3,2,64,8,1
"Cook, Troy",FR,18,157,60,132,289,1,4,1,65,41,45,39,31,11,11, ,98,188,5,3,26,3,5
"Grant, Chris",WB,22,180,106,109,289, ,8,4,32,57,16,7,33,23,15, ,130,162,25,3,85,10,2
"Murphy, Robert",WB,19,218,85,69,287,16,8,1,40,64,72,14,24,7,6,5,75,206,7,11,41,31,14
"Barry, Leo",SY,23,139,107,148,287, , ,4,34,78,6,9,27,14,18,3,100,179,9, ,66,63, 
"Hahn, Mitch",WB,22,190,80,95,285,18,14,15,48,20,71,50,51,13,19,2,160,133,21,10,53,8,8
"Heffernan, Chris",ME,18,165,44,119,284,2,4,9,71,20,53,63,38,21,19, ,140,144,2,7,43,5,8
"Leppitsch, Justin",BL,24,173,108,110,283,6,2,6,40,72,24,9,46,10,19,2,124,153,28,6,92,38,5
"Krakouer, Andrew",RI,22,169,54,113,282,20,8,2,95,8,48,69,35,20,13, ,157,120,3,3,36,13,5
"Johnson, Mark",ES,20,162,54,117,279,17,11,4,57,26,51,52,40,35,25, ,145,132,7,3,50,34,10
"Cole, Richard",CW,22,172,85,107,279, ,4,5,55,55,17,8,48,12,20, ,107,177,5,2,56,29,2
"Lloyd, Matthew",ES,24,228,134,49,277,96,39,1,35,4,45,6,44,29,24,10,132,142,44,90,22, ,16
"Bishop, Matthew",PA,24,172,109,105,277, , ,7,27,149,12,13,33,8,13, ,52,216,4, ,91,21,3
"Lade, Brendon",PA,24,156,110,120,276,31,10,382,41,12,53,54,44,22,29,6,121,155,25,27,45, ,20
"Wojcinski, David",GE,21,172,54,104,276,9,9, ,40,35,64,28,39,7,18,4,108,167,4,3,32,28,2
"Fraser, Josh",CW,18,194,95,81,275,17,17,236,43,10,71,68,49,35,28,9,154,117,21,14,28,2,7
"Riccardi, Peter",GE,19,187,77,88,275,15,13,1,47,23,64,36,24,11,5,7,94,180,2,9,16,20,11
"Read, Phillip",ME,21,181,75,94,275,4,7, ,58,15,59,48,43,8,17,1,112,168,3,9,36,8,10
"Brown, Jonathan",BL,17,173,140,101,274,39,21,8,27,2,77,12,41,17,16,8,131,147,40,51,23, ,10
"Brogan, Dean",PA,23,120,111,153,273,14,3,328,44,8,25,70,49,34,37,3,139,136,27,15,54,3,7
"Copeland, Robert",BL,25,179,80,93,272,2,3,8,66,64,29,14,51,11,22, ,100,170,7,1,101,12, 
"Graham, Ben",GE,23,202,131,69,271,39,31,19,40,9,83,19,41,15,15,6,133,139,38,48,66,5,9
"Hyde, Chris",RI,22,148,84,123,271,5,6,1,46,14,46,33,30,12,15, ,88,190,1,4,26,7,4
"Bolton, Craig",SY,24,164,81,106,270,6, ,5,57,75,25,11,34,18,14, ,95,168,8,2,66,16, 
"Vandenberg, Richard",HW,16,195,58,74,269,12,4, ,43,19,77,40,47,11,12,6,83,186,1,6,19,8,2
"Misiti, Joe",ES,19,153,52,115,268,6,3,1,32,22,41,49,25,3,9, ,98,174, ,3,23,1,8
"Voss, Brett",SK,21,157,91,111,268,4, ,3,30,65,17,18,32,15,8, ,124,140,20,3,74,5,6
"Parker, Shane",FR,22,183,92,84,267, , , ,45,88,9,8,35,13,15,1,87,171,5, ,58,9, 
"Lonie, Ryan",CW,22,183,76,82,265,15,8,3,44,36,43,13,28,8,8, ,82,166,13,5,55,25,7
"Harrison, Ben",WB,21,167,87,98,265,14,8,1,19,31,25,9,29,8,4, ,91,169,10,10,27,6,4
"Burton, Brett",AD,13,199,78,66,265,8,7,4,22,32,46,24,37,10,9, ,110,146,11,13,26,22,8
"Miller, Brad",ME,22,142,120,121,263,13,8,16,31,2,74,12,39,6,11,2,91,170,13,24,60, ,12
"Giansiracusa, Daniel",WB,15,171,57,91,262,5,11,1,51,20,49,49,21,15,10, ,105,153,5,6,28,7,6
"Fletcher, Dustin",ES,20,220,70,42,262,1,3,5,28,206,6,6,37,16,12, ,100,124,11, ,117,1, 
"Teague, David",CA,22,168,78,93,261,1,1,1,55,67,18,20,34,32,9,7,145,120,20,2,130,2,1
"McVeigh, Mark",ES,18,155,55,104,259,3,1,1,58,34,44,34,37,13,18,2,101,159,6,1,38,5,6
"Rivers, Jared",ME,22,130,109,129,259, , ,1,49,57,6,11,17,21,9,1,115,142,21, ,125,3, 
"Johnstone, Travis",ME,16,195,57,63,258,12,7, ,32,53,63,36,31,9,8,5,103,152,2,5,17,42,10
"Bolton, Mark",ES,23,141,98,115,256,6,6,8,24,31,41,8,43,13,25, ,101,150,20,9,88,4,7
"Colbert, Leigh",KA,18,148,112,108,256,1, ,7,19,55,8,16,26,8,15,4,91,164,14,2,77,6, 
"Ball, Jason",SY,23,136,66,119,255,3,4,389,43,19,38,78,43,34,26,2,130,123,15,4,39,2,3
"Boyd, Matthew",WB,19,136,91,119,255,1,2,3,41,40,27,21,31,14,10, ,97,165,4,2,37,13,2
"Lynch, Quinten",WC,22,173,72,80,253,6,2,9,30,72,53,5,50,12,17, ,122,124,15,6,59,6,2
"Newman, Chris",RI,19,152,66,101,253,2,4,1,47,42,28,34,18,12,5, ,109,145,7,3,64,2,2
"Lonie, Nathan",HW,19,185,52,63,248,8,5,3,49,70,48,24,22,6,5, ,64,175, ,2,33,12,3
"McPharlin, Luke",FR,16,173,106,73,246,4,1,7,28,60,20,9,33,10,16,2,98,140,30,3,67,15,1
"Sinclair, Jess",KA,17,177,63,68,245,4,6, ,43,46,36,15,29,11,10, ,68,175,5,3,29,15,4
"Jones, Corey",KA,20,169,66,74,243,22,17,31,62,11,57,34,52,19,15, ,128,124,14,21,37,8,13
"Haddrill, Robert",FR,22,174,92,68,242, , ,1,42,91,8,4,29,10,9, ,79,128,23, ,111,1,1
"Hille, David",ES,23,149,83,92,241,25,18,293,29,10,48,37,43,13,14, ,96,129,14,30,39, ,2
"Motlop, Daniel",KA,22,163,101,77,240,34,26,22,44,5,51,14,54,13,27,2,123,122,27,41,52,18,12
"Fleming, Tim",RI,17,127,53,112,239,5,5,6,43,20,47,38,36,11,15, ,96,152,1,3,27,6,3
"Gehrig, Fraser",SK,23,184,131,54,238,103,39,8,18, ,23,3,42,15,25,9,131,105,55,109,30,1,22
"Kingsley, Kent",GE,24,173,121,65,238,48,47, ,34,1,35,7,48,17,19,2,98,138,32,83,21, ,16
"Hamill, Aaron",SK,18,146,77,92,238,27,11,3,45,5,52,26,54,20,27, ,107,128,14,21,38,4,7
"Brown, Leigh",KA,21,141,73,97,238,15,9,73,44,26,47,23,38,12,20,3,118,114,19,11,91,6,2
"McGregor, Ken",AD,19,151,108,87,238,12,4,20,17,27,34,11,34,8,12,1,94,141,30,12,46,2,6
"Bowden, Patrick",WB,19,156,95,81,237,27,16,12,24,7,60,14,41,8,13, ,95,150,18,22,38,8,7
"Graham, Mark",HW,19,156,96,80,236,3,1,12,45,70,6,10,36,12,17, ,89,145,6,1,102,2, 
"Hodge, Luke",HW,15,159,62,76,235,14,11,4,56,23,57,40,42,18,16,4,121,110,6,10,40,10,11
"Kelly, James",GE,13,151,48,84,235,9,4,6,41,16,41,39,37,10,15,6,112,128,4,3,32,6,5
"Bevan, Paul",SY,24,132,75,102,234,7,2,1,46,32,24,19,45,16,25, ,87,158,8,3,37,11,2
"Grover, Antoni",FR,18,151,61,83,234,5,2,1,39,39,34,9,27,12,6, ,81,150,9,2,34,11, 
"Clarke, Tim",HW,15,113,45,121,234,2,4, ,40,16,34,28,25,16,6, ,91,140,1,4,16,4,6
"Fevola, Brendan",CA,20,185,107,48,233,66,41,6,16,5,46,2,60,18,26,9,103,125,23,66,28,2,7
"Montgomery, Brett",PA,14,123,85,110,233,5,3,4,20,29,27,5,23,11,10,5,60,169,9,4,31,24,3
"Richardson, Matthew",RI,18,188,130,44,232,65,50,1,10,3,39,1,54,21,16,10,123,109,45,92,14,3,14
"Ottens, Brad",RI,18,102,99,129,231,16,8,424,38,16,29,50,48,24,31, ,142,93,35,20,48, ,9
"Doughty, Michael",AD,17,117,70,114,231,4,5,1,55,34,37,33,23,12,8,1,80,157,3,4,40,3,2
"Bassett, Nathan",AD,21,133,82,96,229,1, ,7,27,74,10,6,30,12,15,1,62,150,8, ,100,22, 
"Dew, Stuart",PA,22,149,49,79,228,31,21,3,32,22,60,26,31,8,20, ,96,124,7,12,16,10,16
"Thurstans, Toby",PA,25,125,99,103,228,24,13,50,39,9,51,14,40,10,16,1,86,138,22,29,42,7,8
"Didak, Alan",CW,18,186,76,42,228,21,26, ,22,10,53,19,35,9,18,2,79,138,14,22,23,19,6
"Robbins, Matthew",WB,22,150,66,77,227,29,17,1,46,38,32,15,33,15,14, ,97,132,14,24,54,11,8
"Scott, Brad",BL,15,138,60,89,227,4,1, ,30,29,27,30,23,11,5, ,78,150, ,5,23,29,5
"Caracella, Blake",BL,16,139,61,86,225,16,11,3,25,8,42,34,23,13,10, ,101,122,11,14,4,6,4
"Mahoney, Josh",PA,19,128,69,96,224,20,14,8,30,4,48,24,31,16,11, ,86,137,11,26,24,1,11
"Cooney, Adam",WB,19,119,44,105,224,11,12,8,30,10,47,49,25,9,6,3,114,113, ,7,19,15,9
"Michael, Mal",BL,25,138,80,86,224, , ,38,36,88,7,11,21,14,7, ,105,103,16, ,176,7, 
"Petrie, Drew",KA,22,166,84,57,223,20,18,52,53,15,51,17,43,25,20,1,128,101,27,25,86,2,10
"Thornton, Bret",CA,22,150,78,73,223, , ,9,22,85,6,9,26,11,14, ,76,136,10, ,129,37, 
"Sanderson, Brenton",GE,17,147,76,74,221,1, ,2,21,59,9,11,37,12,18, ,71,150,6,1,48,11,3
"Morrell, Digby",CA,21,152,96,65,217,4,6,18,27,36,40,16,28,12,11, ,86,129,13,7,74,4,7
"Farmer, Jeff",FR,22,153,66,63,216,36,24, ,51,2,49,14,58,19,24,1,110,108,14,29,19,7,15
"Hall, Ray",RI,22,105,67,111,216,4,2,42,30,21,27,23,32,14,14, ,94,122,9,3,116,1,2
"Brown, Campbell",HW,17,155,82,60,215,8,6,2,42,26,31,17,24,5,10, ,70,138,14,11,29,7,8
"Wakelin, Darryl",PA,23,122,104,92,214,1, ,17,27,39,1,5,17,13,8, ,87,125,24,1,82,8, 
"Bradshaw, Daniel",BL,22,147,116,65,212,40,13,17,25,12,29,5,14,6,5,1,89,119,35,34,47,1,5
"Fosdike, Nic",SY,13,126,33,85,211,3,4, ,39,24,29,33,30,7,7,1,71,137,1,1,21,15,3
"Rawlings, Jade",WB,19,157,120,53,210,30,30,1,13,8,32,4,26,8,8,1,77,128,31,58,32,1,12
"Lockyer, Tarkyn",CW,13,142,71,67,209,10,3, ,22,27,27,19,26,13,8, ,67,140,2,11,23,8,10
"Blake, Jason",SK,19,85,78,124,209,3,6,183,37,6,30,33,27,25,15, ,86,132,9,7,43,2,7
"Simmonds, Troy",FR,22,142,96,65,207,35,18,101,30,6,52,14,42,16,17, ,93,114,22,39,31,1,12
"Davis, Leon",CW,19,162,54,45,207,23,13, ,41,7,52,24,46,12,19,3,94,105,8,15,27,3,13
"Sampi, Ashley",WC,22,116,40,89,205,32,15,2,62,6,38,34,23,10,4,1,120,82,8,21,35,19,9
"Clarke, Xavier",SK,19,115,60,90,205,8,5,1,53,9,50,24,31,13,12, ,94,112,8,6,17,29,14
"McMahon, Jordan",WB,16,130,48,75,205,4,7, ,27,17,52,24,17,5,6,1,61,142,1,2,17,12,3
"Cochrane, Stuart",PA,19,101,48,104,205,2,3,11,28,13,41,16,26,1,6, ,56,147, ,3,21,6,5
