Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Jones, Clinton",SK,24,210,71,293,503,5,5, ,134,29,49,55,46,20,16,3,170,330,3,4,35,5,7
"Bolton, Jude",SY,24,196,67,303,499,15,7, ,138,19,62,105,50,42,20,10,256,239,4,14,30,2,15
"Duffield, Paul",FR,24,356,131,143,499,6,2, ,94,140,44,26,61,24,19,2,113,332,9,4,67,43,8
"Harbrow, Jarrod",WB,22,338,122,161,499,1,3, ,46,85,51,20,54,12,16,8,127,360,6,1,48,53,5
"Giansiracusa, Daniel",WB,25,297,130,192,489,35,13, ,94,22,74,49,41,28,13,8,173,308,13,32,21,8,23
"Shaw, Heath",CW,23,345,129,144,489,5,3, ,53,109,48,21,54,13,18,5,144,286,20,3,88,85,4
"Jack, Kieren",SY,24,307,68,181,488,21,15, ,147,24,105,102,65,34,29,10,214,266,3,6,31,9,20
"Priddis, Matt",WC,19,152,36,336,488,4,5,2,130,24,54,123,45,38,16,13,262,235,4,2,10,3,9
"Johnson, Ben",CW,23,320,98,167,487,7,6, ,51,77,64,19,42,15,15,3,85,383, ,3,29,40,17
"Ray, Farren",SK,25,231,142,256,487,4,5,1,97,29,60,53,42,13,19,2,141,348,11,5,36,17,7
"Mackie, Andrew",GE,22,312,144,175,487,4,8, ,53,61,84,16,53,15,20,1,103,381,7,4,45,10,10
"Grundy, Heath",SY,24,287,158,199,486, ,1,1,47,78,27,7,47,19,26,2,132,347,20, ,93,22,2
"Kennedy, Josh",SY,24,210,70,272,482,10,10,3,107,26,71,119,51,18,27, ,257,226,4,8,22,3,12
"Goodes, Adam",SY,24,322,177,159,481,44,41,6,58,13,118,54,75,17,28,13,207,269,45,54,38,5,21
"Power, Luke",BL,21,269,84,212,481,9,4, ,79,45,63,34,46,17,13,7,153,323,3,9,30,8,11
"OKeefe, Ryan",SY,23,269,98,210,479,17,15,2,98,33,76,57,71,22,35,8,184,296,13,20,21,9,18
"Stanton, Brent",ES,20,285,122,192,477,13,8, ,81,61,64,36,53,20,15,6,132,341,9,8,25,20,8
"Douglas, Richard",AD,22,275,107,195,470,17,20,2,76,32,106,70,56,30,18,10,174,296,10,15,32,23,17
"Wellingham, Sharrod",CW,24,265,93,203,468,15,18,3,95,32,87,87,64,17,21,3,190,280,12,14,29,31,10
"Cassisi, Domenic",PA,22,207,57,261,468,5,3,2,176,31,44,81,72,33,40,5,256,226,2,3,42,2,10
"Swallow, Andrew",NM,22,206,68,261,467,16,11,1,183,43,61,98,46,52,23,11,246,224,3,11,31,4,14
"Embley, Andrew",WC,20,264,105,200,464,11,6,9,69,34,84,52,57,20,12,3,165,298,6,6,40,5,13
"Ling, Cameron",GE,21,211,76,253,464,9,12, ,112,28,56,61,60,9,34,2,123,333,4,7,21,2,7
"Russell, Jordan",CA,23,277,137,186,463,1,1, ,71,93,23,14,60,14,22,1,139,302,14,1,77,11,2
"Sidebottom, Steele",CW,25,253,105,209,462,24,13,1,101,25,69,29,32,18,14,1,162,300,7,18,47,13,12
"Black, Simon",BL,18,222,74,238,460,6,4, ,69,34,64,81,47,20,16,3,172,294,3,3,31,1,17
"Boak, Travis",PA,20,247,70,207,454,13,12,1,122,15,94,80,66,26,24,16,220,247, ,8,19,7,13
"Scully, Tom",ME,21,197,80,255,452,5,3,2,81,46,52,51,70,21,20,3,160,297,3,3,24,26,8
"Schneider, Adam",SK,25,268,120,179,447,39,19, ,86,22,83,34,64,17,27,3,156,282,10,26,34,27,30
"Hargrave, Ryan",WB,22,281,127,162,443, ,2,1,45,73,30,9,49,4,15, ,105,318,7, ,63,1,3
"Waters, Beau",WC,21,259,146,182,441,4,5, ,69,64,37,13,67,20,22,2,150,288,15,8,51,20,5
"Pearce, Danyle",PA,22,301,45,139,440,12,13, ,83,32,109,68,46,20,18,3,149,278,1,1,28,24,5
"Pavlich, Matthew",FR,23,277,111,158,435,61,35,2,77,25,86,66,60,32,26,9,211,228,23,49,22,10,15
"Rockliff, Tom",BL,19,220,103,214,434,4,5,1,64,43,50,42,40,19,15, ,146,280,3,5,29,5,7
"Reilly, Brent",AD,22,245,99,188,433,1,8,5,104,20,73,70,59,15,33, ,138,296,2,5,24,16,9
"Hannebery, Dan",SY,21,206,97,226,432,9,6, ,69,26,56,50,47,16,16,9,172,262,5,9,10,9,8
"Guerra, Brent",HW,23,271,93,160,431,1,6, ,63,106,39,17,55,23,19,1,117,284,9,2,63,21,9
"Rosa, Matt",WC,20,225,100,202,427,6,3, ,66,43,66,45,42,15,21, ,127,305,6,5,30,3,6
"Moloney, Brent",ME,18,192,40,235,427,2,8, ,86,24,80,94,56,16,27,7,195,228,3,4,31,22,6
"Rich, Daniel",BL,22,237,61,189,426,6,14,1,103,37,93,68,62,12,30,2,181,239,6,3,31, ,12
"Martin, Dustin",RI,21,210,50,215,425,11,6,5,70,30,74,101,63,21,29,6,195,238,3,1,25,3,4
"Jones, Nathan",ME,22,198,54,227,425,9,12, ,62,30,70,55,47,18,24,1,138,284,1,6,27,14,10
"Green, Brad",ME,22,295,153,129,424,55,27, ,58,20,70,21,39,12,12,6,118,298,25,55,11,10,14
"Firrito, Michael",NM,22,192,89,232,424,2,2, ,54,64,55,13,53,19,19,2,149,268,12,2,88,12,4
"Wojcinski, David",GE,24,191,92,232,423,6,5, ,44,40,49,23,41,12,17, ,116,309,3,1,45,55,7
"Ebert, Brad",WC,22,267,103,154,421,8,13,1,90,38,67,47,61,18,21, ,150,273,7,9,28,12,7
"Blake, Jason",SK,26,221,176,199,420, ,1,18,51,35,10,8,33,16,16, ,105,315,19,2,115,8,2
"Winderlich, Jason",ES,19,186,99,232,418,2,12,2,92,26,54,68,46,20,22, ,162,257,4,10,18,14,12
"Edwards, Shane",RI,22,218,61,196,414,7,8,1,76,39,54,61,60,27,26, ,173,244,4,3,40,15,5
"Bastinac, Ryan",NM,22,193,54,220,413,7,10, ,56,41,65,58,33,11,9, ,141,272, ,2,19,20,11
"Broughton, Greg",FR,17,210,95,203,413,2, ,1,57,67,37,24,42,21,13,1,126,286,6,1,49,31,1
"Kennelly, Tadhg",SY,20,261,99,152,413, ,1, ,19,77,29,7,36,11,16,2,59,315,3, ,50,30,3
"Birchall, Grant",HW,21,231,114,181,412,5,4,4,58,50,48,20,40,6,16, ,106,298,5,1,40,6,7
"Doughty, Michael",AD,22,200,114,211,411,1,1,2,74,43,41,13,35,20,15, ,98,299,4,1,99,1,8
"Johnson, Steve",GE,22,274,131,136,410,63,36, ,50,14,70,33,60,25,18,7,125,281,20,63,27,4,24
"Newman, Chris",RI,21,301,101,109,410,5,3, ,68,79,52,20,37,20,9,3,106,273,11, ,64,15,6
"Lumumba, Heritier",CW,26,264,99,142,406,6,4, ,62,81,41,9,50,18,22,3,129,262,12,1,96,75,5
"Murphy, Robert",WB,21,281,135,122,403,8,7, ,22,41,71,8,40,11,12, ,93,303,10,11,30,59,8
"Goodwin, Simon",AD,16,185,81,217,402,2,1,1,58,32,48,48,35,10,8,6,126,271,3,2,33,8,5
"Ellis, Xavier",HW,23,207,106,193,400,10,7,8,89,31,56,47,51,18,22, ,119,284,4,9,37,3,6
"Hill, Stephen",FR,23,206,61,193,399,19,15,1,61,20,96,43,43,13,13,3,157,245,8,10,29,41,12
"Kirk, Brett",SY,24,161,68,236,397,12,4, ,117,11,37,58,47,32,24,1,156,244,6,13,25,1,11
"Wells, Daniel",NM,19,246,90,150,396,15,11, ,43,32,73,39,39,20,12,9,128,271,3,12,33,31,10
"Shaw, Rhyce",SY,23,262,94,134,396,12,8, ,60,74,36,14,54,18,30, ,102,261,10,10,38,72,9
"Byrnes, Shannon",GE,23,199,109,195,394,35,20, ,65,2,80,12,31,11,9,1,110,285,5,32,17,18,24
"Hocking, Heath",ES,22,211,100,182,393,6,8, ,82,35,61,30,46,25,24,1,138,254,6,7,62,15,9
"Sewell, Brad",HW,19,174,64,219,393,1,5,3,121,24,55,65,54,21,31,6,181,214,5,1,13,1,14
"Hunt, Josh",GE,24,210,117,181,391,1,3,1,42,65,22,13,37,11,15, ,102,287,12,1,85,2,3
"Frawley, James",ME,21,234,123,157,391,1,1, ,49,102,21,10,43,9,17,3,116,255,13, ,104,14,1
"Taylor, Harry",GE,23,191,159,197,388,2,3,4,35,85,16,3,26,12,11,3,131,251,39,1,144,12,1
"Davey, Aaron",ME,20,289,45,98,387,8,9, ,75,53,52,47,51,23,22,10,124,248,2,4,26,40,7
"van Berlo, Nathan",AD,19,182,110,205,387,5,4,11,62,25,43,20,38,16,18,2,111,279,9,5,21,21,9
"Mattner, Martin",SY,23,232,93,153,385,6,2, ,64,73,28,14,54,21,26, ,117,240,5,2,97,32,4
"Redden, Jack",BL,22,191,114,194,385,4,11,1,115,11,73,36,55,22,25, ,149,237,9,7,41, ,7
"Vince, Bernie",AD,16,226,78,154,380,7,1,1,41,44,42,48,48,12,22,2,133,243,5,2,17,5,6
"Thompson, Scott",NM,22,165,87,215,380,1,2, ,54,60,18,6,53,34,22,4,142,228,16, ,109,13,1
"Staker, Brent",BL,22,233,126,146,379,10,15,7,55,47,49,18,44,16,23,1,143,236,22,11,80,6,6
"Selwood, Adam",WC,16,179,74,200,379,6,5,5,68,24,40,59,38,41,15, ,155,224,8,6,22,3,4
"Gram, Jason",SK,18,222,78,156,378,9,6, ,42,40,57,19,38,10,6,1,78,293, ,3,23,8,9
"Milne, Stephen",SK,25,261,109,116,377,57,30, ,51,11,72,19,92,16,42,3,137,234,9,53,21,31,14
"Chaplin, Troy",PA,20,240,108,137,377, , ,3,49,92,20,19,41,23,19,1,118,238,9,1,102,6,1
"Peake, Brett",SK,23,231,101,145,376,10,13,1,74,31,59,28,38,11,13, ,103,278,8,5,19,22,9
"Cousins, Ben",RI,17,156,68,220,376,7,6, ,48,33,41,53,32,18,6,2,131,248,3,6,15,5,4
"Cox, Dean",WC,22,178,91,194,372,10,9,502,37,25,39,70,52,40,30,2,181,185,22,5,38, ,3
"Cloke, Travis",CW,24,266,171,100,366,38,40,5,56,1,104,6,45,20,17,2,179,193,66,71,35,7,19
"Barlow, Michael",FR,13,150,66,212,362,15,3,4,66,20,46,48,32,16,7,12,135,231,5,9,14,9,15
"McDonald, James",ME,16,182,49,178,360,5,1,2,119,27,55,71,47,33,25,5,158,199,1,2,35,9,6
"Burgoyne, Shaun",HW,16,172,58,187,359,7,3,7,89,18,60,72,39,10,17,7,159,191,3,2,26,6,9
"Hudson, Ben",WB,24,114,71,245,359,4,1,430,60,27,35,86,45,25,22, ,213,139,22,2,49, ,2
"Dempsey, Courtenay",ES,20,201,85,158,359,3,8, ,73,58,40,17,48,19,22, ,130,225,9,4,56,15,6
"Hayden, Roger",FR,23,196,92,159,355,4,2, ,61,43,40,8,52,15,22, ,114,220,7,2,49,7,8
"Brennan, Jared",BL,18,232,103,122,354,9,14,26,67,42,57,52,64,15,20,7,137,225,8,9,39,9,7
"Thomas, Matt",PA,20,131,62,219,350,6,6,11,113,26,34,57,53,31,29,2,159,192,5,4,32,2,7
"McKenzie, Jordie",ME,19,126,46,224,350,2,1, ,128,15,41,59,26,17,9, ,161,187,2, ,17,1,5
"Rioli, Cyril",HW,20,203,81,143,346,27,10,7,98,15,69,56,46,26,21,6,153,193,6,17,28,11,12
"Stokes, Mathew",GE,18,166,76,179,345,28,12, ,32,5,57,16,34,12,13,3,76,264,2,20,24,2,18
"Higgins, Shaun",WB,17,185,63,158,343,17,8, ,52,19,48,25,45,15,14,1,99,238,2,9,13,6,4
"Sandilands, Aaron",FR,21,123,88,220,343,13,6,732,34,23,45,87,48,28,21,20,215,133,42,16,68, ,8
"Trengove, Jack",ME,18,156,63,187,343,8,11,2,75,35,40,44,43,17,13, ,135,209,5,6,24,9,3
"Toovey, Alan",CW,26,154,68,187,341,2,3,1,124,33,25,27,42,14,6, ,151,186,11,1,91,11,2
"Hasleby, Paul",FR,20,139,85,201,340,22,15, ,57,9,42,37,29,16,11, ,137,200,15,31,27, ,17
"Rutten, Ben",AD,22,128,128,212,340, , , ,46,49,7,3,19,9,7, ,79,261,9, ,86,20, 
"Maxwell, Nick",CW,22,186,121,153,339, ,3,6,60,70,31,14,38,13,17, ,119,210,14, ,136,23,3
"Corey, Joel",GE,14,153,51,185,338,2,3,21,71,25,42,47,40,23,16, ,121,217,2,1,29,4,13
"Sylvia, Colin",ME,15,213,82,122,335,16,7,19,61,15,87,43,58,20,24,10,134,203,8,11,24,25,13
"McQualter, Andrew",SK,25,134,103,200,334,8,7, ,104,7,37,17,30,15,4, ,115,219,4,16,20, ,17
"Walker, Andrew",CA,16,203,97,131,334,5,4, ,22,52,40,11,47,6,22, ,61,268,4,4,36,16,3
"Prismall, Brent",ES,15,197,84,137,334,4,4, ,76,37,40,37,39,22,12,1,103,234,2,6,10,4,7
"Cotchin, Trent",RI,17,202,40,130,332,4,6,12,66,26,53,81,50,31,21,2,179,150,7,4,20,3,1
"Connors, Daniel",RI,14,217,93,115,332,1, , ,34,57,40,14,39,9,6,3,79,253,5,2,21,10,1
"Leuenberger, Matthew",BL,22,135,90,195,330,2,3,461,52,23,31,57,59,28,25, ,130,201,11,2,58,2,7
"Johnstone, Travis",BL,15,205,85,125,330,1,3, ,42,53,23,16,30,11,7,4,89,238, ,2,27,12,5
"Jolly, Darren",CW,26,172,131,155,327,24,10,579,58,22,53,47,74,36,48,3,150,176,32,32,57,13,12
"Macdonald, Joel",ME,17,168,95,158,326, ,1,1,40,47,14,18,32,10,21,1,116,206,14,1,58,8,1
"Selwood, Scott",WC,20,153,70,171,324,4,1, ,99,18,30,42,48,21,17, ,119,203,1,5,43, ,4
"Logan, Tom",PA,18,145,93,178,323,4,5, ,48,24,24,7,24,26,9, ,108,217,7,4,47,2,2
"Macaffer, Brent",CW,21,173,88,149,322,16,14, ,98,14,38,19,22,15,7, ,128,191,18,17,16,5,11
"Franklin, Lance",HW,18,205,100,115,320,64,42,5,68,7,58,9,72,33,36,10,155,167,32,44,28,18,7
"Varcoe, Travis",GE,20,146,72,174,320,31,13, ,82,13,72,14,33,16,13,1,107,216,3,17,34,14,29
"Zaharakis, David",ES,20,178,93,141,319,19,18, ,52,5,61,16,29,12,8, ,103,217,11,28,12,10,19
"Johnson, Michael",FR,19,199,117,120,319,17,8,54,33,27,48,30,51,20,24, ,118,203,15,12,37,8,6
"McPhee, Adam",FR,23,179,95,140,319,9,17,6,107,17,42,25,68,20,30, ,128,191,19,12,34,2,3
"Betts, Eddie",CA,23,178,91,140,318,42,29, ,76,2,39,31,33,24,8,3,170,147,16,45,30,3,30
"Rodan, David",PA,19,172,30,146,318,10,12,1,99,16,58,80,36,18,11,8,165,152,1,4,30,60,16
"Grima, Nathan",NM,17,181,99,137,318, ,1,1,24,66,8,5,20,8,10, ,83,227,13, ,119,5, 
"Scarlett, Matthew",GE,18,166,97,151,317, , , ,30,70,10,1,30,8,13, ,76,231,8, ,75,10,2
"Geary, Jarryn",SK,19,166,74,148,314,4,3,1,62,20,27,19,41,10,18, ,102,215,3,5,46,5,5
"Johncock, Graham",AD,15,189,81,125,314,3,4,1,54,55,25,12,19,13,5,6,75,228,9,2,45,18,1
"Hansen, Lachlan",NM,21,189,134,122,311,23,14,12,29,23,27,5,48,22,20,1,110,194,33,31,57, ,8
"Hahn, Mitch",WB,19,181,96,130,311,15,16,1,54,15,49,30,44,11,16,2,100,200,6,23,41,4,11
"Carlile, Alipate",PA,21,184,96,127,311,2, ,3,18,55,11,6,40,11,15, ,73,212,5, ,136,3,1
"Jackson, Daniel",RI,14,161,41,149,310,3,5,8,83,20,65,61,52,21,27,2,133,176,4,1,28,2,2
"Hurley, Michael",ES,19,176,98,132,308,12,7, ,17,51,35,5,33,15,12, ,97,207,12,8,71,5,6
"Greenwood, Levi",NM,17,156,64,151,307,4,5, ,79,23,61,35,61,8,36,3,111,197,1,3,21,16,4
"Murphy, Tom",HW,21,151,110,156,307, , ,1,40,44,9,10,23,16,10, ,102,199,12, ,70, , 
"Grimes, Jack",ME,14,181,81,124,305, ,1, ,32,56,17,9,32,11,9,3,89,205,14, ,35,26,2
"Morabito, Anthony",FR,23,183,65,121,304,13,18,9,75,23,78,48,51,15,22,3,121,184,11,7,31,21,8
"Stewart, Paul",PA,20,189,96,114,303,3,1,1,44,48,27,7,34,12,16, ,77,219,5,2,75,3,1
"McGrath, Ashley",BL,18,192,86,111,303,3,4, ,52,75,29,14,44,9,19,1,81,201,3,3,60,17,1
"Mackay, David",AD,16,146,55,156,302,1,4,3,33,26,49,34,32,13,14, ,95,209,1,3,13,31,8
"Adams, Leigh",NM,15,166,59,133,299,11,15, ,56,16,48,32,31,13,12,2,101,201,2,11,20,3,10
"Dangerfield, Patrick",AD,19,140,52,158,298,26,19,3,57,9,56,59,48,23,18,2,167,133,10,24,22,20,5
"Bateman, Chance",HW,18,168,72,130,298,5,9,16,39,21,61,18,44,10,20, ,64,236,2,7,21,9,9
"Reid, Ben",CW,21,193,119,105,298, , ,2,26,63,17,9,30,10,15, ,96,197,17, ,97,6,3
"Stevens, Scott",AD,18,198,120,98,296,5,8,13,40,32,33,7,47,7,22, ,95,195,26,10,73,5,7
"Salopek, Steven",PA,15,178,65,117,295,7,2, ,24,25,38,17,29,12,13, ,95,198,4,3,32,5,7
"Garland, Colin",ME,20,174,73,121,295,1, , ,66,72,7,10,44,6,22, ,84,187,9, ,114, ,1
"Lonergan, Tom",GE,22,99,109,196,295, ,1,3,46,32,15,2,37,19,22, ,88,208,16,1,115,9,1
"McIntosh, Hamish",NM,20,140,92,154,294,14,12,400,36,15,47,31,36,23,19,2,127,163,33,16,43,2, 
"Stratton, Ben",HW,21,184,108,107,291,1, , ,43,46,17,6,35,11,14, ,98,196,21,2,102,9,3
"Fletcher, Dustin",ES,16,216,79,75,291,1,1,3,28,78,13,7,28,11,14,7,88,181,9, ,122, , 
"Fyfe, Nat",FR,18,173,82,117,290,14,14,1,54,11,64,31,41,10,19,5,129,161,20,14,32,4,11
"Eagleton, Nathan",WB,16,189,87,101,290,14,9, ,36,18,68,23,35,7,7, ,62,220,2,8,13,8,2
"Bartram, Clint",ME,21,160,70,129,289,2,3, ,65,38,27,17,26,24,10, ,96,194,3,2,41,10, 
"Westhoff, Justin",PA,19,202,90,86,288,17,10,55,42,17,66,35,42,33,11,3,133,151,24,17,34,5,9
"LeCras, Mark",WC,21,213,97,73,286,63,24, ,36,7,56,20,39,23,16,6,113,166,13,50,17,9,8
"Roughead, Jarryd",HW,23,192,114,94,286,53,46,28,43,3,37,16,46,23,22, ,154,140,38,68,35,1,14
"Lovett-Murray, Nathan",ES,12,118,52,168,286,6,2,4,62,21,37,30,44,16,22,2,100,178,2,2,25,12,5
"Picken, Liam",WB,20,127,37,158,285,8,5,1,104,15,53,34,47,34,25, ,146,139,4,1,40,2,6
"Clark, Mitch",BL,19,166,99,118,284,9,9,215,50,24,49,32,47,21,32,1,114,168,15,9,40,3,8
"McMahon, Scott",NM,17,176,62,107,283,1, ,1,44,65,19,15,35,5,16, ,64,185,3,1,84,14, 
"Howlett, Ben",ES,15,140,43,142,282,6,2, ,93,18,36,55,49,13,24, ,126,159,6,4,22,12,2
"Porplyzia, Jason",AD,19,159,71,122,281,22,17,2,59,14,40,29,39,15,12, ,123,153,16,26,26,5,7
"Gilham, Stephen",HW,23,150,99,131,281,1,1,11,37,45,6,3,26,18,17, ,87,182,8, ,108,9,2
"Ibbotson, Garrick",FR,19,175,74,104,279,5,5, ,38,36,31,14,30,15,10, ,103,172,9,3,36,6,2
"Armfield, Dennis",CA,19,129,53,145,274, ,1, ,50,26,33,24,16,10,6, ,81,187,4,2,57,12,9
"Jamar, Mark",ME,22,66,69,207,273,12,4,643,39,8,12,65,61,45,44,5,168,100,31,11,34, ,7
"Sherman, Justin",BL,17,156,51,117,273,12,13, ,58,19,60,20,31,7,14,1,81,186,5,5,12,25,9
"Hall, Barry",WB,24,191,143,81,272,80,41,12,28, ,36,6,50,16,28,11,117,161,37,94,22, ,16
"Grant, Jarrad",WB,20,153,109,117,270,29,17, ,49,8,32,14,27,19,6,3,88,177,8,32,34,12,13
"McVeigh, Mark",ES,18,177,52,92,269,7,4, ,52,35,50,19,32,13,9, ,73,193,2,2,33, ,7
"Jetta, Lewis",SY,20,181,75,86,267,7,21, ,36,17,65,22,31,6,9, ,81,189,2,8,29,45,4
"Brogan, Dean",PA,20,133,68,134,267,1,2,475,62,7,33,63,62,45,46,2,140,130,14,4,55, ,3
"Moore, Kelvin",RI,19,160,106,107,267,1,3, ,36,50,13,3,29,11,15, ,73,186,9,2,86,4,2
"Ballantyne, Hayden",FR,19,180,64,85,265,33,17, ,62,7,68,32,45,28,23,6,106,159,5,26,24,34,16
"Dunn, Lynden",ME,18,195,107,70,265,26,22,24,50,14,74,27,31,22,13,3,89,167,13,21,17,1,11
"Monfries, Angus",ES,17,134,71,130,264,24,10,1,46,7,36,14,27,31,16,1,105,160,8,19,17,5,12
"Hille, David",ES,16,123,90,139,262,16,11,238,24,17,41,21,29,15,13,6,99,158,21,26,30,1,5
"Mumford, Shane",SY,21,75,45,186,261,4,3,535,101,3,26,65,46,33,31,5,160,101,15,7,70, ,6
"Kennedy, Josh",WC,22,199,130,61,260,41,19,1,60,1,69,3,58,25,27,3,108,149,28,34,30,3,15
"Osborne, Michael",HW,20,156,79,103,259,17,10,8,55,6,48,11,62,20,41, ,98,163,5,15,19,10,8
"Williams, Tom",WB,23,142,103,117,259,1,2,12,31,30,13,7,33,10,14, ,81,173,18, ,91,3,1
"Joseph, Aaron",CA,22,124,66,134,258,2,1, ,69,35,22,15,49,14,25, ,92,170,7, ,69,13,4
