Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Houlihan, Ryan",CA,21,297,88,134,431,8,9,2,33,75,57,39,50,13,16, ,127,277,6,6,35,44,12
"Raines, Andrew",RI,22,223,101,205,428, ,2, ,35,59,38,16,58,12,27, ,92,345,2,2,29,65,4
"Carr, Josh",FR,20,248,102,171,419,14,6,1,79,30,58,70,63,24,21,3,158,249,4,11,30,27,11
"Grant, Shannon",KA,25,281,135,137,418,39,21, ,40,15,92,30,58,19,13,8,128,294,13,33,19,15,22
"Chapman, Paul",GE,19,289,112,127,416,30,15,1,75,27,91,42,50,21,23,8,135,276,6,22,30,21,14
"Brown, Nathan",ME,19,245,137,171,416,3,8, ,46,57,48,27,34,18,9,2,95,315,1,3,32,21,13
"Pearce, Danyle",PA,21,271,105,144,415,14,14, ,36,13,103,41,54,11,10,5,120,298,4,17,21,65,17
"Scarlett, Matthew",GE,24,278,111,137,415,1,5,1,40,105,33,7,48,19,20,3,90,314,12,2,90,25,4
"Waters, Beau",WC,20,207,131,206,413,1, , ,50,62,21,11,45,16,17, ,95,317,7,1,59,14,5
"Bolton, Jude",SY,23,214,66,198,412,6,10,4,105,17,71,105,47,46,20,6,231,193,5,12,38,2,13
"Simpson, Kade",CA,22,281,103,130,411,17,12,4,64,50,103,28,50,18,15,3,107,291,7,11,52,84,11
"Johnson, Brad",WB,21,292,165,114,406,59,26,5,37,19,64,16,70,21,16,14,148,247,38,58,24,44,10
"Eagleton, Nathan",WB,20,263,126,143,406,13,9,1,40,36,89,35,57,11,13,2,94,305,3,7,24,46,12
"Surjan, Jacob",PA,24,192,107,214,406,2,5,2,37,58,47,12,40,15,15,3,108,287,7,3,73,34,6
"Fisher, Sam",SK,20,296,186,110,406, ,2,6,23,95,40,13,52,11,22, ,99,307,19,1,76,40,4
"Fosdike, Nic",SY,23,277,89,128,405,6,3,1,89,25,76,55,64,15,23,3,117,278, ,5,22,7,10
"OKeefe, Ryan",SY,23,282,122,122,404,23,18, ,83,17,92,23,77,27,32,2,162,235,18,34,36,14,23
"Selwood, Joel",GE,21,215,109,189,404,7,8, ,95,26,83,72,55,36,20,2,145,266, ,7,55,7,22
"Giansiracusa, Daniel",WB,22,252,131,150,402,22,13, ,61,25,60,36,41,18,15, ,112,290,7,20,25,14,22
"Rodan, David",PA,25,188,75,213,401,28,11,1,98,16,74,99,40,25,12,6,208,196,7,17,43,78,15
"Newman, Chris",RI,22,272,138,129,401,4,2, ,47,72,39,18,38,9,10,5,87,296,8,2,66,56,4
"Cox, Dean",WC,21,234,155,163,397,13,9,484,23,45,64,49,45,38,14,3,114,282,12,9,39,16,13
"Thomas, Dale",CW,25,268,154,126,394,19,21,13,74,21,78,35,72,20,30,4,140,253,10,25,48,74,10
"Murphy, Marc",CA,22,264,91,130,394,10,17, ,64,29,82,60,42,44,18, ,146,258,2,5,27,19,15
"McManus, Shaun",FR,22,201,102,193,394,7,6,2,72,19,83,53,54,18,28, ,148,250,4,9,22,19,20
"Fletcher, Dustin",ES,19,309,144,85,394,3,2,1,30,130,14,6,67,9,27,2,70,265,11,1,106,13, 
"McIntosh, Hamish",KA,25,252,109,140,392,12,10,463,24,32,85,50,58,28,23,4,139,244,22,13,38,8,7
"Hargrave, Ryan",WB,22,257,125,135,392,9,5, ,42,98,39,14,65,15,33, ,112,276,7,4,73,21,1
"Harvey, Robert",SK,19,231,105,161,392,4,3, ,36,33,52,41,28,10,4,7,107,281,1,5,21,11,12
"Walker, Andrew",CA,19,252,91,139,391,10,7,3,48,40,91,49,59,13,27,2,119,275,7,5,59,33,8
"McVeigh, Mark",ES,21,270,104,116,386,20,16, ,60,37,66,52,51,22,24, ,145,241,11,27,43,13,17
"Green, Brad",ME,18,220,117,164,384,13,8,2,49,42,67,19,44,23,15,3,106,278,8,10,33,61,9
"Pavlich, Matthew",FR,22,298,203,83,381,72,48,2,32,8,88,11,46,25,20,15,138,236,41,98,27,5,25
"Wojcinski, David",GE,25,196,77,185,381,14,9,1,52,35,77,29,55,14,29,5,115,280,5,3,42,75,9
"Bruce, Cameron",ME,16,194,96,183,377,9,14,1,66,34,56,27,36,14,11,5,124,247,5,17,34,33,8
"Lynch, Quinten",WC,24,290,167,84,374,52,46,18,31,2,112,6,48,23,16,6,145,234,33,69,28,4,14
"Gilbee, Lindsay",WB,19,270,94,103,373,11,6, ,31,78,62,16,33,12,4, ,76,265,6,6,84,39,8
"Johnson, Steve",GE,20,286,144,86,372,49,33, ,44,19,82,17,70,32,20,10,125,252,12,52,33,8,30
"Hird, James",ES,17,278,109,94,372,8,6, ,38,44,80,56,48,27,8,9,132,244,11,14,24,3,12
"Gram, Jason",SK,20,258,115,112,370,9,6, ,29,68,78,15,49,8,18,2,84,271,1,3,52,71,10
"Swallow, Andrew",KA,25,169,74,198,367,10,4,4,128,24,49,78,44,33,18, ,169,210,3,6,42,9,8
"Rischitelli, Michael",BL,22,158,86,209,367,6,10,4,99,22,57,63,35,20,15,2,143,233,2,8,38,27,9
"Cross, Daniel",WB,15,126,89,241,367,1,2,21,59,18,32,40,29,27,10,2,131,240,10,5,39,10,12
"Bentick, Adam",CA,20,173,65,193,366,5,5,1,121,27,66,84,51,22,27,1,165,204, ,3,25,3,8
"Jones, Nathan",ME,21,219,61,146,365,10,6, ,86,40,69,59,54,9,24,5,133,239,3,3,21,26,13
"Black, Heath",FR,17,230,82,134,364,6,4, ,42,56,51,17,48,14,22,2,66,291,3,2,28,32,6
"Shirley, Robert",AD,20,163,64,200,363,5,4,8,81,18,50,56,28,9,15,2,130,232,3, ,55,5,5
"Cloke, Travis",CW,25,294,186,68,362,39,39,6,50,3,121,9,72,23,15,3,138,224,36,60,38,2,20
"Wirrpanda, David",WC,21,268,109,94,362,25,12, ,43,46,39,10,55,13,19, ,114,240,9,24,23,15,7
"Riewoldt, Nick",SK,20,293,194,68,361,42,25,18,20,6,89,9,35,45,10,14,148,207,47,55,22,1,24
"Lucas, Scott",ES,22,292,159,66,358,61,28,1,31,25,71, ,62,26,28,11,133,222,32,59,29,5,18
"Hayden, Roger",FR,22,230,116,128,358,3,2, ,54,68,35,11,48,13,16,1,100,251,5,3,70,39,7
"Pratt, Daniel",KA,25,217,90,141,358, , ,5,53,80,33,16,54,21,23, ,125,226,8, ,103,30,6
"Pettifer, Kayne",RI,22,283,147,74,357,37,21, ,35,15,98,16,48,19,13,4,83,276,11,49,20,7,14
"Tivendale, Greg",RI,19,226,99,130,356,15,9,2,49,28,73,31,46,10,20, ,97,259,3,8,19,29,12
"White, Jeff",ME,22,186,127,170,356,7,7,461,41,22,58,53,46,28,20, ,126,232,19,12,32,11,8
"Torney, Jason",AD,23,182,127,173,355,7,4,4,59,26,43,16,41,16,17, ,108,252,8,4,60,8,5
"Stokes, Mathew",GE,21,195,111,159,354,32,15, ,58,13,54,19,37,26,15, ,109,247,7,23,36,7,20
"Bolton, Craig",SY,23,244,138,110,354,3,2,6,40,87,31,13,50,20,20,1,100,252,7,3,123,40,2
"Brown, Jonathan",BL,22,239,195,114,353,77,38,4,22,2,59,14,65,26,29,17,156,203,47,108,23, ,28
"Mundy, David",FR,22,218,123,135,353,10,2,7,49,59,33,20,40,10,12, ,96,252,5,7,55,17,7
"Doughty, Michael",AD,19,141,89,212,353,2,2,16,59,20,36,44,35,11,12, ,102,248,1,4,32,8,3
"McGlynn, Ben",HW,21,230,142,121,351,15,11,2,50,12,96,40,66,31,22,3,109,252,4,11,22,12,16
"Deledio, Brett",RI,19,188,102,161,349,21,10,4,36,53,57,26,45,24,15,5,137,213,13,18,37,88,10
"Johnson, Ben",CW,19,257,84,91,348,11,8,1,39,40,81,26,36,22,18,3,89,257,2,6,19,14,12
"Polak, Graham",RI,22,195,163,153,348,8,9,58,31,54,36,22,28,20,8,5,135,213,32,15,73,6,10
"Bateman, Chance",HW,21,221,109,127,348,7,6,1,30,14,73,18,46,21,15,3,92,259,10,10,25,7,12
"Ball, Luke",SK,18,190,80,155,345,5,9,2,91,24,49,61,45,32,21,3,136,214,5,8,18,3,5
"McMahon, Jordan",WB,18,232,99,113,345,1, , ,27,70,44,20,43,5,16, ,73,265,3, ,25,59,10
"Lake, Brian",WB,20,237,182,106,343, ,1,2,35,91,10,1,48,15,21,2,126,218,45,1,104,52,3
"Fiora, Aaron",SK,22,218,116,121,339,12,19,17,47,21,71,30,40,19,14, ,104,227,9,23,34,41,9
"Brown, Campbell",HW,23,220,133,117,337,5,3, ,23,71,27,6,43,16,16,2,91,240,20,5,121,58,6
"Stevens, Scott",AD,23,232,141,102,334,15,3,6,40,59,28,9,58,15,30,1,115,219,29,15,85,8,5
"Richardson, Matthew",RI,22,261,197,72,333,53,40,18,14,7,71,2,82,34,30,6,141,192,45,84,28,4,18
"Wells, Daniel",KA,18,193,70,139,332,14,18,6,44,19,73,39,23,16,7,9,95,242,3,9,32,46,12
"Firrito, Michael",KA,24,164,89,168,332,1,1,2,39,97,25,7,61,14,34, ,114,190,12,1,103,55,5
"Ward, Daniel",ME,18,211,81,120,331,3, , ,40,83,30,11,38,7,12, ,59,257,3, ,36,31,4
"Mooney, Cameron",GE,25,242,191,88,330,67,38,2,25,1,69, ,60,26,29,1,121,201,48,96,24,4,24
"Smith, Jesse",KA,19,156,62,174,330,2,6,3,51,52,42,23,36,16,12, ,107,224,5,2,41,34,4
"Hurn, Shannon",WC,24,171,72,158,329,11,7,2,53,65,44,22,37,4,15,1,96,222,6, ,62,22,7
"Schneider, Adam",SY,21,211,98,114,325,27,18, ,63,25,58,29,40,17,21, ,107,220,5,20,24,27,18
"Waite, Jarrad",CA,22,206,111,117,323,28,15,2,58,40,42,15,74,18,26,4,121,195,17,26,95,37,12
"Reilly, Brent",AD,17,220,81,101,321,7,5,4,41,17,71,40,40,10,17, ,85,236,7,5,25,12,13
"Lonie, Nathan",PA,17,211,67,110,321,5,9,2,32,30,58,18,24,6,5,1,42,268, , ,28,29,8
"King, Jake",RI,19,197,104,124,321,2,4, ,49,48,29,21,52,36,25, ,111,217,3,1,54,33,6
"Winderlich, Jason",ES,17,190,132,130,320,6,6, ,40,35,51,26,29,12,14, ,67,248,2,6,19,31,17
"Crowley, Ryan",FR,19,189,85,130,319,13,11,4,44,31,41,26,49,14,21, ,93,224,5,10,20,18,4
"McVeigh, Jarrad",SY,23,212,105,106,318,11,15, ,52,26,49,45,53,11,28,1,108,214,3,22,34, ,14
"Bock, Nathan",AD,22,237,136,79,316,29,20,1,29,17,57,3,52,14,26,3,93,214,21,35,29,20,13
"Solomon, Dean",FR,20,196,77,120,316,11,10,1,108,19,62,38,45,33,22,4,131,179,5,11,43,6,23
"Jones, Corey",KA,23,217,101,98,315,46,31,2,55,8,68,21,53,40,17,5,160,165,23,45,27,4,13
"Archer, Glenn",KA,22,238,102,76,314,4,4, ,42,84,20,16,46,17,22,1,101,211,17,4,63,10,3
"Johnson, Michael",FR,18,183,100,130,313,2,1,13,36,55,31,12,36,7,13, ,82,217,11,4,73,31,7
"Salopek, Steven",PA,16,185,93,126,311,11,7,1,28,17,45,28,20,26,3, ,93,218,9,7,25,26,4
"Johnson, Mark",ES,20,180,98,131,311,7,3,6,49,42,36,20,41,21,15,4,102,208,9,4,57,23,3
"Gilham, Stephen",HW,24,176,150,134,310,1, ,1,33,60,9,3,23,14,8, ,78,233,8,3,113,2,3
"Lade, Brendon",PA,25,207,131,102,309,15,5,517,37,31,54,57,61,28,34,8,112,199,15,15,36,10,16
"Thurstans, Toby",PA,25,145,124,162,307, ,1,30,56,47,20,9,38,18,22, ,90,218,15, ,118,22,2
"Ray, Farren",WB,20,162,95,143,305,11,6,12,53,23,56,21,35,13,16, ,79,226,11,8,22,58,10
"Mathews, Ben",SY,23,168,89,137,305,8,2, ,67,22,22,25,38,7,15, ,86,218,2,5,14, ,6
"Ablett, Luke",SY,20,196,60,109,305,8,10,18,62,23,62,61,44,19,15,1,113,187,3,13,18,4,4
"Fisher, Leigh",SK,21,174,115,131,305,1,4, ,32,25,32,23,38,12,14, ,95,203,10,3,44,23,2
"Petrie, Drew",KA,25,226,138,78,304,38,16,125,66,29,58,25,45,29,18,5,130,171,31,39,109,4,13
"Headland, Des",FR,17,213,73,88,301,25,15, ,34,17,83,39,52,14,13,8,105,196,11,18,16,10,18
"Davis, Leon",CW,24,250,60,50,300,31,21, ,103,21,67,37,49,12,21, ,128,152,7,18,45,9,13
"Akermanis, Jason",WB,19,219,91,80,299,20,17, ,50,21,84,23,53,6,21,1,83,210,7,23,16,30,16
"Brennan, Jared",BL,21,215,123,83,298,24,15,9,51,44,39,17,43,23,18,9,116,174,16,31,56,28,6
"McPharlin, Luke",FR,21,173,152,124,297,8,1,14,38,50,12,4,41,16,25,2,107,189,26,8,91,16,1
"Ottens, Brad",GE,22,133,115,163,296,21,16,417,69,15,43,68,56,32,27, ,182,121,32,33,43,6,7
"Monfries, Angus",ES,20,180,92,115,295,16,12, ,49,16,48,23,31,31,15, ,103,194,3,23,14,11,11
"Buchanan, Amon",SY,16,149,81,146,295,6,8,1,45,23,49,49,43,14,21,5,98,204,2,11,16,29,13
"Johncock, Graham",AD,17,175,84,120,295,3,1, ,34,66,22,6,20,16,7,1,74,213,3,4,46,25,5
"Bate, Matthew",ME,19,167,94,127,294,19,8,2,59,8,65,20,42,20,14,3,103,191,6,16,22,2,12
"Johnstone, Travis",ME,15,225,54,69,294,7,5, ,43,33,41,34,50,7,14,4,93,184,1,4,24,22,11
"Franklin, Lance",HW,22,201,123,92,293,73,62, ,49,6,42,8,91,17,45,5,117,178,28,84,10,25,12
"Hudson, Ben",AD,22,102,81,191,293,1,6,365,44,23,21,68,55,16,29, ,171,125,12,5,38, ,3
"Tarrant, Chris",FR,21,203,134,88,291,33,27,5,34, ,70,5,61,22,23, ,103,182,24,51,32,4,19
"Mattner, Martin",AD,19,143,83,148,291,1,2,1,44,51,21,4,36,13,17, ,75,226,8,1,70,19,1
"Welsh, Andrew",ES,17,180,101,108,288,9,5,7,39,28,48,17,32,20,7, ,86,201,7,13,23,15,8
"Pettigrew, Michael",PA,25,160,99,127,287,1,1,2,45,59,37,9,49,3,25,1,89,198,7,1,90,85,8
"Staker, Brent",WC,21,179,100,107,286,20,17,8,36,34,41,20,54,19,20, ,129,159,19,25,38,3,10
"Gibbs, Bryce",CA,22,166,94,120,286,5,6,3,62,50,29,21,33,12,14, ,87,200,4,4,59,12,5
"Ebert, Brett",PA,25,241,128,44,285,56,28, ,40,5,76,5,54,21,18,1,112,168,20,61,24, ,16
"Wheatley, Paul",ME,14,185,89,100,285,4,3,4,24,50,48,9,26,8,6,2,63,210,3,2,37,12,7
"Grover, Antoni",FR,21,154,97,130,284,3,1,1,37,54,13,7,34,10,15,3,83,194,9,1,97,11,1
"Maxwell, Nick",CW,25,146,98,137,283,8,5,28,98,41,26,23,52,25,25, ,124,149,12,14,167,14,6
"Wilson, Michael",PA,19,161,83,121,282,4,1,1,42,33,26,22,50,13,24,4,74,199,1,3,45,24,5
"Fraser, Josh",CW,20,195,116,86,281,11,7,298,37,18,44,52,45,32,21, ,102,183,10,15,28,2,9
"Blake, Jason",SK,22,126,90,152,278,7,4,79,43,23,35,26,48,21,25, ,107,168,10,12,59,8,8
"Barry, Leo",SY,18,145,116,131,276,4, ,1,36,49,18,3,39,13,18, ,73,200,5,2,61,34,1
"Hunt, Josh",GE,16,143,72,132,275,3,1, ,43,53,29,6,29,3,13, ,69,200,16,2,64,10,5
"Watt, Shannon",KA,23,149,90,126,275,1,1,1,37,76,21,3,42,13,18, ,92,182,8,1,112,7,3
"Glass, Darren",WC,24,96,82,178,274,1,2,2,32,33,4,2,27,15,14,2,115,149,19,3,123,4, 
"Lloyd, Matthew",ES,19,214,124,59,273,62,31, ,33,3,55,3,47,27,31, ,102,162,24,55,18,2,17
"Lovett, Andrew",ES,16,182,86,91,273,16,11, ,34,20,63,18,45,14,11, ,76,200,2,8,17,46,7
"Richards, Ted",SY,23,175,111,98,273,2,4,1,42,28,13,7,37,18,23, ,94,169,15,9,88,15,2
"Tambling, Richard",RI,20,160,93,112,272,17,9,8,49,15,46,22,31,13,3,2,94,183,7,16,26,32,9
"Selwood, Troy",BL,14,165,88,107,272,2,1,1,36,29,21,27,30,18,10,1,70,192,1,2,31,1,3
"Carr, Matthew",FR,17,140,75,131,271,5,4,1,56,13,39,28,28,5,12, ,87,177,2,7,18,7,5
"Smith, Joel",HW,17,147,93,124,271,3,5, ,28,28,55,13,31,5,10, ,79,191,2,1,37,18,5
"Milne, Stephen",SK,22,223,98,47,270,32,22,1,37,14,50,19,65,16,25, ,105,175,11,37,18,33,14
"Didak, Alan",CW,18,191,68,77,268,25,6, ,46,15,64,20,47,15,18, ,109,150,5,11,25,6,6
"Dodd, Steven",FR,16,127,87,141,268,3, ,5,44,55,14,7,42,19,20, ,97,174,6,1,76,14,3
"OLoughlin, Michael",SY,23,182,112,84,266,40,14, ,32,6,40,7,47,18,23,1,109,162,17,49,28,4,11
"Fisher, Brad",CA,19,195,137,71,266,39,15, ,27,2,43,3,18,21,5, ,104,157,38,39,17,5,9
"Embley, Andrew",WC,13,166,65,100,266,10,12,4,23,25,33,12,31,8,6, ,55,203,2,10,17,22,6
"Thornton, Bret",CA,18,175,94,91,266, ,1,4,17,69,9,6,26,13,14, ,75,182,11, ,61,38,1
"Baker, Steven",SK,18,132,89,133,265,6,3, ,59,29,26,23,37,15,25, ,88,179,3,5,31,5,6
"Carroll, Nathan",ME,21,138,123,126,264, , ,10,25,61,9,4,43,14,17, ,101,154,21, ,100,10,1
"Morris, Dale",WB,21,135,101,126,261, ,1, ,56,42,8,14,20,16,9, ,74,184,7, ,116,10,1
"Rutten, Ben",AD,20,122,113,137,259, , ,1,24,35,7,4,23,11,12,4,73,185,8, ,85,6, 
"Davey, Aaron",ME,18,200,57,58,258,24,13, ,70,22,34,27,39,22,19,2,98,163,4,8,22,34,11
"Lappin, Matthew",CA,18,162,92,95,257,21,12,1,25,20,44,15,42,16,13, ,92,162,12,22,28,12,6
"Egan, Matthew",GE,22,115,80,142,257, , ,1,29,46,10,10,39,10,21,1,106,147,20,2,124,7,3
