Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Smith, Devon",ES,22,290,83,194,484,17,16, ,186,46,69,74,67,25,16,11,187,310,2,14,32,33,9
"Boak, Travis",PA,22,238,86,243,481,19,13, ,94,26,76,56,72,19,20,2,207,278,4,17,24,1,10
"Short, Jayden",RI,24,360,102,120,480,9,8, ,39,104,81,11,58,9,12,1,119,344,3, ,24,35,6
"Taranto, Tim",GW,23,271,83,208,479,6,14, ,140,37,78,86,71,22,17, ,214,262,14,8,37,1,14
"Shuey, Luke",WC,20,257,63,219,476,6,7, ,97,31,98,132,70,27,32,6,225,266,1,2,40,16,11
"Harbrow, Jarrod",GC,22,359,93,116,475,1, , ,48,117,44,19,82,14,26,3,126,318,3, ,48,15,4
"Witherden, Alex",BL,21,336,152,135,471,1,3, ,34,96,43,15,38,8,13,1,79,329,2,2,37,5,3
"Langdon, Ed",FR,21,279,121,191,470,11,11, ,61,53,71,34,66,16,17, ,123,345,4,15,14,2,11
"Lyons, Jarryd",GC,19,281,51,186,467,7,15, ,103,34,73,137,77,23,19,2,258,196,3,5,21,1,6
"Masten, Chris",WC,24,274,140,190,464,7,5, ,42,58,58,23,44,7,12,1,121,348,1,6,14,2,10
"Johannisen, Jason",WB,22,277,89,187,464,7,10, ,47,68,73,28,55,13,18,3,124,326,2,8,42,25,10
"Dumont, Trent",NM,22,258,83,206,464,6,10, ,87,50,64,49,61,26,14,1,167,300,2,11,30, ,12
"Edwards, Shane",RI,24,190,51,272,462,14,8, ,68,28,85,68,76,10,24,7,224,239,5,11,41,10,31
"Billings, Jack",SK,21,229,101,230,459,14,19, ,59,20,88,14,48,18,6,2,130,332,4,15,15,3,22
"Langdon, Tom",CW,23,229,130,229,458,1,1, ,58,70,31,7,70,27,26,1,175,285,19, ,123, ,3
"Zorko, Dayne",BL,22,302,54,155,457,26,18, ,159,29,110,99,92,43,37,6,215,242,2,8,21,8,14
"Bontempelli, Marcus",WB,19,258,63,199,457,22,16,4,71,26,86,85,63,30,25,9,196,263,9,15,49,3,11
"Grigg, Shaun",RI,22,238,97,217,455,3,5,25,64,37,89,52,52,14,23,2,158,301,4,7,32,1,6
"Ebert, Brad",PA,22,222,109,227,449,6,5,2,134,23,70,55,76,17,29,1,191,272,15,3,47, ,17
"Thomas, Dale",CA,20,270,139,179,449,3,1, ,39,61,48,20,62,17,19, ,123,318,7,3,52,9,2
"Heeney, Isaac",SY,22,248,99,200,448,19,14,2,111,29,65,76,70,25,20,7,223,230,21,21,32,1,12
"Henderson, Ricky",HW,22,281,138,166,447,11,9, ,65,33,73,31,56,20,21, ,124,325,6,10,21,23,15
"Shaw, Heath",GW,20,361,115,84,445, ,2, ,53,146,34,16,92,9,31, ,124,263,11,1,77,40,3
"Stewart, Tom",GE,22,296,132,146,442,1,1, ,46,121,34,10,61,13,16,4,129,271,20,1,94,12,2
"Hopper, Jacob",GW,21,214,55,227,441,10,14, ,98,18,54,85,68,23,26, ,204,248,3,7,23,1,4
"Swallow, David",GC,20,243,73,198,441,5,4, ,91,27,65,75,57,29,25,2,223,225,4,6,22,2,7
"Gray, Robbie",PA,21,193,74,246,439,36,18, ,67,14,54,86,50,28,19,8,220,224,16,31,38,11,9
"Westhoff, Justin",PA,22,275,117,163,438,24,14,183,107,47,54,58,72,46,25,5,194,255,23,23,88,1,13
"Wingard, Chad",PA,21,252,58,185,437,22,21, ,70,17,91,72,59,32,12,4,203,235,11,18,27,11,15
"Zaharakis, David",ES,17,240,85,195,435,7,6, ,62,39,63,40,44,16,10,6,133,301,2,3,17,5,13
"Hurley, Michael",ES,20,293,156,141,434, , , ,15,109,22,5,43,16,10,7,115,299,16, ,87,2,1
"Weller, Lachie",GC,22,258,93,175,433,4,8, ,57,68,73,38,65,16,12,3,134,291,3,2,27,19,6
"Thomas, Josh",CW,26,223,86,208,431,38,13, ,80,5,82,43,58,18,22,3,177,262,4,21,23,2,13
"Fyfe, Nat",FR,15,204,70,226,430,11,11,16,60,23,64,100,77,24,33,16,240,205,22,10,36,9,10
"Hewett, George",SY,23,170,51,259,429,3,3, ,90,20,49,108,60,40,29,3,255,187,3,3,17, ,8
"McCluggage, Hugh",BL,22,240,96,186,426,10,9, ,68,43,58,43,50,21,14,1,148,280,5,11,15,10,16
"Neal-Bullen, Alex",ME,25,246,78,176,422,27,19, ,118,16,61,39,71,24,18,3,162,275,1,25,21,1,20
"Cunningham, Harry",SY,23,251,106,171,422,7,5, ,78,47,57,30,34,18,11, ,111,314,3,9,16,6,11
"Kelly, Josh",GW,16,253,58,168,421,10,13, ,82,35,90,54,38,14,11,10,140,285,1,9,17,10,15
"Daniel, Caleb",WB,20,214,84,206,420,4,7, ,63,44,44,26,44,7,13,1,115,302,1,5,25,8,8
"Haynes, Nick",GW,24,297,150,120,417, , , ,41,106,50,3,56,13,13,5,120,299,24, ,95,15,3
"Dunkley, Josh",WB,19,193,93,223,416,11,15,8,113,14,50,50,34,17,14,4,154,261,10,16,41,4,8
"Sheed, Dom",WC,18,231,72,182,413,8,7, ,33,18,69,79,61,12,21,3,180,241,1,2,13,11,7
"Anderson, Jed",NM,21,188,46,225,413,7,8, ,109,13,60,96,67,21,19, ,228,181,6,2,37,1,8
"Martin, Stefan",BL,22,194,89,218,412,1,2,746,56,30,56,108,68,54,29,5,216,203,11,3,46,1,11
"Macmillan, Jamie",NM,22,265,111,146,411,2,3, ,47,84,54,7,50,28,13, ,115,279,5,1,73,19,3
"Gunston, Jack",HW,23,292,125,117,409,51,32,1,46,21,70,9,43,24,14,10,150,255,17,42,60,2,19
"McDonald, Luke",NM,22,242,95,166,408,4,8, ,50,46,74,14,58,10,14, ,98,309,4,6,40,5,8
"Duggan, Liam",WC,24,291,115,116,407,2,2, ,49,80,57,22,53,20,13, ,131,280,6,2,64,4,4
"Atkins, Rory",AD,20,264,98,140,404,13,8, ,46,51,68,23,47,8,16,3,122,276,1,8,20,16,9
"Christensen, Allen",BL,22,233,84,170,403,16,14, ,54,30,42,29,44,22,11, ,130,272,3,7,19, ,10
"Geary, Jarryn",SK,20,193,78,208,401,3,1, ,48,46,37,19,38,15,12, ,133,269,3,2,58,2,4
"McVeigh, Jarrad",SY,19,235,92,166,401,1, , ,42,78,49,24,27,12,6,2,92,293,2, ,42,11,5
"Robinson, Mitch",BL,19,199,78,201,400,11,7, ,103,26,75,74,56,21,21,1,182,218,14,10,33,3,8
"Tomlinson, Adam",GW,24,255,129,144,399,12,4,34,63,37,69,53,57,8,22, ,154,253,9,7,50,3,8
"Maynard, Brayden",CW,22,247,69,152,399,2,4, ,89,74,49,13,69,17,16, ,123,259,5, ,67,8,7
"Cripps, Jamie",WC,25,249,122,149,398,38,18, ,97,13,85,31,52,28,11,3,141,262,2,27,25,13,22
"McGrath, Andrew",ES,20,203,77,195,398,5,1, ,48,44,24,26,48,5,10, ,127,266,2,2,21,21,5
"Savage, Shane",SK,18,256,95,142,398,2,5, ,34,55,56,7,33,10,10, ,77,323,2,1,32,23,5
"Hibberd, Michael",ME,21,244,83,153,397,1,1, ,35,87,40,5,51,18,11,1,112,284,11, ,75,6,2
"Gawn, Max",ME,25,204,113,192,396,13,12,1119,57,36,57,65,70,47,32,20,207,187,55,18,86, ,10
"Sinclair, Jack",SK,20,185,70,210,395,6,9, ,71,33,59,34,54,15,15, ,146,255,2,2,32,22,11
"Hardwick, Blake",HW,24,219,107,175,394,3,1, ,57,50,37,7,51,18,21, ,134,261,10,3,114, , 
"Howe, Jeremy",CW,21,269,147,125,394,2,2, ,41,99,31,3,50,24,10, ,135,254,31, ,122,2, 
"Impey, Jarman",HW,24,268,84,125,393,10,10, ,81,43,78,22,64,28,21, ,119,285,3,8,40,23,7
"Taylor, Lewis",BL,22,215,98,175,390,21,7, ,43,18,46,13,36,19,8, ,115,283, ,12,14,7,14
"Seedsman, Paul",AD,19,233,77,157,390,13,13, ,49,42,80,35,41,10,10,2,134,260,7,6,24,14,14
"Wilson, Nathan",FR,21,310,110,79,389,1,3, ,23,103,70,16,57,17,11, ,90,278,7,2,72,19,8
"Burton, Ryan",HW,23,245,100,144,389, ,5, ,39,57,51,15,56,9,23, ,109,275,6,2,71,10,4
"Berry, Jarrod",BL,21,175,83,213,388,12,5, ,100,19,68,70,57,20,25,1,174,222,3,12,32,1,20
"Gresham, Jade",SK,22,220,72,167,387,35,20, ,55,14,81,54,58,25,25, ,153,237,7,21,8,22,20
"Rampe, Dane",SY,23,231,123,155,386, ,1, ,55,112,21,3,77,14,37,1,104,269,6, ,147,4, 
"Wallis, Mitch",WB,18,143,59,242,385,20,3, ,71,13,50,64,38,21,13, ,193,205,4,13,21,2,11
"Rance, Alex",RI,24,198,133,187,385, , , ,35,85,14, ,67,41,32, ,162,219,23, ,217,7, 
"Greenwood, Hugh",AD,22,206,54,178,384,16,17,1,145,10,47,98,51,21,14,2,268,113,22,10,21, ,9
"Florent, Oliver",SY,23,216,66,168,384,9,7, ,56,34,56,43,61,15,17,3,158,222,9,6,28,11,8
"Nankervis, Toby",RI,23,209,89,173,382,7,3,575,81,31,52,78,95,33,59,3,211,163,24,7,110, ,5
"Breust, Luke",HW,24,221,99,157,378,54,24, ,99,10,74,34,55,30,25,7,190,204,14,50,24,3,20
"Saad, Adam",ES,22,199,56,178,377, ,3, ,55,75,44,4,50,15,19,3,100,271,1,1,74,95,6
"Ziebell, Jack",NM,22,267,104,109,376,35,29, ,77,21,75,21,80,27,28,7,179,201,23,34,38,2,13
"Clarke, Ryan",NM,19,207,82,168,375,2,3, ,32,58,39,12,45,9,6, ,91,276, ,3,18,2,4
"Fritsch, Bayley",ME,23,236,121,138,374,17,12, ,59,40,61,18,44,27,13, ,134,244,19,16,41,7,10
"Webster, Jimmy",SK,17,233,84,141,374, , , ,32,81,20,9,46,9,10, ,85,283,2, ,60,8,1
"Sicily, James",HW,16,264,114,109,373,6,1, ,26,78,54,7,59,36,14,8,121,245,18,2,78,5,1
"Sheppard, Brad",WC,23,253,148,120,373, ,1, ,53,72,36,1,36,21,11, ,93,271,14,2,78,2,4
"Hooker, Cale",ES,22,191,155,181,372,13,9, ,27,58,27,7,58,14,21, ,154,211,39,15,103,5,1
"Motlop, Steven",PA,21,214,59,156,370,11,6, ,65,25,81,29,56,10,24,2,97,273, ,8,17,38,12
"Rockliff, Tom",PA,18,218,65,152,370,7,5, ,84,32,50,72,61,16,20,2,151,213,1,6,13,1,6
"Jones, Zak",SY,19,194,76,176,370,6,3, ,35,57,43,19,49,14,22, ,98,282,3,4,49,16,3
"Houston, Dan",PA,22,262,117,108,370,2, , ,59,85,35,13,45,11,10, ,122,230,8, ,79,5,3
"Hodge, Luke",BL,19,248,121,122,370,1,1, ,38,59,31,10,53,20,19, ,94,263,10, ,89,3,2
"Cutler, Tom",BL,18,251,117,117,368,11,15, ,35,45,74,21,46,7,14,1,93,271,2,16,28,12,11
"Milera, Wayne",AD,19,231,89,137,368,2,2, ,49,53,47,17,39,16,10,2,112,259,7,2,42,4,9
"Hogan, Jesse",ME,20,210,125,155,365,47,23,9,41,6,56,11,54,36,16,5,162,214,24,47,32, ,14
"Byrne-Jones, Darcy",PA,21,246,89,119,365,2,2, ,66,58,40,34,46,15,11,2,126,242,4,3,39,8,3
"Dahlhaus, Luke",WB,17,127,67,238,365,2,4, ,72,15,43,48,38,16,14, ,141,224,3,6,17, ,5
"Robertson, Nick",BL,21,199,108,165,364,3, , ,43,63,32,18,60,10,24, ,94,272,6, ,53,1,2
"Caddy, Josh",RI,22,216,80,147,363,46,15,9,69,11,68,47,57,15,17,6,166,196,21,30,27,3,8
"Atley, Shaun",NM,22,157,53,205,362,16,14, ,56,11,56,16,30,16,12, ,112,249,1,8,13,8,14
"Ryan, Luke",FR,20,260,131,102,362,2,1, ,43,86,23,8,36,15,13, ,100,257,8,2,73,4,3
"Doedee, Tom",AD,20,168,111,193,361,2, , ,60,63,27,5,36,20,15, ,136,226,14, ,99,3,3
"Mayne, Chris",CW,21,172,108,188,360,5,11, ,84,22,24,28,34,20,8, ,118,230,8,10,34,1,4
"Walters, Michael",FR,18,206,65,150,356,22,14,1,59,13,63,48,68,40,32,8,157,210,6,17,18,11,18
"McGovern, Jeremy",WC,24,259,169,97,356,6,2, ,31,91,30,6,52,32,18,6,187,175,67,3,139,3,3
"Ellis, Brandon",RI,18,202,87,154,356,3,4, ,38,56,38,12,39,12,9, ,90,263,6,6,23,11,4
"Petrevski-Seton, Sam",CA,22,206,79,148,354,5,8, ,95,29,34,28,45,18,14,1,123,235,4,8,16,2,4
"Rich, Daniel",BL,18,219,68,133,352,1,4, ,42,76,44,24,39,15,11, ,95,233,1,2,35, ,7
"Vlastuin, Nick",RI,21,222,136,127,349,5,3, ,56,87,35,5,60,15,30,2,129,225,15,3,86,4,3
"Dunstan, Luke",SK,16,178,56,169,347,5,5, ,70,27,49,60,56,20,19, ,155,201,1,6,21,1,2
"Newnes, Jack",SK,22,213,101,132,345,18,17, ,47,31,70,29,56,15,25, ,106,252,8,15,40,10,7
"Hoskin-Elliott, Will",CW,26,226,135,117,343,42,16,1,45,16,51,10,33,18,5,3,120,231,17,48,41,6,19
"Parfitt, Brandan",GE,19,164,50,178,342,15,7, ,85,10,49,27,45,31,15,3,143,206,1,13,10,1,16
"Hutchings, Mark",WC,20,212,69,130,342,9,5, ,87,30,54,53,56,17,18, ,127,220,2,5,11,1,8
"Riewoldt, Jack",RI,24,253,149,88,341,70,36,15,60,1,77,10,69,27,27,10,162,174,48,95,59,1,19
"Tyson, Dom",ME,17,148,65,192,340,2,6, ,47,15,53,47,46,12,12, ,143,209, ,4,17,1,11
"Tarrant, Robbie",NM,21,225,130,115,340,1,1, ,35,82,36,2,56,13,20,2,83,255,10,2,107, ,5
"de Goey, Jordan",CW,21,232,92,106,338,48,22, ,48,9,72,39,53,16,15,12,133,207,17,45,21,9,17
"Murphy, Marc",CA,13,184,62,154,338,5,4, ,52,33,51,42,49,19,15,2,107,230, ,1,18,1,9
"Roughead, Jarryd",HW,22,189,88,147,336,34,24,67,58,5,50,37,52,20,20,1,178,166,28,39,52,1,16
"Sinclair, Callum",SY,23,216,86,120,336,12,8,667,70,26,66,68,75,39,37,6,199,137,28,14,100, ,9
"Melksham, Jake",ME,23,243,108,92,335,32,24, ,44,5,99,20,65,15,29,4,143,195,20,38,31,10,33
"Blicavs, Mark",GE,23,153,91,182,335,1,3,79,76,58,20,17,52,24,24, ,152,187,14,2,170,2,1
"Scharenberg, Matt",CW,17,170,106,165,335, , , ,29,51,21,1,37,20,16,2,91,237,16, ,86, ,1
"Conca, Reece",RI,18,184,43,150,334,2,4, ,92,26,51,39,58,17,17,1,130,192,2,5,23,3,5
"Davis, Phil",GW,22,181,128,153,334, ,1, ,38,79,20,8,56,41,21, ,153,173,24, ,193,1,2
"Lynch, Tom",AD,17,201,97,131,332,16,8, ,28,11,44,16,36,12,9, ,125,209,11,13,11,2,14
"Thompson, Scott",NM,22,211,124,121,332, , ,1,49,66,31,2,51,27,20,3,122,205,16, ,109,10,2
"LeCras, Mark",WC,23,230,89,101,331,32,21, ,70,11,60,34,59,22,22, ,125,194,5,26,23,3,15
"Myers, David",ES,16,182,53,147,329,10,5, ,61,14,62,79,55,14,24,3,163,185,2,6,26,2,10
"Jetta, Lewis",WC,20,227,91,101,328,1,1, ,32,43,57,15,47,11,11, ,72,250,1, ,32,7,9
"Young, Aaron",GC,22,203,68,124,327,20,14, ,80,8,57,17,75,24,31,2,125,196,7,12,27,1,9
"Simpkin, Jy",NM,22,144,51,183,327,12,7, ,80,21,46,60,57,20,20, ,175,162,7,11,27,3,15
"Bonner, Riley",PA,19,219,84,108,327,3,1, ,24,67,30,11,66,9,34, ,83,240,1, ,33,10, 
"Fisher, Zac",CA,17,170,29,156,326,8,6, ,59,17,49,55,47,15,11, ,133,200, ,4,10,10,9
"Hawkins, Tom",GE,21,212,153,113,325,60,29,41,40,2,41,11,62,24,36,9,166,157,47,78,31,1,24
"Higgins, Jack",RI,20,150,56,174,324,15,14, ,49,9,41,30,33,20,10, ,159,171,8,13,29,3,15
"McKenna, Conor",ES,18,213,57,109,322,7,4, ,30,63,48,9,41,7,10, ,81,204,4,2,45,46,11
"Astbury, David",RI,22,184,125,138,322, , ,1,23,69,23,2,49,13,21,1,115,211,20, ,103,2, 
"Stephenson, Jaidyn",CW,26,205,101,115,320,38,24, ,75,12,63,7,43,21,14,2,98,225,9,28,30,10,10
"Goldstein, Todd",NM,22,139,74,181,320,12,5,783,63,25,54,63,58,34,31,6,156,165,21,7,65,2,9
"Burgoyne, Shaun",HW,17,165,64,151,316,7,13, ,72,19,47,61,33,20,18, ,148,172,5,10,34,3,6
"Houli, Bachar",RI,15,175,71,141,316,3,6, ,26,40,51,11,38,4,9, ,71,234, ,4,31,9,6
"Kelly, Jake",AD,19,178,96,137,315,1, , ,38,46,21,5,31,13,17, ,91,215,8, ,60,4,1
"Crozier, Hayden",WB,17,210,83,104,314,1,1, ,47,71,41,6,40,19,16, ,85,221,10,2,62,2,3
"Douglas, Richard",AD,17,198,59,115,313,14,12, ,55,20,55,52,56,20,27,3,136,180,1,5,30,8,10
"Prestia, Dion",RI,13,175,41,138,313,7,2, ,41,23,51,60,46,12,7,3,128,189,1,2,11,4,6
"Lycett, Scott",WC,25,167,69,145,312,10,10,502,83,18,60,71,67,51,36, ,203,117,14,13,88,1,7
"McDonald, Tom",ME,20,189,134,121,310,53,20,60,47,7,55,15,33,13,11,4,136,184,34,59,57,4,15
"Williams, Marley",NM,22,179,65,130,309,1,1, ,49,57,35,8,37,15,10,3,99,220,7, ,49,5,3
"Blakely, Connor",FR,13,172,92,137,309, ,1, ,33,42,24,20,37,11,7,1,75,242,4,1,32,3,3
"Himmelberg, Harry",GW,24,166,93,139,305,29,21,8,53,14,45,9,44,15,17, ,138,176,20,35,51, ,16
"Morrison, Harry",HW,21,184,100,121,305,5,8, ,65,19,43,19,37,15,10, ,103,204,4,9,31,4,9
"Powell-Pepper, Sam",PA,16,137,36,168,305,5,13, ,97,11,65,54,71,13,33,3,142,179,2,4,28,5,10
"Parish, Darcy",ES,15,141,45,164,305,5,9, ,52,14,44,50,26,12,8, ,122,194,1,5,10,3,8
"Grundy, Heath",SY,18,163,114,142,305,1, , ,19,68,16,2,35,11,19, ,95,202,27,1,68,2, 
"Howe, Daniel",HW,17,165,80,138,303,4,2, ,82,21,34,42,61,21,30, ,126,190,4,5,35,2,6
"Ellis-Yolmen, Cam",AD,15,134,46,168,302,6,3,2,82,10,39,78,40,8,10, ,166,130,6,5,21,1,3
"Brown, Luke",AD,20,214,83,88,302,1,2, ,43,70,26,3,25,15,8, ,104,178,6, ,41,4,4
"Jonas, Tom",PA,18,215,141,86,301, , , ,35,85,9,2,42,23,17,3,93,196,8, ,144, ,2
"Sexton, Alex",GC,22,202,72,98,300,28,19, ,51,16,94,15,67,11,22,1,93,213,5,12,27,29,9
"Witts, Jarrod",GC,22,156,46,144,300,2,6,854,86,30,45,88,60,32,26,2,182,114,7,6,71, ,3
"Armitage, David",SK,15,152,70,147,299,8,11, ,43,24,42,30,44,18,19,1,101,209,4,9,18,2,7
"Gardiner, Darcy",BL,20,172,113,126,298, , , ,39,64,12,2,50,21,29, ,97,199,8, ,129,1, 
"Rayner, Cam",BL,22,149,76,148,297,20,14, ,52,15,56,37,49,19,14,3,130,173,17,22,17,7,9
"Jetta, Neville",ME,25,142,75,155,297, ,1, ,78,44,21,6,34,31,18, ,133,171,12, ,75,3,4
"May, Steven",GC,17,224,127,71,295,3,3,4,29,99,12,4,67,14,22,1,88,173,20,1,121,5, 
"Gray, Sam",PA,19,148,68,145,293,21,16, ,53,15,41,17,44,21,13,4,118,175,6,23,16,3,7
"McIntosh, Kamdyn",RI,21,198,66,94,292,9,3, ,43,38,62,17,63,8,25, ,92,198,2,11,51,14,4
