Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Pittard, Jasper",PA,22,339,102,159,498,1,5, ,48,117,64,16,73,8,14,3,117,332,9,1,112,36,9
"Harvey, Brent",NM,23,290,98,206,496,36,24, ,56,18,88,30,50,19,15,4,137,357,4,16,12,49,15
"Atkins, Rory",AD,24,262,103,230,492,11,12,6,39,42,88,48,55,9,15,1,157,340,9,12,24,19,16
"Greene, Toby",GW,23,285,112,204,489,44,27,5,84,15,122,40,100,25,40,6,199,294,18,31,23,8,28
"Grigg, Shaun",RI,20,257,106,229,486,10,7,26,72,36,85,81,54,14,13,1,178,311,8,14,12,6,15
"Pearce, Danyle",FR,22,321,85,158,479,4,8, ,51,61,97,36,54,11,6, ,131,336, ,2,24,23,10
"Burgoyne, Shaun",HW,24,262,93,216,478,15,12, ,134,43,86,77,56,25,23,8,197,263,5,8,56,5,10
"Armitage, David",SK,22,214,78,264,478,11,2,1,125,29,71,105,78,34,40,6,214,285,5,9,32,8,15
"Rampe, Dane",SY,26,303,141,175,478,1,2, ,63,173,33,1,72,17,30,2,156,300,25, ,175,4,1
"Bartel, Jimmy",GE,22,261,111,215,476,11,8,2,82,43,62,61,51,20,16,2,185,278,7,11,43,1,8
"Smith, Brodie",AD,23,305,100,170,475,7,12, ,52,87,103,26,69,14,17,2,123,339,10,5,37,22,13
"Hall, Aaron",GC,17,293,79,180,473,8,17,7,63,34,90,52,52,19,10,11,143,335,1,3,13,10,10
"Zorko, Dayne",BL,20,300,83,171,471,23,16,1,128,47,100,68,56,34,23,5,177,286,3,9,22,9,19
"Cunnington, Ben",NM,22,173,58,297,470,4,3,5,98,31,40,125,61,14,21,2,261,206,11,1,16,1,10
"Masten, Chris",WC,21,231,83,237,468,4,4, ,38,37,67,38,51,9,19, ,135,340,1,3,11, ,15
"Motlop, Steven",GE,24,326,93,141,467,38,19, ,59,22,103,34,73,13,35,6,118,341,4,19,8,51,16
"Hanley, Pearce",BL,22,269,91,197,466,14,17,22,83,44,78,60,65,19,35,3,146,315,3,12,26,19,10
"Gibson, Josh",HW,23,227,150,236,463,3, , ,65,51,33,12,40,25,14,10,126,334,9, ,188,4,8
"Bastinac, Ryan",BL,22,231,68,230,461,6,6,1,87,42,62,79,64,20,21, ,195,270,4,3,21,10,16
"Robinson, Mitch",BL,21,220,59,241,461,3,4,18,128,45,61,106,84,33,43,3,224,243,6,3,31, ,7
"Franklin, Lance",SY,26,321,155,136,457,81,54,1,68,7,116,10,73,33,39,17,176,294,42,74,48,11,19
"Cooney, Adam",ES,20,259,116,198,457,6,14,6,57,39,54,63,50,14,8,4,147,321,1,4,19,2,5
"Williams, Zac",GW,22,289,96,167,456,4,4, ,67,60,74,36,57,17,14,2,158,303,8,2,34,21,10
"Wright, Matthew",CA,22,262,80,188,450,22,10, ,82,21,85,57,49,26,14, ,174,269,4,18,12,6,8
"Lynch, Tom",AD,23,277,150,171,448,42,21,1,45,10,79,22,52,25,12,5,166,287,12,35,10,7,20
"Kerridge, Sam",CA,21,210,99,238,448,6,14,6,70,31,66,48,61,11,21,2,147,301,6,10,20,8,9
"Swallow, Andrew",NM,22,175,53,272,447, ,5, ,165,29,60,108,67,25,33,3,253,207,2,2,30,1,6
"Crisp, Jack",CW,22,202,66,243,445,9,12,27,128,21,68,65,59,13,20, ,189,270,4,5,29,6,10
"Tuohy, Zach",CA,22,275,80,168,443,6,5,1,48,91,64,8,41,17,14, ,113,288,8,1,41,13,5
"Wells, Daniel",NM,19,224,67,215,439,5,5,2,82,27,76,101,45,11,10,12,193,266, ,8,35,9,20
"Riewoldt, Nick",SK,21,300,222,136,436,41,24,58,40,29,77,12,48,15,7,19,112,333,34,54,30, ,10
"Lyons, Jarryd",AD,20,242,66,191,433,15,13,2,94,16,77,83,43,14,11, ,208,230,4,12,17,1,18
"Whitfield, Lachie",GW,21,246,123,187,433,11,5, ,73,32,76,36,56,12,21,3,128,307,4,9,31,16,16
"Miles, Anthony",RI,19,206,63,226,432,10,1, ,85,24,49,92,44,36,18,1,208,229,1,4,16, ,6
"Liberatore, Tom",WB,21,172,46,257,429,14,3, ,114,16,73,95,44,17,18,1,230,209,1,5,27,3,16
"McVeigh, Jarrad",SY,21,249,70,178,427,8,6, ,78,69,58,20,43,9,10,1,135,268,4,6,38,6,9
"Blicavs, Mark",GE,24,170,100,257,427,7,7,195,139,30,45,59,58,22,28,1,187,264,14,8,66,1,12
"Mundy, David",FR,18,223,58,203,426,5,2,33,83,46,54,98,58,10,17,2,199,231,2,2,31,1,5
"Savage, Shane",SK,21,249,99,176,425,3,8,2,46,67,58,7,37,10,12, ,103,302,6,4,47,8,1
"Grundy, Heath",SY,26,264,126,161,425, , , ,49,89,18,3,44,10,22, ,156,268,35,1,141,7,2
"Douglas, Richard",AD,24,245,77,179,424,19,16, ,92,19,79,68,47,25,19, ,170,258,9,17,35,6,14
"Macmillan, Jamie",NM,23,261,113,162,423,8,3, ,46,76,64,15,44,14,11, ,114,301,8,1,59,34,2
"Parish, Darcy",ES,20,149,69,266,415,6,5, ,66,17,43,64,41,12,9, ,178,244,3,5,14, ,4
"Broadbent, Matthew",PA,21,253,96,161,414,8,9, ,64,59,57,46,44,16,13,3,152,246,3,5,45,17,6
"Johannisen, Jason",WB,17,283,112,130,413,6,8, ,37,51,67,17,39,12,9,10,92,312,4,6,26,27,11
"Hurn, Shannon",WC,23,300,111,113,413,3,1,1,40,98,55,14,44,14,12, ,98,283,14, ,62,5,8
"McDonald, Tom",ME,22,258,148,155,413,1, ,2,36,89,15,5,33,8,8, ,109,285,20, ,199,12, 
"Rich, Daniel",BL,21,256,67,156,412,17,8, ,93,58,93,64,57,19,21, ,159,242,6,8,30, ,4
"Mills, Callum",SY,22,231,105,177,408,1,3, ,50,75,35,9,51,10,12, ,134,271,19,1,52, ,5
"Johnson, Steve",GW,22,255,93,152,407,43,26,2,63,12,74,47,63,22,25,5,158,249,4,28,28,4,18
"Walters, Michael",FR,22,244,91,157,401,36,21, ,66,16,86,39,71,36,20,3,147,262,12,33,18,17,14
"Heeney, Isaac",SY,24,218,113,180,398,28,15, ,92,20,69,34,44,18,17,5,178,224,22,23,34, ,15
"Spurr, Lee",FR,22,244,147,154,398, ,1, ,61,70,22,11,49,13,17, ,97,293,15, ,41,3,2
"Atley, Shaun",NM,23,191,81,205,396,1,2, ,34,57,31,11,35,11,16, ,85,310,2, ,43,36,4
"Mackie, Andrew",GE,22,262,109,134,396,1,5, ,64,69,46,12,55,12,19, ,92,299,4,4,44,2,2
"Sheridan, Tom",FR,21,225,77,169,394,6,2,1,45,54,42,26,40,8,15,1,85,298,5,2,37,4,5
"Harbrow, Jarrod",GC,21,239,88,152,391,3,2, ,62,91,36,15,63,11,26,2,105,268,5, ,37,32,6
"Wallis, Mitch",WB,17,155,45,233,388,11,6,5,57,16,65,73,40,21,12,5,177,217,4,11,13,1,9
"Adams, Taylor",CW,14,212,64,176,388,6,1, ,62,34,51,66,47,21,15,5,148,245, , ,22,3,5
"Grundy, Brodie",CW,21,190,81,197,387,11,8,548,92,20,43,81,85,39,39,7,205,194,14,10,49,6,5
"Ebert, Brad",PA,21,212,82,174,386,17,8,15,125,30,56,37,87,15,32,2,157,236,18,8,32, ,7
"Duryea, Taylor",HW,23,267,127,119,386,2,4, ,44,73,54,10,46,16,13, ,93,291,2,1,44,4,6
"Gunston, Jack",HW,24,260,154,125,385,51,33,5,71,19,64,12,44,25,16,4,143,248,30,56,45,2,14
"Miller, Touk",GC,18,174,51,211,385,4,6,2,88,17,56,55,49,15,9,2,170,218,1,2,19,1,6
"Howe, Jeremy",CW,20,244,142,140,384,3,5,1,52,59,41,6,48,21,15,1,132,242,28,7,87,9,6
"Ablett, Gary",GC,14,203,28,175,378,10,12, ,85,37,61,103,42,19,19,6,185,190, ,6,17,12,5
"Lever, Jake",AD,24,248,124,130,378,2,3, ,24,66,33,2,53,17,25, ,134,242,19,3,122,4,3
"Breust, Luke",HW,24,215,85,162,377,47,27,4,94,11,72,44,55,24,22,1,183,198,7,34,21,3,15
"LeCras, Mark",WC,23,269,127,107,376,38,27,1,75,8,77,43,56,22,26,5,141,243,9,40,17,4,18
"Mackay, David",AD,19,197,49,179,376,2,12, ,82,32,66,43,38,10,9, ,127,253,2,3,23,17,7
"Smith, Josh",CW,18,198,85,176,374,4,2, ,43,48,28,23,41,13,13, ,90,284, ,3,40, ,1
"Talia, Daniel",AD,24,208,143,166,374,1, , ,45,66,18,2,39,19,13,2,133,241,21, ,214, ,3
"Sheppard, Brad",WC,23,207,110,167,374,1,2, ,48,35,50,3,48,19,9,1,106,270,10,1,74, ,3
"Tarrant, Robbie",NM,23,246,145,128,374, ,1,8,43,95,31,8,56,25,24,1,124,252,20, ,165, ,1
"Rance, Alex",RI,20,212,155,161,373, , ,1,43,68,11,3,57,25,31,7,152,228,24, ,168,5,3
"Bird, Craig",ES,18,140,44,231,371,3,3, ,116,22,40,74,40,16,11, ,168,201, ,4,8,1,6
"Mayes, Sam",BL,21,239,88,132,371,1,1,2,45,81,29,16,45,15,14, ,78,257,2, ,58,5,2
"Crouch, Brad",AD,16,155,26,213,368,4,1, ,102,19,44,75,54,15,20,4,174,190,1, ,13,3,7
"Greenwood, Levi",CW,21,204,49,161,365,18,9,2,135,16,65,48,71,26,28, ,154,209,6,9,18,2,6
"de Goey, Jordan",CW,20,184,81,181,365,16,14, ,71,17,60,42,52,13,18, ,133,236,7,12,19,1,15
"Brown, Luke",AD,22,232,90,133,365,5,2, ,63,69,37,7,35,13,8, ,106,256,5,3,34,3,8
"Caddy, Josh",GE,18,161,61,203,364,21,14,19,71,10,52,49,48,12,15, ,161,199,11,17,17,9,10
"Westhoff, Justin",PA,22,218,125,145,363,23,16,60,71,32,54,28,53,24,20,1,141,221,29,27,69,5,19
"Gray, Sam",PA,17,167,50,196,363,4,8, ,106,23,41,45,46,20,13, ,144,229,4,8,13,3,5
"Prestia, Dion",GC,14,172,34,191,363,4,2, ,75,33,48,60,52,17,14, ,147,218,1,1,15,6,5
"Weller, Maverick",SK,22,179,85,181,360,24,19,3,84,21,61,32,49,13,17,2,148,219,12,23,19,4,10
"Dea, Matt",ES,21,218,132,139,357, ,1, ,48,67,20,5,29,21,10, ,120,235,19, ,61,3,2
"Edwards, Shane",RI,19,166,43,189,355,15,12, ,55,21,63,76,45,9,11, ,158,190,4,16,11,3,12
"Wilson, Nathan",GW,21,257,95,97,354,3,3, ,29,91,68,5,55,14,18, ,70,258,3, ,54,23,7
"Gleeson, Martin",ES,20,181,106,172,353, ,1, ,35,69,18,11,42,9,14, ,92,264,5,1,49,2,5
"Watts, Jack",ME,22,226,139,125,351,38,18,42,39,15,55,15,46,11,16,5,126,230,22,38,39,1,18
"Taylor, Harry",GE,24,203,152,148,351,4,1, ,41,62,29,2,37,11,16,2,116,240,24,2,146,4,5
"Hartung, Billy",HW,18,199,66,151,350,8,5, ,39,32,50,17,33,5,7, ,66,282, ,1,5,15,10
"Hill, Bradley",HW,20,220,61,128,348,11,13, ,57,21,78,20,50,9,15, ,70,273,1,8,25,6,15
"Smith, Nick",SY,25,218,93,129,347,1,1, ,79,73,30,10,36,22,11, ,121,225,11, ,98,1,1
"Suckling, Matt",WB,17,218,79,128,346,7,9, ,30,54,42,10,31,12,10, ,69,255,3,2,24,23, 
"Malceski, Nick",GC,18,219,93,125,344,5,7,4,48,54,48,22,56,16,19, ,89,252,9,6,16,10,11
"Billings, Jack",SK,17,181,72,162,343,6,12,3,56,28,51,23,38,15,8,1,95,248,7,13,13,3,10
"Hodge, Luke",HW,15,226,85,117,343,4,3,13,48,46,56,40,55,10,20,3,116,219,7,1,56,2,7
"Martin, Jack",GC,21,194,120,148,342,14,3,7,75,32,35,19,44,11,22, ,119,223,11,16,35,18,9
"Weller, Lachie",FR,22,171,55,169,340,12,10, ,72,25,52,18,39,17,8,2,116,219, ,3,11,9,12
"Roberton, Dylan",SK,18,202,87,138,340,3,3,3,26,70,26,3,35,8,7, ,87,223,12,2,50,12,7
"Lynch, Tom",GC,22,219,153,120,339,66,34,12,37,3,56,4,57,31,27,11,178,167,62,76,36,5,24
"McGovern, Jeremy",WC,22,239,137,100,339,3,5,12,32,78,32,4,29,18,10,2,140,193,49,2,139,2,1
"Young, Aaron",PA,21,173,75,163,336,37,25,2,76,17,42,27,48,22,22,5,140,196,10,21,16,4,12
"Bugg, Tomas",ME,18,149,42,186,335,7,2, ,84,25,34,35,36,18,14, ,122,211,2,7,22,3,6
"Martin, Stefan",BL,20,149,81,186,335,5,7,558,42,26,50,71,63,34,26, ,173,162,12,8,47, ,8
"Jetta, Neville",ME,21,163,78,172,335, ,3, ,63,46,17,7,31,24,11, ,106,215,3,4,80,1,6
"Yeo, Elliot",WC,20,207,83,126,333,16,17,16,99,10,78,48,65,22,30,3,147,190,15,13,24,5,11
"Thomas, Dale",CA,18,202,77,131,333,6,5,2,55,32,44,25,33,20,12,2,103,228,3,4,13,6,9
"Kolodjashnij, Kade",GC,19,210,114,123,333, ,1, ,45,58,31,8,41,10,11, ,71,259,7,1,56,13,1
"Walker, Taylor",AD,23,235,155,97,332,47,37, ,34,2,82, ,57,20,26,6,147,193,43,50,29,1,27
"Blair, Jarryd",CW,21,142,59,189,331,15,7, ,105,4,46,33,44,29,22, ,145,190,2,14,19,1,10
"Polec, Jared",PA,17,191,51,139,330,7,4, ,62,30,57,29,42,17,15,2,104,229,3,3,26,10,4
"Gilbert, Sam",SK,22,163,76,167,330,5,4,26,73,40,50,22,55,11,25, ,141,185,11,4,72,2,2
"Harmes, James",ME,19,162,46,167,329,12,4,1,65,16,53,29,40,17,14,2,121,212,5,5,22,12,11
"Wood, Easton",WB,20,180,127,146,326,3, , ,29,42,37,2,39,15,14,3,116,214,21,1,83,6,3
"Mayne, Chris",FR,22,142,109,183,325,18,17,4,119,9,27,4,32,20,15,1,117,212,16,27,27,8,14
"Kent, Dean",ME,20,189,71,135,324,25,10, ,58,12,78,11,58,12,20,1,100,222,7,20,23,7,19
"Cheney, Kyle",AD,24,193,125,131,324, ,1, ,37,56,18,5,33,14,15, ,111,219,17, ,102,1, 
"Stringer, Jake",WB,23,182,77,141,323,42,23,4,48,14,48,34,51,19,21,4,153,183,11,29,27,7,12
"Betts, Eddie",AD,24,231,79,89,320,75,31, ,85,8,47,31,49,29,17,10,164,147,20,53,19,10,24
"Geary, Jarryn",SK,21,164,71,156,320,3,2, ,48,59,19,8,36,22,14, ,102,221,9,3,55,10,4
"Gawn, Max",ME,22,154,91,164,318,16,11,928,80,19,33,66,59,30,35,16,186,138,46,22,81, ,8
"Barlow, Michael",FR,13,133,45,185,318,6,2,8,79,24,33,46,28,10,7,3,148,164,9,2,8,3,6
"Trengove, Jackson",PA,21,146,54,172,318,5,5,230,84,22,44,93,71,24,40,3,183,134,8,1,87, ,2
"Haynes, Nick",GW,18,214,122,104,318,2,1,1,30,72,25,10,33,14,12, ,122,194,26,1,102,3,4
"Wellingham, Sharrod",WC,19,192,69,125,317,1,2, ,41,55,34,5,53,11,18, ,101,208,5, ,55,5,6
"Riewoldt, Jack",RI,22,227,141,89,316,48,34,9,42,2,59,8,58,29,24,2,158,162,43,68,21,1,18
"Griffen, Ryan",GW,15,137,41,179,316,9,13,27,79,14,57,65,39,7,19,6,134,189,2,7,26,12,9
"Rosa, Matt",GC,15,149,58,167,316,4,3,14,43,23,37,23,42,6,13, ,99,224,1,4,15,3,5
"Jacobs, Sam",AD,22,177,70,138,315,8,5,703,51,16,53,46,41,24,16,2,135,180,20,6,59, ,9
"Shiels, Liam",HW,18,191,41,124,315,4,8,2,153,20,68,64,63,20,25, ,129,168, ,4,15,4,8
"Hunt, Taylor",RI,17,163,99,151,314,1, , ,34,35,19,13,30,5,10, ,72,244,4, ,25, ,4
"McDonald-Tipungwuti, Anthony",ES,21,186,89,127,313,8,9, ,67,32,41,14,33,16,15,2,108,206,4,5,43,23,11
"Dunstan, Luke",SK,18,131,44,182,313,5,11, ,86,22,35,63,41,19,18, ,147,177,2,6,21,2,12
"Byrne-Jones, Darcy",PA,20,192,63,120,312,3,1,1,47,42,38,9,44,17,17, ,99,211,3, ,56,13,3
"Hewett, George",SY,24,148,68,163,311,18,8,3,84,14,33,32,47,25,20, ,120,195,4,13,14, ,13
"Hogan, Jesse",ME,21,206,149,104,310,41,33,4,29,8,47,1,39,19,10,6,123,189,43,63,24,3,12
"Maynard, Brayden",CW,20,215,89,95,310,4,7, ,71,57,42,6,47,13,22, ,90,227,1,4,56,4,3
"Puopolo, Paul",HW,22,154,48,155,309,34,15, ,100,6,51,34,43,29,23,3,169,124,10,17,22,1,16
"Sutcliffe, Cam",FR,19,194,108,114,308,2,4, ,71,59,32,6,47,7,18, ,63,241,1,3,76,4,5
"Morris, Dale",WB,23,129,104,178,307, ,2, ,54,41,13,3,22,20,9, ,133,181,22, ,146, ,1
"Blakely, Connor",FR,15,129,40,175,304,1,6,45,56,17,41,52,25,16,9,3,129,181,4,1,13,1,1
"Goldstein, Todd",NM,22,128,69,175,303,20,7,804,69,10,30,68,42,38,19,11,163,134,22,12,48, ,11
"Frawley, James",HW,22,191,114,112,303, , , ,48,59,16,3,40,17,20, ,73,225,4, ,167,2,2
"Brown, Mitch",ES,21,198,130,103,301,20,17,1,37,23,42,5,30,18,11, ,107,190,22,20,28, ,1
"Kennedy, Josh",WC,23,229,148,71,300,82,37,1,69,3,45,4,52,34,26,17,151,157,42,87,30,1,15
"Hartigan, Kyle",AD,23,172,116,128,300,1, , ,39,65,20,1,67,9,29, ,101,195,18, ,139, ,1
"Vlastuin, Nick",RI,19,187,107,112,299,4,1,2,45,49,24,17,42,17,26, ,95,201,9,3,55,2,2
"Houli, Bachar",RI,12,175,80,124,299, ,3, ,29,53,39,13,35,6,6, ,72,214,3,1,27,3,4
"Dickson, Tory",WB,22,166,92,132,298,40,17, ,57,13,41,9,39,14,16, ,92,207,9,29,15,8,10
"Butler, Sam",WC,20,162,86,136,298, , , ,54,50,26,9,28,12,16, ,81,222,7,2,51,1, 
"Petracca, Christian",ME,17,144,42,152,296,12,11,4,56,18,66,32,51,17,12, ,153,156,6,11,18,1,13
"Hunt, Jayden",ME,19,159,59,137,296,3,1, ,41,48,63,14,46,12,15,1,88,202,9, ,33,26,3
"Reid, Ben",CW,17,209,136,87,296, , , ,16,75,23,2,34,13,13,2,91,212,18, ,76,1,3
"Cripps, Jamie",WC,23,193,92,99,292,28,18, ,94,11,76,21,38,18,11,1,92,202,2,20,10,24,25
"Stretch, Billy",ME,16,122,49,170,292,3,4, ,59,18,33,28,18,7,4, ,94,200,2,3,9,8,4
"Weitering, Jacob",CA,20,164,106,127,291,2, , ,24,50,21,3,29,3,9, ,96,186,24,3,71,4,1
"Jenkins, Josh",AD,24,195,122,95,290,62,29,135,46,6,60,18,28,23,11,8,136,160,30,57,47,1,23
"Daniher, Joe",ES,22,204,141,86,290,43,32,35,21,8,65,11,66,30,21,4,126,173,52,53,32,3,10
"Gwilt, James",ES,15,185,93,104,289, , , ,23,59,17,1,47,5,19, ,61,226,5, ,59,2,1
"Hawkins, Tom",GE,23,198,126,90,288,55,31, ,61,1,39,2,53,16,26,2,165,119,58,79,37, ,17
