Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Mead, Darren",PA,21,136,91,89,225,1,1,41,42,41,19,10,31,17,27, ,99,111,21,7,30, , 
"Carr, Matthew",SK,18,151,76,74,225,1,5,1,34,39,33,19,35,16,27,1,104,123,12,3,16,24, 
"Orchard, Mark",CW,18,127,42,97,224,5,2, ,36,25,24,31,18,14,11, ,94,128,1,2,22,9, 
"Johnson, Kane",AD,15,127,47,97,224,4,2, ,24,35,37,29,25,9,10, ,80,144,3,3,22,2, 
"Freeborn, Scott",CA,18,140,49,81,221,10,8, ,36,21,48,29,25,3,13, ,90,131,2,9,32,4, 
"Taylor, Richard",HW,16,145,39,76,221,5,3, ,25,21,53,33,25,3,13, ,93,131,1,4,18,10, 
"Bassett, Nathan",AD,18,159,79,62,221,4,4,3,26,73,13,9,18,19,10,2,81,130,12,4,34,18, 
"Hay, Jonathan",HW,18,168,85,53,221,1, ,2,18,84,14,5,29,17,14,2,83,131,26, ,13,23, 
"Rintoul, Chad",WC,15,136,54,84,220,4,3,1,16,15,48,15,27,10,13, ,83,135,6,2,10,11, 
"Matera, Phillip",WC,19,164,57,55,219,49,30, ,26,2,43,15,26,23,19,4,120,96,10,34,12,4, 
"Thompson, Nathan",HW,22,155,106,64,219,39,19,92,9,12,37,19,22,14,8,1,102,116,33,64,11, , 
"Pavlich, Matthew",FR,18,138,78,79,217,14,9,7,17,27,27,8,28,12,11, ,91,117,20,14,13,6, 
"Gardiner, Michael",WC,15,144,78,72,216,13,14,294,6,6,64,47,26,16,9,3,91,124,12,18,8,8, 
"Dimattina, Paul",WB,14,151,55,64,215,9,3,1,21,18,63,35,19,15,10,3,79,141,3,3,12,20, 
"Braun, Michael",WC,12,124,55,89,213,6,4, ,19,13,48,21,24,15,10,2,71,151, ,6,6,4, 
"Whelan, Matthew",ME,16,113,48,100,213, ,1, ,37,44,12,9,19,19,15, ,83,122,6,1,16,7, 
"Davis, Nick",CW,14,142,76,69,211,13,8,2,10,33,43,9,14,10,2,1,61,144,9,16,12,9, 
"Young, Barry",HW,13,127,51,84,211, ,2,1,20,27,20,12,31,10,11, ,73,135,2,1,12,5, 
"Makepeace, Troy",KA,22,153,48,57,210,6,11, ,49,38,47,18,18,20,5, ,112,92,9,4,33,5, 
"Rehn, Shaun",AD,16,117,67,92,209,14,8,189,21,17,34,47,25,21,18,3,127,85,23,22,21, , 
"Parker, Shane",FR,18,140,37,69,209,2, ,1,25,62,14,10,32,19,12, ,88,105,5,1,10,6, 
"Rogers, Matthew",RI,17,184,90,24,208,37,25, ,18,8,53,6,27,10,13,2,59,131,10,33,17,1, 
"Fewster, Brendon",FR,20,115,73,93,208,11,12,89,31,15,54,40,25,14,23,3,119,95,17,11,23,5, 
"Smith, Joel",HW,17,131,52,77,208,10,5, ,17,18,54,11,22,6,7, ,59,150,1,4,7,20, 
"Stevens, Anthony",KA,12,145,50,63,208,4,4,1,32,23,32,32,25,10,18, ,76,128, ,3,25,10, 
"Peckett, Justin",SK,14,138,39,68,206,6,2, ,15,43,35,13,24,9,13, ,81,109,4,2,16,16, 
"Burns, Ronnie",GE,16,126,41,79,205,39,21, ,13,2,53,13,36,9,23, ,114,87,8,15,18,9, 
"Sierakowski, David",SK,14,129,84,75,204,10,6,136,14,11,52,41,20,9,15,3,106,102,19,7,12,6, 
"McIntosh, Ashley",WC,22,135,69,68,203,9,7,11,24,46,12,8,21,20,19, ,80,116,18,15,36,2, 
"Kickett, Dale",FR,15,129,57,74,203,5, , ,40,31,21,11,28,19,18,1,76,126,8,2,20,11, 
"Wynd, Scott",WB,22,75,56,128,203,2,2,405,33,19,11,100,19,26,15,3,138,67,15,4,44, , 
"Paxman, Stephen",PA,20,154,83,48,202,7,2,4,16,71,11,7,25,24,11, ,81,116,12,8,36,3, 
"Hunter, Kingsley",WB,16,151,61,51,202,4,2,2,11,60,15,7,29,15,6, ,75,119,11,4,20,27, 
"Donnelly, Andrew",WC,14,116,65,84,200,15,4,9,11,14,27,15,23,21,10, ,96,106,12,11,14, , 
"Bolton, Jude",SY,16,126,36,73,199,15,3,1,27,15,55,30,23,11,8,4,97,105,5,9,30,1, 
"Vardy, Peter",AD,20,140,52,58,198,39,17, ,19,2,48,14,23,10,23,2,96,102,7,18,14,5, 
"Moorcroft, Gary",ES,18,144,54,54,198,23,9, ,20,3,53,21,23,11,23,1,80,112,8,20,13,9, 
"Williams, Andrew",WC,17,120,48,78,198,5,1,2,16,38,17,19,19,13,8, ,85,95,16,2,6, , 
"James, Brett",AD,14,79,37,118,197,6,2, ,11,14,17,32,14,8,3, ,88,108,3,3,8,2, 
"Freeborn, Glenn",CW,13,115,53,81,196,11,6, ,15,15,33,27,14,9,5, ,82,107,5,7,22,18, 
"Johnstone, Travis",ME,14,136,39,59,195,15,5, ,18,20,52,24,22,12,10, ,76,121,4,7,15,17, 
"Richardson, Mark",CW,17,126,67,69,195,4, ,30,17,40,23,17,18,23,15,2,97,95,26,3,23,4, 
"Koops, Steven",FR,19,133,40,61,194,16,9,8,53,1,69,20,33,31,21, ,124,85,12,10,28,4, 
"Fosdike, Nic",SY,17,143,35,49,192,9,9, ,24,17,44,35,22,2,12, ,84,109,2,4,14,13, 
"Gaspar, Darren",RI,17,114,53,78,192,3,2,8,18,46,19,13,24,17,9,5,97,92,18,3,18,2, 
"Dunkley, Andrew",SY,15,96,77,95,191,1, ,4,15,65,3,8,21,28,11,3,111,84,26,2,28,1, 
"Ingerson, Anthony",ME,25,104,71,86,190, , ,31,24,57,3,7,24,19,22, ,92,90,24, ,49, , 
"Bruce, Cameron",ME,19,110,54,78,188,22,13,1,14,7,37,3,15,10,10, ,88,103,11,11,15,2, 
"Barry, Leo",SY,17,112,63,76,188,15,5,4,18,17,33,10,22,5,15, ,71,112,10,13,13,10, 
"Mansfield, Michael",CA,18,116,46,72,188,6,2, ,31,30,36,14,33,14,8, ,89,109,5,2,23,2, 
"Koster, Kym",AD,16,95,25,93,188,2,3, ,18,10,36,40,34,9,11, ,108,86, ,3,18,6, 
"Norrish, Jason",FR,12,118,42,70,188,1,1, ,26,16,25,27,20,10,10, ,68,116, ,1,13,11, 
"Stenglein, Tyson",AD,15,91,48,95,186,2,6,1,34,6,26,15,12,13,11, ,86,101,11,3,18,1, 
"Scarlett, Matthew",GE,21,142,73,43,185,2, ,2,22,44,20,6,18,6,19, ,53,129,9,1,22,10, 
"Moyle, Brett",SK,12,131,60,52,183,3,4, ,18,28,31,12,19,7,5, ,54,125,2,2,14,6, 
"Bootsma, Brad",FR,13,146,57,36,182,4,5,1,23,24,35,18,18,5,8, ,65,116,2,4,16,8, 
"McPherson, Daniel",SY,10,97,40,84,181,6,5, ,14,16,29,26,15,4,5, ,77,109, ,3,9,3, 
"Harrison, Ben",RI,14,140,53,41,181,3,3,9,14,24,31,14,15,6,5, ,60,120,10,2,4,8, 
"Jarman, Darren",AD,14,131,53,48,179,36,12, ,20,7,43,21,14,8,13, ,97,82,13,31,11,8, 
"Bartlett, Trent",WB,21,103,72,74,177,20,13,10,11,8,34,14,32,11,27,2,101,84,20,27,20,1, 
"Everitt, Peter",SK,15,129,74,47,176,40,18,186,15,17,23,28,23,18,21,4,93,87,20,41,24,4, 
"McDonald, Beau",BL,22,111,71,64,175,7,11,488,32,13,41,55,11,14,31, ,91,82,21,9,43, , 
"Wanganeen, Gavin",PA,10,120,36,55,175,6,5, ,9,40,15,14,22,8,9, ,80,91,5,5,3,12, 
"Seymour, Brad",SY,13,102,65,73,175,2,2, ,18,40,11,5,12,9,9, ,50,127,6,4,12,5, 
"Prestigiacomo, Simon",CW,21,99,38,75,174, ,1,7,14,46,3,5,17,13,11,1,96,66,7, ,34,8, 
"Carr, Josh",PA,14,115,39,58,173,2,3,1,21,12,31,23,18,3,14, ,80,93,4,3,9,7, 
"Cox, Simon",WB,15,129,72,42,171,7,3,3,13,38,26,7,10,6,6, ,51,114,11,4,21,2, 
"Motlop, Shannon",KA,19,103,25,66,169,13,7, ,30,4,53,17,23,10,3, ,112,59,5,3,27,9, 
"Bradshaw, Daniel",BL,19,129,91,38,167,56,26,9,15, ,20, ,16,10,7,8,97,67,41,73,16, , 
"Lambert, Craig",BL,12,69,12,98,167,1,3,1,17,6,36,42,15,4,13, ,69,99, ,2,19, , 
"Wakelin, Darryl",SK,18,103,78,63,166, ,3, ,16,28,14,5,14,24,12, ,89,77,27,1,17, , 
"Dew, Stuart",PA,13,123,37,41,164,20,9,3,12,16,42,15,13,11,3,3,62,98,3,4,15,9, 
"Brown, Leigh",FR,21,111,54,52,163,2,1,5,19,46,16,2,23,18,20, ,67,91,10,3,27, , 
"Stevens, John",SY,14,114,36,48,162,9,4, ,14,9,39,16,10,10,12, ,47,105,1,5,11,5, 
"Bolton, Craig",BL,15,120,54,41,161,7,4, ,6,16,52,5,20,7,4, ,59,103,8,7,9, , 
"Brown, Fraser",CA,10,87,16,74,161,4,6, ,19,4,37,36,26,6,10, ,47,105, ,5,7,1, 
"Lange, Adam",KA,21,87,49,73,160,19,12,3,26,13,30,8,27,13,11, ,97,68,19,15,21, , 
"Dragicevic, Marc",RI,21,109,44,51,160,16,9,1,20,9,26,14,26,8,8, ,72,96,4,14,7,4, 
"Johnson, Ben",CW,14,100,45,60,160,7,10, ,11,17,30,16,20,6,8,1,57,104,2,8,13,6, 
"Callaghan, Craig",FR,11,109,29,48,157,6,12, ,25,5,33,19,16,14,13, ,67,86, ,10,15,6, 
"Wirrpanda, David",WC,8,129,33,28,157,6,5, ,8,55,21,9,11,6,7,4,67,86,8,6,8,18, 
"Simmonds, Troy",ME,22,81,52,76,157,3,2,182,16,19,20,18,15,17,17, ,65,89,8,5,16,1, 
"Collins, Matthew",ME,14,90,44,67,157,1,1,2,10,31,11,8,21,6,11,2,57,99,2,4,11,3, 
"Michael, Mal",CW,15,75,67,80,155,14,8,35,17,4,25,16,11,13,6, ,85,71,18,18,24,5, 
"Kinnear, Ben",CW,17,100,40,54,154,2,1,12,23,32,13,8,18,16,14, ,71,80,6, ,24,1, 
"Dimattina, Andrew",CW,10,106,44,47,153,3,4, ,25,17,26,28,15,7,5, ,67,81,6,3,16,4, 
"Burton, Matthew",KA,23,74,44,78,152,10,2,430,24,8,32,42,21,12,16,2,82,66,15,12,17,1, 
"Lewis, Dale",SY,12,105,45,45,150,6,8,8,11,7,40,31,11,13,6, ,70,82,5,7,18,1, 
"Burton, Brett",AD,9,114,49,35,149,8,8, ,12,7,40,9,11,9,9, ,59,82,10,9,9,3, 
"French, Barnaby",PA,17,70,47,78,148,3,2,175,25,16,16,33,14,14,12, ,73,76,9,3,19, , 
"Biglands, Rhett",AD,18,109,44,37,146,4,9,173,20,20,37,27,29,6,16, ,65,75,12,8,16, , 
"Eccles, Andrew",AD,10,103,43,43,146,4,5,4,12,6,31,20,9,8,3, ,43,101,2,5,11,7, 
"Colbert, Leigh",KA,13,94,51,51,145,7,5,2,19,11,20,8,15,9,17,1,70,78,11,10,8,1, 
"Martyn, Mick",KA,15,101,43,42,143,1, ,5,7,50,12,8,12,16,12, ,81,63,6,1,22,6, 
"Kretiuk, Steven",WB,14,76,44,65,141,1, ,4,15,25,13,12,16,7,12, ,67,68,8,1,27,3, 
"Byrne, James",AD,13,84,29,56,140,2,2, ,15,6,31,14,16,4,8, ,43,101, ,2,5,7, 
"Martin, Michael",BL,10,107,35,33,140, ,1, ,14,19,24,18,13,2,7, ,60,78,1,1,17,15, 
"Green, Brad",ME,20,104,50,32,136,28,9, ,18,2,41,6,13,12,14, ,64,69,14,24,6,4, 
"Brown, Gavin",CW,15,77,52,59,136,14,6, ,14, ,22,7,15,10,6, ,64,70,8,19,11,2, 
"Wallis, Dean",ES,16,79,54,57,136,3,1,2,18,28,16,4,19,6,21,2,57,78,13,2,24,5, 
"White, Mitchell",WC,12,81,45,54,135,12,5,3,10,3,32,9,17,7,6, ,68,69,4,10,5, , 
"Davis, Chad",SK,15,91,37,44,135,9,6, ,12,10,34,12,17,6,6, ,58,81,2,7,12,7, 
"Warfe, Rowan",SY,13,76,29,59,135,2, ,2,15,23,25,12,16,10,9, ,55,84,4, ,18,8, 
"Nicholson, Alistair",ME,16,52,45,81,133, , ,34,21,22,12,7,11,11,5, ,66,63,14, ,17, , 
"Denham, Sean",ES,9,75,20,58,133, ,1, ,15,8,24,39,17,6,9, ,49,79, , ,15,7, 
"Houlihan, Ryan",CA,13,71,29,60,131,7,5, ,12,5,22,7,18,4,4, ,55,77,1,6,6,5, 
"Young, Matthew",SK,9,92,31,39,131, , ,2,11,38,17,9,20, ,13, ,45,85,3,1,10,4, 
"Notting, Tim",BL,11,72,38,58,130,5,3,10,11,8,26,9,10,8,8,3,60,70,7,2,17,9, 
"Embley, Andrew",WC,13,87,47,42,129,10,8,5,19,5,27,19,8,10,8, ,49,78,7,9,10,7, 
"Ukovic, Andrew",CW,12,100,38,29,129,7,1,1,8,27,21,4,15,6,7,1,30,94,2,3,7,7, 
"Prior, Michael",ES,11,85,29,44,129, , , ,5,29,20,3,12,3,9, ,30,93, , ,14,1, 
"Modra, Tony",FR,16,109,62,19,128,50,25, ,3, ,6,3,21,9,6,2,63,57,23,58,14,1, 
"McLaren, Joe",SK,11,99,58,29,128,6,4, ,5,16,34,10,6,4,10, ,33,93,1,9,11,6, 
"Toia, Luke",FR,8,80,39,48,128,5,1, ,15,6,23,25,18,11,1, ,50,89, ,2,8,2, 
"Voss, Brett",BL,13,71,35,56,127,6, ,5,9,6,34,10,10,3,3, ,46,83,2,2,10,4, 
"Blake, Jason",SK,13,63,35,64,127,3, ,3,16,15,12,14,11,8,7, ,74,50,9,2,22,1, 
"Bourke, David",RI,14,91,36,36,127,1,4,2,17,32,11,3,16,16,8, ,59,71,6,2,21,6, 
"Bishop, Matthew",PA,14,83,31,44,127, ,2,36,8,23,23,13,11,4,12, ,64,61,7, ,4,13, 
"Prescott, Ashley",FR,9,98,35,28,126, ,2,1,10,13,41,6,20,5,11, ,24,109, , ,2,5, 
"Stoneham, Barry",GE,15,63,45,62,125,11,11,28,17, ,19,4,12,9,10, ,72,51,17,17,18, , 
"Ellis, Craig",WB,11,78,45,47,125, ,1, ,16,25,13,6,11,11,7, ,50,70,11,3,14,1, 
"Brown, Jonathan",BL,13,82,47,41,123,5,2,22,11,7,28,10,18,11,11, ,47,79,5,6,14,1, 
"Robbins, Matthew",WB,10,88,33,34,122,6,2, ,10,12,22,12,11,3,5, ,47,70,3,2,11,6, 
"McKenna, Guy",WC,9,56,31,63,119,1,1,1,12,32,7,6,10,5,6, ,43,72,4,1,15,5, 
"Brown, Tony",SK,11,78,30,39,117,6,4, ,9,9,25,22,6,8,2, ,42,80,2,3,7,1, 
"McGregor, Ken",AD,14,75,42,41,116,9,15,9,18,4,31,4,13,14,10, ,71,49,16,17,13, , 
"Picioane, Lance",HW,12,52,24,63,115,3, , ,18,14,14,14,17,4,5, ,57,57,5,1,13, , 
"Baker, Steven",SK,7,63,29,52,115,2,1, ,15,17,16,18,11,5,5, ,47,69,2,1,8,1, 
"Sinclair, Jess",FR,10,81,27,33,114,7,1, ,13,4,20,11,13,7,6,2,47,67,3,3,9,5, 
"Davis, Leon",CW,15,78,20,35,113,11,8, ,24,2,30,7,18,10,7, ,51,65,2,4,17,2, 
"Rahilly, James",GE,11,78,26,35,113,2,2,1,9,14,25,11,9,2,6, ,42,72,2,1,9,5, 
"Fevola, Brendan",CA,14,84,54,26,110,26,29, ,13, ,9,1,21,7,12, ,47,58,11,48,8, , 
"Christou, Ang",CA,10,80,12,30,110,1,1, ,11,36,14,2,14,4,5, ,37,65,1, ,7,11, 
"Ward, Daniel",ME,7,73,19,37,110, ,1, ,14,18,19,11,9,11,10, ,52,52,4,1,10,11, 
"Vardy, Royce",RI,13,65,28,44,109, ,1,2,12,32,5,9,11,6,1, ,50,58,7, ,12, , 
"Beetham, Caydn",SK,9,88,30,20,108,3,1, ,5,14,29,14,6,3,4, ,49,63,6,3,6,2, 
"Wooden, Josh",WC,8,68,18,40,108,1,2, ,27,11,26,19,11,6,2, ,52,53, ,1,14,4, 
"Crowell, Andrew",AD,13,47,28,59,106,10,7, ,16,2,16,4,10,10,3, ,59,48,6,12,19, , 
"Manton, Glenn",CA,17,46,36,60,106, , ,8,20,16,1,2,6,9,8, ,44,59,6, ,13, , 
"Kelly, Paul",SY,8,67,31,38,105,10,2,1,16,4,25,21,11,5,9, ,49,56,8,15,8,1, 
"Scotland, Heath",CW,10,57,34,48,105,3,4, ,9,6,15,13,6, ,2, ,38,70,1,7,6,3, 
"OReilly, Stephen",CA,12,71,40,33,104,1,1,23,10,15,14,5,10,7,3, ,37,67,4,3,11,7, 
"Mooney, Jason",GE,12,70,41,33,103,13,2,15,14,2,27,12,11,8,12, ,52,49,11,10,18,2, 
"Wasley, James",CW,10,62,22,37,99,1,4, ,13,23,13,7,16,8,8, ,40,61,1,3,12,5, 
"Harding, Greg",FR,7,66,29,33,99,1, ,1,7,20,11,3,6,5,4, ,33,68, ,1,4,2, 
"Murray, Derek",PA,11,63,27,35,98,3,4, ,13,2,25,8,19,18,9, ,60,39,3,3,9,3, 
"Gale, Mark",FR,9,54,31,44,98,1,2, ,7,12,22,7,13,1,4, ,27,69,1,1,10,1, 
"Sholl, Craig",KA,13,67,37,30,97,15,13, ,15, ,19,7,13,3,8, ,51,50,9,23,8,1, 
"Calthorpe, David",KA,13,53,14,43,96,10,3,1,19,4,14,11,11,4,7, ,55,43,4,4,19,1, 
"Clement, James",FR,8,77,34,19,96,1, , ,13,28,11,2,9,11,12, ,32,62,5, ,8,4, 
"Wheatley, Paul",ME,12,70,30,25,95,4,4,1,9,11,21,6,9,2,4, ,40,55,4, ,7,6, 
"Rocca, Saverio",CW,12,69,44,25,94,27,16,22,12, ,17,3,17,6,11, ,46,47,17,32,10, , 
"Watson, Shane",CW,8,65,40,29,94,3,8,2,10,5,17,2,9,2,1, ,30,62,4,9,7,3, 
"Longmuir, Justin",FR,12,58,27,35,93,3,2,97,8,5,10,22,15,8,10, ,50,48,4,7,4,2, 
"Jones, Anthony",FR,11,54,26,39,93,1,2, ,11,19,3,4,9,6,2, ,43,49,1,1,16,2, 
"Cummings, Scott",WC,13,75,53,17,92,47,17, ,9, ,6,1,13,5,21,6,33,60,14,48,11,1, 
"Kolyniuk, Steven",WB,12,77,32,15,92,12,11, ,12,2,21,2,12,7,3, ,31,61,5,9, ,1, 
"Robbins, Ben",BL,9,48,16,43,91,4,3, ,12,2,19,20,5,5,2, ,44,46, ,2,2, , 
"Plapp, Justin",SK,10,63,36,26,89,4,1,1,7,15,9,3,9,4,8, ,31,57,4,5,6,3, 
"Capuano, Matthew",KA,14,69,36,19,88,5,2,129,13,9,21,21,14,9,7, ,49,38,8,7,8,4, 
"Glass, Darren",WC,14,38,25,50,88,1,1,6,13,13,7,4,7,3,5, ,34,53,5,3,12,2, 
"Monkhorst, Damian",SK,10,35,20,53,88, , ,96,3,4,7,37,17,14,9, ,60,31,5, ,7, , 
"Gallagher, David",AD,9,57,28,30,87, ,1, ,8,13,9,5,15,2,9, ,34,57,1, ,5,1, 
"Charles, Sean",SK,8,57,23,29,86,6,7, ,7,8,8,8,10,3,12, ,39,44,3,6,2, , 
"Dent, Matthew",WB,6,58,20,28,86,1,1,2,5,18,10,3,8,3,7, ,21,65,1, ,8,1, 
"James, Aaron",RI,13,64,26,21,85,10,8,8,11,12,15,5,12,2,2, ,44,39,4,10,7,1, 
"Marsh, Ben",AD,12,48,35,37,85,5,7,120,9,8,19,14,4,5,5, ,43,40,11,7,7,1, 
"Mitchell, Gavin",SK,9,50,14,34,84,8,6, ,20,3,21,4,11,12,8,1,44,40,1,2,8, , 
"Bode, Matthew",PA,7,53,25,30,83,10,4, ,14, ,15,12,9,2,8, ,31,53,1,10,5, , 
"Jacobs, Danny",ES,9,46,28,37,83,3,4,4,17,4,18,7,8,2,2, ,40,44,7,4,15,2, 
"Brown, Nathan",ME,9,50,20,33,83, ,4, ,7,9,15,2,7,6,2, ,31,58,2,3,4,1, 
"Porter, Mark",CA,10,26,32,56,82,5,1,196,28,4,15,22,6,9,6,2,54,29,17,5,16, , 
"Grover, Antoni",FR,7,55,19,26,81, ,1, ,12,18,7,4,10,11,10, ,29,51,1,1,3,4, 
"Champion, Richard",BL,8,52,19,28,80,2,2,2,11,1,28,4,11,6,6, ,27,52,1,3,13,1, 
"Caven, Peter",AD,8,48,17,32,80,2,2,1,12,14,12,5,10,8,11, ,40,39,3,1,13, , 
"Massie, Kris",CA,10,44,23,35,79,2,1, ,7,15,7,3,7,7,7, ,23,55,1,4,7,3, 
"Kirk, Brett",SY,7,45,13,33,78,1,3,2,18,5,11,12,4,3,2, ,34,47,2,1,7, , 
"Johnson, Brett",HW,6,52,12,26,78, , , ,7,9,14,8,5,1, , ,26,51, , ,2,2, 
"Morton, Danny",PA,7,44,11,32,76,7,2, ,5,2,12,6,8,4,6, ,28,48,1, ,1,1, 
"Wojcinski, David",GE,9,49,15,27,76,1,1, ,14,9,13,11,10,3,4, ,38,38,2, ,5,13, 
"Kennedy, Matthew",BL,9,54,19,22,76,1, ,8,14,17,17,4,4,5,5, ,20,50, ,1,16,7, 
"Lockwood, Bowen",PA,10,55,31,20,75,14,9,14,9,1,14,6,10,4,6, ,34,39,9,12,9,2, 
"Crabb, Jaxon",WC,8,39,13,36,75,2,2, ,10,8,10,10,3,6,5, ,34,42, ,1,7, , 
"Guerra, Brent",PA,10,57,17,17,74,4,4, ,10,8,23,7,11,4,4, ,46,29,3, ,8,1, 
"Holland, Brodie",FR,6,46,17,27,73,9,5, ,2,4,12,5,8,5,4, ,37,35,1,7, , , 
"Lane, Tyson",CW,8,59,39,13,72,4,3, ,3,3,14,5,10,2,5, ,20,51,6,9,4, , 
"Headland, Des",BL,9,48,22,24,72,2,6, ,16,1,14,1,9,1,5, ,21,52,3,2,5,4, 
"Nelson, Ben",CA,7,41,20,31,72, , , ,7,15,11,8,8,9,3, ,34,41,1, ,6,1, 
"Allison, Brett",SY,9,57,23,14,71,9,7,1,3, ,17,7,11,3,8, ,25,42,2,10,12,4, 
"Chambers, Callum",WC,6,40,17,31,71,4,3, ,5,3,14,8,12,2,1, ,41,34,2,2,8,1, 
"Ling, Cameron",GE,10,45,25,26,71,3,1,1,7, ,22, ,10,3,4, ,37,38,5,2,5, , 
"Shipp, Andrew",FR,7,49,23,22,71,3,5, ,4,4,14,6,7,4,8, ,32,40,4,5,4,1, 
"Lynch, Paul",GE,9,50,21,20,70,11,13, ,2,2,9,5,7,4,9, ,33,37,5,11,1, , 
"Ball, Jason",SY,9,47,25,22,69,9,7,21,8,7,9,13,8,5,7, ,45,27,10,11,4, , 
"Perrie, Ian",AD,7,44,32,25,69,9,11,7,8, ,15,5,9,5,4, ,39,30,12,14,7, , 
"Shattock, Aaron",BL,9,36,15,32,68, , , ,9,16,3,4,8,3,3, ,37,32,1, ,14, , 
"Sexton, Michael",CA,6,44,17,23,67, ,1, ,5,20,1,3,13,4,5, ,33,33,3, ,4, , 
"Sampson, Clay",RI,10,54,11,12,66,4,5, ,10,4,23,4,6,7,8, ,32,35, ,2,4,1, 
"Elliott, Tim",SK,9,34,23,32,66,3,1,29,5,7,10,12,12,4,9, ,29,37,4,3,12, , 
"Symmons, Paul",WC,8,51,13,14,65,1,2, ,9,10,13,11,8,3,1, ,32,33,3,2,6, , 
"Wills, Andrew",WB,10,47,15,17,64,6,1, ,8,5,23,6,11,6,5, ,28,37, ,1,7,2, 
"Plunkett, Jim",WB,8,40,11,24,64, ,1, ,8,11,10,4,5,3,3, ,25,40,2, ,6, , 
"OBrien, Danny",GE,8,42,11,21,63,6,7, ,6, ,11,7,12,5, , ,34,31, ,5,5,1, 
"Harwood, Mark",PA,9,42,34,20,62,10,7,3,10, ,11,1,3,3,7, ,29,35,10,15,5,1, 
"Corey, Joel",GE,5,39,11,23,62,2,2, ,8,5,11,10,5,3,3, ,23,36, ,1,5, , 
"Bellotti, Laurie",WC,9,30,16,32,62,1,1,46,6,4,7,8,7,4,3, ,27,35,2,1,7,1, 
"Bomford, Andrew",SY,6,36,16,26,62,1,1, ,6,8,12,8,8,4,8, ,23,41,2,1,3,2, 
"Hahn, Mitch",WB,8,31,20,31,62, , , ,3,17,5,4,9,4,2, ,28,33,3, ,11,1, 
"Cranage, Sam",SK,5,29,19,32,61,1,2, ,14,2,12,2,5,6,2, ,22,40,2,1,1,1, 
"Penny, Luke",WB,8,39,26,21,60,3,3,2,7,3,15,1,9,2,3, ,29,31,4,6,8,1, 
"Lord, Aaron",HW,7,42,9,17,59,6,4, ,3,4,16,4,9,6,6, ,27,33, , ,3,5, 
"Beams, Ben",ME,7,41,20,18,59,4,3, ,5,3,12,4,10,4,3, ,19,41,1,3,5,4, 
"Arnott, Simon",GE,4,37,16,22,59,4,1, ,5,7,11,4,3,3, , ,20,36,1,1,8,3, 
"Green, Kasey",WC,6,35,16,24,59,2,1, ,7,1,10,6,6,2,6, ,25,32,5,3,7, , 
"Collica, Michael",HW,8,35,19,23,58,1, ,1,14,11,2,5,6,7,7,1,25,36,2,1,16, , 
"Corrigan, Paul",GE,6,43,15,15,58, , , ,9,15,6,5,3,4,3, ,20,39, ,1,3, , 
"Tuckey, Brent",CW,8,37,33,20,57,6,7,5,1, ,7,1,3,3,1, ,16,42,3,17,4, , 
"Henneman, Aaron",ES,8,47,12,10,57, ,1, ,14,15,9,1,3,5,2, ,19,36,2, ,12, , 
"Heatley, Jason",SK,7,35,26,21,56,15,5, ,5, ,5, ,5,2,5, ,24,32,8,16,4, , 
"Southern, Daniel",WB,7,32,18,24,56,4,1, ,8,6,5,1,8,6,7,1,21,34,4,7,7,8, 
"Alvey, Mark",WB,8,40,9,16,56,2,1, ,1,4,10,4,6,3,5, ,20,36, , ,2,1, 
"OConnor, Ryan",SY,7,25,20,31,56,1, ,77,6,6,12,9,8,4,9, ,22,33,2,2,6, , 
"Beinke, Bryan",AD,7,45,19,10,55,12,5,1,2,2,15,1,6,5,2, ,28,19,9,7,2,1, 
"Clarke, Matthew",AD,8,27,22,27,54,2,2,92,3,5,5,14,4,7,6, ,30,24,3,4,4, , 
"Fitzgerald, Ryan",SY,10,45,27,8,53,15,4,9,5,1,17,3,14,5,9, ,30,26,11,15,8,1, 
"Campbell, Fred",SK,7,38,10,13,51,4,6, ,7,3,12,3,10,4,6, ,31,19,4,4,6,4, 
"Rioli, Dean",ES,5,32,14,19,51,4,1, ,6,3,9,4,5,2,5, ,19,32,1,2,10,1, 
"Cicolella, Justin",AD,5,39,13,12,51,1,2, ,2,4,12,6,6,1,3, ,13,38, ,1,1, , 
"McKee, Steven",CW,7,22,15,29,51, , ,40,5,5,4,9,4, ,6, ,25,22,3, ,7, , 
"Robran, Jonathon",ES,4,30,13,21,51, ,1,19,5,14,4,9,4,2,3, ,18,31, , ,4,1, 
"Richardson, Matthew",RI,3,41,29,9,50,13,8, , , ,12, ,8,4,6,1,25,25,9,19,2, , 
"Dhurrkay, Gary",KA,7,38,9,12,50,5,8, ,16,4,8,3,8,3,2, ,24,25,2,1,3,1, 
"Picken, Marcus",BL,6,37,13,11,48,4,2,3,1,3,11,7,5,3,2, ,23,25,3,2,5,1, 
"McKinnon, Martin",BL,4,29,16,19,48,4,5, ,6,3,17,6,4,1,3, ,18,31,2,3,4, , 
"Daniels, Stephen",PA,14,31,13,16,47, , ,1,7,13,3,2,7,8,7, ,18,25, , ,9,1, 
