Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Martin, Dustin",RI,22,311,78,175,486,33,14,1,73,56,93,82,60,24,26,12,194,291,12,14,16,23,20
"Fisher, Sam",SK,23,292,153,194,486,2,4,32,56,76,46,18,49,11,24,1,161,328,29,1,100,4,7
"Houli, Bachar",RI,22,273,127,205,478,5,6, ,55,68,60,17,39,20,13,3,122,337,5,2,47,23,5
"Foley, Nathan",RI,22,226,55,248,474,11,8,3,122,21,67,90,57,21,27,6,213,265,3,2,19,16,8
"Zaharakis, David",ES,23,277,103,195,472,31,17, ,88,21,98,51,55,14,20,4,170,308,12,18,16,33,16
"Pavlich, Matthew",FR,20,272,73,199,471,21,20,8,86,29,83,87,57,29,25,9,212,255,19,19,30,13,10
"McVeigh, Jarrad",SY,22,297,81,173,470,19,11, ,97,34,88,56,44,19,20,6,162,309,4,9,46,2,13
"Selwood, Scott",WC,25,220,69,248,468,9,10, ,202,27,69,94,65,40,32, ,205,260,1,8,35,3,8
"Davis, Leon",CW,21,339,89,123,462,7,8, ,78,99,56,24,60,21,25,4,160,272,13,5,48,47,9
"Grigg, Shaun",RI,21,271,107,190,461,6,10,4,57,43,67,44,31,4,14,1,127,327,5,6,27,1,7
"Broughton, Greg",FR,21,246,86,213,459,5,5,1,84,57,45,30,43,33,20,3,179,273,9,4,39,10,4
"Boak, Travis",PA,21,236,76,222,458,12,6, ,98,29,85,79,64,23,21,4,212,251,6,4,19,6,15
"Ling, Cameron",GE,21,265,74,192,457,17,9,1,92,22,76,69,52,12,18, ,175,287,6,8,31, ,16
"Ward, Callan",WB,22,204,74,253,457,12,11,4,96,31,66,78,48,35,16,6,216,241,10,6,29,36,12
"Hurn, Shannon",WC,25,343,114,109,452,5,3, ,44,116,45,5,50,4,19,4,122,286,13,2,70,2,8
"Harbrow, Jarrod",GC,22,275,80,175,450,2, , ,64,83,31,22,68,16,27,1,111,313,4, ,57,48, 
"Hanley, Pearce",BL,22,299,130,150,449,3,5, ,54,116,38,10,61,7,23, ,98,302,5, ,70,38,2
"Cox, Dean",WC,25,270,137,176,446,20,17,716,43,31,63,93,53,61,27,18,244,204,42,19,54, ,12
"Stanley, Danny",GC,22,197,99,248,445,20,18, ,76,16,57,51,70,17,32, ,193,257,22,18,25,5,10
"Watson, Jobe",ES,17,237,69,208,445,15,11,1,65,25,62,113,47,15,15,15,226,229,6,15,34,4,7
"Jones, Clinton",SK,23,203,54,241,444,6,5, ,142,30,57,63,60,26,19,3,171,277,1,6,25,11,5
"Burgoyne, Shaun",HW,24,230,90,212,442,16,9,5,77,40,49,54,38,7,15, ,177,259,6,9,60,9,11
"Stokes, Mathew",GE,22,208,95,233,441,29,16, ,70,16,64,48,42,25,14,2,172,279,4,27,28,3,19
"Gram, Jason",SK,20,247,93,191,438,5,12, ,47,62,78,25,46,7,9,3,92,344,2,4,44,13,9
"Murphy, Robert",WB,21,306,77,128,434,6,4, ,36,111,44,10,40,12,11,4,109,279,5,3,59,55,7
"Mackie, Andrew",GE,22,287,122,146,433,4,3, ,59,93,65,10,58,19,23, ,137,291,14,4,75,6,5
"Gibson, Josh",HW,25,248,134,185,433, , ,1,56,73,14,7,41,31,25,4,154,280,19,1,259,2,2
"Selwood, Adam",WC,25,245,102,185,430,3,4, ,57,50,33,40,60,43,20, ,155,273,9,1,61,11,5
"Bolton, Jude",SY,22,230,53,199,429,19,12,2,154,19,75,102,59,41,24,10,241,182,10,13,40, ,7
"Howlett, Ben",ES,23,248,59,177,425,9,5,3,153,29,74,91,56,35,22,1,202,226,3,2,44,11,5
"Bock, Nathan",GC,21,303,139,122,425,2,1,3,38,117,27,4,45,7,20,3,112,285,19,2,124,43,5
"Carrazzo, Andrew",CA,18,205,75,219,424,5,3,2,95,24,60,60,49,17,20, ,167,264,3,2,39,5,6
"Nahas, Robin",RI,22,212,89,209,421,29,11, ,94,28,62,22,52,27,20,2,149,275,9,13,17,19,12
"Shaw, Rhyce",SY,24,309,70,112,421,4,4, ,67,111,54,24,59,9,23,2,119,239,8,6,73,92,8
"Lumumba, Heritier",CW,24,245,110,176,421,1,2, ,43,76,39,14,44,15,21,1,157,252,16, ,102,48,3
"Reilly, Brent",AD,21,220,74,198,418,5,4,1,98,27,65,50,57,19,29, ,158,255,7,3,35,6,6
"Adams, Leigh",NM,21,198,94,219,417,16,17,1,87,18,79,54,24,16,8,4,170,241,5,20,32,2,14
"Swallow, David",GC,21,208,62,205,413,11,14,1,84,14,84,77,51,13,16,2,197,217,9,5,42,21,14
"Johncock, Graham",AD,22,289,104,123,412,5,3, ,33,111,27,13,52,15,22, ,117,250,15,7,89,32,5
"Steven, Jack",SK,21,228,78,183,411,13,10,1,84,35,56,70,56,22,19,3,164,251,1,8,19,14,7
"Brennan, Jared",GC,22,253,99,156,409,11,14,12,110,43,61,74,70,28,24,3,219,196,20,12,80,6,11
"Yarran, Chris",CA,23,296,77,113,409,8,8, ,76,99,56,6,46,7,14,1,112,275,7,2,45,122,7
"Jackson, Daniel",RI,21,236,58,171,407,7,20,6,105,25,86,83,75,19,43, ,172,236,5,7,30,2,11
"Adcock, Jed",BL,20,252,117,150,402,5,2, ,70,85,44,19,46,33,21, ,124,257,6,3,74,9,3
"Pearce, Danyle",PA,19,260,43,142,402,5,4,1,51,44,78,36,62,12,13, ,120,274, ,1,34,40,11
"Franklin, Lance",HW,22,250,130,151,401,82,61,8,73,7,55,15,93,32,53,20,180,230,39,90,31,14,16
"Rosa, Matt",WC,18,233,94,168,401,5,4,2,56,34,63,30,35,15,13,3,122,278,3,5,41,8,11
"Gray, Robbie",PA,22,216,81,179,395,32,14,1,85,21,62,68,46,37,15,6,214,188,10,29,30,11,24
"Kerr, Daniel",WC,16,174,35,220,394,7,8, ,38,22,54,96,32,28,15,8,200,195,1,1,14,11,5
"Monfries, Angus",ES,22,186,96,207,393,31,12,3,90,8,49,32,55,39,27,3,167,228,15,19,20,4,15
"Gilbert, Sam",SK,23,215,110,178,393,3,4,19,71,59,42,20,71,19,30,2,163,236,24,5,97,14,5
"Thompson, Scott",NM,22,197,102,196,393,2,2,2,60,81,34,13,62,37,30,1,183,201,23,1,144,7,1
"Ziebell, Jack",NM,21,255,63,137,392,6,4,2,104,30,71,90,61,20,24,4,191,204,2,3,41,2,12
"Frawley, James",ME,21,238,109,154,392,1,2, ,32,110,23,11,41,8,13,2,104,250,9,1,92,22, 
"Cloke, Travis",CW,25,315,192,76,391,69,48,14,70,2,127,7,70,28,29,13,206,188,95,88,44,2,13
"Vince, Bernie",AD,17,227,69,163,390,11,8,5,33,40,59,53,54,16,22,1,147,250,10,4,24,7,12
"Varcoe, Travis",GE,24,187,57,202,389,31,17, ,51,20,85,17,36,10,7,5,111,283,2,14,34,25,17
"Guerra, Brent",HW,22,260,132,129,389,8,4, ,70,66,25,14,54,19,15, ,100,267,10,6,62,4,4
"Lynch, Quinten",WC,24,262,157,125,387,28,20,44,33,3,118,19,60,22,33,2,170,224,40,31,38,5,15
"Trengove, Jack",ME,19,204,92,183,387,13,11,12,100,37,57,53,57,18,23,1,164,221,15,13,23,14,11
"Grundy, Heath",SY,20,250,110,136,386,1, , ,32,95,17,4,59,14,29, ,123,254,23,1,97,19,1
"Hill, Stephen",FR,22,213,67,172,385,15,13,2,53,29,73,43,48,10,17,4,146,239,13,9,62,37,9
"Melksham, Jake",ES,23,240,94,145,385,6,8,8,78,32,72,64,60,20,27,3,138,243,9,3,37,19,6
"Power, Luke",BL,20,191,61,192,383,19,9, ,80,17,47,45,39,19,16,2,153,231, ,11,28,2,12
"Sylvia, Colin",ME,19,215,74,165,380,25,10,18,101,19,89,58,57,16,25,10,180,207,16,12,34,14,16
"Higgins, Shaun",WB,18,205,80,173,378,12,16, ,70,39,47,20,59,9,20,1,131,241,12,16,25,7,12
"Shaw, Heath",CW,17,282,116,95,377,2,2,1,60,79,51,17,45,10,18,3,103,254,10,1,56,64,3
"Blair, Jarryd",CW,24,187,56,189,376,26,18, ,94,9,72,50,37,22,15,4,190,183,3,18,28,9,18
"Dangerfield, Patrick",AD,22,204,64,171,375,23,13,1,72,20,69,89,58,36,22,7,224,162,10,17,26,22,7
"Cornes, Kane",PA,17,180,70,194,374,1,1,1,58,32,19,32,45,14,16, ,102,265,3,3,16,3,2
"McGlynn, Ben",SY,24,235,85,135,370,30,24, ,114,11,86,57,62,35,24,6,186,183,8,24,24,10,16
"Wellingham, Sharrod",CW,20,220,63,150,370,17,10,1,79,12,72,68,50,18,18,3,161,208,9,6,26,4,10
"Reid, Ben",CW,24,241,161,129,370,1, ,3,24,91,33,4,41,19,12,1,141,234,32,1,158,3,1
"Ray, Farren",SK,21,221,90,147,368,7,4,20,71,37,53,28,48,21,18, ,112,261,10,3,32,20,3
"Beams, Dayne",CW,16,188,82,177,365,21,10, ,58,15,60,51,31,13,8,1,131,230,5,16,23,2,14
"Sloane, Rory",AD,18,181,73,184,365,11,11,6,91,19,65,50,43,31,15,4,180,193,10,6,32,6,12
"Scarlett, Matthew",GE,22,211,115,154,365,1,1, ,44,69,24,4,34,14,10,3,118,246,20,2,83,9,5
"Giansiracusa, Daniel",WB,20,229,114,135,364,45,18, ,56,8,50,28,57,24,23,3,139,229,19,45,19,9,20
"Martin, Stefan",ME,21,225,96,139,364,10,4,314,42,31,58,51,51,27,26, ,158,216,18,13,42,12,8
"Johnson, Ben",CW,16,224,57,136,360,7,6, ,35,54,61,19,31,10,8,2,78,273,2,1,16,19,5
"McKenzie, Trent",GC,21,244,87,115,359,13,19,4,62,36,100,31,45,11,13, ,108,243,7,5,37,10,5
"McVeigh, Mark",ES,23,252,65,107,359,5,7, ,75,36,65,21,59,17,37, ,107,253,6,7,35,1,9
"LeCras, Mark",WC,22,237,92,121,358,47,29, ,86,7,82,41,51,17,23,2,143,219,10,35,30,17,9
"Schneider, Adam",SK,21,206,98,151,357,30,11,1,79,11,62,28,52,17,26, ,120,248,9,21,40,11,18
"Duncan, Mitch",GE,21,192,100,165,357,22,10,2,49,16,60,20,46,12,18, ,112,245,15,15,28,9,13
"Taylor, Harry",GE,24,208,144,148,356, ,2,3,46,62,21,7,34,18,9, ,145,214,38,1,144,4,1
"Watts, Jack",ME,22,198,124,157,355,21,11,9,53,26,40,8,47,14,17,1,127,242,26,18,49,5,12
"Didak, Alan",CW,20,238,63,117,355,9,9, ,43,12,70,28,49,9,9, ,102,236, ,3,15,2,14
"Riewoldt, Nick",SK,22,221,154,133,354,36,31,23,50,5,61,11,48,35,15,4,126,226,28,53,36, ,12
"Bird, Craig",SY,22,184,43,170,354,11,9, ,113,21,52,54,40,16,19,1,173,183,1,6,30,2,6
"Duffield, Paul",FR,21,217,73,137,354,2,8,3,86,63,46,28,42,14,17, ,96,224,8,2,35,9,9
"Duigan, Nick",CA,22,195,131,159,354,1,2, ,50,49,26,10,44,14,16,2,115,238,21,4,81,2,7
"Krakouer, Andrew",CW,23,234,81,119,353,35,19, ,78,10,75,45,51,24,17,2,176,177,11,20,30,11,14
"Peake, Brett",SK,19,199,75,153,352,10,8,6,57,26,56,28,39,20,14, ,101,253,2,11,13,33,11
"Doughty, Michael",AD,19,172,87,180,352,1, ,5,70,42,28,27,41,22,22, ,113,227,4, ,79,9,1
"Polkinghorne, James",BL,22,193,69,158,351,14,17,14,83,26,70,65,62,24,27, ,163,196,7,11,27,3,8
"Walker, Andrew",CA,24,238,111,111,349,56,27,1,62,6,70,29,47,16,23,5,146,203,17,44,35,8,16
"Lower, Nick",FR,19,180,67,169,349,8,7,4,87,20,46,48,58,26,25,2,167,187,12,9,42,8,4
"McMahon, Scott",NM,21,246,96,102,348,2,1,2,55,95,21,15,43,16,19, ,121,192,16,1,107,10,2
"Jetta, Leroy",ES,23,196,57,151,347,27,9, ,88,15,67,27,51,24,23, ,131,224,1,9,23,14,14
"Puopolo, Paul",HW,20,175,72,172,347,8,5, ,68,19,35,20,23,37,13, ,149,198,9,4,35,7,11
"Rance, Alex",RI,19,190,113,155,345, , ,2,49,78,8,7,51,29,26, ,112,238,11, ,152,6, 
"Hunt, Josh",GE,22,203,103,141,344,4,1, ,58,60,38,8,41,14,11,1,104,226,8, ,54, ,2
"Jack, Kieren",SY,18,228,36,115,343,6,7, ,96,15,85,87,43,20,19,4,176,154,1,5,21, ,8
"Firrito, Michael",NM,21,180,68,163,343,2,1,2,57,70,45,9,53,17,23, ,128,205,13, ,65,8,4
"Leuenberger, Matthew",BL,22,171,91,171,342,5,6,724,52,27,58,66,60,33,29,2,187,159,23,5,111, ,7
"Chaplin, Troy",PA,21,204,115,137,341,1,3,1,50,84,24,9,38,26,9,2,138,194,14, ,115,2,2
"Armitage, David",SK,22,180,63,156,336,12,12, ,99,18,51,66,64,36,36,4,167,183,6,12,16,5,8
"Stiller, Cheynee",BL,21,189,85,147,336,3,2, ,63,46,33,19,36,10,11, ,117,219,10,1,61,6,4
"Wojcinski, David",GE,22,162,76,173,335,12,9, ,49,30,69,22,42,17,23,2,122,218,8,5,45,40,9
"Trengove, Jackson",PA,22,143,104,192,335,2,1,58,58,46,13,20,55,24,33, ,136,197,18, ,122,2,1
"Green, Brad",ME,21,205,106,128,333,37,25, ,61,11,51,16,49,18,22,1,126,201,29,44,28, ,9
"Whitecross, Brendan",HW,21,230,124,103,333,16,10,3,56,14,66,22,36,16,12, ,93,240,3,9,34,5,14
"Hartlett, Hamish",PA,16,210,71,123,333,8,5,3,68,44,41,39,34,20,9, ,141,188,7,5,32,10,4
"Hardingham, Kyle",ES,22,213,112,118,331,1, , ,41,78,27,11,45,17,13, ,150,176,23,2,157,6,1
"Picken, Liam",WB,22,166,50,164,330,4,4,1,117,45,41,22,53,29,27, ,137,188,4,1,60,1,4
"Mattner, Martin",SY,24,206,77,120,326,3,1,1,106,80,39,17,62,22,33,1,108,197,8,3,131,12,5
"Crameri, Stewart",ES,20,167,104,156,323,34,22,4,48,5,76,7,52,22,31,2,176,152,35,40,36,10,18
"Hocking, Heath",ES,17,174,50,149,323,9,8,1,123,17,71,87,36,32,19,5,152,168,4,3,28,3,10
"Dempster, Sean",SK,23,181,91,140,321,2,6,2,73,58,32,18,42,12,19, ,109,210,9,5,88,8,2
"Smith, Nick",SY,23,189,76,132,321,2,1, ,82,52,38,23,38,28,15, ,147,180,4,2,85, ,5
"McEvoy, Ben",SK,22,121,118,199,320,4,5,497,85,4,23,42,21,23,9,1,175,147,51,14,90, ,7
"Nicoski, Mark",WC,25,214,72,105,319,41,25, ,70,3,69,28,44,17,21, ,151,165,11,17,32,3,20
"Johnson, Michael",FR,22,201,99,118,319,13,10,16,52,33,36,13,37,9,12,2,109,203,20,15,57,9,6
"Westhoff, Justin",PA,20,215,114,102,317,23,11,61,50,20,65,28,44,36,15,1,148,175,34,21,38,9,11
"Thornton, Bret",CA,20,215,146,102,317,13,8,1,27,39,24,4,30,14,16, ,91,235,21,19,84,10,7
"Rutten, Ben",AD,21,143,107,174,317, , , ,30,52,5,1,33,15,14, ,90,230,14, ,123,12, 
"Newman, Chris",RI,17,233,79,83,316,4,3, ,54,78,30,13,32,15,14,1,103,189,10, ,62,10,4
"Thomas, Matt",PA,19,105,66,210,315,8,2,3,123,8,36,51,59,35,30, ,138,170,3,4,24,3,5
"Edwards, Shane",RI,20,156,66,157,313,4,12,9,58,17,48,31,36,15,10, ,118,197,9,5,29,10,14
"Douglas, Richard",AD,17,221,63,91,312,10,9, ,56,16,75,58,29,18,15, ,121,197,4,13,29,9,10
"Richards, Ted",SY,23,202,107,110,312, ,1, ,47,91,15,7,37,35,17,1,138,169,34,1,166,3,1
"Milne, Stephen",SK,23,231,93,77,308,56,33, ,59,13,67,23,64,19,35,5,133,175,13,48,22,20,19
"Ibbotson, Garrick",FR,18,197,79,111,308,3,1, ,44,61,22,16,33,12,7, ,108,184,8,2,52,9,2
"Rioli, Cyril",HW,19,190,78,117,307,29,16,1,93,14,67,24,33,21,7,7,145,171,9,25,35,5,29
"Rich, Daniel",BL,16,198,42,109,307,14,12,2,76,28,72,69,40,14,20, ,138,168,3,3,31,1,7
"Iles, Sam",GC,16,151,54,156,307,8,4, ,46,22,45,33,30,11,7, ,111,193,5,2,17,5,7
"McPharlin, Luke",FR,20,191,129,116,307,1,1,4,35,65,10,6,49,13,27,1,117,174,29,1,64,12,1
"Christensen, Allen",GE,19,154,59,150,304,18,11, ,70,6,64,54,43,32,23,1,142,169,4,11,22,3,11
"Gaff, Andrew",WC,17,172,75,130,302,7,7, ,19,28,39,18,30,4,6,4,75,224, ,7,14,23,10
"Smith, Isaac",HW,16,178,100,123,301,20,9, ,40,11,59,18,35,10,13,1,73,225,2,12,31,17,9
"Laidler, Jeremy",CA,19,195,110,105,300,2,1, ,42,51,21,10,38,16,22, ,108,198,10,3,89,1,1
"McKenzie, Jordie",ME,15,83,24,217,300,2, ,1,100,16,34,67,32,24,16,6,152,156, ,1,15,2,4
"Naitanui, Nic",WC,23,120,50,179,299,18,10,457,88,8,44,90,55,39,32, ,222,72,32,13,91,10,9
"Ebert, Brad",WC,22,176,82,123,299,14,7, ,73,16,41,23,45,12,17,1,124,179,18,14,30,6,8
"Betts, Eddie",CA,24,176,90,121,297,50,22, ,84,2,43,19,33,16,16,4,158,140,10,40,28,4,26
"Hille, David",ES,19,147,110,149,296,20,13,293,27,13,56,35,44,17,21,3,145,165,33,25,41, ,10
"Savage, Shane",HW,17,184,91,111,295,16,5, ,44,26,58,32,23,14,8,2,94,201,5,7,13,10,8
"Kennelly, Tadhg",SY,19,170,46,125,295,1,1, ,49,59,34,17,37,8,18,3,96,170,7, ,51,9,5
"Raines, Andrew",BL,16,140,25,155,295,1,5, ,49,20,36,42,44,14,23, ,93,207, ,2,15,9,1
"Garlett, Jeff",CA,24,216,84,78,294,48,32, ,96,6,69,21,41,19,9, ,138,154,7,45,30,21,11
"Petrie, Drew",NM,21,222,129,72,294,48,41,98,58,5,41,22,40,41,20,11,167,127,49,70,46,5,18
"Ryder, Paddy",ES,23,175,111,118,293,27,15,329,66,15,61,35,40,31,22,1,164,135,34,35,99,2,18
"Liberatore, Tom",WB,16,119,30,174,293,4,1,1,77,16,33,66,34,8,7, ,153,139, , ,25, ,7
"Knights, Chris",AD,16,158,83,134,292,10,16, ,43,14,53,20,36,8,11, ,93,196,10,14,9,6,9
"Gysberts, Jordan",ME,15,140,51,151,291,3,4,10,64,24,36,57,27,10,9,2,106,186,1,3,25, ,6
"Fletcher, Dustin",ES,19,213,77,76,289,1, , ,32,95,10,1,40,9,17,3,85,163,10, ,125,1, 
"Goldstein, Todd",NM,21,151,73,137,288,13,6,741,92,19,52,84,57,47,33,6,174,124,17,12,69, ,8
"Cooney, Adam",WB,13,156,38,129,285,9,8,1,40,7,57,50,40,7,11,2,120,163,2,3,14,9,9
"Mundy, David",FR,12,137,44,148,285,7,5,11,68,24,43,61,25,12,10,1,139,153,3,4,21,10,5
"Hudson, Ben",WB,17,90,40,195,285,1, ,383,47,18,29,77,57,13,37, ,170,119,12,2,52, ,2
"Darling, Jack",WC,23,165,103,119,284,24,11,3,93,5,59,11,35,20,17,1,123,156,29,28,30,9,8
"Broadbent, Matthew",PA,19,178,75,105,283,4,7,3,56,26,50,45,34,5,7, ,109,170,6,7,25,8,9
"Gwilt, James",SK,15,201,82,82,283, , ,1,18,74,19,5,29,15,13, ,57,215,7, ,44,18,2
"Brown, Leigh",CW,23,160,86,122,282,23,17,120,82,11,43,32,60,23,36, ,139,146,18,29,57, ,7
"Logan, Tom",PA,20,154,88,128,282,2,3, ,44,42,22,14,27,23,6, ,97,187,9,3,49,2, 
"Podsiadly, James",GE,23,189,130,92,281,52,38,18,48,1,41,3,57,17,30,5,152,133,57,68,37,5,14
"Osborne, Michael",HW,20,172,80,109,281,21,10,5,57,9,42,23,35,14,15, ,101,180,6,18,36,7,19
"Prestia, Dion",GC,17,138,49,142,280,1,7, ,60,22,46,42,31,13,11, ,99,184,3, ,21,6,2
"McGrath, Ashley",BL,21,188,69,91,279,26,12, ,75,49,42,22,42,19,20,1,110,169,5,15,43,12,10
"Murphy, Tom",HW,19,172,111,107,279, , , ,41,40,18,5,35,9,10, ,88,185,10, ,77,1,2
"Ellard, David",CA,19,162,59,116,278,15,7, ,115,14,46,48,34,13,10, ,134,148,5,11,31,3,4
"Rivers, Jared",ME,20,130,88,143,273,1,1,6,51,54,19,9,19,9,10, ,113,158,21,1,151,4,5
"Wright, Matthew",AD,19,146,62,125,271,18,8, ,66,3,42,24,24,16,8, ,127,138,5,13,6,3,12
"Kennedy, Josh",WC,23,208,144,62,270,59,38, ,70, ,69,4,55,25,32,4,150,125,51,65,42,3,15
