Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Martin, Jack",GC,16,185,66,105,290,8,11, ,89,19,44,54,57,24,21,5,139,155,9,8,12,1,4
"Thompson, Scott",NM,19,195,89,94,289, , , ,35,94,17,1,40,10,23, ,89,150,21, ,76,2,3
"Darling, Jack",WC,24,203,112,84,287,59,18,17,64, ,41,15,58,30,26,8,172,113,44,51,62, ,16
"Clark, Hunter",SK,14,153,64,134,287,2,4, ,43,35,27,22,37,11,14, ,92,198,3,2,14,1,4
"Finlayson, Jeremy",GW,23,217,118,69,286,44,25,11,35,13,58,13,41,13,14, ,111,173,22,39,49,16,24
"Membrey, Tim",SK,22,181,124,105,286,44,17, ,37, ,43,4,23,17,7,2,123,167,30,51,50,1,9
"de Goey, Jordan",CW,17,204,81,81,285,34,22, ,35,3,61,33,48,18,14,4,126,152,11,31,13,7,13
"Lycett, Scott",PA,18,135,56,149,284,6,5,462,53,24,52,69,69,29,40,3,179,125,12,4,79,1,4
"Atkins, Tom",GE,23,122,36,162,284,5,4, ,110,12,43,31,40,12,16, ,153,135,5,5,29,3,8
"Hoskin-Elliott, Will",CW,19,196,128,87,283,19,8, ,33,11,53,2,30,10,8, ,80,204,11,25,31,4,13
"Roughead, Jordan",CW,24,167,124,116,283,1, ,17,43,64,16,6,31,13,8, ,94,177,17,4,164, , 
"Jonas, Tom",PA,18,197,95,86,283, , , ,36,83,17,4,50,9,15, ,88,169,12, ,141, , 
"Masten, Chris",WC,17,168,93,114,282,3,1, ,30,43,26,10,32,7,9, ,68,219,3,1,23, ,4
"Ryan, Liam",WC,24,211,72,70,281,30,19, ,51,4,68,18,64,25,18, ,148,141,19,27,24,11,20
"Impey, Jarman",HW,17,184,83,97,281,7,3, ,47,43,37,5,29,22,13,1,93,190,10,3,26,9,4
"Battle, Josh",SK,19,204,115,76,280,3,1, ,52,60,12,1,34,14,18, ,66,189,13,2,53,9,2
"Williams, Marley",NM,17,154,38,126,280,1, , ,30,60,29,6,43,10,7, ,88,186,7, ,31,4,2
"Cotchin, Trent",RI,14,159,37,118,277,3,2, ,44,16,56,62,46,16,18,6,132,139,1,4,15,4,4
"Blakely, Connor",FR,14,156,72,121,277, , , ,32,37,33,17,29,14,7, ,78,200,4, ,28, ,4
"Bowes, Jack",GC,15,139,53,137,276,6,3, ,55,19,41,39,40,10,15, ,126,158,6,6,23,1,6
"OBrien, Reilly",AD,18,126,60,150,276,2,4,597,77,23,39,77,65,33,32,3,185,100,24,4,49, ,2
"Clurey, Tom",PA,21,207,117,68,275, , , ,36,72,16, ,29,6,14, ,91,167,25, ,155,7,2
"Ballard, Charlie",GC,21,211,111,63,274, ,1, ,23,70,15,1,50,13,17, ,92,168,22, ,104,1,2
"Graham, Jack",RI,16,153,36,119,272,8,3, ,113,14,59,38,60,7,20,1,97,171,1,2,14, ,9
"Dow, Paddy",CA,19,138,40,133,271,7,10, ,50,8,50,49,50,11,16, ,128,143,4,10,12,7,10
"Broad, Nathan",RI,24,165,86,106,271,1, ,3,44,49,18,1,48,17,13, ,82,188,4,2,120,12,1
"Lynch, Tom",RI,25,198,126,72,270,63,31,2,37, ,47,5,76,36,32,3,162,119,56,77,52,2,16
"Butters, Zak",PA,19,137,51,132,269,12,7, ,48,8,35,12,38,17,13, ,104,155,1,10,17,8,14
"Andrews, Harris",BL,21,163,116,106,269, , , ,33,52,21,1,40,11,17,2,123,148,33, ,225,2,2
"Talia, Daniel",AD,22,171,120,97,268, , , ,48,67,7,2,27,17,11, ,96,166,19, ,161, , 
"Wood, Easton",WB,23,175,100,92,267, ,2, ,31,55,19,5,57,25,26, ,100,173,13, ,139,4,2
"Bolton, Shai",RI,19,143,58,123,266,15,12, ,65,5,64,30,51,9,22,5,104,168,6,10,28,14,19
"Short, Jayden",RI,15,197,66,68,265,3,1, ,26,68,29,6,42,1,6, ,43,196,1,2,25,25,2
"Duryea, Taylor",WB,14,193,82,72,265,2,1, ,28,57,34,6,31,11,10, ,69,181,9, ,45,2,7
"Walker, Taylor",AD,22,175,112,89,264,43,22, ,32,2,66,2,62,23,28,3,131,141,31,42,38,1,15
"Puopolo, Paul",HW,22,116,41,148,264,10,10, ,99,4,44,16,39,18,16, ,137,124,5,11,21,3,12
"English, Tim",WB,20,135,81,129,264,8,10,382,68,11,44,42,46,23,24,1,118,154,21,13,99,3,2
"Weitering, Jacob",CA,20,199,115,65,264, , , ,29,74,17,4,46,6,21,1,107,153,29, ,139, , 
"McDonald-Tipungwuti, Anthony",ES,23,166,66,97,263,32,13, ,99,7,65,23,49,25,24,8,138,138,11,19,32,21,18
"Rioli, Daniel",RI,22,138,62,124,262,17,19, ,61,9,52,9,30,21,8, ,88,179,5,15,26,14,16
"Turner, Kayne",NM,21,134,56,128,262,12,5, ,73,11,42,6,42,27,17, ,114,154,6,10,18,5,15
"Matera, Brandon",FR,20,181,72,80,261,30,25, ,39,10,46,6,47,6,16, ,101,158,6,27,15,3,7
"Bruce, Josh",SK,22,151,96,109,260,36,20,33,40,5,33,19,64,25,41,4,160,109,43,40,34,1,10
"Wingard, Chad",HW,14,147,45,112,259,12,9, ,60,3,64,41,36,10,11,4,94,162,3,12,8,7,10
"Cripps, Jamie",WC,19,145,59,113,258,30,13, ,64,14,62,22,39,8,16,1,114,148,1,11,20,15,16
"Kolodjashnij, Jake",GE,23,167,109,86,253, ,1, ,33,52,30,3,24,13,10, ,97,156,24, ,87, ,1
"Sexton, Alex",GC,22,187,72,65,252,39,29, ,42,6,69,10,68,15,21, ,96,162,5,21,15,4,7
"Reid, Sam",SY,22,143,110,109,252,28,13,126,63,6,36,11,32,20,9,4,130,129,36,39,63, ,7
"Hunt, Jayden",ME,21,157,77,95,252,21,10, ,46,12,49,14,47,8,21, ,96,155,7,29,19,6,18
"Moore, Darcy",CW,17,159,79,93,252, ,1, ,26,86,18, ,37,17,17,1,107,103,29,1,125,4,1
"Betts, Eddie",AD,21,155,49,96,251,37,21, ,52,3,29,23,48,13,12,5,138,104,15,29,11,1,18
"Greenwood, Levi",CW,17,160,77,91,251, ,1, ,43,33,20,5,35,5,11, ,66,191,10, ,44,3, 
"Naughton, Aaron",WB,23,170,132,80,250,32,27,20,42,5,48,3,44,26,16,7,130,122,53,46,52,4,11
"Clark, Jordan",GE,18,171,76,78,249,11,8, ,48,33,49,12,42,11,13, ,67,184,7,10,32,15,5
"Hickey, Tom",WC,20,120,58,129,249,9,2,388,51,14,44,82,70,13,37, ,167,92,21,9,50, ,2
"Stanley, Rhys",GE,18,138,53,111,249,7,7,501,46,17,56,58,67,20,34, ,127,124,14,11,94,1,6
"Seedsman, Paul",AD,13,139,54,109,248,6,4, ,28,20,47,19,16,3,3, ,54,193,4,3,9,26,4
"Brown, Ben",NM,22,187,108,57,244,64,34,58,25, ,36,10,41,44,12,8,145,105,35,62,35, ,4
"Deledio, Brett",GW,14,129,71,115,244,6,6, ,36,10,45,25,21,11,7, ,96,152,9,10,15, ,10
"McStay, Daniel",BL,24,120,100,122,242,21,16,13,50,2,36,8,27,9,8, ,125,118,42,32,40, ,9
"Wood, Mason",NM,18,144,69,98,242,21,21, ,35,4,53,9,52,18,15,1,107,149,15,34,23, ,14
"Henry, Jack",GE,23,175,97,66,241, ,4, ,34,50,34,6,32,7,9, ,94,146,21,2,126,2,4
"Thomas, Tarryn",NM,20,114,47,126,240,16,15, ,68,6,27,24,24,14,9, ,124,126,9,14,20, ,7
"Clarke, Ryan",SY,14,122,41,118,240,1,1, ,44,13,36,21,37,8,15, ,73,163,2,1,7, ,4
"Greenwood, Hugh",AD,14,119,34,120,239,11,5, ,84,14,20,58,26,13,9, ,159,89,10,8,18, , 
"Joyce, Jesse",GC,16,147,66,92,239,1, , ,33,47,19,9,41,11,11, ,79,158,5,2,58,4, 
"Duggan, Liam",WC,15,174,85,65,239, ,1, ,26,36,22,6,35,6,7, ,68,169,5, ,47,7,5
"Lukosius, Jack",GC,21,183,90,54,237,3,4, ,44,45,36,7,43,7,11, ,70,143,11,4,50,3,6
"Gibbs, Bryce",AD,12,154,48,83,237,2,1, ,47,21,29,28,25,10,5, ,66,167,2,1,7, ,2
"Zurhaar, Cameron",NM,19,138,78,98,236,26,12,4,62,3,62,14,55,20,24,6,94,149,9,26,26,6,15
"McEvoy, Ben",HW,19,101,91,135,236,8,2,538,46,13,16,46,40,17,17,4,149,103,39,13,74, ,5
"Taylor, Sam",GW,22,115,84,121,236,1, , ,36,54,15,3,29,12,10, ,96,140,16, ,143,2, 
"Silvagni, Jack",CA,17,146,73,89,235,13,11, ,62,9,43,16,63,12,19, ,95,140,12,14,20,1,12
"Knight, Riley",AD,15,114,73,121,235,9,5, ,59,10,30,17,32,8,10, ,73,157,1,9,18,1,5
"Ellis-Yolmen, Cam",AD,10,100,29,135,235,2,2, ,56,13,23,49,27,8,8,2,123,115,1,2,23,1,7
"Hamling, Joel",FR,22,137,111,97,234, , , ,25,71,13, ,33,21,12, ,94,144,26, ,187,1,1
"Hipwood, Eric",BL,23,182,107,51,233,35,29,1,42,5,49,1,74,13,31,6,87,144,28,47,34,3,9
"Stringer, Jake",ES,19,178,57,55,233,33,27, ,63,10,56,39,53,17,28,2,135,110,16,31,13,2,9
"Richards, Ed",WB,20,138,56,95,233,9,13, ,47,14,47,9,33,12,11, ,86,146,2,6,29,4,10
"Guelfi, Matt",ES,17,136,55,97,233,3,2, ,49,30,28,17,42,9,11, ,92,139,6,4,37,2,4
"Aish, James",CW,14,133,61,98,231, ,1, ,35,40,28,11,28,7,4, ,64,166,9,1,29,3,2
"Rayner, Cam",BL,24,139,59,90,229,20,25, ,52,11,43,15,49,25,17, ,111,125,9,16,17,1,8
"Lloyd, Daniel",GW,18,130,52,98,228,16,8, ,44,11,47,30,40,5,12, ,90,138,5,11,21, ,7
"Menegola, Sam",GE,12,127,58,101,228,3,6, ,38,27,36,20,25,7,8, ,94,143,6,1,17, ,8
"Brown, Luke",AD,15,153,57,74,227,1,2, ,24,59,11,2,17,10,5, ,68,125,2, ,30,8,1
"McIntosh, Kamdyn",RI,16,152,64,74,226,7,3,2,46,20,51,15,48,15,11, ,94,137,10,3,34,10,5
"Beams, Dayne",CW,9,124,38,102,226,5,4, ,19,16,35,41,28,13,4,2,73,151,2,2,1, ,6
"Murphy, Lachlan",AD,21,133,58,92,225,19,15, ,68,4,50,6,34,33,11, ,109,122,5,14,19,3,13
"Francis, Aaron",ES,17,129,80,96,225,3,3, ,30,35,22,3,36,10,10, ,83,143,16,4,75, ,8
"Motlop, Steven",PA,14,129,49,95,224,7,5, ,39,6,33,4,26,7,7, ,63,159,1,3,17,7,8
"Answerth, Noah",BL,19,156,70,68,224,2, , ,55,34,28,15,32,12,10, ,82,145,6, ,53, ,2
"Cordy, Zaine",WB,23,129,72,95,224, ,1,20,40,45,11,8,45,10,22, ,86,142,6,1,162,5,1
"Casboult, Levi",CA,20,159,114,64,223,15,11,164,44,20,29,24,59,12,30, ,110,116,39,22,107, ,3
"Blakey, Nick",SY,21,153,50,68,221,19,14, ,48,17,45,2,40,31,19, ,100,112,13,17,24,14,12
"Brown, Mitch",ES,16,146,96,74,220,21,13,3,16,8,34,3,28,12,16,1,63,155,8,17,20,1,5
"Stephenson, Jaidyn",CW,14,158,93,61,219,24,13, ,29,13,28,3,35,6,7,1,72,145,11,36,17,2,15
"Cousins, James",HW,12,129,51,90,219,8,4, ,33,7,43,26,32,9,11, ,68,150,1,3,5,3,2
"Wallis, Mitch",WB,10,99,36,119,218,8,5, ,27,8,40,44,30,22,11,2,89,139,3,9,12, ,2
"Hore, Marty",ME,14,145,69,73,218,1, , ,21,59,21,5,39,12,8,1,79,134,9, ,61, , 
"Frawley, James",HW,18,157,77,61,218, , , ,27,52,10,1,34,9,15,1,64,143,8, ,85,1, 
"Higgins, Jack",RI,13,120,39,97,217,9,4, ,39,10,35,14,36,1,5, ,82,130,5,9,19, ,8
"Hutchings, Mark",WC,18,130,52,85,215,1,5, ,42,23,27,24,36,15,10, ,87,132,1,2,23,2,5
"Allen, Oscar",WC,21,134,75,79,213,20,11,59,58,12,45,18,35,38,15, ,111,109,18,21,71,4,15
"Hartlett, Hamish",PA,11,132,48,80,212, ,2, ,35,35,34,8,16,13,5, ,66,136,3, ,25,1,1
"OBrien, Lochie",CA,17,159,80,52,211,7,4, ,19,19,38,11,43,5,14, ,51,157,2,6,8,5,6
"Duman, Taylin",FR,14,150,77,59,209,1,3, ,33,40,15,7,34,6,8, ,54,144,6,1,59, , 
"Davies-Uniacke, Luke",NM,14,102,39,106,208,4,5, ,30,5,40,33,27,9,16, ,97,121,1,7,10,6,10
"McKay, Harry",CA,20,161,125,46,207,26,30,20,32,1,39,4,49,22,26,1,106,110,45,45,35,5,2
"McDonald, Tom",ME,15,128,65,77,205,18,15,23,23,15,35,7,30,15,11,6,98,110,21,26,45, ,9
"Switkowski, Sam",FR,18,89,45,116,205,6,3, ,89,4,40,19,27,21,12, ,110,103,7,9,37,1,11
"Wright, Peter",GC,17,144,85,60,204,21,13,114,26,7,34,14,31,18,7, ,81,122,18,21,68, ,5
"OBrien, Tim",HW,16,141,71,63,204,12,9,17,22,24,17,5,25,26,9,2,98,107,19,16,66, ,4
"Ambrose, Patrick",ES,20,119,81,85,204,1,3, ,48,40,11,2,43,16,24, ,82,122,17,3,112, ,1
"Petruccelle, Jack",WC,20,143,70,60,203,21,15, ,38,11,49,12,36,7,14,1,68,141,5,10,19,10,12
"Trengove, Jackson",WB,16,121,62,80,201,1,1,96,39,31,16,19,39,16,25, ,81,112,9,1,87, ,2
"Ainsworth, Ben",GC,12,110,49,90,200,8,6, ,19,7,33,21,34,10,6, ,74,129,4,9,7,1,7
"Ceglar, Jonathon",HW,15,85,69,115,200,5,6,306,34,21,31,38,36,18,17, ,119,84,28,10,54, ,2
"Varcoe, Travis",CW,16,94,59,105,199,9,6, ,42,4,27,4,29,6,17, ,74,129,2,14,19,1,9
"Broadbent, Matthew",PA,10,145,58,54,199, , , ,8,27,21,10,25,6,3, ,52,137,3, ,24,1,1
"Lobb, Rory",FR,15,119,61,78,197,13,11,319,24,15,32,39,37,21,10,1,125,80,32,15,73, ,6
"Kreuzer, Matthew",CA,15,127,30,69,196,5,5,467,34,17,44,84,24,24,8,3,137,66,8,4,59, ,5
"Hartigan, Kyle",AD,19,119,79,76,195, , , ,18,40,9,4,35,12,10, ,54,141,7, ,87, , 
"Dickson, Tory",WB,17,109,60,85,194,24,8, ,41,8,23,5,22,8,8, ,75,116,7,22,16,4,7
"McKernan, Shaun",ES,16,136,81,58,194,17,11,116,30,7,35,24,62,16,29,3,120,78,38,26,33, ,2
"McDonald, Luke",NM,13,101,51,93,194,1, , ,33,34,16,3,29,7,10, ,57,136,4,2,39, ,1
"Howe, Daniel",HW,12,111,53,83,194,1,2, ,44,16,20,25,36,19,16, ,93,112,5,1,31, ,1
"Lewis, Jordan",ME,12,116,41,77,193,6,3, ,23,10,24,18,22,10,7, ,50,126,1,3,19, ,5
"Elliott, Jamie",CW,16,144,89,47,191,26,18, ,37, ,33,6,20,13,4,5,63,128,12,32,15,8,15
"McCartin, Tom",SY,19,127,79,64,191,11,10, ,28,18,27,4,37,18,10, ,96,101,26,16,50,2,4
"Paton, Ben",SK,13,109,50,82,191,1, , ,35,33,12,6,28,10,8, ,61,120,4, ,19,6,1
"Melksham, Jake",ME,12,138,66,52,190,15,14, ,25,6,46,31,35,10,11, ,72,117,5,20,17,5,14
"Mumford, Shane",GW,20,58,26,132,190, ,3,618,84,10,28,70,91,35,78, ,140,69,9,2,63, ,9
"Rioli, Willie",WC,14,121,47,65,186,18,10, ,42,4,34,14,22,8,8, ,65,120, ,10,26,8,14
"Murdoch, Jordan",GC,14,129,46,57,186,1,3, ,32,42,19,9,28,13,4, ,78,95,5, ,26,3,1
"Neal-Bullen, Alex",ME,14,108,36,76,184,7,9, ,59,4,40,15,23,9,6, ,67,122,1,8,10, ,8
"Wagner, Josh",ME,12,103,33,81,184, ,2, ,26,20,20,6,21,4,5, ,70,113,3, ,30,7,1
"Cunningham, Harry",SY,9,121,52,63,184, ,1, ,25,41,24,6,19,4,8, ,34,142,2, ,14,14,1
"Kennedy, Josh",WC,22,132,89,51,183,49,29,3,39, ,19,3,44,17,22,3,100,89,29,63,24, ,12
"Parker, Matthew",SK,17,119,50,61,180,16,13, ,51,6,40,5,42,21,19, ,73,115,6,17,26,2,7
"Bellchambers, Tom",ES,16,105,52,75,180,6,4,407,30,23,22,60,48,28,27,2,118,74,15,9,54, ,5
"Bailey, Zac",BL,15,106,38,74,180,5,5, ,29,23,35,13,37,10,14, ,70,116,2,2,22,1,3
"Hogan, Jesse",FR,12,93,72,84,177,13,10,3,10,2,19,5,29,8,3, ,75,104,11,20,19,1,4
"Lonie, Jack",SK,13,127,50,49,176,13,19, ,34,8,26,8,23,21,6,3,64,117,1,13,14, ,3
"Christensen, Allen",BL,13,109,48,66,175,16,9, ,44,5,26,11,29,11,13, ,71,105,4,10,13,1,9
"Ratugolea, Esava",GE,20,103,53,72,175,15,15,126,46,4,30,25,28,34,13, ,126,58,34,20,27, ,4
"Stratton, Ben",HW,19,96,64,79,175, , , ,29,20,5,1,33,8,18, ,57,115,8, ,84, , 
"Melican, Lewis",SY,17,109,56,66,175, , , ,36,37,7,2,37,11,20, ,63,110,8, ,104, , 
"Howard, Dougal",PA,15,114,67,60,174,10,6,11,22,29,17,8,25,13,9, ,76,98,19,11,110, ,2
"Brodie, Will",GC,8,77,34,97,174,2,1, ,44,10,20,36,22,6,6, ,76,99,1,2,6, ,1
"Fantasia, Orazio",ES,15,101,46,72,173,20,12, ,32,8,26,11,25,13,10,1,63,113,2,10,17,7,6
"McInerney, Oscar",BL,21,76,55,97,173,10,7,336,55,12,17,34,41,16,20, ,127,53,36,17,72, ,4
"Holman, Nick",GC,12,75,25,98,173,7,5, ,61,12,25,19,27,16,13, ,90,77,4,7,9, ,6
"Ebert, Brad",PA,11,109,53,63,172,13,11, ,50,4,36,12,31,9,11, ,63,110,10,13,25,3,4
"Marchbank, Caleb",CA,13,119,65,53,172, , , ,27,36,11,3,30,9,13, ,63,109,9,1,56, , 
"Clarke, Dylan",ES,11,68,22,102,170, ,1, ,70,7,28,27,30,6,11, ,71,100,1,2,10, ,2
"ORiordan, Colin",SY,12,86,52,83,169,1,1, ,27,29,15,3,28,11,13, ,55,122,6,2,42, ,3
"Sinclair, Callum",SY,14,106,38,62,168,5,2,350,44,11,29,41,45,20,21, ,97,76,9,6,52,1,3
"Ryder, Paddy",PA,17,105,48,61,166,15,12,381,40,3,45,36,31,24,17, ,122,60,21,22,72,1,9
"Kent, Dean",SK,13,124,59,42,166,12,14, ,24,6,36,3,32,7,8, ,62,100,3,23,14,3,13
"Rowbottom, James",SY,12,90,32,74,164,4,5, ,59,7,27,19,27,3,6, ,68,95,1,4,4, ,5
"McKenzie, Daniel",SK,15,84,50,79,163, , , ,34,21,10,2,28,6,13, ,66,103,7,1,46, ,2
"Rohan, Gary",GE,19,125,65,37,162,25,11,1,34,2,42,4,35,13,14,1,81,85,20,27,26, ,15
"Barrass, Tom",WC,14,131,86,30,161, , ,13,11,42,6,4,20,14,10, ,50,110,16, ,128, , 
"Langdon, Tom",CW,9,70,45,91,161, ,1, ,18,20,8,2,13,4,6, ,57,101,6, ,37, , 
"Hombsch, Jack",GC,18,105,65,55,160, , , ,27,41,5,3,20,10,12, ,64,97,7, ,129, , 
"Cole, Tom",WC,14,107,67,53,160, , , ,47,32,11,8,30,13,13, ,60,102,2, ,45, ,2
"Scrimshaw, Jack",HW,10,86,41,74,160, ,1, ,18,21,13,1,20,3,5, ,66,94,11, ,22,1,1
"Drew, Willem",PA,10,72,22,87,159,2,1, ,56,5,19,23,19,10,9, ,68,102,1, ,14, ,4
"Powell, Wil",GC,13,88,46,70,158,7,5, ,35,17,23,12,27,12,9, ,61,103,2,1,24,1,1
"Larkey, Nick",NM,17,86,63,71,157,26,8,53,27,4,23,7,19,21,8, ,86,77,23,23,33, ,6
"Waterman, Jake",WC,13,112,75,45,157,15,5, ,16,8,23,3,14,7,4, ,36,115,6,19,11, ,4
"Stretch, Billy",ME,9,91,36,65,156,2,1, ,27,13,20,13,14,4,3, ,48,110, ,2,11,4,1
"Nankervis, Toby",RI,12,76,28,79,155,4,2,261,43,5,21,31,43,12,21,1,78,76,3,2,35, ,2
"Long, Ben",SK,16,101,59,51,152,14,9, ,46,4,37,9,30,13,9, ,69,95,5,11,31,3,7
"Nelson, Jackson",WC,13,103,47,49,152, , , ,23,25,7,8,23,4,9, ,53,109,3, ,30,1, 
"Lockhart, Jay",ME,12,90,52,61,151,9,3, ,23,7,32,9,30,6,10, ,55,99,2,6,14, ,4
"Constable, Charlie",GE,7,63,31,87,150,5,2, ,26,10,7,16,16,3,5, ,59,90, ,3,2, ,3
"Taberner, Matthew",FR,9,105,72,44,149,13,10,16,18,4,22,7,24,7,8,2,66,83,24,21,14, ,2
"Gleeson, Martin",ES,9,92,40,57,149, ,1, ,10,23,13,2,26,7,12, ,54,94,7, ,45, ,2
"Hayward, Will",SY,13,89,43,58,147,12,16, ,35,4,26,10,27,9,8, ,67,76,7,19,15, ,6
"Lienert, Jarrod",PA,7,106,43,41,147, ,2, ,11,41,13,5,13,3,5, ,32,101, ,1,24, ,1
"Colyer, Travis",FR,10,91,32,54,145,5,6, ,23,7,20,13,27,8,3, ,62,87, ,3,5,1,2
"Cuningham, David",CA,9,65,28,79,144,7,5, ,32,6,30,15,23,3,6, ,62,89, ,2,5,3,6
"Schache, Josh",WB,14,86,37,55,141,24,8,19,25,2,29,12,21,15,3,1,64,72,5,17,17, ,4
"Riewoldt, Jack",RI,13,115,55,26,141,24,14,1,22,2,34,6,44,17,16, ,76,67,18,32,27,1,12
"Wills, Rupert",CW,9,48,23,93,141, ,1,1,67,2,11,25,20,11,9, ,63,81,1, ,13, , 
"Hayes, Will",WB,9,77,36,63,140,4,1, ,30,11,23,8,27,5,10, ,45,94,1,4,8,2,4
"Lewis, Mitch",HW,12,92,56,46,138,20,15,19,19,2,19,4,23,14,8, ,77,62,27,30,31, ,7
"Williams, Bailey",WB,9,99,41,39,138, ,4, ,20,24,13,4,23,2,6, ,34,103,3, ,17,1,2
"Mathieson, Rhys",BL,9,69,23,68,137,4,3, ,28,8,22,23,32,6,16, ,65,76,2,2,12, ,1
"McGovern, Mitch",CA,16,96,60,40,136,22,11, ,24,7,36,1,24,15,7, ,53,83,7,19,17,1,7
"Jenkins, Josh",AD,11,100,56,36,136,22,17,68,18,6,21,8,20,15,6, ,58,77,14,20,14,2,3
"McCarthy, Cam",FR,12,94,49,42,136,19,7, ,15,1,26,3,29,9,9,2,52,80,8,20,7, ,4
"Douglas, Richard",AD,9,84,27,52,136,2,3, ,23,8,24,11,25,5,4, ,43,92,3,3,9, ,6
"Webster, Jimmy",SK,8,85,21,51,136, , , ,15,29,14,3,20,5,4, ,41,91,2, ,24, ,1
"Curnow, Charlie",CA,11,115,49,20,135,18,8, ,17,2,27,2,21,11,4,3,73,58,17,15,11,1,4
"Ronke, Ben",SY,13,86,36,49,135,9,8, ,28,1,37,3,23,5,4, ,48,86,1,9,3,4,5
"Walker, Josh",BL,11,89,68,45,134, , ,2,15,12,10, ,15,4,3, ,57,79,17, ,47, ,2
"Steven, Jack",SK,7,78,19,55,133,5,4, ,23,6,22,24,26,17,4,3,59,67,4,6,6,3,2
"Thurlow, Jackson",SY,9,89,37,42,131, , , ,21,39,12,3,28,2,8, ,39,91, , ,33, ,4
"Brown, Nathan",SK,16,64,42,66,130, , ,2,26,29,5,5,16,12,9, ,53,81,5, ,158, , 
"Bews, Jed",GE,12,94,33,35,129,3,3, ,30,20,20,7,16,8,6, ,57,73, ,3,25, ,2
"Soldo, Ivan",RI,14,68,33,60,128,6,2,359,55,14,16,39,29,22,22, ,73,47,7,3,42,1,1
"Fox, Robbie",SY,11,65,25,63,128,3,1,1,47,12,15,10,27,5,11, ,48,83,2,1,17,3,2
"Dale, Bailey",WB,10,77,39,50,127,21,11, ,19,1,19,3,17,6,4,2,43,84,3,19,6, ,3
"Cox, Mason",CW,14,78,60,49,127,19,10,56,11,7,7,14,37,26,13, ,78,50,28,23,34,1,1
"Smith, Devon",ES,7,79,19,48,127,3,2, ,40,6,36,18,25,6,8, ,49,80, ,3,7,10,5
"Hannebery, Dan",SK,5,72,22,53,125,3,2, ,21,12,16,26,15,7,2,1,50,75, , ,1, ,1
"Nash, Conor",HW,14,53,26,71,124,9,4, ,38,1,13,4,29,8,10, ,66,63,5,7,39, ,9
"Baker, Oskar",ME,9,79,40,45,124,2,4, ,15,9,27,12,23,2,10, ,34,93,2,4,9,3,3
"Ahern, Paul",NM,7,80,20,44,124,2,3, ,8,23,23,13,15,1,4, ,44,74,1,1,7,3,2
"Wagner, Corey",ME,11,72,27,50,122,6,5, ,45,6,18,6,24,9,12, ,56,70,1,5,14,4,3
"Darcy, Sean",FR,11,44,20,78,122,4,7,300,30,10,16,31,31,10,18, ,80,49,5,8,37, ,3
"Gallucci, Jordan",AD,10,90,36,32,122,3,2, ,15,5,31,10,14,6,1, ,37,85,2,6,12,2,8
"Balta, Noah",RI,13,87,30,34,121,6,4,91,29,13,38,26,50,14,21, ,78,52,9,5,26,11,6
"May, Steven",ME,8,104,30,17,121,1,2,1,9,39,6,2,23,5,9, ,33,62,4,1,61,1, 
"Ross, Jack",RI,7,58,17,63,121,1,2, ,22,9,23,24,18,8,7, ,48,75,1, ,9, ,2
"Hind, Nick",SK,11,86,22,34,120,11,10, ,21,1,29,4,16,3,8, ,45,77, ,6,5,15,5
"Logue, Griffin",FR,10,66,45,54,120, , , ,19,28,6, ,18,5,7, ,53,72,11, ,68,2, 
"Garner, Taylor",NM,9,65,32,54,119,5,6, ,25,1,22,7,20,2,5, ,54,69,6,10,20,2,4
"Pearce, Alex",FR,11,56,36,63,119, , , ,24,25,5,1,16,11,9, ,65,59,9, ,46, , 
"Coffield, Nick",SK,8,80,46,39,119, , , ,9,23,7,1,14,2,6, ,34,81,5, ,15, , 
"Hanrahan, Oliver",HW,9,68,27,50,118,7,4, ,9,5,21,4,12,4,2, ,44,76,1,6,3,1,3
"Hall, Aaron",NM,6,72,22,46,118,4,5, ,23,7,26,6,20,4,5, ,33,89, ,1,7,4,3
"Franklin, Lance",SY,10,96,55,21,117,27,18, ,16,1,28,3,29,8,14,3,54,66,19,34,8,1,6
"Schofield, Will",WC,14,80,48,37,117, , ,5,22,29,7,2,22,7,16, ,41,76,2, ,89, , 
"Lever, Jake",ME,8,77,55,40,117, , , ,3,30,8,1,22,3,4, ,47,70,8, ,55,2,1
"Day, Sam",GC,10,61,50,55,116,11,4,44,21,2,12,7,20,9,4, ,62,56,18,16,21, ,5
"Carlisle, Jake",SK,10,84,57,32,116,1,1,18,7,21,2,1,16,6,6, ,41,67,10,1,66,3, 
"Jones, Liam",CA,13,87,62,29,116, , , ,29,36,7,6,24,12,15, ,72,52,25, ,108, , 
"Morrison, Harry",HW,9,64,27,52,116, ,1, ,29,4,20,9,13,4,5, ,37,81,2,1,7,1,1
"Burgess, Chris",GC,14,55,38,60,115,4,3,7,22,18,9,5,18,5,9, ,54,62,7,6,68, ,2
"Laverde, Jayden",ES,10,66,39,48,114,11,13, ,21, ,18,5,17,12,6, ,54,63,8,14,13,1,7
"Weideman, Sam",ME,11,60,46,53,113,11,8,14,16,2,10,4,14,7,6, ,57,56,16,16,15, ,4
