Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Harvey, Robert",SK,17,299,59,187,486,10,11,2,16,46,82,104,31,17,12,11,183,298,3,4,17,12, 
"Akermanis, Jason",BL,24,331,105,138,469,16,7, ,36,75,92,43,37,25,18,13,189,267,13,9,34,34, 
"Lappin, Nigel",BL,25,281,109,185,466,23,23,1,29,37,112,76,37,10,16,6,184,292,8,15,44,30, 
"Knights, Matthew",RI,22,254,55,210,464,5,4, ,44,39,69,88,41,42,22,6,222,250,9,7,19,14, 
"Mercuri, Mark",ES,21,256,103,200,456,32,19,4,31,15,71,61,27,23,32,22,201,254,31,27,26,19, 
"Burke, Nathan",SK,21,299,96,157,456,4,1,1,49,77,55,59,38,26,14,11,160,304,8,2,28,9, 
"Braun, Michael",WC,24,287,104,167,454,4,10,1,30,32,91,63,35,35,16,4,170,291,2,6,13,3, 
"Taylor, Richard",HW,22,327,61,125,452,11,7,2,42,47,87,114,29,19,21, ,174,262,2,5,33,13, 
"Young, Matthew",SK,21,322,97,125,447,1,4,1,28,98,35,23,47,29,23,6,144,279,15,3,32,24, 
"Heuskes, Adam",BL,25,299,151,143,442,1,1,2,24,98,45,9,29,26,25,5,194,257,18,1,21,12, 
"Arnott, Simon",GE,22,274,98,165,439,16,15,5,22,26,100,48,39,12,7,5,159,278,11,16,22,5, 
"Misiti, Joe",ES,18,246,64,191,437,8,4, ,27,36,73,71,30,22,17,5,160,279, ,7,17,3, 
"Ricciuto, Mark",AD,21,274,97,162,436,9,4,9,13,60,81,53,33,21,27,1,158,270,10,8,24,14, 
"Jakovich, Glen",WC,23,307,85,129,436,4, ,68,15,106,32,48,40,25,33,5,182,232,23,1,27,36, 
"Kingsley, Adam",PA,23,310,71,125,435,3,5,1,26,35,90,95,36,41,15,8,208,240,4,4,26,25, 
"Banfield, Drew",WC,24,259,59,173,432,6,8,3,18,34,90,92,43,14,17,7,195,244,6,5,32,14, 
"Lekkas, Angelo",HW,22,307,84,120,427,8,8,7,55,56,87,56,31,24,20,4,183,237,11,5,39,17, 
"McKay, Andrew",CA,26,269,95,157,426,2,2,2,46,80,45,35,45,25,35,9,162,272,13,3,46,1, 
"Burgoyne, Peter",PA,20,267,66,155,422,11,13, ,37,14,106,123,40,12,17,1,161,261,3,9,15,39, 
"Grant, Chris",WB,24,284,176,137,421,37,29,30,33,5,110,42,39,30,42,11,245,190,72,60,21,5, 
"Bowden, Joel",RI,22,238,82,183,421,15,11, ,38,73,61,51,44,18,22, ,171,238,9,12,19,23, 
"Black, Simon",BL,22,260,70,156,416,19,14,6,60,16,102,108,34,21,26,9,204,222,4,11,30,6, 
"Beaumont, Simon",CA,26,267,136,148,415,25,21,3,45,24,77,21,53,27,25,5,189,236,29,28,26,5, 
"Riccardi, Peter",GE,21,309,79,105,414,26,24,1,45,47,117,83,49,25,15,5,196,218,13,10,35,13, 
"McLeod, Andrew",AD,22,281,82,127,408,21,13,1,35,31,86,78,30,10,20,7,199,212,10,16,17,21, 
"Garlick, Simon",WB,23,314,99,92,406,21,7, ,29,33,97,90,33,22,24,7,133,288,8,17,18,6, 
"Powell, Stephen",WB,21,249,92,157,406,16,16, ,27,25,103,68,42,12,25,4,136,282,8,18,15,4, 
"Harford, Daniel",HW,21,242,68,164,406,11,7,2,32,42,51,75,34,23,14,1,180,232,6,9,28,22, 
"Leoncelli, Andrew",ME,22,274,61,132,406,9,5,12,53,52,83,127,33,20,26,5,177,237,1,4,24,7, 
"Allan, Matthew",CA,26,208,162,197,405,19,14,716,13,19,71,77,40,40,32,20,169,244,32,24,30,3, 
"Kelly, Paul",SY,21,267,86,137,404,28,25,3,29,21,71,90,29,30,26,7,200,196,21,34,29,11, 
"Wirrpanda, David",WC,24,278,91,126,404,4,4, ,27,107,33,25,38,24,25,8,183,226,20,5,39,38, 
"Koutoufides, Anthony",CA,20,236,116,164,400,9,5,25,19,54,42,59,40,16,13,6,205,195,39,13,16,9, 
"Smith, Rohan",WB,24,284,122,114,398,31,22, ,17,53,85,11,39,24,19,6,149,251,27,26,17,33, 
"Lappin, Matthew",CA,25,246,115,149,395,33,21,1,25,7,79,21,52,17,16, ,172,227,35,34,13,8, 
"Voss, Michael",BL,21,248,63,145,393,23,13,3,34,15,86,103,20,23,16,10,190,207,11,18,32,9, 
"Hart, Shaun",BL,23,272,75,121,393,18,7, ,35,32,74,57,24,19,18,6,166,209,2,7,59,19, 
"Blumfield, Justin",ES,24,221,90,171,392,20,15,8,32,8,91,47,30,23,17,2,197,197,23,21,24,6, 
"Francou, Josh",PA,20,224,42,168,392,10,8,1,48,23,56,124,37,24,30,6,202,211,3,6,21,10, 
"James, Brett",AD,22,181,57,210,391,2,10,1,20,25,45,70,31,27,16,5,177,218,5,11,18,3, 
"McKenna, Guy",WC,23,216,113,175,391, ,1,2,41,91,13,29,27,26,18,10,173,212,18,1,32,17, 
"Milburn, Darren",GE,21,240,91,150,390,15,8,37,50,29,54,84,36,35,20,5,179,205,20,10,50,15, 
"Stevens, Nick",PA,23,287,89,103,390,9,7,1,22,50,73,41,36,23,19,2,129,254,12,6,23,35, 
"Blakey, John",KA,25,271,101,118,389,11,3,4,17,69,60,41,22,25,15, ,159,217,25,3,16,16, 
"Pickett, Byron",KA,25,294,69,95,389, ,2,10,48,133,32,33,38,30,22,11,191,163,18,1,73,70, 
"Norrish, Jason",FR,20,222,90,165,387,8,8,3,25,32,65,70,25,18,20,2,132,251,9,12,24,11, 
"Nicks, Matthew",SY,23,263,106,123,386,9,5,2,26,94,57,17,40,32,20,4,151,216,15,9,21,16, 
"White, Mitchell",WC,24,241,131,144,385,29,14,5,13,8,109,22,32,15,18, ,137,258,11,17,11,4, 
"Harvey, Brent",KA,23,273,66,112,385,24,14,1,28,17,84,54,19,25,18,6,178,202,11,6,33,20, 
"McGrath, Tim",GE,22,272,119,113,385,3,2,11,20,80,21,8,44,27,9,3,127,260,14,2,12,12, 
"Whitnall, Lance",CA,26,266,191,118,384,55,36,81,22,12,89,19,66,36,20, ,186,199,65,79,33,1, 
"Sholl, Brad",GE,21,254,88,130,384,9,6, ,10,69,50,21,44,30,19,4,140,233,9,9,18,10, 
"Kickett, Dale",FR,21,207,64,177,384,1,2,1,36,43,39,35,33,19,23, ,174,207,7,5,28,15, 
"Brown, Fraser",CA,19,220,56,162,382,5,6,2,33,12,82,99,34,18,19,3,143,262,6,9,20,5, 
"Prescott, Ashley",FR,21,256,85,125,381,4,4,1,35,37,68,65,48,16,16,1,125,260,5,8,13,8, 
"Dimattina, Paul",WB,21,254,68,126,380,9,5, ,27,42,93,72,33,20,32,1,161,229,1,4,13,22, 
"Febey, Matthew",ME,17,211,76,164,375,9,8,1,31,26,97,43,51,21,10,1,135,253,2,4,20,11, 
"Bewick, Darren",ES,24,301,54,73,374,20,17, ,27,56,84,50,47,23,13, ,121,231,3,12,41,25, 
"Saddington, Jason",SY,23,216,108,156,372,10,8,2,14,65,51,22,35,13,11, ,139,232,15,10,20,12, 
"Rigoni, Guy",ME,20,221,67,145,366,9,8,2,22,36,84,78,35,12,15, ,129,244,4,2,18,24, 
"Sexton, Michael",CA,24,248,94,118,366,5,5,12,22,68,46,25,32,19,19,2,137,232,18,3,21,1, 
"McLaren, Joe",SK,22,247,114,118,365,21,15,3,15,28,93,31,41,12,11,3,97,273,7,16,19,25, 
"Lyle, Brayden",PA,18,235,90,129,364,4,7,1,20,32,68,65,27,12,14,4,112,254,5,3,9,16, 
"Black, Heath",FR,20,225,74,138,363,13,14, ,19,19,71,34,21,9,19,2,125,245,2,16,17,15, 
"Woewodin, Shane",ME,22,256,91,104,360,10,7,10,20,51,65,75,23,15,20,4,152,218,18,9,19,21, 
"King, David",KA,21,286,64,74,360,8,8, ,21,81,80,41,26,15,25,4,135,182,10,1,43,63, 
"Morrison, Chad",WC,23,215,89,142,357,13,4,12,24,68,45,31,32,15,13,1,128,233,6,3,24,30, 
"Rogers, Matthew",RI,22,296,86,61,357,9,9, ,19,59,87,30,30,13,27,2,98,240,8,7,21,8, 
"Kemp, Dean",WC,22,235,72,120,355,6,7,1,50,26,89,50,23,18,18,2,121,226,6,4,30,13, 
"Read, Phillip",WC,23,238,70,116,354,6,11,1,29,59,61,49,35,18,30, ,137,211,8,3,27,26, 
"Hardwick, Damien",ES,20,246,51,108,354, , , ,32,81,36,29,30,33,20, ,163,187,11, ,15,7, 
"Carey, Wayne",KA,20,253,145,100,353,76,39,7,33,9,78,18,28,18,34,11,203,151,66,82,35,11, 
"Hamill, Aaron",CA,26,209,114,144,353,34,20,10,58,7,65,29,50,36,34, ,193,170,37,36,35, , 
"White, Darryl",BL,25,240,129,112,352,14,9,22,46,31,57,31,28,25,37,1,168,182,43,10,41,18, 
"McKernan, Corey",KA,24,253,151,98,351,34,22,324,14,19,106,90,25,41,32,13,241,109,86,45,38,21, 
"Liberatore, Tony",WB,21,197,28,154,351,2,3, ,69,16,61,98,16,23,23,8,184,184,3,2,35,1, 
"Rintoul, Chad",WC,24,216,77,133,349,6,14, ,23,19,79,38,37,24,8, ,131,224,5,7,21,12, 
"Wellman, Sean",ES,22,259,94,90,349,1, ,9,15,77,28,24,29,15,15,5,133,208,17, ,22,11, 
"Yze, Adem",ME,22,269,54,79,348,10,5,2,26,61,68,28,30,17,18, ,142,185,10,5,16,15, 
"Heffernan, Chris",ES,22,226,60,119,345,13,4,6,41,29,81,69,34,21,26, ,165,195,5,12,26,5, 
"Long, Michael",ES,20,223,62,122,345,12,12,3,27,12,88,62,22,16,16,9,130,205,4,9,62,27, 
"McRae, Craig",BL,24,267,69,73,340,41,32, ,37,10,81,32,22,32,20,3,154,178,10,20,20,4, 
"Schwarz, David",ME,22,206,107,133,339,38,27,69,18,4,85,83,42,20,48,1,203,151,37,43,33,19, 
"Lane, Tyson",CW,20,256,96,83,339,22,12, ,17,39,70,25,36,8,16,4,117,224,13,17,21,5, 
"Montgomery, Brett",WB,23,195,115,144,339,14,8,2,27,31,46,10,36,15,19,1,124,214,28,25,34,10, 
"Wira, Brad",FR,21,219,90,119,338,10,7, ,5,61,50,17,29,21,9, ,109,229,6,11,16,8, 
"Luff, Troy",SY,22,214,138,122,336,6,2,15,36,45,58,14,26,16,24,8,132,200,35,10,29,10, 
"Brown, Nathan",WB,22,225,81,110,335,19,14, ,17,54,53,23,28,14,14,7,129,206,14,12,16,13, 
"Bandy, Daniel",FR,20,193,125,141,334,13,12,272,19,25,56,44,37,22,21,2,123,218,19,21,25,1, 
"Smart, Nigel",AD,21,217,69,117,334,12,10,13,30,48,62,37,32,21,22,7,151,190,15,9,26,30, 
"Silvagni, Stephen",CA,24,216,108,117,333,15,20,5,25,76,21,12,29,27,25,2,146,181,32,23,43,9, 
"Caracella, Blake",ES,24,210,77,122,332,31,26,3,26,13,68,31,28,19,21,4,167,165,15,17,17,6, 
"Young, Barry",ES,20,181,72,150,331,9,5,4,42,39,45,50,32,21,17,7,122,208,11,11,30,20, 
"Sziller, Steven",SK,19,198,62,133,331,8,4, ,31,31,63,46,27,13,27,4,124,207,3,5,32,2, 
"Loewe, Stewart",SK,21,207,158,122,329,22,24,237,19,8,63,51,33,27,26,4,166,176,49,41,27,5, 
"Leppitsch, Justin",BL,25,242,129,86,328,14,12,6,30,95,23,9,33,24,23,8,135,176,41,17,44,35, 
"Burns, Scott",CW,15,199,83,128,327,10,5,6,29,62,45,42,27,24,18,1,141,191,10,3,19,2, 
"Holland, Nick",HW,21,215,166,111,326,35,30,60,16,5,69,26,22,34,26,6,165,160,58,54,25,2, 
"Bickley, Mark",AD,18,174,54,152,326,7,4, ,25,21,66,69,22,19,12,2,130,202,5,2,8,9, 
"Darcy, Luke",WB,24,221,136,104,325,19,15,232,17,18,61,74,34,24,33,5,171,161,40,31,18,3, 
"Gale, Mark",FR,19,218,89,106,324,7,7, ,16,38,68,19,26,9,10, ,69,256,1,11,12,13, 
"Curley, Todd",WB,24,232,87,92,324,2,2, ,22,94,31,8,41,26,17,2,101,214,11,4,36,19, 
"Crouch, Jared",SY,23,190,36,133,323,6,5,1,51,29,74,66,29,17,21, ,145,171,6,5,34,3, 
"Richardson, Matthew",RI,20,247,172,75,322,67,41,6,5,1,103,1,46,35,32,16,181,147,75,67,29,2, 
"Lawrence, Steven",BL,24,196,87,126,322,12,8, ,18,40,47,13,26,24,23,5,149,185,12,10,25,17, 
"Archer, Glenn",KA,23,241,99,78,319,14,8,12,34,82,25,37,16,19,31, ,173,137,38,9,35,9, 
"Woods, Tony",HW,21,208,47,109,317,6,2,1,31,16,78,84,22,17,10,2,128,189,4,1,23,8, 
"Maxfield, Stuart",SY,22,226,63,89,315,19,8, ,24,29,83,21,23,19,13,7,98,221,3,5,23,28, 
"Kellaway, Duncan",RI,22,177,55,137,314,6,1,4,67,35,32,51,30,34,16, ,143,175,6,1,25, , 
"Hart, Ben",AD,21,229,90,81,310,3,2,13,21,74,24,22,33,22,15,2,124,177,6,4,16,15, 
"Francis, Fabian",PA,18,230,66,79,309,5,1, ,22,70,39,14,34,19,19,1,96,193,10,2,16,22, 
"Freeborn, Glenn",CW,22,192,60,116,308,16,13,1,33,30,42,34,31,20,15, ,145,152,8,14,30,28, 
"Metropolis, Daniel",WC,24,204,107,104,308,12,7,1,29,60,35,5,17,26,6, ,99,203,12,12,19,11, 
"Francis, Tony",SK,19,187,62,121,308,5,6, ,29,27,53,54,23,25,24,5,100,218,1,3,25,4, 
"Schofield, Jarrad",PA,21,208,68,96,304,19,12,1,22,12,88,51,24,16,13,7,116,198,2,5,12,25, 
"Williams, Paul",CW,17,206,46,98,304,14,9, ,17,35,67,39,29,19,16,2,113,198,7,2,15,18, 
"Burns, Ronnie",GE,20,170,61,132,302,34,22, ,15,7,72,40,42,10,24,1,125,178,6,20,33,26, 
"Graham, Ben",GE,22,223,101,79,302,18,11,21,29,94,34,14,37,27,21,5,140,143,37,22,25,9, 
"Clement, James",FR,22,231,105,71,302,5,3,2,29,87,35,5,36,21,29,1,123,173,28,6,20,8, 
"Alessio, Steven",ES,22,168,114,133,301,34,11,249,25,23,62,72,34,20,26,5,164,139,29,26,28,5, 
"Rice, Dean",CA,24,198,67,102,300,5,5, ,23,64,29,27,34,25,25, ,127,181,12,3,26,2, 
"Betheras, Rupert",CW,16,149,52,148,297,8,4,1,31,15,55,60,27,21,16, ,137,169,8,7,19,6, 
"Tredrea, Warren",PA,20,190,133,105,295,40,30,24,17,2,70,23,25,23,16,7,183,119,55,47,22,1, 
"Kennedy, Matthew",BL,24,189,105,106,295,3,1,22,24,69,46,10,24,19,21, ,82,205,6,1,27,33, 
"Manton, Glenn",CA,26,105,116,189,294,2,6,10,24,55,9,11,23,23,18, ,126,165,25,5,22,3, 
"Lloyd, Matthew",ES,22,239,142,54,293,87,40, ,22,1,57,4,26,19,26,9,154,130,72,88,11,5, 
"Treleven, Craig",HW,16,181,60,112,293,4,8,1,11,30,40,52,22,11,4, ,104,192,2,4,21,10, 
"Crosisca, Gavin",CW,18,185,73,108,293,2,3,5,11,41,56,33,29,14,10, ,92,195,7,3,26,2, 
"Koster, Kym",AD,20,177,43,115,292,6,6, ,44,18,73,59,15,17,22,3,154,155,3,5,28,11, 
"Wilson, Michael",PA,23,191,63,101,292,3,4,7,26,41,40,26,22,19,23, ,104,171,3,2,24,8, 
"Abraham, Winston",KA,23,186,56,102,288,37,23, ,28,8,70,38,27,19,16, ,166,127,13,19,26,17, 
"Matera, Peter",WC,16,196,71,92,288,8,6,11,37,29,59,40,27,18,15,8,99,184,7,4,17,14, 
"Viney, Todd",ME,17,176,52,110,286,8,12, ,26,21,55,62,25,16,26,5,127,167,4,9,10,10, 
"Wanganeen, Gavin",PA,16,193,59,92,285,5,4, ,15,56,32,37,30,19,16,11,149,142,7,7,14,44, 
"McCabe, Luke",HW,22,194,64,91,285,1,2, ,30,51,40,33,27,16,19, ,97,181,6,3,21,4, 
"Peckett, Justin",SK,20,185,72,99,284,4,1, ,12,45,50,12,26,11,16,1,90,185,6,3,13,26, 
"Waterhouse, Clive",FR,22,196,106,87,283,42,34,7,12, ,76,21,35,19,15,3,140,153,31,46,15,9, 
"Barnard, Paul",ES,22,151,69,132,283,6,3,20,15,42,34,26,21,17,20, ,117,161,11,3,40,3, 
"Rocca, Anthony",CW,22,198,118,83,281,30,25,116,20,35,45,21,27,13,18,1,160,121,59,42,31, , 
"Holland, Brodie",FR,18,176,79,105,281,18,9, ,10,9,54,45,21,16,11, ,107,191,3,12,6,7, 
"Brown, Tony",SK,19,150,78,131,281,9,5,1,12,15,52,59,26,11,7, ,97,197,4,9,18,5, 
"Parker, Shane",FR,22,158,67,123,281, ,2,1,25,59,19,13,38,18,15,2,128,147,9,1,11,18, 
"Matera, Phillip",WC,24,188,66,91,279,51,20,1,37,9,63,27,28,16,27,4,137,142,10,23,10,11, 
"Burton, Brett",AD,21,218,84,59,277,25,17,4,20,12,71,41,32,17,30,2,143,132,34,28,27,9, 
"Mead, Darren",PA,22,186,103,90,276,2,1,18,24,58,25,11,21,25,14,3,111,168,21,3,19,5, 
"Williams, Andrew",WC,22,176,88,97,273,11,15,3,26,11,63,30,28,20,10, ,108,158,13,14,11,2, 
"Croad, Trent",HW,21,200,102,70,270,16,10,8,22,58,42,15,24,28,25,6,139,136,35,20,15,15, 
"Nelson, Ben",CA,21,150,69,119,269,6,1, ,28,36,38,30,19,18,10, ,119,157,10,6,25,1, 
"King, Clinton",CW,14,151,39,118,269,5,3,1,20,15,34,71,23,6,13,3,121,157,3,6,19,5, 
"Wynd, Scott",WB,23,85,47,183,268,1, ,419,24,25,14,132,30,38,20,8,198,76,15,3,37, , 
"Holland, Ben",RI,22,155,98,111,266,35,19,40,28,6,53,32,24,18,31, ,160,104,43,40,14, , 
"Kilpatrick, Glenn",GE,14,187,58,79,266,5,7,2,32,15,62,57,29,9,13,8,102,152,4,6,26,12, 
"Stevens, Mark",AD,21,169,70,96,265,11,12,6,23,39,36,21,28,27,18,3,131,128,17,15,20,7, 
"McCartney, Jason",KA,24,202,100,63,265,2,2,23,11,80,24,28,26,18,13, ,116,146,30,2,20,4, 
"Hocking, Garry",GE,12,158,48,105,263,7,4, ,18,17,46,65,41,12,22,5,102,159,5,6,20,11, 
"Jones, Austinn",SK,19,180,72,82,262,12,18, ,18,28,56,13,27,11,15,2,91,164,3,11,26,30, 
"Lade, Brendon",PA,21,167,100,93,260,10,8,325,11,36,42,62,19,25,26,7,138,119,28,16,13,9, 
"Sanderson, Brenton",GE,15,204,81,55,259,4,5,3,14,67,35,18,35,10,6, ,78,183,10,3,15,11, 
"Mensch, David",GE,21,146,83,112,258,29,18,34,19,10,45,43,26,22,17, ,139,118,32,26,43,4, 
"Chaffey, Mark",RI,18,183,55,75,258,3,7, ,26,21,61,38,29,5,11, ,97,159,6,6,24,1, 
"Graham, Mark",HW,15,195,84,62,257,2,2,17,15,58,30,8,25,19,11, ,91,160,7,3,13,9, 
"Goodes, Adam",SY,20,190,90,66,256,19,12,186,16,24,49,63,28,17,31, ,131,109,29,22,42,5, 
"Fraser, Mark",ES,19,138,53,117,255,8,4, ,23,14,51,29,18,9,5,2,93,164,2,4,17,2, 
"Snell, Jason",GE,21,174,90,79,253,16,10, ,20,21,43,8,24,13,7, ,89,158,14,14,5,17, 
"McManus, Shaun",FR,15,185,70,68,253,7,10, ,21,16,54,30,26,11,24, ,81,179,9,6,12,10, 
"Clayton, Shane",KA,25,177,74,75,252,10,12,2,33,20,73,34,29,18,16, ,106,150,10,12,17,3, 
"Harding, Greg",FR,16,149,68,103,252,1,1, ,14,38,29,14,21,9,9, ,80,180,4,1,10,8, 
"Broderick, Paul",RI,16,127,36,124,251,4,9, ,31,16,34,61,17,12,15, ,117,136,3,7,17,8, 
"Hudghton, Max",SK,22,135,88,116,251,1,2,2,15,45,10,9,26,19,15,1,100,158,8,1,26,13, 
"Hay, Jonathan",HW,22,187,65,64,251, , ,3,22,104,16,9,19,19,26, ,100,121,11, ,27,15, 
"Fletcher, Dustin",ES,19,198,74,51,249,3,8,9,18,97,17,11,16,18,16,6,108,112,20,5,31,9, 
"Bond, Shane",PA,18,150,63,98,248,4,2, ,29,57,23,23,21,25,14,5,114,138,9,5,14,4, 
"Johnson, Kane",AD,15,145,51,102,247,6,3,1,12,19,56,32,27,12,11,3,75,172,5,6,19,16, 
"Russell, Scott",SY,16,155,48,90,245,8,8, ,9,19,50,27,26,9,9, ,80,166,2,3,12,4, 
"Thiessen, James",AD,18,160,62,84,244,13,8,1,19,20,72,20,31,8,9, ,88,156,5,7,6,15, 
"Solomon, Dean",ES,19,139,61,105,244,4,4,2,39,35,36,19,23,13,26,2,123,127,16,6,24,11, 
"Jarman, Darren",AD,21,179,96,63,242,58,23, ,18,5,50,21,19,12,29,2,122,115,35,54,10,19, 
"Hall, Barry",SK,20,184,141,58,242,41,36,15,13,4,53,5,22,22,37,9,120,133,55,68,9,1, 
"Hudson, Paul",WB,22,169,90,72,241,51,26, ,23, ,57,13,31,10,9,1,90,142,18,38,18,18, 
"Dew, Stuart",PA,23,181,47,60,241,27,35,1,19,13,63,16,19,18,17, ,102,130,5,11,23,6, 
"Chisholm, Scott",ME,17,144,37,96,240,8,2,2,32,42,25,24,43,13,21,6,101,128,7,1,26,24, 
"Ward, Daniel",ME,18,144,38,95,239,4,1, ,31,43,40,28,33,19,18, ,114,121,3,1,16,5, 
"Salmon, Paul",HW,17,150,84,88,238,9,5,380,8,38,23,70,25,33,21,6,139,103,25,11,14, , 
"Collica, Michael",HW,22,144,61,93,237,3,2,4,35,47,28,22,33,10,20, ,124,115,16,1,37,5, 
"OLoughlin, Michael",SY,18,167,81,69,236,26,18, ,20,4,54,23,27,12,17, ,111,127,25,32,20,5, 
"Barlow, Kris",HW,15,175,52,61,236,9,5,4,16,23,49,24,16,10,9, ,93,143,6,5,18,3, 
"Filandia, Peter",SY,15,122,61,114,236,6,5, ,15,18,49,20,24,31,5,1,102,139,3,7,20,24, 
"Molloy, Jarrod",BL,21,158,57,77,235,44,28,13,18,2,42,13,26,12,34,3,153,76,31,36,42, , 
"White, Jeff",ME,19,119,93,115,234,7,7,371,17,25,40,40,15,28,20, ,104,136,21,11,15,4, 
"McIntosh, Ashley",WC,22,158,88,76,234, ,1,4,16,86,8,5,21,14,18, ,80,141,22,1,21,9, 
"Power, Luke",BL,16,157,42,76,233,17,15, ,22,6,47,17,20,14,9, ,116,107,6,10,10,8, 
"Champion, Richard",BL,19,171,60,61,232,17,11,6,26,6,81,12,29,13,23,1,102,132,16,7,16,10, 
"Winmar, Nicky",WB,21,158,69,73,231,34,14,1,13,12,44,15,26,21,14,4,85,144,19,31,14,13, 
"Brown, Gavin",CW,19,131,66,99,230,31,15, ,15,1,55,12,13,15,12,2,118,115,15,30,25,9, 
"Chick, Daniel",HW,20,149,44,80,229,25,13,9,36,18,42,24,24,21,29, ,122,107,9,18,34,11, 
"Edwards, Tyson",AD,20,144,72,85,229,20,5, ,31,22,27,18,22,17,8,2,106,128,7,12,16,2, 
"Bond, Chris",FR,19,148,45,81,229,1,1,1,21,28,33,25,28,21,26, ,81,152,1,2,25, , 
"Orchard, Mark",CW,15,114,22,115,229,1, , ,24,17,38,30,17,12,11, ,112,119,2, ,8,6, 
"Martyn, Mick",KA,21,153,54,76,229, , ,23,16,85,12,11,22,24,18,3,122,93,11, ,28,8, 
"Lambert, Craig",BL,14,80,13,148,228,2,4, ,22,9,20,69,20,12,10,1,92,134,1,2,15,2, 
"Sholl, Craig",KA,22,159,70,68,227,30,15,2,29,4,69,14,21,8,16,1,108,115,16,26,22,1, 
"Cameron, Leon",WB,17,164,57,63,227,7,11, ,6,42,41,10,11,10,9,2,71,144,11,9,10,16, 
"Lockyer, Tarkyn",CW,15,160,37,67,227,4,2,2,18,33,35,29,22,16,9, ,87,136,2,2,16,3, 
"Prior, Michael",ES,15,180,56,46,226,2,2,1,10,67,35,12,16,11,12,2,59,144,6,3,11,11, 
"Moorcroft, Gary",ES,17,157,55,68,225,30,19, ,32,14,40,26,23,22,27,2,116,106,16,24,26,4, 
"Breuer, Shayne",PA,18,126,49,99,225,6,14,25,28,14,57,42,23,13,12,2,104,125,10,4,18,1, 
"Pickering, Liam",GE,14,141,54,84,225,4,4,3,14,14,33,35,17,5,10, ,75,153,1,3,12,2, 
"Goodwin, Simon",AD,19,148,49,77,225,2,2, ,17,56,21,23,23,16,12, ,98,130,5,4,10,5, 
"Kellaway, Andrew",RI,18,117,79,108,225,1,4,1,23,31,19,10,20,19,10, ,98,121,20,4,19,3, 
"Everitt, Peter",SK,17,166,101,58,224,22,21,347,16,11,47,40,31,18,28,2,110,119,24,30,26,19, 
