Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Boak, Travis",PA,22,227,105,268,495,19,13, ,99,26,70,63,68,9,16,10,176,315,6,11,18,3,15
"Higgins, Shaun",NM,21,269,77,224,493,18,25, ,106,26,119,91,70,20,27,9,182,314,9,15,11,13,19
"Hibberd, Michael",ME,18,305,97,188,493,1,1, ,23,123,48,17,57,18,11,7,129,332,7, ,59,5,5
"Polec, Jared",PA,22,306,87,185,491,11,11, ,65,47,98,47,73,6,20,4,146,342,6,8,30,15,11
"Mackie, Andrew",GE,23,315,123,173,488,3,2, ,46,75,61,12,72,22,17, ,121,373,2,2,53,6,9
"Hall, Aaron",GC,19,290,88,197,487,12,11, ,68,42,96,41,58,13,10,10,116,370,3,3,14,15,9
"Gibson, Sam",NM,22,245,100,241,486,5,9, ,71,45,48,40,44,13,12,1,150,333,4,6,19,2,12
"Rockliff, Tom",BL,20,268,106,212,480,16,5,2,117,25,81,127,65,21,26,2,204,268,4,13,17, ,10
"Tyson, Dom",ME,19,224,78,256,480,5,9, ,75,21,78,62,81,12,22,3,190,303,3,5,15,6,5
"Crisp, Jack",CW,22,249,122,224,473,6,7, ,89,46,52,34,52,15,11, ,154,326,3,4,43,14,5
"Lynch, Tom",AD,23,297,163,175,472,31,23, ,50,10,75,21,68,18,16,7,158,310,20,40,14,3,16
"Watson, Jobe",ES,20,194,97,276,470,2,7, ,85,15,43,94,60,23,16, ,203,273, ,8,25,2,12
"Smith, Brodie",AD,23,289,107,180,469,12,9, ,45,76,84,18,65,6,17,1,115,336,9,5,61,21,6
"Rich, Daniel",BL,22,322,81,147,469,8,11, ,35,107,68,25,67,22,20,4,139,302,6,3,59, ,9
"Sheed, Dom",WC,21,272,104,196,468,11,13, ,53,30,75,76,47,23,12,2,187,294,3,7,16,12,9
"McDonald, Luke",NM,22,276,92,187,463,8,8, ,94,54,89,38,70,26,17, ,150,321,10,5,45,8,10
"Ablett, Gary",GC,14,266,49,196,462,8,11, ,77,35,82,107,65,13,18,14,192,256,2,3,9,8,12
"Jones, Zak",SY,23,256,109,202,458,10,6, ,79,68,77,41,79,23,28,2,140,324,8,6,42,22,15
"Suckling, Matt",WB,22,298,106,160,458,9,15, ,41,62,79,9,49,12,18, ,102,326,7,3,36,13,7
"Howe, Jeremy",CW,21,294,181,164,458,3,2, ,33,86,48,7,54,8,8, ,144,291,43,1,85,5,5
"Hurn, Shannon",WC,23,292,145,165,457, ,2, ,44,82,43,20,35,15,12,7,131,294,14, ,60,5,4
"Shiels, Liam",HW,21,239,76,216,455,9,10, ,129,31,72,89,74,16,22,5,175,270, ,5,22,2,9
"Pendlebury, Scott",CW,16,217,58,233,450,5,7,3,103,25,81,83,41,20,7,15,180,269,4,3,33,5,20
"Hewett, George",SY,24,199,86,250,449,9,6, ,115,13,55,78,70,22,25, ,226,231,5,15,13,1,7
"Burgoyne, Shaun",HW,22,216,93,232,448,17,10, ,87,28,72,74,54,17,26,5,207,242,5,13,43,10,20
"Mundy, David",FR,21,215,80,233,448,13,9,1,87,25,69,80,36,12,10,5,201,252,2,17,25, ,16
"Motlop, Steven",GE,23,253,66,191,444,22,7, ,59,28,78,18,64,10,18,3,111,332,3,9,15,64,16
"Lyons, Jarryd",GC,18,226,67,217,443,10,8, ,83,21,66,105,56,9,9,6,226,212,6,8,19,2,10
"Westhoff, Justin",PA,23,260,125,181,441,15,12,31,70,45,51,49,45,20,13, ,159,286,14,19,83, ,11
"Steele, Jack",SK,20,152,65,289,441,6,8, ,158,24,44,77,60,17,22,3,210,243,9,7,29, ,5
"Weller, Lachie",FR,22,257,89,184,441,5,4, ,53,64,64,21,53,14,13, ,99,324, ,2,39,18,5
"Hodge, Luke",HW,19,276,119,164,440,1,2, ,47,59,32,20,68,17,26, ,110,320,10, ,77, ,2
"Mayes, Sam",BL,21,270,127,170,440, ,1,1,38,77,41,13,38,12,7, ,103,326,2,1,73,3,2
"Jones, Nathan",ME,16,207,63,232,439,10,6, ,86,29,89,54,44,17,11,7,151,292,2,7,18,4,14
"Gray, Robbie",PA,23,232,99,204,436,47,29, ,58,19,62,66,66,32,27,12,210,238,21,54,23,15,30
"Daniel, Caleb",WB,20,210,59,224,434,5,5, ,57,28,50,36,34,12,8,1,142,298, ,1,31,8,5
"Whitfield, Lachie",GW,18,246,109,186,432,10,7, ,60,35,75,42,43,17,15,5,126,311,1,9,34,12,15
"Johannisen, Jason",WB,20,258,58,171,429,10,12, ,41,77,64,20,50,16,8,7,121,284,3,8,37,26,11
"Taylor, Lewis",BL,22,243,87,185,428,17,15, ,59,32,74,22,34,18,7,1,114,320, ,6,14,11,19
"McLean, Toby",WB,19,179,60,247,426,13,12, ,86,15,69,57,52,26,15,1,169,262,3,10,9,4,9
"Burton, Ryan",HW,20,268,114,158,426,4,1, ,58,76,48,6,54,8,13,2,101,296,10, ,63,11,2
"Ziebell, Jack",NM,19,262,66,160,422,13,6, ,110,33,75,93,77,27,23,1,212,213,5,11,26,3,9
"Wingard, Chad",PA,19,262,82,159,421,24,25, ,63,11,94,70,49,15,11,4,172,244,9,23,23,8,15
"Parish, Darcy",ES,20,195,79,226,421,7,6, ,65,27,52,64,50,7,10, ,168,259, ,6,15,1,12
"Wilson, Nathan",GW,24,329,101,89,418,4,4, ,46,105,91,10,65,15,18, ,83,298,5,1,54,17,8
"Miller, Touk",GC,20,135,67,282,417,7,6, ,90,24,32,58,47,14,11, ,176,249,2,6,34, ,4
"Gunston, Jack",HW,22,278,132,138,416,19,11, ,58,36,56,19,36,18,4,6,123,302,12,13,55, ,15
"Viney, Jack",ME,18,151,44,264,415,6,5, ,126,19,49,98,47,28,18,9,212,210,1,5,24,1,2
"Mills, Callum",SY,24,267,121,148,415,1,2, ,59,67,46,19,48,18,15, ,119,286,22,1,58, ,2
"McGrath, Andrew",ES,21,181,83,234,415,1,1, ,59,47,24,16,31,14,5, ,109,298,4,1,38,11,3
"Petracca, Christian",ME,22,181,72,233,414,26,6, ,54,11,71,57,64,11,17,2,236,188,18,22,21,1,19
"Gray, Sam",PA,23,261,139,150,411,28,28, ,53,26,76,13,50,21,13,3,124,287,11,29,22,22,10
"Heeney, Isaac",SY,20,250,100,161,411,16,13, ,95,34,58,63,46,11,14,4,184,236,15,15,34,9,8
"Martin, Jack",GC,22,262,139,148,410,24,11, ,59,33,42,31,72,21,28, ,147,270,19,19,19,6,14
"Picken, Liam",WB,22,197,84,213,410,24,14, ,67,18,59,21,52,17,12,3,155,251,18,24,21,5,10
"Newman, Nic",SY,20,260,95,146,406,7,7,1,75,56,52,18,49,15,14, ,124,263,5,6,38,6,10
"Blakely, Connor",FR,17,210,88,196,406,1,4, ,67,43,39,57,34,20,8,5,142,266,6,1,16, ,4
"Franklin, Lance",SY,24,316,158,89,405,73,60,2,55,5,124,12,80,38,42,22,158,253,40,65,33,7,19
"Hoskin-Elliott, Will",CW,22,246,143,159,405,18,6, ,70,23,77,27,39,13,8,4,137,284,12,15,48,7,11
"Kelly, James",ES,20,209,115,196,405, , , ,74,55,34,13,56,8,18,4,111,288,6, ,37,1,8
"Vince, Bernie",ME,19,263,73,140,403,2,4, ,55,50,33,29,58,12,18, ,113,273,1,2,34,7,5
"Grundy, Heath",SY,24,222,130,180,402, ,2, ,32,83,26,1,59,14,23,2,123,277,22, ,104,2,3
"McGovern, Jeremy",WC,24,266,192,135,401,10,14,50,43,62,52,12,55,20,17,3,186,229,61,17,135,1,12
"Harbrow, Jarrod",GC,18,254,102,147,401,2,2, ,34,67,35,14,52,12,13,2,92,297,6, ,37,12,6
"Rosa, Matt",GC,19,175,89,226,401,1,4, ,51,27,55,35,39,11,15, ,124,287,1,4,33,6,10
"Montagna, Leigh",SK,16,235,96,165,400,5,1, ,59,52,51,13,45,11,13,3,78,316,2,2,22,6,6
"Rance, Alex",RI,25,229,130,171,400,1, ,1,59,97,21,5,61,45,27,8,169,234,27,1,242,2,1
"Hartung, Billy",HW,18,211,99,186,397,5,7, ,29,26,54,26,36,6,7, ,77,328,1,5,19,39,6
"Hunt, Jayden",ME,22,254,85,142,396,7,5, ,69,58,85,17,70,15,15, ,112,278,5,3,76,43,7
"Roughead, Jarryd",HW,22,193,109,199,392,38,21,27,75,10,49,33,50,20,16,6,172,233,22,46,42,1,13
"Dumont, Trent",NM,19,191,46,200,391,7,3, ,83,33,70,69,61,23,13, ,172,225,1,2,17,1,11
"Swallow, David",GC,18,213,49,177,390,11,8, ,91,28,53,89,57,16,16, ,182,205,4,7,30,2,7
"Henderson, Ricky",HW,18,217,119,172,389,13,9, ,38,39,48,20,35,4,8,3,80,313,2,11,20,13,7
"Redden, Jack",WC,19,187,87,202,389,4,1, ,98,33,41,65,61,28,26, ,171,232,2,1,20,1,8
"McDonald, Tom",ME,22,227,139,161,388,23,7,53,50,43,46,19,74,19,32,9,146,244,27,18,128,3,9
"Atley, Shaun",NM,22,185,76,200,385,11,11, ,57,31,82,7,40,12,14, ,89,302,2,8,16,27,18
"Hrovat, Nathan",NM,22,193,86,191,384,14,8, ,58,16,52,33,38,19,6, ,133,251,2,14,7,11,4
"Hill, Stephen",FR,18,245,48,139,384,4,3, ,67,39,57,64,52,10,16,1,155,226,4,2,25,2,8
"Martin, Stefan",BL,22,190,88,193,383,1,3,770,57,19,62,113,69,40,24,6,197,170,11,3,44, ,12
"Maynard, Brayden",CW,22,256,91,126,382,6,4, ,72,62,65,19,53,16,16, ,113,271,5,1,61,8,6
"Caddy, Josh",RI,22,225,92,155,380,21,22,2,68,22,56,58,61,14,20,3,159,211,11,25,25,8,10
"Phillips, Tom",CW,18,213,88,167,380,9,7, ,52,21,47,30,41,9,5, ,111,274,3,3,19,1,11
"Hartlett, Hamish",PA,21,214,106,162,376,4,5, ,47,58,43,9,36,19,11, ,137,235,11,2,42,2,5
"Powell-Pepper, Sam",PA,22,182,57,193,375,16,14, ,114,22,66,63,94,26,43,1,184,194,6,10,19,6,5
"Astbury, David",RI,25,221,159,154,375, , , ,36,72,18,2,54,20,26, ,132,241,32, ,114,1,1
"Cripps, Patrick",CA,15,168,65,206,374,7,4, ,90,22,46,100,49,24,22,5,203,169,11,8,18,4,3
"Byrne-Jones, Darcy",PA,23,239,93,134,373,1,3, ,65,46,49,21,53,23,7,1,144,235,8,1,53,7,2
"Tarrant, Robbie",NM,21,229,131,144,373,1,1, ,55,90,45,5,61,23,30, ,120,250,22, ,85,2,3
"Murdoch, Jordan",GE,22,196,75,175,371,13,13, ,95,28,55,23,61,14,15,2,133,248,9,7,18,1,10
"Mackay, David",AD,22,227,66,144,371,9,8, ,76,38,66,23,61,13,18, ,114,270, ,6,25,10,7
"Colyer, Travis",ES,22,208,86,160,368,12,13, ,63,26,60,39,52,9,7, ,124,243,3,8,21,21,8
"Grundy, Brodie",CW,20,166,73,202,368,4,5,714,78,27,42,81,74,26,26,2,197,172,17,3,45,3,5
"Acres, Blake",SK,18,178,81,188,366,11,4,2,51,27,62,27,42,12,13, ,108,266,6,12,16,10,5
"Henderson, Lachie",GE,22,213,145,153,366,4,2, ,45,66,31,4,40,21,15, ,127,242,18,5,89,8,1
"Saad, Adam",GC,22,194,78,171,365,2,7, ,50,66,51,9,43,13,17,1,100,264,8,2,75,93,9
"Guthrie, Cameron",GE,20,140,55,224,364,4,5, ,85,25,34,40,51,10,24, ,140,222,4,7,24,12,8
"Langford, Will",HW,20,196,65,166,362,7,15, ,70,12,66,54,70,16,21, ,167,190,6,20,25,3,13
"Jacobs, Sam",AD,25,198,93,162,360,9,7,996,69,33,59,74,64,26,31,10,168,203,36,11,56,2,7
"Mullett, Aaron",NM,18,225,74,135,360,5,2, ,30,101,29,6,27,9,6, ,68,228,6,1,28,14, 
"Neal-Bullen, Alex",ME,19,204,61,155,359,15,9, ,87,18,65,34,53,9,7, ,127,227,3,13,19,3,18
"Johnson, Michael",FR,22,229,123,130,359,2,1,13,34,77,14,6,54,20,16, ,122,218,20,2,75,2, 
"McIntosh, Kamdyn",RI,24,231,85,127,358,2,5, ,76,45,64,10,57,8,15, ,116,238,10,4,68,17,8
"Wright, Matthew",CA,22,236,96,121,357,30,12, ,64,17,59,27,40,24,11,1,131,220,5,18,20,4,17
"Lester, Ryan",BL,22,198,117,159,357,14,8, ,63,33,31,27,34,17,10,1,132,230,14,16,36,3,17
"Sheppard, Brad",WC,24,188,99,169,357,1, , ,71,53,33,14,44,17,14, ,93,260,5, ,77,3,8
"Kelly, Jake",AD,24,182,104,174,356, , , ,66,28,16,8,40,12,19, ,109,243,5, ,58, ,2
"Nankervis, Toby",RI,24,186,74,169,355,11,7,593,97,33,59,68,80,22,37,2,190,152,24,9,83, ,5
"Geary, Jarryn",SK,22,179,77,175,354,1, , ,56,55,17,13,42,13,13, ,126,226,13,2,62,11,1
"Edwards, Shane",RI,20,154,55,199,353,11,16, ,58,26,59,53,43,10,15, ,164,188,4,18,34,9,21
"Sinclair, Jack",SK,17,168,63,185,353,8,8, ,56,19,45,39,26,7,4, ,143,215,4,6,24,8,15
"Brown, Luke",AD,24,221,91,132,353,3, , ,46,69,36,9,35,17,12, ,113,223,8,1,61,5,4
"Daniher, Joe",ES,23,249,153,103,352,65,39,78,31,11,74,18,78,37,41,9,147,197,43,61,34,10,11
"Sicily, James",HW,19,204,131,148,352,13,9, ,22,47,30,3,60,14,26,1,110,233,32,6,39,14,4
"Taylor, Harry",GE,25,182,133,169,351,22,15, ,59,41,38,5,50,15,21,4,143,208,36,30,101,3,12
"May, Steven",GC,18,234,127,113,347,1,2, ,24,71,18,5,47,16,12,2,93,214,18, ,106,12, 
"Greene, Toby",GW,19,227,110,119,346,45,28, ,53,5,72,24,71,34,31,8,161,187,34,45,15,6,18
"Dunstan, Luke",SK,16,166,67,180,346,10,9, ,79,19,61,64,40,12,18,1,133,207,2,10,17,7,12
"Salem, Christian",ME,16,219,73,124,343,5, , ,54,61,26,17,38,15,7,3,79,232,3,3,19,2,4
"Pittard, Jasper",PA,17,212,87,131,343, ,7, ,34,65,52,8,39,9,10,1,75,248,10,1,68,4,4
"Walker, Taylor",AD,23,237,146,105,342,54,35, ,44,2,90,5,72,21,34,7,154,198,36,61,28, ,33
"Webster, Jimmy",SK,18,201,65,137,338,1, , ,32,65,28,8,34,12,5, ,87,240,4, ,49,13,5
"Robertson, Nick",BL,21,180,92,157,337,1,2, ,67,49,37,9,66,18,34, ,95,241,5, ,47,2,3
"Jack, Kieren",SY,19,219,64,117,336,10,11, ,78,20,68,39,46,23,13, ,134,207, ,3,15, ,18
"Murphy, Robert",WB,17,208,84,128,336,10,7, ,36,25,69,12,37,10,12, ,75,259,4,9,16,14,12
"Dixon, Charlie",PA,23,218,149,117,335,49,30,29,71, ,80,10,64,34,32,8,201,146,59,66,48, ,16
"Haynes, Nick",GW,19,227,115,108,335,2,2, ,29,66,33,8,47,16,13, ,106,229,19,2,80,11,3
"Biggs, Shane",WB,16,217,78,118,335, , , ,30,66,28,3,30,8,6,1,78,250,8, ,38,13,6
"Cameron, Charlie",AD,24,227,67,107,334,29,25, ,103,23,97,34,61,25,22, ,151,193,12,29,12,48,17
"Duggan, Liam",WC,20,191,86,142,333,4,3, ,48,47,39,19,49,8,15,2,102,241,2,3,32,6,5
"Baguley, Mark",ES,22,196,134,137,333, , , ,56,63,12,9,48,21,27, ,100,239,13, ,81,2, 
"Tomlinson, Adam",GW,24,227,119,103,330,1, , ,39,66,32,3,60,14,19, ,89,242,4, ,90,5,1
"Walters, Michael",FR,17,197,74,130,327,22,14, ,45,9,67,46,54,29,25,10,143,197,3,18,28,19,16
"Stevens, Koby",SK,15,105,73,221,326,6,4, ,78,14,35,46,45,15,21, ,115,219,3,6,11,1,6
"Blicavs, Mark",GE,20,148,82,176,324,12,5,121,102,27,37,41,51,14,28,1,145,185,22,10,58,1,2
"Lonergan, Tom",GE,23,153,99,170,323, ,1, ,45,38,15,3,39,15,15, ,109,211,16,2,96,3, 
"McKenna, Conor",ES,19,207,69,115,322,5,1, ,29,55,38,8,57,11,16,1,92,212,5,1,37,45,7
"Thompson, Scott",NM,21,168,108,154,322,1,1, ,52,71,23,4,52,19,27, ,124,195,23,1,106,5,2
"Kreuzer, Matthew",CA,21,206,69,115,321,12,12,665,107,32,58,94,50,34,20,5,206,117,19,16,63, ,5
"Lever, Jake",AD,20,208,125,112,320,1,1,1,35,70,32,3,48,30,19,1,134,193,22, ,122,5,2
"Betts, Eddie",AD,24,210,78,108,318,55,34, ,80,2,53,31,61,19,28,5,169,148,14,49,29,3,29
"Melksham, Jake",ME,19,202,84,116,318,21,6, ,48,25,65,21,59,13,21, ,74,242,3,10,31,6,8
"Carlisle, Jake",SK,22,202,131,115,317,5,1,1,32,50,21, ,34,12,9,1,123,175,34,2,89,2, 
"Gresham, Jade",SK,22,196,74,119,315,30,30, ,55,11,73,32,47,14,18, ,135,185,6,20,16,22,18
"Thomas, Dale",CA,18,196,103,119,315,8,7, ,31,20,52,25,54,12,11, ,91,223,7,12,20,11,7
"Jetta, Neville",ME,22,151,94,164,315,3, , ,68,38,7,6,30,19,11, ,109,203,9,1,87,2,1
"Sexton, Alex",GC,20,198,93,116,314,12,7, ,28,29,67,19,55,7,21, ,85,235,5,4,36,14,10
"Swallow, Andrew",NM,16,134,33,179,313,4,3, ,106,21,42,80,46,25,15, ,163,157,4,7,17,1,7
"Papley, Tom",SY,20,193,67,119,312,30,19, ,86,11,63,36,54,19,20, ,131,177,9,21,13,13,18
"Liberatore, Tom",WB,18,101,36,209,310,7,4, ,117,14,33,73,40,17,21, ,180,133,3,9,14, ,3
"Stewart, Tom",GE,21,189,86,120,309,2,2, ,55,58,26,5,56,8,22, ,94,203,9, ,100,8,4
"Smith, Zac",GE,21,130,31,178,308,7,6,675,65,27,47,83,48,29,22,1,154,153,10,9,72,1,3
"McDonald, Oscar",ME,20,192,108,116,308, , , ,32,54,19,8,40,13,16,1,101,206,9, ,160, , 
"Riewoldt, Jack",RI,23,221,138,84,305,54,37,12,57,2,68,11,70,22,34,6,150,166,37,77,46, ,11
"Barlow, Michael",GC,12,131,53,174,305,10,8, ,48,21,39,34,39,7,10,2,98,200,4,9,10,1,6
"Davis, Phil",GW,24,160,108,145,305, ,1, ,56,66,28,3,49,30,25, ,121,187,7, ,175,1,2
"Smith, Nick",SY,24,164,111,138,302, ,1, ,44,58,13,7,38,16,14, ,97,209,8, ,91,2,4
"Cameron, Jeremy",GW,19,207,134,94,301,45,25, ,39,7,64,4,40,17,20,5,89,210,13,41,26,2,11
"Breust, Luke",HW,21,176,69,125,301,33,17, ,85,11,53,25,50,21,22, ,140,170,11,27,16,1,15
"Weitering, Jacob",CA,22,198,122,103,301,7,3, ,28,42,27,4,44,12,19, ,114,180,16,8,79,9,5
"Plowman, Lachie",CA,21,178,111,123,301, ,1, ,42,38,13,11,31,18,16, ,111,197,12, ,94, , 
"McDonald-Tipungwuti, Anthony",ES,23,179,78,121,300,34,17, ,84,8,62,37,50,30,19, ,147,159,11,22,20,13,15
"Howe, Daniel",HW,18,151,72,149,300,5,2, ,96,23,25,49,37,22,13, ,121,190,5,3,42, ,3
"Talia, Daniel",AD,24,146,101,154,300, , , ,45,52,14,6,34,14,13, ,123,175,13, ,231, ,1
"Hawkins, Tom",GE,22,199,116,100,299,51,26,5,61,1,41,7,61,26,31,3,148,146,36,59,35,2,17
"Curnow, Charlie",CA,21,207,119,90,297,20,12,6,61,12,58,10,47,25,23, ,136,163,36,26,24,1,12
