Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Rockliff, Tom",BL,21,291,95,284,575,7,8,1,108,41,66,97,54,19,21,21,233,335,5,6,23,2,12
"Goddard, Brendon",ES,22,347,151,227,574,18,5,10,73,52,85,66,56,13,19,9,185,386,13,13,23,17,15
"Cotchin, Trent",RI,22,365,86,206,571,6,9, ,75,43,79,118,55,46,22,19,259,309,8,6,20,30,16
"Liberatore, Tom",WB,22,285,66,286,571,3,3,1,137,59,76,183,55,25,27,14,319,250,1, ,21,5,5
"Fyfe, Nat",FR,22,339,98,230,569,18,13,32,74,27,94,129,92,25,33,18,306,276,25,18,29,21,11
"Priddis, Matt",WC,21,221,49,344,565,6,5, ,129,28,56,149,68,38,27,13,298,269,3,3,18,3,7
"Bartel, Jimmy",GE,24,354,129,204,558,16,9,7,84,70,67,34,47,28,20,3,184,350,17,11,61, ,11
"Martin, Dustin",RI,23,382,110,175,557,23,32,5,63,35,91,58,63,10,21,16,162,403,6,14,21,32,13
"Sidebottom, Steele",CW,23,361,120,194,555,19,10,2,77,36,58,48,50,13,16,7,178,376,7,14,30,20,14
"Ebert, Brad",PA,24,354,128,201,555,13,6,15,119,54,90,69,67,24,20,11,178,376,9,7,39,29,11
"Malceski, Nick",SY,25,429,101,123,552,5,4,1,52,190,86,17,81,13,26,2,109,390,5,1,76,53,6
"Deledio, Brett",RI,23,317,118,230,547,10,15,5,86,69,95,70,49,13,7,10,172,350,11,9,44,52,3
"Johnson, Steve",GE,19,315,108,231,546,23,23,1,87,37,95,94,57,26,16,25,223,318,11,14,25,8,13
"Dal Santo, Nick",SK,22,287,76,259,546,5,7,15,71,58,50,75,49,29,9,1,193,338,5,4,23,33,11
"Thompson, Scott",AD,22,293,95,250,543,8,9,3,108,38,83,111,83,25,44,9,263,282,14,8,25,1,10
"Simpson, Kade",CA,24,350,140,183,533,6,9, ,51,79,61,30,48,27,16,9,167,356,8,6,60,41,7
"Mundy, David",FR,22,318,90,214,532,7,9,22,120,43,95,132,64,20,22,16,250,294,7,7,27,5,12
"Walker, Andrew",CA,23,398,102,130,528,7,3, ,48,130,61,32,55,20,16,11,140,337,8,5,87,51,9
"Duncan, Mitch",GE,25,310,161,216,526,14,16,5,72,45,77,31,57,18,19,5,137,387,7,15,28,7,13
"Parker, Luke",SY,25,265,76,259,524,22,12, ,125,19,71,81,70,26,25, ,241,277,12,20,28,2,18
"Lewis, Jordan",HW,24,280,116,244,524,17,10,69,91,23,102,100,55,23,15,4,218,305,2,18,37,3,20
"Stanton, Brent",ES,21,362,112,162,524,14,11, ,81,34,111,58,53,27,7,2,151,375,7,8,24,16,12
"Watson, Jobe",ES,19,259,74,264,523,16,18,1,60,27,67,96,43,17,9,17,235,283,9,15,26,14,18
"Hibberd, Michael",ES,22,334,135,186,520,5,3,1,33,95,54,16,44,17,15,8,145,357,16, ,82,21,7
"Mackie, Andrew",GE,25,357,156,162,519,5,6, ,43,69,89,11,57,15,15,1,128,379,10,1,71,13,12
"Jackson, Daniel",RI,23,316,100,197,513,18,9,6,90,26,95,84,67,25,26,9,219,298,3,10,34,6,10
"Murphy, Marc",CA,23,284,87,228,512,18,7, ,79,27,79,89,59,41,16,10,228,283,4,11,21,16,12
"Wingard, Chad",PA,24,309,104,200,509,43,20,2,47,29,106,59,61,20,17,8,190,320,19,33,33,22,16
"Prestia, Dion",GC,20,292,78,217,509,9,8, ,86,68,76,89,66,27,15,9,191,308,3,5,20,15,10
"Jones, Nathan",ME,22,233,46,276,509,8,7, ,76,30,60,131,59,44,28,6,241,269,2,4,9,13,4
"Pearce, Danyle",FR,25,326,90,182,508,10,21, ,85,41,109,57,49,16,16,2,171,347,1,3,14,20,13
"Douglas, Richard",AD,22,326,116,175,501,20,17,1,86,42,117,75,52,22,21,3,189,301,7,18,28,28,21
"Hodge, Luke",HW,23,349,115,152,501,11,11,9,81,57,91,57,59,25,26,15,183,311,15,9,62,1,11
"Masten, Chris",WC,19,282,84,218,500,9,3,1,74,43,64,64,42,15,11,8,169,323, ,5,13,4,9
"Sloane, Rory",AD,21,257,113,237,494,12,12,16,83,37,76,84,37,27,19,15,235,259,15,15,33,4,13
"Enright, Corey",GE,22,324,152,166,490,1,4, ,41,79,64,19,46,9,12,3,128,353,10,1,53,14,16
"Ward, Callan",GW,21,247,95,242,489,11,6,39,94,40,59,96,50,28,16,4,213,279,10,2,25,12,10
"Cooney, Adam",WB,19,264,82,221,485,19,11, ,44,43,47,65,36,15,11,7,161,330,5,9,26,18,10
"Grigg, Shaun",RI,23,281,139,204,485,15,10,20,74,34,73,40,42,8,19,5,110,371,3,16,17,18,11
"Redden, Jack",BL,22,246,89,235,481,9,7,25,147,33,59,89,65,31,31,1,211,278,9,6,33,3,12
"Treloar, Adam",GW,20,240,89,240,480,9,6,2,68,46,51,58,57,17,13, ,180,300,7,3,6,28,5
"Smith, Isaac",HW,24,286,112,193,479,18,16,8,82,44,80,46,45,17,16,5,141,333,2,15,35,23,9
"OMeara, Jaeger",GC,22,231,97,245,476,16,11,8,111,28,66,87,68,13,28,4,209,274,7,10,19,22,10
"Zaharakis, David",ES,21,266,73,210,476,9,17, ,62,36,82,71,40,6,13,4,180,297,1,7,18,13,7
"Gibson, Sam",NM,22,256,129,220,476,8,7,1,44,28,57,38,46,8,13,4,108,370,1,9,9,1,11
"Gibbs, Bryce",CA,21,302,92,167,469,11,6, ,75,45,87,71,47,18,13,3,196,272,9,6,30,29,10
"Wells, Daniel",NM,22,291,80,177,468,25,10,19,52,29,101,98,48,23,16,8,185,286,3,14,30,24,18
"Bastinac, Ryan",NM,22,264,95,204,468,20,16,1,70,28,65,75,47,14,12,1,189,275,1,15,17,27,13
"Dangerfield, Patrick",AD,20,302,84,164,466,31,18,48,64,31,102,110,64,36,19,22,274,200,15,20,21,23,8
"Houli, Bachar",RI,21,286,130,180,466,6,5, ,39,71,62,16,29,19,8,5,107,324,6,6,43,35,7
"McLean, Brock",CA,22,254,105,210,464,15,13,2,77,19,68,87,46,15,11,7,201,266,8,16,18,9,17
"Burgoyne, Shaun",HW,23,258,81,203,461,18,6,1,86,37,77,59,47,17,17,3,172,280,5,11,44,10,14
"Heppell, Dyson",ES,19,269,88,192,461,8,11,10,74,23,88,82,50,18,11,10,193,274,10,5,19,2,6
"Selwood, Scott",WC,18,228,82,232,460,4,6, ,136,35,63,102,55,43,20,5,206,249,1,3,28,7,6
"Harbrow, Jarrod",GC,21,280,82,178,458,12,10, ,54,47,68,42,49,20,21,2,142,309,2,2,29,28,8
"Corey, Joel",GE,22,170,72,288,458,5,3,6,103,25,63,71,57,21,16, ,213,248,5,10,33,5,15
"Armitage, David",SK,21,248,71,209,457,10,10, ,115,32,80,79,69,33,34,4,202,256,5,7,21,24,14
"Mzungu, Tendai",FR,25,287,127,169,456,16,5,9,71,57,44,30,56,19,25,3,167,290,14,19,34,12,7
"Judd, Chris",CA,20,236,48,217,453,11,12, ,68,25,77,105,27,18,8,5,238,210,3,4,19,10,14
"Wines, Ollie",PA,24,215,80,236,451,8,10,10,93,24,74,71,60,30,26,1,200,256,7,11,22,3,17
"Johnson, Michael",FR,23,321,159,126,447,5,2,5,44,76,40,2,42,18,11,4,113,312,11,6,105,22,5
"Christensen, Allen",GE,21,212,68,231,443,23,14, ,85,23,76,62,58,39,20,5,194,252,3,19,13,1,19
"Adcock, Jed",BL,22,290,93,153,443,2,3, ,92,107,75,20,32,25,10, ,112,280,3,1,50,11,13
"Hartlett, Hamish",PA,22,267,73,175,442,16,20,6,87,26,81,67,59,18,22,6,176,264,1,3,24,15,6
"Broadbent, Matthew",PA,24,285,93,156,441,8,12,1,54,89,50,30,47,12,12,5,137,277,6,9,40,33,10
"Gaff, Andrew",WC,22,266,76,171,437,5,9, ,40,29,80,34,51,15,15,2,134,301,2,5,21,36,15
"OShea, Cameron",PA,24,232,121,205,437,3,2,7,76,52,51,28,72,21,26,3,154,285,8,1,67,2,7
"Kelly, James",GE,20,234,50,202,436,10,12, ,153,23,76,73,68,13,25,1,199,228,2,3,22,2,4
"Sewell, Brad",HW,21,215,51,221,436,2,6,1,103,21,75,70,53,13,26,3,179,265,1, ,23,1,9
"Gibson, Josh",HW,24,204,113,232,436, , , ,46,76,22,8,42,22,14,2,150,278,13,1,202,2,3
"Scotland, Heath",CA,20,259,103,176,435,5,6, ,46,38,61,40,52,15,21, ,136,295,3,4,27,14,6
"Greene, Toby",GW,19,226,69,208,434,4,5,1,42,38,43,60,69,19,21, ,155,277,6,1,24,3,7
"Vince, Bernie",AD,21,284,87,148,432,13,11,5,68,38,74,76,50,17,17, ,148,284, ,4,12,7,5
"Hanley, Pearce",BL,20,296,98,134,430,16,9,4,50,49,96,30,62,18,22,8,119,308,4,7,28,49,13
"Motlop, Steven",GE,24,282,78,146,428,44,25, ,45,30,104,17,58,13,19,1,125,301,3,14,14,58,20
"Monfries, Angus",PA,24,223,106,205,428,39,23,1,72,12,68,28,29,35,15,2,179,242,11,41,16,5,23
"Lumumba, Heritier",CW,19,263,105,161,424,7,10,1,47,57,59,29,51,15,10,5,121,307,7,7,39,28,8
"Jones, Matt",ME,22,216,91,208,424,3,4, ,59,34,48,48,48,11,17, ,137,291,3,2,20,23,4
"Bird, Craig",SY,23,269,53,152,421,10,5, ,84,33,69,65,45,9,12,2,178,235,4,5,20,4,7
"Cunnington, Ben",NM,20,215,54,205,420,14,3, ,96,22,57,140,48,25,22,3,262,160,9,16,20, ,9
"Murphy, Robert",WB,19,296,88,122,418,13,7, ,43,65,67,10,34,6,16,3,88,307,10,8,33,34,11
"Mullett, Aaron",NM,22,297,100,117,414,14,1, ,35,79,37,12,42,14,10, ,92,273,6,1,24,29,4
"Melksham, Jake",ES,21,246,97,165,411,16,12,1,58,24,84,65,63,13,23, ,160,248,3,6,29,3,10
"Shiel, Dylan",GW,21,194,62,217,411,11,11,2,70,24,71,73,55,12,20,1,175,238,4,4,14,17,10
"Robinson, Mitch",CA,21,237,64,170,407,11,12,2,82,30,79,70,51,21,15,2,203,203,9,8,37,4,10
"Westhoff, Justin",PA,23,253,136,153,406,31,26,62,72,29,50,30,47,21,18,7,177,233,39,37,49,10,22
"Birchall, Grant",HW,17,240,81,165,405,6,2, ,23,58,49,15,29,9,7,6,95,292,7,1,26,22,6
"Ray, Farren",SK,19,259,110,145,404,3,7,7,45,31,72,28,54,7,15, ,113,293,12,5,28,37,5
"Swallow, Andrew",NM,17,210,56,194,404,2,8, ,107,32,48,106,50,38,22,14,206,204,1,2,14,8,8
"Roughead, Jarryd",HW,25,259,112,144,403,72,34,60,58,6,57,61,52,24,27,13,201,213,28,73,42,1,19
"Duffield, Paul",FR,22,318,130,85,403,4,5, ,63,74,54,16,43,10,21, ,91,268,3,3,51,27,5
"Taylor, Harry",GE,24,266,176,135,401,15,9,4,36,91,44,7,28,12,9,10,159,246,37,18,160,5,6
"Jones, Clinton",SK,19,205,60,195,400,6,1, ,70,27,50,60,47,16,15, ,149,260,1,1,28,23,5
"Spurr, Lee",FR,23,262,134,136,398,2,2, ,60,59,24,10,52,16,24, ,118,272,16,4,52,8,3
"Grundy, Heath",SY,25,198,97,200,398,1,1, ,38,66,19,2,51,11,19, ,128,262,13,2,156,7,2
"Hooker, Cale",ES,22,197,151,198,395,2, , ,44,65,19,10,45,15,19,2,158,234,27, ,110,3,1
"Terlich, Dean",ME,20,244,103,151,395, ,2, ,70,69,23,16,55,19,13,1,110,254,8, ,51,9,4
"Shaw, Heath",CW,20,278,114,113,391,1,6, ,60,82,20,10,46,9,24, ,108,259,10,2,79,77,4
"Riewoldt, Nick",SK,21,281,202,109,390,50,36,12,41,10,71,4,38,26,13,5,133,255,37,72,20, ,14
"Ellis, Brandon",RI,21,246,124,144,390,14,7, ,45,36,46,29,29,11,9,5,100,297,9,5,20,13,8
"Mayne, Chris",FR,24,190,141,198,388,37,12,3,110,4,45,17,34,33,16,2,153,238,15,35,24,8,24
"de Boer, Matt",FR,25,172,87,216,388,10,7, ,145,8,42,51,46,18,21, ,185,208,6,12,36,4,7
"Hill, Bradley",HW,24,246,71,141,387,18,5, ,50,30,66,26,48,10,13, ,112,276,1,10,15,6,14
"Atley, Shaun",NM,22,225,106,162,387,2,2, ,50,63,37,10,43,14,20, ,111,279,8,3,26,43,8
"Harvey, Brent",NM,16,210,75,175,385,19,9, ,43,15,80,36,35,13,9,9,108,272,4,11,10,50,20
"Boyd, Matthew",WB,13,196,61,186,382,4,2,5,51,25,57,71,47,6,11,7,157,226,3,2,13,7,9
"Rance, Alex",RI,23,226,153,156,382,1, ,2,50,76,18,5,52,40,25,2,154,237,24,1,167,13,2
"Ziebell, Jack",NM,18,259,67,120,379,20,8, ,97,27,65,95,64,27,19,6,198,179,7,13,21,2,7
"Scully, Tom",GW,21,198,92,180,378,11,6,1,84,40,65,37,62,19,28,5,124,260,2,9,20,24,12
"Puopolo, Paul",HW,22,182,48,194,376,15,6,1,96,11,58,58,35,38,17, ,182,192,2,13,23,3,16
"Stanley, Danny",GC,18,179,89,197,376,10,7,3,66,28,39,46,40,9,16, ,141,234,10,10,15,10,3
"Macmillan, Jamie",NM,22,219,101,153,372,11,4,3,46,49,60,26,33,17,8, ,104,265,8,3,36,8,8
"Thompson, Scott",NM,19,228,124,144,372,2, ,1,42,80,35,6,46,29,26,4,145,209,23, ,93,34,5
"Crowley, Ryan",FR,25,192,80,178,370,9,10,9,74,26,45,40,62,20,31,2,133,239,10,12,34, ,9
"Geary, Jarryn",SK,21,207,97,163,370,4,4, ,65,51,35,17,39,15,18,2,110,273,11,4,64,36,6
"Dahlhaus, Luke",WB,22,177,37,192,369,28,18, ,90,11,56,36,35,23,16,7,188,175,7,7,24,2,18
"Sylvia, Colin",ME,19,212,75,157,369,9,11,12,85,30,85,74,45,23,20, ,172,196,11,7,22,35,7
"Myers, David",ES,20,220,86,147,367,10,10,3,68,30,77,44,42,9,11, ,131,240, ,7,24,15,10
"Stratton, Ben",HW,25,192,123,175,367, ,1, ,74,39,30,8,49,15,20, ,114,248,15,1,140,12,2
"Breust, Luke",HW,25,192,91,173,365,40,30,2,110,7,61,30,46,20,18,2,188,191,10,47,29,12,31
"Hill, Stephen",FR,19,206,52,158,364,12,7,3,49,29,62,57,35,6,16,3,150,223,4,7,44,24,8
"Edwards, Shane",RI,20,178,43,186,364,11,12,1,71,15,57,65,55,12,21, ,186,172,5,8,24,10,12
"Thomas, Josh",CW,19,198,65,165,363,11,8, ,62,21,67,61,42,5,13,4,151,218, ,6,14,2,10
"Adams, Leigh",NM,20,173,73,188,361,13,8, ,66,18,68,35,33,11,13,1,146,219,1,12,16,1,13
"Blair, Jarryd",CW,22,156,58,202,358,14,6, ,126,9,42,38,42,22,11, ,169,193,4,10,22,1,17
"Trengove, Jack",ME,20,190,86,167,357,9,5,8,94,27,36,32,46,14,20, ,126,230,6,10,17,4,5
"Gunston, Jack",HW,23,228,128,127,355,46,17,1,57,14,44,15,23,11,7,1,128,230,19,36,27,5,12
"Guerra, Brent",HW,19,228,93,126,354,3,3, ,43,59,32,15,33,14,12, ,91,239,1,2,46,18,3
"Golby, Mitch",BL,18,202,83,151,353,6,2, ,46,48,37,16,48,11,21, ,97,247,5, ,28,19,3
"Schulz, Jay",PA,24,216,146,134,350,49,26,1,52,3,52,26,52,27,26, ,157,193,24,60,28,13,8
"Cox, Dean",WC,22,209,118,140,349,13,18,597,52,35,39,71,49,39,22,6,174,179,25,17,29,9,12
"Dwyer, Sam",CW,21,174,82,174,348,15,9, ,36,14,56,24,27,7,7, ,115,232,1,10,21,13,22
"Stevens, Koby",WB,19,160,65,188,348,9,9, ,54,22,54,36,41,10,21,2,118,244,9,11,18,4,10
"Shaw, Matt",GC,18,164,83,184,348,8,6, ,30,27,39,22,31,10,6, ,111,239,5,7,25,9,10
"Coniglio, Stephen",GW,18,192,65,156,348,6,5,5,67,34,37,56,41,9,11, ,140,213,1,4,9,3,7
"Curnow, Ed",CA,21,182,72,165,347,6,3, ,99,14,39,51,50,14,20, ,161,170,5,6,27,22,4
"Swallow, David",GC,18,195,47,152,347,3,2,2,61,46,51,41,43,10,18,1,153,192,5,3,28,15,6
"McKenzie, Trent",GC,18,254,99,92,346,2,6, ,52,94,34,9,36,10,8, ,80,213,9,2,56,20,7
"Richards, Ted",SY,25,190,98,156,346,1, , ,40,77,31,5,44,21,17,3,142,202,19, ,187,4,1
"Smith, Brodie",AD,18,223,69,121,344,3,3, ,25,65,51,9,26,10,5, ,87,230,1, ,46,28,4
"Crouch, Brad",AD,14,158,61,185,343,4,5, ,62,22,44,49,28,9,8,6,114,227,3,2,8,8,6
"Adams, Taylor",GW,16,209,69,132,341,7,6, ,52,28,52,64,57,15,18, ,130,205,6,6,14,5,7
"Bennell, Harley",GC,15,198,55,142,340,19,18,8,31,29,53,42,44,10,12,7,120,210,6,11,16,29,11
"Armfield, Dennis",CA,24,196,55,144,340,17,9,1,46,13,60,29,48,10,19, ,145,189,4,12,31,11,13
"Roberton, Dylan",SK,20,206,94,134,340,2,1,2,38,78,29,9,35,12,8, ,106,212,7,1,57,44,3
"Pearce, Clancee",FR,19,195,110,144,339,2,3,1,44,35,30,9,25,12,7, ,92,245,5,3,37,4,3
"Gray, Robbie",PA,20,187,62,150,337,15,15,1,72,16,63,64,49,30,24, ,165,183,4,18,18,3,24
"Baguley, Mark",ES,21,177,111,159,336,2,1,1,59,53,14,6,37,27,21, ,120,212,14, ,65,4, 
"Hansen, Lachlan",NM,20,203,157,131,334,6,4,8,25,37,26,3,30,7,17,3,92,241,33,5,57,8,3
"Smith, Nick",SY,24,167,72,167,334,1,1, ,75,45,25,10,23,22,10, ,128,207,10,2,78,2,3
"Laird, Rory",AD,18,180,74,153,333,1,2, ,51,35,21,16,22,18,5, ,119,217,6,1,22,2,3
"Zorko, Dayne",BL,22,193,57,139,332,26,27,2,117,14,70,39,50,24,27,3,155,179,4,17,27,21,17
"Whitfield, Lachie",GW,19,174,103,158,332,8,4,1,42,35,30,24,29,13,10,1,84,254,6,6,17,12,13
"Wallis, Mitch",WB,18,140,28,192,332,6,1, ,89,18,40,61,32,20,14, ,142,191,1,2,13, ,7
"Bolton, Jude",SY,24,166,69,164,330,29,17, ,91,4,65,26,59,22,30, ,151,179,7,22,18,3,12
"Reid, Ben",CW,22,201,135,129,330,25,11, ,34,41,49,2,43,17,14,3,124,200,33,26,60,7,8
"Franklin, Lance",HW,21,214,86,115,329,60,37,1,52,4,70,15,69,28,41,5,156,183,26,47,38,3,11
"Henderson, Lachie",CA,24,242,153,87,329,26,14, ,41,62,52,4,45,9,19,4,150,174,47,31,103,12,9
"Suban, Nick",FR,22,223,67,106,329,16,11, ,78,28,61,55,47,32,26,3,148,187,4,8,14,21,11
"Garland, Colin",ME,21,221,89,108,329,2,1, ,76,74,19,9,49,17,24, ,102,205,8, ,149,6,1
"Lake, Brian",HW,21,199,158,129,328,2,1, ,39,65,16,2,42,7,15, ,112,212,37,3,137,4, 
"Picken, Liam",WB,20,181,67,146,327,1,3,2,66,39,31,13,36,16,14, ,91,232,5,1,47,13,2
"Walters, Michael",FR,21,231,108,93,324,46,23, ,52,13,60,23,49,32,20,6,137,194,10,31,20,9,21
"Hayes, Lenny",SK,14,157,50,167,324,2,5,7,64,14,58,74,42,19,13,2,148,183,2,4,15,1,10
"Cloke, Travis",CW,22,258,190,65,323,68,51,1,29, ,73, ,50,27,20,6,143,185,58,99,28,1,7
"van Berlo, Nathan",AD,19,209,69,114,323,8,9,2,62,24,58,43,57,19,29, ,131,184,4,4,22,1,8
"Seedsman, Paul",CW,17,191,100,131,322,9,11, ,35,39,69,7,38,16,13, ,89,241,9,4,30,25,10
"Podsiadly, James",GE,23,218,135,102,320,33,18,13,52,19,61,3,53,10,23,1,132,188,38,36,50, ,10
"Minson, Will",WB,22,152,40,168,320,7,5,860,81,25,35,106,67,29,50,2,185,124,15,5,66,2,12
"Moloney, Brent",BL,16,160,41,156,316,8,5, ,84,14,62,83,43,14,18,2,157,164,2,4,14,6,5
"Mackay, David",AD,19,172,67,143,315,6,7,1,66,23,43,14,40,16,16, ,104,209,2,2,13,18,9
"Hall, Aaron",GC,22,214,73,100,314,24,27, ,66,17,83,21,51,15,20, ,112,211,7,16,15,13,13
"Mohr, Tim",GW,22,239,104,75,314, ,1,2,31,90,17,7,44,9,17, ,85,192,11, ,107,9,1
"Hale, David",HW,24,139,98,174,313,20,26,405,60,10,40,55,52,24,38, ,185,140,32,32,48, ,15
"Otten, Andy",AD,22,166,102,147,313,15,4,14,50,32,25,8,30,20,10, ,125,192,19,15,100,2,6
"Conca, Reece",RI,17,203,61,109,312,12,11, ,59,22,52,48,45,19,21, ,115,183,2,5,16,13,9
"Petrie, Drew",NM,22,230,133,79,309,48,19,72,63,11,52,25,26,44,12,10,161,154,40,50,63,3,15
"Lucas, Kane",CA,17,164,75,144,308,9,11, ,36,25,52,32,44,6,12,1,112,199,9,11,14,30,8
"Everitt, Andrejs",SY,20,169,78,139,308,7,3, ,37,39,50,10,28,5,7, ,84,221,5,4,54,24,9
"Chaplin, Troy",RI,22,179,130,129,308,1,1, ,35,59,22,5,26,14,8, ,99,210,14, ,79,5,1
"Macaffer, Brent",CW,22,201,99,106,307,7,4, ,85,23,58,22,47,11,21, ,96,205,8,10,12,4,11
"Patfull, Joel",BL,22,178,114,128,306,1, ,1,50,63,14,7,25,19,13,1,119,183,24,2,158,3,2
"Tuohy, Zach",CA,24,182,51,123,305,13,9, ,61,63,35,17,28,8,8, ,140,158,10, ,62,19,1
"Ball, Luke",CW,13,148,41,156,304,2,4, ,84,12,39,66,20,17,7,3,138,164,2,1,16, ,9
"Carlisle, Jake",ES,21,205,141,98,303,6,3, ,37,53,19,4,26,13,13,6,91,208,27,5,124,2,3
"Dempster, Sean",SK,19,200,113,102,302,1, ,1,35,58,17,5,43,8,14, ,85,207,16, ,70,14,2
"Howlett, Ben",ES,19,171,55,130,301,14,5, ,109,15,57,53,43,14,18,3,125,170,4,6,23,8,3
"Mayes, Sam",BL,18,198,87,103,301,12,5,2,45,24,56,25,23,7,5,5,80,216,4,7,19,5,10
"Shuey, Luke",WC,14,178,48,123,301,9,8,1,67,27,55,58,36,19,12,5,120,174,2,3,16,16,10
"Rampe, Dane",SY,23,205,67,95,300,1,2, ,60,70,41,5,45,9,14, ,88,198,4,1,103,6,2
"Newman, Chris",RI,19,198,98,99,297,8,8, ,40,51,37,13,24,10,8, ,87,190,4,9,36,9,8
"Broughton, Greg",GC,17,145,68,152,297,2, , ,47,34,11,17,32,12,16, ,112,177,10,3,46,6,3
"Rich, Daniel",BL,16,166,27,130,296,13,9, ,45,24,80,62,34,18,15,5,146,155,2, ,34,1,16
"Smith, Devon",GW,18,181,49,114,295,16,11,5,81,19,66,40,47,15,13, ,115,179, ,7,12,21,5
"Lynch, Tom",AD,17,199,125,95,294,33,20, ,31,5,55,6,45,22,15,3,107,187,15,27,16,8,16
"Vlastuin, Nick",RI,18,157,86,137,294,9,3,1,55,26,38,21,30,15,15,1,110,187,10,5,40,4,3
"Cross, Daniel",WB,13,117,71,177,294,4,2,6,57,16,26,34,27,14,9, ,116,179,7,2,32, ,5
"Brown, Luke",AD,21,176,88,118,294,1, , ,37,50,21,13,23,11,8, ,93,205,4, ,44,13,7
"Foley, Nathan",RI,16,151,54,141,292,6,5, ,65,21,42,41,39,5,12, ,103,189,1,3,8,16,11
"Giansiracusa, Daniel",WB,20,185,92,106,291,36,16, ,36,9,55,9,23,19,12,1,91,199,10,33,9,4,15
"Dunn, Lynden",ME,18,195,67,93,288,4,2,5,59,70,28,11,41,13,8, ,107,155,10,3,72,6, 
"Maxwell, Nick",CW,19,149,88,136,285,1, ,2,70,47,28,10,34,12,11, ,84,207,7,1,83,11,3
"Riewoldt, Jack",RI,22,215,112,69,284,58,33,3,42,4,43,6,56,28,28,4,139,138,31,71,26,2,26
"Howe, Jeremy",ME,21,187,120,97,284,28,16,21,27,21,39,22,37,23,10, ,115,169,34,28,33,14,9
"Ibbotson, Garrick",FR,13,191,106,91,282,1,1, ,32,41,26,5,21,10,6,3,91,192,10,2,36,5,2
"Hampton, Curtly",GW,18,164,72,117,281,3,3,1,58,67,27,12,46,16,18, ,85,174,5,1,26,33,4
"Moore, Andrew",PA,17,156,60,124,280,9,5,3,67,17,39,47,39,9,16, ,106,176,3,9,16,1,4
"McGlynn, Ben",SY,21,191,62,88,279,30,16, ,87,13,67,36,47,32,17, ,128,148,4,25,23,8,20
"Dalziell, Bradd",WC,17,145,68,134,279,15,3, ,46,21,31,19,26,12,7, ,94,186,3,8,8,6,9
"Wright, Matthew",AD,17,146,72,132,278,11,3, ,44,20,41,41,33,21,9, ,119,155,5,5,15,7,8
"Ballantyne, Hayden",FR,21,204,82,72,276,34,30, ,66,3,64,11,61,33,23,8,116,168,3,30,23,12,17
"Pyke, Mike",SY,25,123,89,153,276,28,8,546,53,11,34,41,50,21,28, ,176,91,52,30,66, ,9
"McDonald, Tom",ME,17,142,72,134,276, ,1,3,34,66,9,5,32,7,11, ,84,185,9, ,131,17,2
"Yeo, Elliot",BL,19,159,81,116,275,1,2, ,43,63,27,11,36,7,12, ,98,169,12, ,48,20,1
