Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Woewodin, Shane",ME,24,296,98,170,466,12,9,12,73,64,79,90,32,20,13,3,160,292,6,7,40,18, 
"Burns, Scott",CW,25,250,115,211,461,13,5,3,95,42,89,91,41,29,17,11,194,270,12,12,43,3, 
"Darcy, Luke",WB,22,249,149,211,460,23,8,264,63,24,84,149,73,51,31,16,268,197,33,16,49,8, 
"Ricciuto, Mark",AD,22,261,86,190,451,35,15,4,67,19,103,64,45,8,20,13,148,310,12,19,42,3, 
"Lockyer, Tarkyn",CW,25,311,98,138,449,17,15,1,51,52,65,59,53,21,17,4,147,290,8,18,37,11, 
"Bode, Matthew",AD,25,243,71,205,448,23,13, ,76,24,91,94,53,22,28,11,181,276,1,13,36,11, 
"Johnson, Kane",AD,19,250,77,193,443,10,9, ,30,31,82,91,29,21,10,9,142,310,5,10,15,14, 
"Lappin, Nigel",BL,18,275,92,167,442,7,12, ,74,36,77,76,35,12,14,7,143,298,6,7,47,17, 
"Cook, Troy",FR,22,224,80,217,441,7,13, ,110,36,72,77,48,21,20,8,155,295,5,6,39,18, 
"Leoncelli, Andrew",ME,24,275,111,165,440,18,14,1,90,35,79,90,62,20,26,6,137,309,4,8,20,13, 
"Caracella, Blake",ES,24,287,111,151,438,22,14,6,43,31,69,45,59,16,22,2,162,267,9,16,33,31, 
"James, Roger",PA,24,244,86,192,436,13,6, ,54,23,79,98,37,13,21,12,157,277,3,14,35,20, 
"Harvey, Brent",KA,20,296,65,133,429,30,12, ,45,54,80,48,42,16,11,10,132,260,8,12,29,73, 
"Brown, Nathan",ME,24,241,128,186,427,9,9, ,19,47,53,25,35,12,8,2,119,311,6,10,27,11, 
"Bickley, Mark",AD,20,242,85,185,427,5,5, ,54,39,80,89,31,9,17,3,137,288,7,4,62,7, 
"Pike, Martin",BL,25,289,125,135,424,14,13, ,68,50,87,41,59,10,20,10,132,289,13,10,63,50, 
"Smith, Rohan",WB,22,293,111,130,423,18,11,1,31,73,85,30,31,15,9,3,115,292,9,3,35,49, 
"Williams, Paul",SY,19,273,52,146,419,21,18, ,68,66,82,54,44,16,15,16,131,268,5,9,20,12, 
"Johnstone, Travis",ME,22,294,90,123,417,21,13,1,43,42,83,67,46,21,18,16,170,255,12,5,36,80, 
"Ling, Cameron",GE,21,248,85,167,415,11,8,3,49,29,73,62,42,14,11,12,141,285,8,5,39,4, 
"Carr, Josh",PA,25,263,88,151,414,13,11,6,73,20,82,73,49,16,23,4,162,254,7,14,28,24, 
"Pavlich, Matthew",FR,22,308,124,104,412,10,10,20,49,106,50,24,64,15,21,3,126,256,23,7,76,29, 
"Kerr, Daniel",WC,23,208,43,203,411,20,10, ,75,25,78,97,41,21,15,9,204,214,3,6,42,30, 
"Peverill, Damien",ES,21,192,77,215,407,5,8,7,67,43,60,61,29,19,11,8,159,245,6,5,39,11, 
"Cornes, Chad",PA,25,297,171,108,405,29,19,27,26,17,92,20,54,16,22,3,180,222,52,40,48,8, 
"Hayes, Lenny",SK,20,200,66,203,403,7,5,1,100,28,71,76,42,17,19,4,166,254,4,5,35,11, 
"Akermanis, Jason",BL,22,297,95,105,402,49,31, ,90,27,111,66,37,23,15,8,169,228,13,27,33,31, 
"Cox, Simon",HW,21,242,120,160,402,15,15,11,39,41,73,37,40,15,10,5,128,256,9,18,47,12, 
"Robbins, Ben",KA,23,183,46,218,401,3, , ,105,19,60,108,36,19,16, ,209,186,6,1,38,4, 
"Tredrea, Warren",PA,25,298,195,102,400,49,41,15,37,7,108,8,47,18,16,9,199,205,67,63,54, , 
"Brown, Nathan",WB,22,289,123,110,399,57,24,1,21,45,74,32,30,11,4,13,105,278,19,42,17,60, 
"Ramanauskas, Adam",ES,23,275,109,124,399,13,5,11,49,49,87,47,43,14,21,7,137,245,12,7,68,22, 
"Hart, Ben",AD,25,302,110,97,399,2,2,6,43,105,50,26,38,13,13, ,111,264,13,2,82,26, 
"King, David",KA,22,308,70,87,395,22,23, ,34,75,94,54,33,17,14,2,131,237,6,8,38,55, 
"Burgoyne, Peter",PA,24,263,96,130,393,41,15,2,82,22,89,72,58,19,25,3,147,250,12,33,21,18, 
"Murphy, Justin",CA,20,245,104,146,391,15,11,1,65,50,78,39,62,16,18,5,110,285,5,11,28,17, 
"Jacobs, Danny",ES,24,257,146,133,390,9,9,7,38,57,22,22,38,13,13,1,176,212,33,11,98,17, 
"Scott, Chris",BL,22,260,134,130,390,5,3,1,30,94,40,25,43,23,12,3,121,269,11,4,73,9, 
"Vandenberg, Richard",HW,22,243,55,146,389,18,12,1,83,17,93,68,61,8,28,10,124,254,1,5,39,21, 
"Johnson, Mark",ES,24,247,109,142,389,5,2,14,78,74,55,36,48,24,27,4,158,236,10,5,95,48, 
"Headland, Des",BL,20,293,139,95,388,34,24,2,54,38,99,51,42,12,15,16,150,250,21,27,43,31, 
"Schofield, Jarrad",PA,20,247,100,140,387,16,12, ,28,33,85,55,28,14,9,6,119,265,1,11,28,52, 
"Montgomery, Brett",PA,24,222,145,164,386,11,1,4,30,52,39,25,38,23,12, ,147,240,27,10,79,30, 
"Power, Luke",BL,22,253,78,129,382,19,10, ,60,27,90,59,38,15,14,1,137,250,5,10,50,31, 
"Bradley, Craig",CA,19,236,58,146,382,7,8,2,36,22,71,57,33,17,10,4,122,247,4,6,31,18, 
"Clarke, David",GE,22,244,82,138,382,5,12, ,50,41,93,30,42,14,12, ,84,303,3,6,24,19, 
"Doughty, Michael",AD,25,220,95,161,381,13,5, ,39,19,76,38,24,15,13,1,136,256,5,9,35,6, 
"Ashcroft, Marcus",BL,25,232,120,148,380,1,2, ,34,49,36,26,28,10,14, ,103,273,1,1,53,17, 
"Stenglein, Tyson",AD,23,197,89,181,378,6,8,15,69,26,55,74,37,22,20,2,142,240,10,7,62,2, 
"McManus, Shaun",FR,22,209,86,167,376,6,8, ,52,25,61,36,45,21,22,1,132,240,5,8,32,13, 
"Stevens, Anthony",KA,19,276,85,99,375,10,6,1,65,54,68,70,55,18,24,5,150,220,6,6,39,45, 
"Riccardi, Peter",GE,22,260,57,112,372,31,24,2,96,17,94,75,43,18,14,10,186,187,11,20,45,9, 
"Alvey, Mark",WB,22,254,99,118,372,18,15, ,20,44,95,37,23,8,4,2,88,276,1,7,13,49, 
"King, Steven",GE,22,237,100,135,372,14,9,531,52,36,68,92,60,35,30,7,205,183,23,13,53,2, 
"Giansiracusa, Daniel",WB,22,234,122,135,369,25,21, ,34,21,59,31,44,11,16, ,113,255,7,25,43,28, 
"Camporeale, Scott",CA,20,264,51,105,369,7,9, ,48,38,88,58,44,24,19,4,127,258,2,4,32,14, 
"Bruce, Cameron",ME,24,216,121,152,368,20,11,16,47,35,56,42,41,20,16, ,161,209,28,18,59,11, 
"Lekkas, Angelo",HW,17,237,85,131,368,18,6, ,59,24,84,60,29,10,10,4,128,221,7,10,25,11, 
"Corey, Joel",GE,20,198,57,165,363,5,4,8,61,22,51,72,48,17,18,9,181,190,8,2,37,6, 
"Fosdike, Nic",SY,21,251,66,110,361,14,7, ,54,22,78,39,35,9,10,4,100,268,1,4,32,26, 
"Blumfield, Justin",ES,22,214,108,147,361,11,9,9,62,24,66,45,43,9,16,1,125,234,14,6,48,13, 
"Mathews, Ben",SY,21,211,66,150,361,4,1, ,65,59,45,38,32,13,12, ,108,255,5,6,20,8, 
"White, Jeff",ME,24,236,133,123,359,3,5,561,50,31,61,69,45,38,19,1,136,228,16,8,65,7, 
"Beaumont, Simon",CA,22,253,110,104,357,9,8,7,55,90,38,22,42,24,14,1,124,229,16,11,73,8, 
"Misiti, Joe",ES,15,189,80,168,357,6,5, ,41,22,51,57,28,12,16,3,111,251,2,7,38,1, 
"Clement, James",CW,25,268,91,88,356,1,1,6,53,118,36,17,41,18,19, ,126,210,12,2,63,13, 
"Tivendale, Greg",RI,22,272,73,81,353,19,19,2,60,41,77,40,44,5,14,4,104,251,4,8,25,34, 
"Grant, Shannon",KA,20,227,76,125,352,12,17, ,33,23,87,50,31,15,9,3,125,233,5,8,18,25, 
"Goodes, Adam",SY,22,268,111,82,350,21,17,125,68,48,83,49,76,21,42,2,138,194,23,18,79,12, 
"Garlick, Simon",WB,22,251,102,99,350,16,17, ,61,38,61,52,38,19,11,2,119,245,5,15,30,7, 
"Jakovich, Glen",WC,22,251,81,99,350,3,1,18,26,100,21,32,41,14,17,8,160,179,24,3,85,23, 
"Makepeace, Troy",KA,23,244,81,103,347,4,6, ,38,98,29,27,32,17,6, ,152,185,13,5,59,51, 
"Black, Heath",SK,18,210,55,135,345,6,6, ,51,37,71,57,31,16,13,5,117,225,3,1,23,27, 
"Wellman, Sean",ES,22,243,128,99,342,3,4,2,29,73,46,22,41,15,17, ,127,219,22,3,62,21, 
"Fletcher, Chad",WC,18,212,72,125,337,10,4, ,49,21,56,59,43,5,24,6,117,220,1,9,21,10, 
"Kellaway, Andrew",RI,22,200,139,137,337,4,3,5,47,50,26,20,33,23,10,1,110,220,18,8,74,17, 
"Hird, James",ES,16,232,84,104,336,11,9,1,29,27,62,56,31,9,11,7,121,213,16,16,28,5, 
"Kelly, Paul",SY,18,200,61,135,335,13,13,3,65,31,80,56,45,10,19,10,125,204,8,11,22,11, 
"Lawrence, Steven",SK,21,191,98,143,334,7,5, ,44,55,23,20,40,17,15,1,115,213,10,4,37,13, 
"Judd, Chris",WC,22,222,48,109,331,21,12,2,63,23,95,59,40,13,13, ,176,165,5,6,35,41, 
"Powell, Stephen",ME,19,184,59,147,331,11,7,3,32,23,79,63,31,13,10,3,108,230,4,5,19,6, 
"Kingsley, Adam",PA,20,216,67,114,330,5,1, ,21,61,44,14,18,19,4, ,78,246,1,5,35,22, 
"Stevens, Mark",AD,23,204,106,125,329,38,29,3,42,5,68,14,48,26,25, ,160,171,31,35,47, , 
"Rawlings, Jade",HW,22,215,127,113,328,6,2,9,22,74,17,9,43,11,16, ,93,215,23,5,51,6, 
"Lappin, Matthew",CA,21,207,77,120,327,22,20,2,32,12,76,40,60,22,24,3,140,189,14,28,19,18, 
"Wirrpanda, David",WC,21,254,70,72,326,26,22, ,49,29,62,35,45,16,13,5,143,191,12,20,31,20, 
"Chaffey, Mark",RI,19,217,95,109,326,4,6, ,25,47,44,22,25,7,6,1,106,222,16,4,31,9, 
"Simmonds, Troy",FR,20,204,127,121,325,11,7,337,35,28,37,56,56,28,30,8,133,188,21,8,45,15, 
"Primus, Matthew",PA,24,140,91,180,320,23,8,490,75,27,38,98,53,46,36,9,179,148,14,18,50,3, 
"Freeborn, Glenn",CW,23,163,69,157,320,8,7, ,54,35,32,48,34,13,6, ,139,179,6,6,53,30, 
"Riewoldt, Nick",SK,22,225,178,94,319,21,18,61,30,33,65,7,31,22,8,11,118,210,54,28,44,13, 
"Johnson, Chris",BL,22,203,103,114,317,7,3, ,47,53,47,18,44,18,16,3,97,225,8,11,69,35, 
"Graham, Mark",HW,22,192,111,125,317,1,3,52,35,66,31,18,48,16,20, ,108,202,13,6,92,4, 
"Bandy, Daniel",WB,22,185,146,131,316,30,21,167,41,19,58,26,43,19,11,3,140,182,32,43,62, , 
"Johnson, Ben",CW,23,197,73,118,315,1,7, ,42,75,40,31,51,22,16,3,119,204,2,1,41,11, 
"Carr, Matthew",FR,22,208,84,103,311,12,5,1,50,22,50,23,28,12,10, ,90,217,4,7,29,8, 
"Saddington, Jason",SY,22,152,99,159,311,7,2,9,32,52,31,18,25,12,5, ,121,179,30,8,65,22, 
"Walker, James",FR,22,168,87,142,310,2,1, ,45,34,32,29,27,8,4, ,82,229, ,2,41,16, 
"Grant, Chris",WB,21,196,111,109,305,17,17,11,32,46,35,17,43,16,22,2,150,159,38,25,50,6, 
"Jones, Austinn",SK,16,208,46,95,303,6,2, ,12,53,45,20,27,4,3,2,86,207,6,3,22,28, 
"Hardwick, Damien",PA,20,182,58,121,303, ,1,2,50,55,18,24,30,35,13, ,129,175,6,1,31,4, 
"Torney, Jason",RI,22,187,101,115,302,5,6, ,26,46,37,26,27,12,7, ,108,190,22,12,68,13, 
"Scotland, Heath",CW,19,199,78,103,302,3,4,1,23,22,46,47,23,8,6,2,105,199,5,2,33,8, 
"McRae, Craig",BL,24,193,61,108,301,29,27, ,66,14,77,29,24,18,6,1,109,190,1,12,34,14, 
"Zantuck, Ty",RI,22,181,87,120,301,5,6,1,34,70,19,14,29,13,10, ,98,201,11,6,63,23, 
"McDonald, James",ME,20,176,59,124,300,2,4,3,58,39,40,46,25,17,15, ,97,208, ,5,33,16, 
"Bizzell, Clint",ME,22,189,95,111,300,1,3,4,37,72,37,13,41,20,12,1,130,175,18,1,56,26, 
"Rogers, Matthew",RI,19,201,101,97,298,10,8, ,35,38,40,21,33,8,8,1,69,230,5,12,19,11, 
"Enright, Corey",GE,16,180,54,117,297,3,2,1,27,27,48,41,32,6,14,1,105,189,1,2,45,6, 
"Heffernan, Chris",ES,23,195,58,101,296,12,4,3,64,36,47,31,40,18,22, ,125,176,5,8,51,7, 
"Peckett, Justin",SK,19,181,85,115,296,6,8, ,42,26,65,41,29,14,13, ,98,199,4,3,27,16, 
"Lucas, Scott",ES,19,235,108,60,295,25,15,1,33,30,81,9,30,10,13,6,112,184,18,20,33,18, 
"Barnard, Paul",ES,24,191,106,104,295,23,22,9,37,13,67,23,40,11,21,2,98,198,18,29,44,12, 
"Coughlan, Mark",RI,16,153,60,139,292,8,9,2,57,14,60,70,38,19,15,3,130,178,7,4,16,15, 
"McKee, Steven",CW,22,155,85,137,292,6,4,235,66,30,27,64,47,18,31,3,145,147,9,5,67,7, 
"Norrish, Jason",FR,20,135,73,157,292,2,2, ,37,25,36,28,29,12,11,2,88,206, ,3,40,11, 
"McVeigh, Mark",ES,24,223,73,68,291,7,13,1,60,16,75,36,34,6,11,5,122,165,14,12,18,13, 
"Banfield, Drew",WC,22,168,55,123,291,1,2, ,56,37,50,49,27,10,9, ,126,164,3,4,48,17, 
"Leppitsch, Justin",BL,23,208,115,82,290,12,10,8,32,72,38,10,44,16,16,3,114,166,29,11,141,48, 
"Murphy, Robert",WB,19,196,93,94,290,5,6,1,27,59,43,13,25,9,8,8,82,207,7,8,36,84, 
"Harley, Tom",GE,22,201,94,89,290,3,4,1,21,60,18,7,40,24,13, ,127,172,21,6,77,11, 
"Burton, Brett",AD,25,227,121,61,288,51,35,17,41,12,41,13,45,16,24,2,117,170,29,64,35,5, 
"Matera, Peter",WC,17,212,44,76,288,11,4,8,57,26,65,46,28,15,11, ,116,172,4,3,39,15, 
"OLoughlin, Michael",SY,19,181,92,106,287,30,11, ,33,8,54,26,43,9,18, ,133,155,27,49,25,7, 
"Hart, Shaun",BL,23,178,77,108,286,8,3, ,57,27,42,26,26,11,8, ,92,194, ,3,57,13, 
"OBree, Shane",CW,18,166,44,119,285,5,6,3,42,18,44,46,38,8,10, ,109,173, ,5,26,21, 
"McKay, Andrew",CA,19,171,77,114,285, ,3,4,51,56,27,33,46,16,18,2,106,179,11,2,66,18, 
"Wanganeen, Gavin",PA,20,201,64,83,284,12,7,1,21,34,45,41,19,20,5,2,134,156,5,3,13,30, 
"Crouch, Jared",SY,22,171,31,113,284,4,3,2,65,45,64,58,25,12,8,1,120,146,2,2,56,6, 
"Fletcher, Simon",CA,19,143,84,141,284,4,4,2,45,16,49,44,25,15,7,1,103,185,7,4,47,7, 
"Grover, Antoni",FR,22,179,78,105,284,3,4,3,22,60,34,15,26,7,10, ,82,196,8,1,48,29, 
"Bishop, Matthew",PA,25,212,118,72,284,2,3,13,19,76,29,16,29,10,16,1,92,200,16,2,54,21, 
"Baker, Steven",SK,21,158,65,125,283,10,1, ,53,23,38,59,27,17,17,2,111,182,2,7,66,7, 
"Wooden, Josh",WC,19,167,54,115,282,3,3, ,61,33,38,29,30,9,12,4,85,188, , ,35,20, 
"Hamill, Aaron",SK,19,177,92,104,281,22,16,10,62,10,66,30,65,24,32,6,156,136,30,27,50,3, 
"Betheras, Rupert",CW,24,158,68,123,281,14,3,19,42,17,62,30,30,16,13,2,131,148,8,9,59,7, 
"Archer, Glenn",KA,22,210,95,70,280,8,7,4,54,70,29,33,30,14,16,5,127,154,25,6,77,11, 
"Whelan, Matthew",ME,21,136,60,144,280,3, ,1,39,51,26,21,19,20,9, ,123,146,6, ,74,5, 
"Rocca, Anthony",CW,24,202,126,76,278,38,28,130,41,6,83,38,43,18,25,3,166,122,51,49,81, , 
"Koops, Steven",FR,21,173,78,105,278,5,3,8,53,49,33,22,35,32,16,3,133,143,18,7,50,6, 
"Scarlett, Matthew",GE,22,171,85,106,277,2,3, ,27,80,16,9,36,12,11,2,93,171,11,3,92,9, 
"Farmer, Jeff",FR,20,187,77,89,276,29,27,1,38,12,58,39,38,16,19, ,101,166,13,27,22,22, 
"Ries, Nick",HW,18,122,51,153,275,5,3,1,44,20,37,43,26,6,9,1,99,177,4,2,20,5, 
"Cameron, Leon",RI,19,184,59,91,275,2,10,1,23,38,58,20,33,7,8,2,74,198,2,4,27,12, 
"Dew, Stuart",PA,23,199,49,75,274,51,24,2,43,30,41,37,19,7,5,5,99,158,1,16,19,15, 
"Ottens, Brad",RI,20,160,102,114,274,27,16,377,41,10,49,70,54,38,33, ,188,100,37,32,49,7, 
"Cripps, Jason",SK,20,128,68,145,273,2,2, ,24,38,34,26,38,10,18, ,84,198,2,4,34,12, 
"Plunkett, Jim",CA,18,155,56,117,272,8,6, ,51,18,56,52,21,8,8, ,110,163,3,7,28,2, 
"Notting, Tim",BL,22,148,75,123,271,14,12,7,49,30,64,28,34,12,9, ,113,160,16,13,61,16, 
"Voss, Brett",SK,22,171,89,100,271,7,3,1,39,35,30,25,32,21,9,1,123,155,12,8,50,4, 
"Braun, Michael",WC,20,185,61,86,271,4,3, ,51,26,71,30,37,15,11,3,96,184,5,2,32,7, 
"King, Clinton",RI,19,145,50,126,271,4,1, ,33,15,45,48,23,13,10,3,92,175,1,1,23,1, 
"Harrison, Ben",WB,20,184,85,87,271,2,2, ,16,37,26,7,23,6,3, ,62,209,10,2,48,12, 
"Fraser, Josh",CW,25,185,83,84,269,37,23,146,48,8,63,58,34,34,18,2,160,118,22,33,26, , 
"Cockatoo-Collins, Che",PA,23,176,86,93,269,20,16, ,18,23,46,16,33,26,13,2,104,161,19,31,25,18, 
"Poulton, Jared",PA,24,207,101,62,269,7,5,8,30,45,37,20,29,6,5, ,82,184,10,5,31,16, 
"Ladhams, Chris",AD,16,189,41,77,266,9,7,2,44,15,60,50,25,15,6, ,115,155,3,4,6,11, 
"Bolton, Jude",SY,19,139,58,124,263,9,9,7,67,8,62,42,40,13,13, ,111,154,5,11,35,2, 
"Cloke, Jason",CW,23,168,110,95,263,2, ,47,50,63,28,18,48,24,23,4,108,158,22,3,137,19, 
"Graham, Ben",GE,22,173,97,89,262,15,16,18,38,52,47,17,43,16,16,4,136,128,26,21,93,3, 
"Chick, Daniel",HW,22,178,47,83,261,31,17,6,104,21,51,46,51,21,22,3,134,118,13,23,59,14, 
"Ratten, Brett",CA,12,125,33,135,260,9,5,3,58,16,38,73,17,4,9, ,129,129,4,8,38,5, 
"Siegert, Andrew",FR,21,130,85,130,260,1,1, ,36,26,44,16,31,5,17, ,72,196,3,3,24,13, 
"Cunningham, Ben",FR,18,157,50,102,259,10,10, ,13,14,65,18,36,9,7, ,70,193,2,4,21,19, 
"Smart, Nigel",AD,23,150,63,109,259,3,3,6,44,54,23,10,28,14,15,2,101,152,7,2,84,12, 
"Nicks, Matthew",SY,21,186,86,72,258,28,18,10,51,33,66,28,34,16,12,3,99,161,11,24,41,9, 
"Chapman, Paul",GE,16,178,46,79,257,16,5,1,52,8,77,36,30,25,16,4,117,138,7,5,30,9, 
"Hickmott, Adrian",CA,17,125,88,130,255,14,5,4,47,13,42,29,38,12,21, ,110,147,11,13,33,7, 
"Chambers, Callum",WC,21,162,57,92,254,22,6,1,19,19,63,24,30,14,8, ,96,155,1,5,29,35, 
"McGough, Mark",CW,17,134,47,120,254,5,9, ,29,15,41,49,35,7,11,8,97,154,7,2,16,5, 
"Dimattina, Paul",WB,19,137,62,116,253,10,7,1,43,13,65,42,30,9,13, ,98,162,4,6,17,21, 
"Sinclair, Jess",KA,15,173,69,80,253,8,3, ,40,40,40,20,22,9,4,8,89,159,11,3,36,31, 
"Ward, Daniel",ME,16,145,61,107,252,7,6,3,42,30,53,19,26,11,7,3,81,168,2,2,49,10, 
"Knights, Matthew",RI,16,118,44,134,252,4,2,1,31,26,44,35,29,9,16, ,88,166,1,5,20,19, 
"Kingsley, Kent",GE,22,180,114,71,251,57,33,2,19,3,44,7,32,10,7,4,110,142,32,61,20,3, 
"Wheatley, Paul",ME,18,152,84,97,249,11,9,6,35,34,49,9,20,5,6, ,65,179,7,9,33,5, 
"Parker, Shane",FR,21,133,81,115,248, , , ,38,60,18,12,21,17,9,2,109,137,13, ,53,11, 
"Barlow, Kris",HW,20,187,100,60,247,21,13,7,32,7,55,18,35,15,9,1,101,144,21,26,19,8, 
"Walsh, Peter",ME,17,139,55,108,247,7,2,2,50,33,36,23,36,7,15, ,75,174,5,2,31,5, 
"Tallis, Rayden",HW,20,157,63,90,247,2,3, ,47,26,30,20,34,18,19, ,91,162,5,3,55,10, 
"Fletcher, Dustin",ES,18,202,51,44,246,3,2,9,30,114,10,9,34,9,13,3,80,131,8,2,96,11, 
"Johncock, Graham",AD,25,181,87,63,244,14,8, ,54,30,51,13,33,12,15, ,86,157,13,16,34,13, 
"Gaspar, Darren",RI,19,139,72,102,241,2,1,1,17,62,18,12,26,7,9, ,87,160,12,5,77,6, 
"McKernan, Corey",CA,22,170,94,69,239,40,26,214,27,10,47,37,74,18,36,5,146,96,42,48,30,11, 
"Davis, Leon",CW,23,191,55,48,239,31,19,1,53,12,55,34,36,16,12, ,130,115,7,17,37,18, 
"Gardiner, Michael",WC,16,177,119,61,238,13,11,364,7,11,63,31,33,11,13,6,84,145,20,13,26,5, 
"Robertson, Russell",ME,21,186,114,51,237,32,28,13,28,1,57,15,40,14,18, ,117,119,31,41,28,2, 
"Cox, Adrian",HW,18,138,44,99,237,12,6, ,34,18,39,25,23,9,9,2,98,139,8,7,24,4, 
"Houlihan, Ryan",CA,18,140,61,95,235,16,9, ,29,15,45,21,34,15,10, ,105,134,9,13,28,15, 
"Sholl, Brad",GE,17,138,40,97,235,5,2,1,16,37,22,23,24,12,7, ,70,163,3,1,30,12, 
"Wakelin, Shane",CW,25,171,76,63,234, , ,5,40,66,16,13,35,16,18,2,82,138,14, ,104,30, 
"Hodge, Luke",HW,15,157,57,76,233,9,5,6,24,45,35,22,33,12,9,1,87,139,4,2,26,12, 
"Kirk, Brett",SY,18,96,39,137,233,6,2,1,78,13,46,35,28,14,11,2,100,137,4,6,36,1, 
"Colbert, Leigh",KA,22,135,69,98,233,1,5, ,37,45,21,24,32,19,19,3,111,123,11,4,59,7, 
"Pickett, Byron",KA,22,175,73,56,231,40,20,3,73,6,80,27,54,16,28,5,98,138,10,21,58,42, 
"Longmuir, Justin",FR,22,152,111,78,230,36,29,101,26,4,41,19,36,22,19,1,125,104,36,46,28,1, 
"Green, Brad",ME,21,164,85,66,230,29,23,2,27,4,65,11,33,7,17,2,82,145,15,35,14,16, 
"Brown, Jonathan",BL,19,143,97,87,230,14,14,8,20,2,61,14,49,19,30, ,117,120,28,25,32,2, 
"Neitz, David",ME,24,178,132,50,228,82,38,31,23,5,17,5,53,13,25,11,130,103,54,108,43,1, 
"Tarrant, Chris",CW,20,159,98,68,227,38,31,9,29,1,50,11,38,27,21,4,111,119,23,47,32,1, 
"Kennelly, Tadhg",SY,20,127,46,100,227,7,3,1,26,24,42,24,28,8,10,4,79,145,4,5,42,12, 
"Michael, Mal",BL,25,120,80,106,226,1,1,28,32,73,7,11,26,9,10, ,115,102,17,3,162,6, 
"Fiora, Aaron",RI,19,130,81,95,225,4,7,5,32,28,39,21,36,14,20, ,85,150,11,5,46,27, 
"Milne, Stephen",SK,21,176,49,48,224,50,11, ,28,5,34,17,43,18,27,5,128,102,8,26,20,38, 
"Hunter, Adam",WC,17,140,53,84,224,6,3,7,39,36,28,19,25,8,10, ,90,126,17,6,65,17, 
"Vardy, Peter",ME,21,151,77,72,223,39,31, ,32,2,41,20,33,10,15, ,107,113,14,35,20,11, 
"Holland, Nick",HW,21,138,97,84,222,27,13,22,42,7,45,11,42,31,23,6,102,120,25,28,33,1, 
"Bolton, Mark",ES,19,123,85,99,222,8,2,16,29,35,32,8,37,19,15,2,88,138,17,5,72,22, 
