Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Stanton, Brent",ES,23,329,139,243,572,15,13, ,87,62,95,54,58,20,19,8,131,447,5,16,32,47,14
"Ray, Farren",SK,25,276,127,280,556,5,7,2,104,37,64,48,45,18,19,5,169,395,17,1,37,34,3
"Hargrave, Ryan",WB,23,361,163,195,556,1,3, ,45,109,45,25,51,8,13,1,132,406,6,1,79,5,5
"Edwards, Tyson",AD,22,289,125,265,554,8,12,5,86,37,75,71,68,14,28,7,164,396,3,5,20,46,20
"Fisher, Sam",SK,24,323,184,228,551,4,2,3,36,77,47,12,42,11,12, ,119,429,10,4,123,17,5
"Goodwin, Simon",AD,21,220,119,328,548,4,2, ,46,53,57,25,23,18,6,6,116,425,7,3,47,16,9
"OBree, Shane",CW,25,259,66,285,544,4,10, ,120,28,59,111,71,18,24, ,223,312,1,7,45,15,8
"Watson, Jobe",ES,22,221,73,322,543,10,10, ,98,30,73,99,44,16,13,10,238,308,2,7,24,11,13
"Pendlebury, Scott",CW,21,271,105,271,542,8,4,4,69,47,69,92,45,22,16,13,196,347,2,9,30,28,16
"Johnson, Brad",WB,25,353,176,185,538,37,26,1,66,16,89,10,63,18,28,1,140,388,24,40,29,28,28
"Chapman, Paul",GE,20,342,130,194,536,37,17, ,53,31,107,65,33,24,12,12,156,380,11,34,10,13,19
"Deledio, Brett",RI,22,254,118,279,533,20,15,9,78,45,99,71,46,11,9,5,199,332,19,19,40,35,11
"Hasleby, Paul",FR,22,205,94,328,533,9,5,2,54,26,62,93,56,19,18,7,215,313,9,9,19,9,9
"Shaw, Rhyce",SY,22,373,80,159,532,4,4, ,58,116,48,24,52,12,18,6,92,375,2,5,31,160,6
"OKeefe, Ryan",SY,22,287,95,238,525,13,7,3,117,48,68,90,62,27,25,11,229,289,15,13,34,13,12
"Tuck, Shane",RI,19,213,90,310,523,8,3,36,62,25,50,90,48,19,19,2,222,303,6,4,27,2,6
"McLeod, Andrew",AD,24,310,76,212,522,10,10, ,60,41,114,32,57,19,18,7,118,406,2,4,28,28,22
"Doughty, Michael",AD,24,255,127,266,521,8,1,13,89,41,66,38,39,18,12,6,132,382,3, ,50,9,8
"Selwood, Adam",WC,21,231,84,284,515,8,7,3,76,27,71,74,58,44,24,4,203,314,9,4,26,11,9
"Moloney, Brent",ME,21,229,98,283,512,7,3, ,78,35,78,90,52,10,19,5,194,314,1, ,32,26,3
"Didak, Alan",CW,20,358,101,152,510,20,12,1,37,28,84,59,47,15,13,12,126,361,6,8,27,47,13
"Gilbee, Lindsay",WB,24,340,113,169,509,24,12, ,45,85,92,23,48,21,7,2,99,381,4,11,54,47,9
"Priddis, Matt",WC,20,200,55,309,509,6,8,1,127,27,60,111,46,33,16,7,234,277, ,2,21,9,7
"Jackson, Daniel",RI,22,286,107,221,507,4,7,16,107,40,65,74,83,19,39,5,153,361,3,4,23,4,8
"Mackie, Andrew",GE,24,280,154,226,506,8,5, ,49,68,71,23,65,29,19, ,116,376,9,5,74,10,9
"Davey, Aaron",ME,22,357,60,147,504,9,8, ,90,56,73,37,50,20,15,6,120,367,3,3,27,50,15
"Bateman, Chance",HW,22,264,115,236,500,13,14,3,56,26,91,37,58,21,22,3,110,397,2,9,21,14,23
"Ling, Cameron",GE,22,235,100,265,500,7,7, ,106,30,61,64,57,16,33,2,133,373,4,6,21,1,9
"Sherman, Justin",BL,24,252,80,246,498,30,22, ,97,30,92,27,43,17,11,1,125,369,5,11,18,69,12
"Lewis, Jordan",HW,19,243,113,255,498,9,7,13,45,37,69,66,62,29,27,2,169,324,6,11,24,8,13
"Sewell, Brad",HW,19,209,83,281,490,4,3, ,124,25,94,99,41,28,20,13,206,281,3,5,17,2,12
"Simpson, Kade",CA,23,287,129,202,489,15,12, ,82,37,89,26,43,28,20,5,137,361,10,9,39,35,20
"Lockyer, Tarkyn",CW,25,285,169,203,488,32,16, ,81,24,80,35,54,16,24,3,148,335,10,25,38,9,17
"Eagleton, Nathan",WB,25,279,134,209,488,18,15,1,60,21,112,26,45,12,9,2,98,387,4,12,26,13,17
"Rosa, Matt",WC,22,243,97,242,485,5,5,13,56,35,73,38,45,13,18,1,133,345,6,3,39,29,9
"Griffen, Ryan",WB,22,270,70,213,483,17,9,11,80,31,95,68,53,17,20,4,165,318,3,6,21,55,14
"Shaw, Heath",CW,21,295,118,187,482,2,3, ,43,119,36,18,57,12,18,5,118,316,17,6,70,167,1
"Bruce, Cameron",ME,19,213,114,266,479,9,8, ,58,51,52,34,46,15,17, ,142,336,13,13,36,30,5
"Harbrow, Jarrod",WB,23,294,102,185,479,1,4, ,49,85,35,17,45,9,12,3,120,348,5, ,86,47,5
"Morton, Cale",ME,21,261,146,215,476,9,2,7,39,68,42,16,40,14,13, ,95,372,10,8,45,33,2
"Duffield, Paul",FR,21,330,98,144,474,5,7,6,76,87,56,41,64,15,19,3,125,330,8,6,42,47,8
"Lake, Brian",WB,25,290,208,183,473,2,6,18,34,91,16,2,40,10,16,7,138,317,46,4,127,32,2
"Embley, Andrew",WC,21,292,102,180,472,16,12,7,53,49,80,35,57,15,18,4,141,327,2,9,34,17,10
"Akermanis, Jason",WB,24,282,124,189,471,43,35, ,86,18,96,42,69,22,24,10,142,324,8,36,30,19,23
"Davis, Leon",CW,23,351,109,120,471,35,24, ,96,42,75,48,55,16,22,10,152,310,10,23,31,48,12
"Bolton, Jude",SY,22,228,69,243,471,12,8,6,155,18,83,111,50,48,19,2,228,250,6,7,41,2,11
"Cassisi, Domenic",PA,21,188,65,282,470,8,7, ,160,19,40,95,65,29,26,5,202,268, ,4,35,6,6
"Milburn, Darren",GE,21,273,132,197,470,3,2,1,33,64,26,12,31,12,6,2,112,343,8,3,103,25,6
"Gilbert, Sam",SK,22,288,155,182,470,1, , ,73,73,28,12,58,18,23,1,147,318,16, ,69,28,5
"Goodes, Adam",SY,22,294,134,175,469,38,17,23,72,32,111,72,54,32,15,17,214,252,35,29,38,11,19
"Johncock, Graham",AD,22,253,128,216,469,2,2, ,55,70,33,8,45,18,16, ,121,339,5,1,71,46,4
"Kirk, Brett",SY,22,173,44,295,468,8,4,1,170,24,40,107,57,40,29,11,220,250,2,3,26,2,7
"Lovett, Andrew",ES,22,292,74,167,459,21,17, ,56,46,90,45,44,22,17,5,124,332,4,9,38,58,17
"van Berlo, Nathan",AD,21,164,104,292,456,5,5,4,61,19,50,26,41,14,15, ,124,334,5,4,43,20,7
"Otten, Andy",AD,24,160,139,293,453,1,1, ,45,32,52,8,31,20,9,3,105,348,16, ,81,38,8
"Pearce, Danyle",PA,22,277,78,174,451,13,16, ,53,21,104,33,51,16,15,4,118,335,1,4,21,39,16
"Blake, Jason",SK,25,234,189,212,446, ,2,10,44,39,10,11,43,20,26, ,104,339,11,3,123,10,3
"Jones, Clinton",SK,24,188,60,255,443,9,3, ,116,22,56,84,44,15,14,1,172,267, ,4,43,10,10
"Jones, Nathan",ME,20,209,77,234,443,8,11,3,41,37,75,53,50,18,19,4,130,320,3,6,23,7,13
"Simpson, Adam",NM,18,199,95,243,442,5,4,16,76,27,57,80,53,21,17,7,162,268,15,4,35,1,3
"Hurn, Shannon",WC,22,282,106,159,441,4,3, ,24,89,44,13,37,10,17,5,117,289,8, ,53,23,5
"Rawlings, Brady",NM,20,188,83,250,438,2,1, ,65,46,34,25,28,15,13, ,118,318, ,1,31,8,3
"Dyson, Ricky",ES,23,266,79,170,436,8,8, ,55,45,84,35,41,10,16, ,122,296,2,1,36,28,9
"Newman, Chris",RI,21,271,89,165,436,3,5, ,67,78,47,19,34,19,16,2,115,277,2,3,70,32,12
"Lynch, Quinten",WC,22,279,127,156,435,18,24,147,39,13,103,65,57,28,20,3,174,265,19,22,26,4,10
"Tambling, Richard",RI,20,241,128,189,430,8,11,2,63,37,69,44,43,11,11,5,128,306,12,12,19,20,15
"Boak, Travis",PA,18,223,81,204,427,7,5,2,73,23,64,62,52,16,17,5,135,286,2,3,20,6,9
"Hodge, Luke",HW,19,234,71,190,424,10,5,7,68,48,50,52,73,28,27,7,148,264,10,3,60, ,3
"Symes, Brad",AD,20,181,104,243,424,3,6,34,67,37,51,27,36,8,23, ,98,330,4, ,34,2,7
"Higgins, Shaun",WB,20,231,105,191,422,32,18,4,52,28,76,37,52,13,15,11,125,301,12,22,19,17,20
"Rich, Daniel",BL,24,245,71,170,415,14,17,3,106,36,108,84,38,17,11,6,174,236,6,3,27,3,15
"Riewoldt, Nick",SK,24,318,231,95,413,78,47,21,51,2,91,7,48,35,16,15,158,254,58,106,29,2,18
"Pavlich, Matthew",FR,19,237,79,176,413,28,16,9,72,29,93,56,46,18,16,10,174,232,18,19,30,19,11
"Swallow, Andrew",NM,22,187,85,224,411,17,8,2,152,23,49,103,37,52,20,7,208,213,7,9,25,4,7
"Mundy, David",FR,22,217,110,194,411,15,14,19,69,38,54,39,39,9,15, ,128,275,11,14,33,8,10
"McLean, Brock",ME,19,214,74,197,411,7,1,2,81,32,44,71,49,18,18,1,156,258,1,4,17,16,9
"Maxwell, Nick",CW,23,205,146,206,411,3,2,13,59,81,32,14,31,19,12,3,134,260,25,3,134,55,2
"Bower, Paul",CA,21,183,122,226,409, , , ,39,65,13,13,32,9,21, ,96,304,7, ,142,9, 
"Byrnes, Shannon",GE,22,196,111,212,408,32,11, ,64,9,86,31,38,14,11,3,126,281,3,17,32,24,9
"Scotland, Heath",CA,17,185,83,223,408,5,1, ,50,34,52,34,34,13,12, ,102,306, ,4,21,7,8
"Macdonald, Joel",BL,22,200,110,208,408, , , ,49,62,18,15,36,13,18, ,109,294,8,2,66,46,4
"Kelly, James",GE,18,195,88,212,407,2,2,1,55,28,33,31,30,11,6, ,118,284,5,2,39,8,5
"Scarlett, Matthew",GE,22,233,125,174,407, ,1, ,32,64,17,4,41,10,28,3,76,325,13,1,94,16,5
"Ibbotson, Garrick",FR,22,234,110,172,406,3,6,9,45,40,59,36,40,12,10, ,115,286,5,5,50,9,11
"Thornton, Bret",CA,21,244,167,162,406,2, ,1,25,75,11,5,37,13,17,2,111,286,20,1,93,37,2
"Birchall, Grant",HW,19,199,95,207,406, ,1, ,36,65,25,10,24,7,10, ,73,329,4,1,38,23,5
"Schammer, Byron",FR,19,209,80,196,405,8,6, ,79,37,44,45,44,14,24, ,113,292,2,5,19,16,8
"Mackay, David",AD,20,184,74,220,404,7,4,5,56,25,68,44,24,14,7, ,105,294,1,3,26,65,10
"McGrath, Ashley",BL,24,255,140,148,403,7,5, ,53,90,63,14,55,14,22,2,114,287,6,2,65,58,11
"Houlihan, Ryan",CA,20,206,74,196,402,13,5, ,51,42,54,49,50,14,25, ,135,260,7,11,34,15,10
"Lumumba, Heritier",CW,25,230,106,172,402,5, ,1,45,77,28,17,38,9,20, ,112,281,6,2,70,39,1
"Reilly, Brent",AD,20,212,88,183,395,3,7,4,55,25,60,29,33,14,13,3,89,307,4,6,26,30,13
"Ball, Luke",SK,20,185,61,207,392,3,7,4,116,20,46,89,48,38,15,1,183,220,3,6,28,1,7
"Clark, Mitch",BL,24,192,144,198,390,7,7,528,94,35,56,68,63,23,48,8,143,246,21,14,51,16,9
"Winderlich, Jason",ES,19,191,122,196,387,17,8,11,81,23,56,25,32,7,6,10,105,274,8,14,18,21,17
"Stevens, Nick",CA,17,215,73,172,387,12,6, ,53,39,59,39,43,14,9,2,102,277,1,3,19,17,11
"Taylor, Harry",GE,22,152,121,235,387,3,2,12,28,51,19,11,28,12,13,1,127,251,23,1,127,15,2
"Masten, Chris",WC,19,175,39,211,386,5,11, ,53,40,54,21,46,11,19, ,105,278,1,1,9,13,12
"Brown, Jonathan",BL,24,281,204,104,385,85,52,12,25,2,70,19,66,34,20,19,176,215,55,114,22,1,19
"Cornes, Chad",PA,18,219,127,166,385,7,7,10,47,52,41,23,49,13,20,3,112,266,24,14,62,4,7
"Gibson, Josh",NM,22,210,102,173,383,1,2,5,71,64,32,22,44,19,26,4,121,266,8,3,116,8,4
"Sylvia, Colin",ME,17,209,115,170,379,17,10,16,53,25,79,27,45,13,15,5,114,266,14,11,22,22,16
"McVeigh, Jarrad",SY,18,189,69,190,379,14,10, ,56,32,44,74,17,10,9,10,139,236,3,5,18,10,12
"Thomas, Dale",CW,22,213,111,165,378,16,10,3,64,27,59,27,42,16,9, ,109,259,8,18,30,35,19
"McPhee, Adam",ES,21,207,136,164,371,16,8,9,55,44,38,11,52,17,25,1,116,251,24,13,53,16,9
"McMahon, Scott",NM,22,247,109,124,371,4,2,1,69,89,21,14,33,20,11, ,88,251,6,4,100,19,1
"Krakouer, Nathan",PA,19,243,68,128,371,2,3, ,21,60,43,15,40,8,2, ,84,274,4,3,51,22,2
"Salopek, Steven",PA,16,244,92,126,370,3,3, ,25,51,41,13,39,11,11, ,75,286,6,1,26,14,6
"Rischitelli, Michael",BL,24,187,88,182,369,13,9,2,116,15,75,51,46,12,19, ,139,230,5,14,32,1,13
"Firrito, Michael",NM,22,172,81,197,369,9,6,11,101,43,63,68,56,24,26, ,167,202,11,5,38,10,5
"Brennan, Jared",BL,20,204,94,164,368,10,11,106,88,34,55,62,55,22,22,4,167,206,17,11,32,19,4
"Rutten, Ben",AD,24,164,142,204,368,1, , ,29,40,9,2,19,5,10,3,78,289,10, ,98,22,1
"Giansiracusa, Daniel",WB,18,218,92,146,364,21,12,1,48,10,62,38,39,19,9,5,100,259,3,18,24,10,24
"Dodd, Steven",FR,22,149,96,215,364,3,2,1,49,49,16,10,43,17,20, ,106,254,7,4,79,9,2
"Mattner, Martin",SY,22,209,90,154,363,12,3, ,95,70,40,12,52,12,28,3,92,247,10,5,64,45,4
"Polo, Dean",RI,21,158,106,205,363,4,2, ,46,56,21,23,38,24,19, ,141,227,14,4,71,16,2
"Ward, Callan",WB,22,178,70,184,362,18,13,2,86,24,64,39,46,24,19, ,147,225,9,6,31,15,6
"McIntosh, Hamish",NM,22,174,112,188,362,13,3,514,45,20,47,47,34,23,16,4,136,224,23,13,33,3,7
"Rodan, David",PA,19,147,41,215,362,13,7, ,63,28,52,98,39,20,10,7,173,195,2,3,21,81,11
"Foley, Nathan",RI,14,138,41,223,361,4,2, ,55,24,42,69,45,11,16,4,146,217, ,2,13,29,3
"Chaplin, Troy",PA,20,184,120,176,360,2,1,2,41,66,14,17,45,16,13, ,95,253,5,1,112,8,3
"Drummond, Josh",BL,20,245,107,114,359,4,6, ,34,93,48,8,25,13,10,1,94,220,16,2,71,32,9
"Johnson, Steve",GE,18,255,112,103,358,40,38, ,44,18,86,20,70,26,24,6,120,242,8,46,26,2,19
"Hahn, Mitch",WB,25,200,101,158,358,38,14,6,86,10,73,28,43,15,15,4,147,211,17,33,39,10,16
"Cousins, Ben",RI,15,154,42,204,358,5,3, ,45,29,37,50,26,14,7,5,119,243, ,2,15,15,9
"Burgoyne, Peter",PA,15,195,39,161,356,4,3, ,43,28,52,64,39,14,14, ,127,224,1,3,18,6,9
"Carrazzo, Andrew",CA,15,180,58,174,354,12,8, ,47,15,60,35,30,12,11, ,96,258,2,7,20,3,7
"Wojcinski, David",GE,21,153,57,200,353,3,4, ,64,42,60,25,41,10,19, ,114,244,4, ,35,48,11
"Knights, Chris",AD,20,187,95,165,352,43,25,3,63,6,80,29,52,8,26,5,113,242,11,35,17,16,13
"Wirrpanda, David",WC,18,257,85,94,351,11,3, ,37,81,33,8,39,10,10,1,112,229,9,2,41,28,6
"Sandilands, Aaron",FR,20,143,80,205,348,13,8,659,34,13,37,103,49,35,28,10,198,147,26,19,34,3,6
"McDonald, James",ME,18,177,83,171,348,2,2,7,87,38,53,42,54,14,27,2,118,225,1,2,39,23,3
"Pears, Tayte",ES,23,156,72,192,348,1,1, ,47,63,23,7,36,13,17, ,96,245,7, ,93,31,3
"Thompson, Scott",NM,22,170,102,178,348, , , ,57,102,5,12,36,34,13, ,135,205,13,1,85,9,1
"McQualter, Andrew",SK,24,123,61,222,345,22,7, ,112,10,40,31,26,21,10, ,150,196,5,10,37, ,21
"Hocking, Heath",ES,19,145,80,200,345,9,3, ,74,27,36,37,43,14,24, ,123,229,7, ,38,8,8
"Porplyzia, Jason",AD,24,206,89,138,344,57,20, ,88,5,60,30,52,16,16,4,173,170,21,46,43,9,15
"Grundy, Heath",SY,22,181,126,163,344,6,4, ,43,35,31,4,35,7,9, ,94,245,25,11,53,16,4
"Broughton, Greg",FR,15,153,95,191,344,2,2, ,47,56,15,14,27,14,9,2,106,236,6, ,53,25,2
"Bock, Nathan",AD,14,195,101,148,343,3,1, ,18,52,23,3,28,7,17,4,65,276,13, ,64,54,3
"Schneider, Adam",SK,24,211,108,130,341,34,19, ,114,11,60,26,43,23,20, ,114,224,10,18,33,11,13
"Hill, Josh",WB,23,203,111,138,341,33,22, ,79,15,50,11,39,14,16,1,130,201,26,44,34,10,19
"Harvey, Brent",NM,15,193,62,142,335,12,8, ,31,20,50,23,38,19,11,9,97,243,3,10,11,37,8
"Power, Sam",NM,17,181,82,154,335, ,2,1,44,22,45,28,32,9,17, ,66,267,2,2,13,3,7
"Russell, Jordan",CA,20,160,101,174,334,6,4, ,77,41,32,17,38,13,10, ,86,245,6,6,44,3,2
"Toovey, Alan",CW,24,164,61,170,334,2,2,12,90,32,39,39,34,14,10, ,149,181,8,3,82,12,5
"Bate, Matthew",ME,20,181,114,152,333,27,13,4,61,6,70,13,44,15,14,2,128,202,16,23,22,4,19
"Petrie, Drew",NM,22,221,145,111,332,27,21,82,89,15,63,29,51,27,19,5,141,186,32,29,75,5,14
"Roberts-Thomson, Lewis",SY,21,175,144,156,331,2, ,27,28,57,17,10,38,11,23, ,95,229,19,2,72,3,3
"Monfries, Angus",ES,21,168,116,162,330,25,15, ,51,5,42,6,37,38,14,3,120,216,6,34,7,2,16
"Cloke, Travis",CW,22,251,155,79,330,22,26,38,55,6,95,14,54,19,19,2,119,210,32,42,35,1,21
"Bolton, Craig",SY,20,188,101,140,328, , , ,31,72,29,8,29,19,16,5,85,240,2, ,96,24,1
"Hill, Stephen",FR,22,155,69,170,325,9,7,1,60,19,52,37,34,14,17,4,134,198,6,2,44,24,8
"Baker, Steven",SK,24,162,111,163,325, ,2, ,85,28,16,15,26,13,15, ,88,239,1,2,59,6,2
"Stevens, Scott",AD,22,192,122,132,324,13,10,10,37,31,35,16,42,16,17, ,110,210,21,17,46,25,8
"Stiller, Cheynee",BL,22,164,80,160,324,5,2, ,77,26,34,27,25,12,5, ,102,221,2,2,48,9,2
"Gray, Robbie",PA,20,157,77,166,323,30,19, ,62,15,48,57,35,26,15,6,175,157,7,43,16,6,22
"Jack, Kieren",SY,22,174,55,149,323,13,10, ,85,16,64,38,46,11,20, ,134,186,1,3,21,2,8
"Mooney, Cameron",GE,24,224,178,97,321,46,42,4,28,1,73,7,33,20,14,2,111,206,37,92,37,5,24
"Kreuzer, Matthew",CA,23,123,73,197,320,13,11,394,71,19,48,46,27,31,10,1,138,181,19,7,73,6,9
"Fletcher, Dustin",ES,18,218,86,102,320,1,1,8,30,77,9,12,26,13,11,5,97,186,7, ,110,1, 
"Dempsey, Courtenay",ES,20,150,69,169,319,7,6,1,46,46,32,6,32,11,9, ,102,208,4,4,64,27,5
"Johnstone, Travis",BL,16,185,59,134,319,6,6, ,41,23,52,47,42,18,13,5,120,194, ,5,20,4,12
"Surjan, Jacob",PA,21,145,75,174,319,1,1, ,53,37,18,15,39,14,13,3,97,222,7, ,88,21,5
"Beams, Dayne",CW,18,143,84,175,318,14,11,1,42,14,44,29,17,15,7,5,94,231,4,11,22,8,7
"Franklin, Lance",HW,21,187,109,129,316,67,46,8,48,12,42,16,78,22,40,4,138,181,37,65,23,11,8
"Adcock, Jed",BL,16,162,79,152,314,4,1, ,68,45,41,26,21,12,8,3,75,233,2,1,35,9,10
"Varcoe, Travis",GE,22,140,65,173,313,22,14, ,75,19,47,15,30,13,11, ,103,200,5,16,30,22,26
"Morton, Mitch",RI,21,188,119,123,311,41,26, ,56,9,52,18,36,9,10, ,113,195,26,56,11,11,15
"Harding, Leigh",NM,18,184,108,127,311,17,5, ,58,32,43,36,37,26,13,2,111,199,13,13,19,21,8
"Hudson, Ben",WB,24,62,63,249,311,2,2,388,81,7,24,74,57,32,36, ,166,151,10,2,38,2,3
"Picken, Liam",WB,23,120,52,190,310,8,2, ,98,25,41,29,39,35,22, ,128,184,4,6,36,5,6
"Guerra, Brent",HW,16,172,68,137,309,5,2,1,40,34,40,12,43,2,16,1,58,231,7,2,42,12,4
"Minson, Will",WB,25,143,89,165,308,16,4,365,70,14,43,55,72,23,42, ,150,163,22,16,30,7,12
"Milne, Stephen",SK,23,213,108,93,306,46,28, ,65,9,59,22,66,16,28,2,122,189,9,39,12,11,16
"Urquhart, Gavin",NM,18,180,90,126,306, ,3, ,44,49,38,17,29,2,12, ,70,231,2,2,22,11,2
"Fraser, Josh",CW,17,162,82,141,303,8,9,287,34,24,38,59,38,28,20,6,112,190,10,9,36,3,3
"Morris, Dale",WB,25,115,123,187,302,1,2, ,59,39,8,11,22,12,10, ,110,184,24,1,150, ,1
"Stokes, Mathew",GE,19,157,75,143,300,29,19, ,55,11,45,12,21,17,9, ,91,202,7,28,22,2,17
"McGlynn, Ben",HW,16,170,92,128,298,9,16, ,61,17,49,30,38,34,10,1,91,210,2,11,17,8,10
"Prismall, Brent",ES,13,161,74,137,298,5,4, ,47,26,40,33,23,10,3, ,75,218,1,8,17,4,9
"Fevola, Brendan",CA,23,251,148,46,297,89,57,6,50,3,43,7,55,26,23,11,133,159,47,106,15, ,17
"Rioli, Cyril",HW,19,168,74,129,297,21,21, ,89,5,88,28,47,30,23,2,136,163,5,11,14,17,16
"Bowden, Joel",RI,12,195,84,101,296,3,1,2,20,43,29,4,27,7,6, ,49,241,3,1,38,31,6
"McGuane, Luke",RI,22,144,127,151,295,2,3,2,37,58,18,7,48,11,26, ,84,214,17,3,89,40,1
"Grover, Antoni",FR,21,158,117,136,294,5,2,8,45,47,12,7,29,13,16, ,105,187,24,8,74,3,2
"LeCras, Mark",WC,21,194,87,98,292,58,26, ,48,5,44,19,42,20,16,9,130,162,15,41,21,20,14
"Johnson, Ben",CW,14,162,45,125,287,5,3, ,22,38,51,20,23,10,11, ,53,225, , ,14,29,3
"Cox, Dean",WC,13,139,75,145,284,8,7,346,23,23,36,49,45,24,18,5,117,167,14,8,17,5,11
"Dawson, Zac",SK,23,127,136,157,284,2,1,5,39,31,7,1,31,11,21, ,81,202,13,3,133,9,2
"Ebert, Brad",WC,17,140,75,142,282,6,7, ,69,26,38,30,37,17,13, ,97,191,6,3,32,10,6
"Brown, Campbell",HW,21,151,87,131,282,5,8, ,58,32,37,13,36,16,25, ,87,191,7,9,58,20,9
"Brown, Mitch",WC,19,104,86,176,280,4,1, ,32,30,31,8,27,9,3, ,61,221,6,4,52,3,5
"Slattery, Henry",ES,21,135,76,145,280,2,3, ,80,38,15,13,40,15,20, ,82,197,6,3,63,3,2
"Tredrea, Warren",PA,21,188,143,91,279,51,27,1,33,1,56,3,38,11,15,7,107,171,28,67,17,1,18
"Tarrant, Chris",FR,22,142,87,137,279,3,2,4,44,36,24,10,28,8,15, ,93,181,11,5,128,4,6
"Hawkins, Tom",GE,24,148,131,130,278,34,17,30,56,2,36,9,40,26,16, ,129,150,31,53,34, ,18
"Frawley, James",ME,20,154,89,124,278,1,1, ,38,61,11,4,34,10,14, ,76,193,4, ,84,2,2
"Wellingham, Sharrod",CW,16,130,53,147,277,6,4, ,40,23,38,34,37,7,12, ,93,183,3,5,20,17,7
"Peake, Brett",FR,18,159,63,116,275,14,4,1,50,19,49,18,43,11,19, ,72,199,9,12,15,42,8
"Suban, Nick",FR,22,191,56,84,275,10,12, ,65,48,50,29,42,25,20, ,104,171,7,2,41,19,7
"Carlile, Alipate",PA,21,115,105,159,274,2, ,1,31,48,12,3,34,10,17, ,66,210,5, ,110,5,1
"Dangerfield, Patrick",AD,21,106,58,167,273,21,19, ,47,6,32,48,31,12,14, ,142,137,10,26,17,16,11
"Douglas, Richard",AD,18,133,74,140,273,11,12, ,64,11,44,29,30,15,18,3,99,179,7,10,20,15,10
"Davey, Alwyn",ES,20,141,48,131,272,14,13, ,87,7,61,38,34,26,13,1,116,157,3,11,12,8,13
"Murphy, Robert",WB,16,186,128,85,271,10,15, ,20,13,55,5,30,6,3,1,61,208,14,18,23,15,17
"Murphy, Tom",HW,19,129,91,141,270, , , ,60,37,5,7,32,14,14, ,74,189,4, ,73, ,1
"Solomon, Dean",FR,18,144,60,125,269,4,6,6,87,28,42,38,47,19,25, ,116,152,5,5,39, ,6
