Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Lappin, Matthew",CA,23,301,128,139,440,49,33,1,37,13,103,37,34,26,24,7,189,259,20,45,33,10, 
"Johnson, Brad",WB,22,327,124,109,436,48,32,3,36,26,98,48,38,11,17,6,156,258,23,42,17,52, 
"Bickley, Mark",AD,23,285,74,149,434,2,5, ,62,46,84,63,29,29,25,4,166,262,7,2,39,4, 
"Caracella, Blake",ES,21,256,120,177,433,25,11,4,29,26,76,54,32,24,13,3,156,274,14,18,35,10, 
"Williams, Paul",SY,23,282,92,143,425,25,28,1,62,43,97,42,21,22,21,3,151,265,11,14,39,19, 
"Ashcroft, Marcus",BL,25,222,103,203,425,5,2, ,45,59,56,37,15,22,11, ,126,301,3,3,27,18, 
"McKay, Andrew",CA,24,247,124,176,423,2,3, ,33,77,52,33,21,16,18,9,150,270,17,3,55,1, 
"Carr, Matthew",FR,21,328,143,93,421,8,4,1,23,67,41,24,35,14,18, ,127,287,18,14,6,32, 
"Maxfield, Stuart",SY,23,334,81,86,420,9,9, ,50,63,124,48,31,16,27,4,118,281,3,4,33,67, 
"Montgomery, Brett",PA,24,229,140,191,420,5,7,7,37,48,42,15,24,29,22,5,145,268,21,8,30,17, 
"Blakey, John",KA,22,225,119,189,414,1,5,1,18,98,40,45,30,27,14, ,122,277,7,4,31,49, 
"Mathews, Ben",SY,23,264,113,146,410,4,2, ,46,100,33,38,23,17,15,1,140,261,8,3,18,13, 
"Notting, Tim",BL,24,221,124,186,407,25,25,14,32,26,93,47,29,13,17,5,150,257,15,20,36,21, 
"Tallis, Rayden",HW,25,284,112,121,405,2,2,2,44,50,61,27,34,11,18,6,115,288,7,5,48,17, 
"Smith, Joel",HW,24,315,82,87,402, ,5, ,33,115,47,34,28,18,27,7,127,250,8,2,20,53, 
"Hird, James",ES,22,266,109,134,400,27,17,12,45,19,83,66,27,23,18,5,175,232,28,32,22,5, 
"Milburn, Darren",GE,22,227,131,171,398,5,4,24,53,56,24,46,20,45,23,2,185,217,20,3,53,20, 
"Scott, Chris",BL,20,275,142,121,396,8,7,2,31,66,59,20,24,22,16,2,111,281,13,10,21,21, 
"Francis, Fabian",PA,24,289,96,104,393,22,14, ,33,50,90,27,22,8,11,6,89,285,3,13,20,37, 
"Ward, Daniel",ME,22,248,84,143,391,10,4,1,51,42,80,62,23,18,24,2,156,229,5,7,30,11, 
"OLoughlin, Michael",SY,23,279,128,111,390,35,29,1,36,27,68,34,14,10,12,6,146,239,19,51,22,22, 
"King, David",KA,19,291,64,99,390,19,11,1,28,101,75,59,35,15,18,7,131,209,17,5,21,75, 
"Carr, Josh",PA,24,266,108,124,390,18,9,7,55,25,62,75,26,28,17,2,141,255,10,9,32,25, 
"Wellman, Sean",ES,23,266,125,122,388,10,4,2,33,71,44,20,23,21,19,10,160,226,31,10,18,28, 
"Hasleby, Paul",FR,20,193,70,191,384,14,15,1,32,7,71,77,26,13,12, ,169,215,5,19,19,3, 
"McManus, Shaun",FR,22,218,79,166,384,11,14, ,59,31,60,40,39,20,31, ,165,218,6,13,22,9, 
"Harford, Daniel",HW,20,216,94,168,384,8,7,1,37,47,51,79,25,21,19, ,147,238,4,7,54,14, 
"Burgoyne, Peter",PA,22,247,98,135,382,30,18, ,57,26,78,64,20,12,24,3,141,239,5,27,20,15, 
"Darcy, Luke",WB,21,237,118,145,382,14,8,384,30,31,74,113,31,50,33,11,241,159,35,20,32,10, 
"Ramanauskas, Adam",ES,25,258,90,124,382,13,3,22,50,52,87,38,31,15,19,3,118,250,17,9,50,41, 
"Taylor, Richard",WC,21,274,73,106,380,10,4,1,56,22,81,64,33,15,36, ,150,226,4,6,24,8, 
"Fletcher, Chad",WC,20,253,81,126,379,8,7, ,45,14,62,54,43,8,19,1,128,248,3,12,20,8, 
"Tivendale, Greg",RI,25,274,75,104,378,21,27,1,62,31,109,43,31,18,18,9,117,270,4,9,22,30, 
"Clarke, David",GE,22,246,83,130,376,13,5,1,29,36,91,35,33,18,25,1,116,274,5,8,14,12, 
"Graham, Mark",HW,25,257,129,119,376,8, ,14,38,77,38,32,26,28,15, ,146,215,21,9,41,11, 
"Rawlings, Jade",HW,23,230,156,146,376,6,2,11,25,83,16,9,28,20,20,3,139,229,41,7,38,9, 
"Tredrea, Warren",PA,23,277,169,98,375,51,36,11,33,7,94,14,31,21,19,8,188,189,52,66,21,2, 
"Lucas, Scott",ES,25,297,135,76,373,35,34,5,42,22,108,29,29,19,26,2,171,204,40,35,17,7, 
"Lockyer, Tarkyn",CW,20,225,96,147,372,19,7,1,32,31,55,45,25,23,12, ,128,242,7,24,38,20, 
"Misiti, Joe",ES,16,206,58,166,372,8,3, ,26,16,55,63,30,11,16,8,140,235,4,6,14,3, 
"Murphy, Justin",GE,18,220,73,151,371,9,7, ,21,17,70,51,34,17,29, ,108,273,1,6,18,19, 
"Johnson, Chris",BL,21,234,105,137,371,4,9,3,34,68,45,25,29,24,19,11,135,220,13,9,34,51, 
"Kellaway, Andrew",RI,25,222,153,148,370,3,1,2,54,55,31,19,26,36,9, ,122,247,19,7,34,9, 
"Wanganeen, Gavin",PA,24,256,75,109,365,41,22, ,26,46,55,26,22,29,10,4,176,179,11,23,15,32, 
"Barnard, Paul",ES,24,233,136,132,365,25,14,8,48,18,59,29,24,16,24,3,105,251,12,28,47,8, 
"Beaumont, Simon",CA,24,264,105,101,365,13,6,7,33,69,46,25,36,23,27, ,108,254,13,7,30,13, 
"Kingsley, Adam",PA,21,236,117,126,362, ,1, ,29,75,45,31,19,15,13, ,116,248,8,3,28,7, 
"Hulme, Darren",CA,22,197,74,164,361,17,9, ,67,22,70,59,37,22,20,10,147,217,2,10,39,11, 
"Smith, Rohan",WB,21,258,96,102,360,18,21,1,17,51,88,27,19,9,5,3,105,243,8,20,27,18, 
"Febey, Steven",ME,20,207,67,153,360,7,2,3,38,48,50,58,15,13,8, ,116,246,3,4,25,9, 
"Hardwick, Damien",ES,21,203,72,155,358,1, ,2,41,83,15,31,25,28,19, ,148,203,3,1,12,14, 
"Smart, Nigel",AD,23,223,78,133,356,7,11,18,43,43,61,41,27,22,19,7,135,216,8,7,26,8, 
"Ottens, Brad",RI,24,230,166,124,354,46,21,321,44,6,77,68,32,30,35,6,225,144,63,67,31,14, 
"Schwarz, David",ME,21,231,105,123,354,21,16,75,53,14,103,47,36,17,44,4,161,191,26,20,41,12, 
"Cresswell, Daryn",SY,18,237,77,115,352,16,12, ,31,25,63,61,32,16,17,8,124,226,1,10,17,12, 
"Thompson, Nathan",HW,25,235,155,114,349,30,27,185,30,29,81,49,25,25,14,5,162,185,39,55,26,4, 
"Holland, Ben",RI,25,200,120,149,349,7,8,27,42,51,29,33,25,30,24,3,178,171,42,15,34,5, 
"Brown, Jonathan",BL,25,217,157,130,347,38,22,17,31,5,81,21,30,27,40,5,146,201,36,39,22,3, 
"McCabe, Luke",HW,23,207,114,140,347,2,1, ,67,57,25,16,22,17,26, ,101,250,5,3,44,6, 
"McPherson, Daniel",SY,22,204,74,139,343,13,9, ,37,32,90,53,20,7,7,5,123,221,2,8,22,2, 
"Davis, Nick",CW,21,242,115,100,342,36,15, ,27,40,64,24,19,19,5,5,116,225,13,29,18,30, 
"Stevens, Anthony",KA,15,238,68,104,342,1,5,1,71,37,54,61,22,27,16,6,140,193,5,2,26,27, 
"Freeborn, Glenn",CW,22,188,99,152,340,6,3, ,34,41,48,41,13,15,18, ,120,217,5,4,31,59, 
"White, Darryl",BL,22,210,115,130,340,1,1,19,31,55,25,20,27,14,27,1,154,182,33,3,44,23, 
"Hilton, Rory",RI,22,240,81,99,339,24,18,3,40,30,52,40,24,23,18,9,129,201,13,25,26,17, 
"Johnson, Mark",ES,23,250,84,89,339,10,2, ,48,40,60,35,21,24,22,3,120,225,8,4,37,32, 
"Leoncelli, Andrew",ME,18,227,77,111,338,11,6,2,41,29,62,63,28,16,21,3,122,212,7,9,16,9, 
"Sanderson, Brenton",GE,22,240,104,98,338,2,1,1,29,86,35,25,37,13,15,1,120,215,16, ,31,6, 
"Cockatoo-Collins, Che",PA,22,230,130,103,333,41,12, ,29,18,68,9,28,27,17,3,142,194,36,42,30,30, 
"Crouch, Jared",SY,23,187,54,143,330,6,5, ,59,40,54,50,27,19,18,3,149,163,4,5,31,10, 
"Goodes, Adam",SY,23,260,120,69,329,34,17,96,26,29,69,31,32,29,28,5,147,171,28,47,30,11, 
"Hart, Ben",AD,22,256,78,72,328,4,4,4,46,89,44,21,26,22,17,1,123,189,11,3,34,6, 
"Hamill, Aaron",SK,22,185,94,142,327,29,17,1,77,1,76,49,22,31,27,3,181,159,31,36,46, , 
"Solomon, Dean",ES,24,208,101,119,327,8,5,9,55,45,57,19,33,17,28, ,136,194,14,6,47,14, 
"Spriggs, David",GE,22,225,60,102,327,7,14, ,38,17,78,77,33,27,28,8,138,200,4,4,32,10, 
"Stevens, Mark",AD,22,183,118,143,326,21,8,5,37,39,40,17,11,18,21,2,139,181,27,20,20,2, 
"Grant, Chris",WB,22,228,110,95,323,46,30,16,58,25,47,35,23,31,24,3,165,159,35,49,34,4, 
"Ball, Jason",SY,20,198,101,125,323,24,8,193,22,13,65,91,21,24,31,4,190,124,32,22,22,2, 
"Kilpatrick, Glenn",GE,20,229,78,94,323,7,9,2,51,18,71,56,20,15,14,2,126,203,4,7,21,9, 
"Jakovich, Glen",WC,22,216,87,107,323,4,2,45,31,68,28,27,17,16,13,1,105,199,14,3,27,14, 
"White, Jeff",ME,21,202,98,121,323,3,6,398,28,28,41,45,21,21,16,6,118,199,15,9,22,6, 
"Molloy, Jarrod",CW,22,199,109,122,321,23,23,13,62,7,66,28,30,29,25,3,175,140,30,36,50,2, 
"Bolton, Jude",SY,23,199,72,122,321,14,7, ,46,19,77,45,23,24,19, ,135,186,6,12,28,3, 
"Dew, Stuart",PA,24,231,61,89,320,44,19,2,24,37,80,45,21,11,10,8,109,197,7,11,23,19, 
"Mercuri, Mark",ES,20,164,70,153,317,10,10,3,34,12,37,35,17,12,21,4,127,193,9,20,18,9, 
"Fraser, Josh",CW,21,196,100,120,316,21,16,134,46,11,64,67,24,32,18,7,173,153,24,15,27,3, 
"Graham, Ben",GE,22,216,152,97,313,33,16,40,44,42,73,31,24,19,26,13,144,166,46,38,26,4, 
"Cornes, Chad",PA,24,218,126,95,313,21,26,35,23,15,64,18,30,12,24, ,158,147,57,26,27, , 
"Woewodin, Shane",ME,20,215,61,98,313,7,8,10,33,26,54,52,23,20,27,4,129,193,7,5,23,9, 
"Croad, Trent",HW,24,221,115,91,312,27,25,32,32,26,81,22,25,16,45,1,115,197,15,34,26,17, 
"Matera, Peter",WC,19,245,69,67,312,2,4,2,42,87,47,31,31,17,15,3,111,193,5,2,22,15, 
"Chick, Daniel",HW,20,220,57,91,311,24,10,20,79,29,67,48,19,13,24,10,141,144,5,14,41,32, 
"Eagleton, Nathan",WB,21,213,92,98,311,16,11, ,28,16,95,26,20,13,17,2,81,234, ,9,26,15, 
"Harrison, Ben",WB,22,214,105,96,310,7,12, ,28,37,49,16,26,13,13, ,88,229,15,13,16,11, 
"Torney, Jason",RI,23,152,95,158,310,3, ,1,39,49,24,20,17,17,18, ,107,209,14,4,35,22, 
"Gaspar, Darren",RI,25,178,104,132,310,1,1,1,30,73,22,10,21,31,18,6,127,184,17,1,32,10, 
"McDonald, Anthony",ME,20,178,72,129,307,6,3,2,60,42,63,47,20,16,23,3,116,203,2,4,16,14, 
"Scott, Brad",BL,22,197,84,108,305,14,4, ,44,27,43,36,13,15,11,3,96,212,5,10,29,12, 
"Richardson, Matthew",RI,22,249,182,54,303,59,36,8,9,1,84,3,37,29,34,9,175,134,76,92,20,5, 
"Whitnall, Lance",CA,21,226,146,76,302,37,21,41,27,23,50,23,28,20,14,2,117,178,41,39,48,7, 
"Houlihan, Ryan",CA,23,196,83,106,302,28,15, ,23,21,56,23,26,10,15,1,120,195,8,16,30,15, 
"Wirrpanda, David",WC,21,245,66,57,302,5,7, ,30,82,25,24,31,17,16,2,118,167,15,3,21,37, 
"Fletcher, Dustin",ES,21,239,78,62,301,4,4,16,18,107,24,16,23,18,14,2,114,145,15,8,45,9, 
"Johnson, Kane",AD,18,188,75,111,299,15,6,1,29,14,57,59,18,16,14,1,121,184,8,10,12,12, 
"Hay, Jonathan",HW,24,191,108,107,298,5,1,8,22,69,15,12,32,12,22,3,104,182,23,2,36,10, 
"Kerr, Daniel",WC,19,147,38,149,296,7,6,3,67,16,56,59,24,21,14, ,167,135,4,3,27,5, 
"Clement, James",CW,20,216,115,79,295,7,8,9,32,69,51,13,24,17,12,3,107,186,20,7,25,17, 
"Lloyd, Matthew",ES,21,244,158,49,293,105,36,2,23,2,49,2,16,18,24,15,121,151,53,113,20, , 
"Primus, Matthew",PA,22,137,85,156,293,9,5,488,60,26,40,95,15,32,53,10,185,113,18,11,34,1, 
"Walsh, Peter",ME,16,157,58,136,293,4,1,1,20,47,34,31,26,14,7,11,109,180,4,1,33,22, 
"Barker, John",HW,22,230,160,62,292,47,24,32,27,6,75,12,26,17,23,4,121,172,36,55,20,7, 
"Sholl, Brad",GE,19,207,71,85,292,3,2, ,16,49,34,34,18,11,19,4,103,185,9,4,15,4, 
"Dixon, Ben",HW,23,213,107,76,289,37,24, ,29,8,58,16,38,17,26, ,120,170,17,39,18,3, 
"Pickett, Byron",KA,22,201,72,88,289,37,10,3,96,28,60,39,24,18,32,4,134,145,9,17,64,60, 
"Pavlich, Matthew",FR,21,217,114,72,289,28,17,20,27,44,73,9,31,16,11,2,115,170,25,21,30,5, 
"Hart, Shaun",BL,19,195,62,94,289,8,7,1,33,21,57,40,19,17,14, ,119,161,4,8,43,8, 
"King, Clinton",RI,16,132,46,157,289,4,2, ,38,13,42,45,17,9,10,3,99,197,1,4,24,9, 
"Saddington, Jason",SY,23,162,89,125,287,2,2,2,19,53,44,13,20,16,8,2,103,174,22,2,26,21, 
"Jones, Austinn",SK,16,206,46,80,286,4,3, ,20,62,29,31,22,15,11,5,93,180,1,2,26,19, 
"Pike, Martin",BL,22,185,75,100,285,6,8,2,32,45,41,19,17,6,17,3,91,188,5,6,22,3, 
"Barlow, Kris",HW,19,204,94,80,284,23,12,10,38,21,59,32,14,10,11, ,104,177,15,23,25,5, 
"Williams, Andrew",WC,22,199,82,85,284,6,8,20,23,34,52,22,23,10,14, ,97,168,17,6,16,5, 
"Brown, Nathan",ME,19,169,59,114,283,6,8, ,13,50,32,19,16,10,10, ,100,191, ,8,20,20, 
"Jarman, Darren",AD,20,217,85,64,281,40,17, ,17,26,36,21,18,14,24,10,129,136,21,32,19,15, 
"Longmuir, Justin",FR,22,161,95,120,281,28,13,248,31,12,45,68,17,34,30,4,180,110,33,29,19,5, 
"Robbins, Matthew",WB,20,195,69,86,281,5,2, ,34,56,40,27,25,16,17,3,96,184,4,3,50,15, 
"Silvagni, Stephen",CA,20,172,111,107,279,15,13,7,26,40,26,19,30,22,16,2,125,159,21,26,54,11, 
"Beetham, Caydn",SK,20,193,73,85,278,6,4, ,10,26,66,43,27,10,11,2,115,170,11,2,19,5, 
"Scarlett, Matthew",GE,20,189,112,87,276,2,2,5,33,85,22,6,25,16,11, ,104,168,20,3,27,7, 
"Archer, Glenn",KA,20,192,71,80,272,5,3,1,54,49,31,32,21,9,17,7,137,125,23,6,47,22, 
"Jacobs, Danny",ES,23,172,96,98,270,7,7,20,34,33,23,23,23,9,7, ,109,164,18,7,46,6, 
"Plunkett, Jim",CA,15,187,54,83,270,6,9,2,56,21,75,51,20,7,16,3,104,170,3,6,21,6, 
"Liberatore, Tony",WB,17,120,26,150,270,1,3, ,90,20,28,74,20,28,17,3,145,137, ,1,42,1, 
"Neitz, David",ME,22,206,132,61,267,38,34,14,21,32,41,10,20,18,27,7,149,122,50,53,27,3, 
"Freeborn, Scott",CA,23,167,57,100,267,6,12, ,61,17,55,51,24,13,11, ,120,141,7,4,28,5, 
"Moyle, Brett",SK,15,150,80,117,267,6, ,1,27,27,49,34,14,10,13, ,84,186,2,6,21,10, 
"Everitt, Peter",SK,21,201,98,64,265,30,24,569,32,17,76,52,25,25,31,5,147,126,32,33,33,2, 
"Callaghan, Craig",SK,17,210,80,55,265,24,13, ,44,22,61,26,23,8,14,1,93,174,5,19,18,9, 
"Woods, Tony",HW,15,152,59,113,265,1,7, ,37,19,57,54,15,11,6, ,80,186,2,4,25,6, 
"Collica, Michael",WC,22,153,91,111,264,1,1,8,72,69,10,28,25,21,15,1,131,132,17,1,29, , 
"Robertson, Russell",ME,22,194,101,69,263,42,26,4,17,1,66,12,18,15,22,3,141,119,35,39,15,9, 
"McCartney, Jason",KA,22,186,83,74,260,2,4,21,14,58,31,20,23,21,25, ,105,153,16,2,35,5, 
"Tarrant, Chris",CW,22,214,139,44,258,53,29,4,24, ,75,5,30,26,24,6,105,150,30,76,17,2, 
"Gardiner, Michael",WC,20,188,122,70,258,13,9,373,4,13,63,38,32,21,13,6,117,146,32,17,16,9, 
"Nicks, Matthew",SY,18,186,89,70,256,26,21,3,32,20,65,22,28,18,17,9,108,137,13,24,20,5, 
"Walker, James",FR,18,155,80,101,256,4,4, ,14,30,34,19,21,14,5, ,73,189,1,4,23,15, 
"Gehrig, Fraser",SK,20,173,97,83,256,3,5,2,16,70,31,14,16,11,12,2,92,163,16,2,22,10, 
"McDonald, James",ME,15,162,58,94,256,3,3,1,41,23,47,32,10,15,12,2,99,159,1,3,15,8, 
"Bruce, Cameron",ME,22,148,81,105,253,31,18,1,34,9,47,17,17,11,15, ,128,122,24,33,24,4, 
"McGrath, Tim",GE,17,144,62,109,253,2,3,1,20,31,20,17,18,11,8, ,94,158,11,3,14,7, 
"Hunter, Kingsley",WB,21,172,101,80,252,20,11,1,15,42,29,9,27,13,11, ,80,159,13,23,23,23, 
"Gale, Brendon",RI,22,102,92,149,251,4,1,308,24,24,18,50,21,22,15, ,124,131,18,5,38, , 
"Lonie, Ryan",CW,21,172,59,78,250,10,2,1,18,62,29,13,22,10,9, ,71,162,8,5,22,23, 
"Hocking, Garry",GE,17,122,45,128,250,10,9, ,53,9,40,52,22,16,24,1,121,121,9,9,24,2, 
"Rocca, Anthony",CW,20,163,104,85,248,42,23,100,26,4,53,33,25,17,18,7,129,119,37,55,34,1, 
"Jones, Rowan",WC,18,115,51,133,248,11,4,17,54,16,33,55,17,10,9, ,121,124,14,15,23,1, 
"McVeigh, Mark",ES,23,173,55,74,247,18,11, ,57,13,68,25,15,13,20,3,126,127,14,12,8,3, 
"Garlick, Simon",WB,19,174,53,72,246,17,7, ,35,15,44,35,18,8,13, ,79,165,3,11,22,1, 
"Stenglein, Tyson",AD,21,148,68,98,246,4,6,4,32,23,29,51,10,16,9, ,105,134,11,7,26,1, 
"Peckett, Justin",SK,19,157,70,89,246,3, , ,29,17,55,33,11,11,11, ,78,163,1,1,17,17, 
"Broderick, Paul",RI,22,125,70,120,245,15,5, ,33,9,45,34,11,8,12, ,85,158,5,14,9,13, 
"Clayton, Shane",KA,20,163,70,82,245,15,8,2,23,14,48,30,19,14,10, ,91,155,6,9,17,17, 
"Mead, Darren",PA,23,151,94,94,245,2,2,40,32,39,15,15,26,16,17, ,80,152,14,3,57,1, 
"Mansfield, Michael",CA,20,155,71,89,244,7,10, ,29,22,50,21,29,26,15, ,113,139,12,11,30,1, 
"Rogers, Matthew",RI,23,186,94,56,242,30,21, ,23,19,48,15,20,9,17,4,74,167,9,37,22,6, 
"King, Steven",GE,16,161,76,81,242,11,3,328,40,17,50,38,28,26,29,3,120,120,22,10,31, , 
"Cox, Simon",WB,16,165,102,77,242,8,5,5,8,33,57,16,20,7,8,1,53,177,6,5,16,13, 
"Holland, Brodie",CW,21,181,61,57,238,28,19, ,26,16,64,24,13,19,8,1,95,151,3,14,15,8, 
"Fletcher, Simon",CA,20,130,79,108,238,7,3, ,13,33,32,20,19,9,7, ,88,151,13,7,19,6, 
"Harley, Tom",GE,22,154,81,84,238,3,1,3,20,44,19,20,21,13,19, ,104,142,16,1,23,1, 
"Rocca, Saverio",KA,21,172,119,65,237,48,26,66,27,8,75,10,25,14,12, ,132,98,52,51,43,3, 
"Parker, Shane",FR,22,138,61,97,235,2,1, ,34,58,15,19,13,23,12, ,97,122,2,2,18,4, 
"Barry, Leo",SY,19,143,84,92,235,1,1,4,35,62,15,24,20,12,17,2,87,152,14,1,16,21, 
"Lord, Aaron",HW,21,144,65,89,233,35,13, ,17,6,32,24,19,10,28,3,97,140,6,25,21,5, 
"Riccardi, Peter",GE,15,158,39,75,233,10,9,1,38,18,61,46,21,14,9, ,109,121,6,3,15,12, 
"Barnes, John",ES,22,133,78,100,233,3,1,218,23,23,41,43,31,27,11, ,90,132,6,3,44,12, 
"Koschitzke, Justin",SK,20,137,90,96,233,2,2,25,8,29,33,11,27,5,5,3,73,163,22,2,12,6, 
"Kirk, Brett",SY,19,130,56,101,231,14,8,1,39,16,41,35,17,15,8, ,119,116,5,10,35,3, 
"Kickett, Dale",FR,15,131,69,100,231,2,1, ,41,33,22,13,18,9,7, ,83,143,5,4,22,10, 
"Ellis, Craig",WB,22,130,66,98,228,2,2,1,41,49,23,13,17,29,23, ,109,118,13,1,26,18, 
"Baker, Steven",SK,18,96,49,131,227,1,2, ,43,11,24,56,13,12,6,1,109,131,3,1,25,7, 
"Rioli, Dean",ES,17,155,80,70,225,24,7,2,41,13,51,24,15,10,15,5,105,125,9,16,25,4, 
"Paxman, Stephen",PA,22,151,77,74,225,4,2,6,20,55,17,12,20,23,14, ,86,129,10,8,27,1, 
"Merenda, Mark",WC,19,170,63,51,221,21,20, ,48,6,46,22,26,11,17, ,98,121,12,18,12,1, 
"Steinfort, Carl",CW,18,130,59,91,221,4,2,6,48,9,29,26,14,12,17, ,79,150,8,5,35,1, 
"Harvey, Robert",SK,9,135,36,85,220,9,11, ,20,17,53,48,15,8,10,7,102,126,5,6,12,2, 
"Brown, Leigh",FR,21,151,82,69,220,8,6,20,22,37,39,13,19,15,18, ,108,105,25,5,15,10, 
"Sziller, Steven",RI,23,129,35,91,220,1,6,1,45,24,44,34,12,8,21, ,91,135,5,3,27, , 
"Bizzell, Clint",GE,21,138,79,81,219,29,19,10,30,6,47,14,20,19,16,3,104,117,18,31,33,5, 
"Colbert, Leigh",KA,16,129,55,85,214,5,3,5,31,24,30,31,15,15,12, ,105,104,14,10,31,4, 
