Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Duncan, Mitch",GE,24,302,151,245,547,23,10,3,78,37,93,50,63,15,24,12,186,366,12,15,42,10,16
"Gibbs, Bryce",CA,22,308,89,237,545,18,15,22,108,38,91,124,49,30,14,9,236,304,6,11,35,16,14
"Smith, Isaac",HW,24,337,133,203,540,24,15,26,68,61,88,41,57,12,13,4,147,367,6,14,38,65,12
"Neale, Lachie",FR,23,242,91,298,540,8,10,1,76,26,54,96,46,21,16,7,237,309,6,8,25,6,13
"Fyfe, Nat",FR,20,260,79,279,539,24,10,27,94,24,69,134,70,21,29,25,322,221,25,19,40,5,9
"Stanton, Brent",ES,23,347,139,187,534,17,13, ,86,40,75,35,46,17,10,2,135,391,2,15,31,7,5
"Gaff, Andrew",WC,22,344,120,190,534,10,2, ,54,56,66,54,42,14,7,6,137,382,5,7,18,20,12
"Vince, Bernie",ME,22,361,100,170,531,13,14,3,76,60,81,91,53,19,15,6,202,320,10,9,16,6,4
"Tyson, Dom",ME,22,269,120,253,522,16,6,4,70,47,67,108,69,11,30,11,212,327,5,5,34,3,4
"Liberatore, Tom",WB,22,244,61,278,522,7,5,4,173,39,69,156,52,29,24,5,299,230,3,2,43,4,12
"Sloane, Rory",AD,22,269,105,252,521,13,9,19,147,45,99,92,50,26,15,10,275,256,9,7,64,5,21
"Simpson, Kade",CA,22,349,139,171,520,4,6,1,52,76,57,47,57,24,15,8,156,334,7,2,43,30,11
"Thompson, Scott",AD,19,257,69,262,519,3,7,2,86,28,77,118,61,19,22,14,224,280,3,5,21,1,7
"Beams, Dayne",CW,19,278,68,238,516,23,16, ,100,34,86,116,52,21,15,16,232,289,7,11,24,3,11
"Swallow, David",GC,22,287,67,226,513,15,20,29,118,34,88,111,70,23,28,5,250,258,4,9,37,11,14
"Stokes, Mathew",GE,20,270,80,239,509,7,4, ,55,30,71,56,36,17,9,6,151,349,5,10,20,4,21
"Sidebottom, Steele",CW,19,327,109,181,508,14,14, ,78,47,62,54,56,12,13,9,181,314,6,11,39,22,8
"Barlow, Michael",FR,19,255,111,250,505,18,9,13,97,27,56,75,43,17,7,13,205,298,4,17,23,6,14
"Bartel, Jimmy",GE,23,321,125,183,504,27,18,5,100,30,97,41,65,23,19,7,184,313,18,31,45,5,21
"Hanley, Pearce",BL,20,310,96,194,504,6,13,19,81,46,91,59,54,26,18,9,145,336,3,5,39,24,17
"Ward, Callan",GW,20,240,75,258,498,7,10,38,115,44,60,130,44,27,19,15,250,241,10,5,30,8,7
"Boyd, Matthew",WB,19,249,69,249,498,7,11,4,82,24,60,89,46,15,13,5,214,279,3,6,28,10,11
"Smith, Brodie",AD,22,287,108,209,496,11,8, ,35,109,76,18,45,9,6,4,142,319,7,2,56,46,7
"Houli, Bachar",RI,23,290,104,205,495,5,6, ,57,64,69,24,48,15,15, ,120,365,5,6,41,25,8
"Kelly, James",GE,23,312,113,176,488, ,4, ,89,66,57,29,81,17,30,1,152,334,10,3,40,1,7
"Shuey, Luke",WC,20,249,74,235,484,17,14,2,80,23,88,109,48,32,17,9,213,266,3,7,37,23,16
"Deledio, Brett",RI,19,258,102,225,483,20,16,5,52,38,90,60,51,15,15,12,176,294,11,15,26,28,12
"Murphy, Marc",CA,20,275,75,207,482,10,9, ,99,27,75,99,50,54,20,9,224,253,5,4,23,24,12
"Ablett, Gary",GC,15,254,30,227,481,24,7, ,91,38,77,118,63,35,23,22,262,211,3,4,19,10,19
"Suckling, Matt",HW,23,306,113,173,479,12,8, ,32,67,74,22,46,8,18,1,102,349,2,2,30,42,2
"Hannebery, Dan",SY,19,216,64,263,479,11,8, ,97,16,66,82,43,22,13,11,205,272,4,5,16,3,13
"Masten, Chris",WC,21,272,101,207,479,5,2, ,76,44,69,36,42,6,12,3,132,343, ,1,20,4,18
"Shiels, Liam",HW,21,292,79,184,476,8,11,5,129,25,90,77,67,20,31,7,176,300,3,7,33,9,12
"Hartlett, Hamish",PA,22,270,101,202,472,21,17,12,79,30,74,66,54,18,13,10,197,280,7,11,42,14,11
"OMeara, Jaeger",GC,22,268,77,204,472,11,7,9,142,29,107,96,58,16,23,1,233,241,10,4,31,11,12
"Polec, Jared",PA,24,270,74,200,470,17,19,10,63,53,90,55,63,21,17,5,172,304,2,6,42,54,15
"Montagna, Leigh",SK,20,310,79,160,470,9,5,1,80,57,68,82,61,15,17,7,164,288,2,8,25,19,5
"Westhoff, Justin",PA,25,318,182,148,466,29,23,46,50,34,86,18,57,21,14,3,164,299,35,40,59,12,17
"Zorko, Dayne",BL,21,222,59,244,466,18,16,2,115,23,88,86,60,25,32,8,200,266,2,7,47,36,13
"Hayes, Lenny",SK,20,207,73,259,466,4,6,42,131,28,66,96,50,19,22,5,208,266,4,3,37,1,9
"Hibberd, Michael",ES,19,286,121,179,465,2,1,2,29,81,38,14,50,19,11,3,117,341,10,1,61,8,3
"Johnson, Steve",GE,18,265,92,199,464,17,14,1,94,26,85,70,67,17,24,19,182,278,6,16,32,5,12
"Atley, Shaun",NM,25,218,95,246,464,4,2, ,52,52,60,10,39,8,10, ,119,346,2, ,51,56,7
"Pearce, Danyle",FR,24,313,56,150,463,19,18, ,75,22,127,60,51,16,11, ,170,284, ,4,26,9,18
"Goddard, Brendon",ES,20,282,133,181,463,17,18,20,51,47,77,50,41,22,14,9,152,319,14,18,24,6,12
"Jaensch, Matthew",AD,22,297,126,166,463,7,5, ,54,89,54,7,34,19,10, ,106,325,16,1,57,34,3
"Enright, Corey",GE,22,255,114,207,462,8,4, ,61,66,50,20,56,6,17, ,116,339,5,4,62,7,4
"Broadbent, Matthew",PA,25,330,117,129,459,3,7, ,50,90,66,22,35,8,3, ,111,298,8,1,59,61,7
"Dahlhaus, Luke",WB,21,239,71,214,453,17,23, ,87,25,56,41,44,31,10,3,205,244,8,16,25,1,11
"Smith, Devon",GW,21,286,89,166,452,26,15, ,95,31,79,42,62,27,20,4,139,314,3,11,20,26,10
"Murphy, Robert",WB,22,294,91,158,452,4,5, ,39,90,53,9,37,8,13, ,110,305,7,3,64,41,10
"Duffield, Paul",FR,24,299,121,151,450,6,4, ,98,84,45,21,44,5,21, ,114,321,9,4,48,5,6
"Hill, Bradley",HW,22,256,88,193,449,10,6, ,53,40,85,20,50,4,11,2,105,343,1,6,29,32,23
"Mitchell, Sam",HW,16,228,78,221,449,3,3,4,55,30,51,84,45,26,18,8,161,285,2,6,40,12,9
"Ray, Farren",SK,21,272,108,175,447,6,3,4,56,48,56,50,41,15,7, ,140,303,9,5,22,15,4
"Guthrie, Cameron",GE,24,203,72,241,444,4,7,1,124,25,41,78,50,20,28, ,189,256,5,5,36,24,9
"Hill, Stephen",FR,20,303,53,140,443,18,11,2,56,35,105,71,41,7,12,9,173,273,3,8,33,27,15
"Newnes, Jack",SK,22,245,123,192,437,3,4, ,85,54,48,20,48,16,21, ,127,310,1,2,39,6,9
"Griffen, Ryan",WB,19,219,35,217,436,10,10, ,99,19,73,94,41,24,20,5,196,232,9,6,39,29,9
"Mackie, Andrew",GE,22,297,137,131,428,5,5, ,45,58,55,9,35,12,4, ,96,315,3,5,58,5,7
"Shaw, Rhyce",SY,20,268,85,160,428,1,1, ,30,64,48,15,55,11,16,1,103,301, ,1,44,29,7
"Jetta, Lewis",SY,25,311,107,116,427,14,22, ,77,34,117,32,55,14,17, ,106,329, ,7,44,21,17
"Mzungu, Tendai",FR,23,276,106,149,425,12,9,6,71,53,69,37,45,12,15,2,162,267,11,9,40,7,7
"Swan, Dane",CW,17,244,79,180,424,11,12, ,49,38,59,54,55,11,7,5,150,258,6,11,20,14,6
"Spurr, Lee",FR,24,261,126,162,423,3, ,1,46,75,32,8,45,21,17, ,119,294,9,1,48,3,5
"Greene, Toby",GW,15,197,81,225,422,7,2, ,62,33,54,65,49,28,20,3,163,252, ,3,19,3,8
"Harbrow, Jarrod",GC,22,274,75,148,422,6,10, ,83,62,64,37,58,14,23, ,142,272,6,2,55,32,4
"Hooker, Cale",ES,23,240,170,182,422, , ,4,35,68,19,4,47,12,14,3,135,283,23,2,126,2,3
"Lumumba, Heritier",CW,21,222,82,198,420,3,5,2,55,63,62,36,60,11,24, ,125,298,3,2,33,25,5
"Grundy, Heath",SY,25,224,117,195,419,1, ,1,48,78,24,2,46,10,21, ,118,292,17,1,140,19,1
"Bird, Craig",SY,21,206,58,209,415,6,5, ,105,25,65,76,53,12,21,2,196,233,4,4,37,3,8
"Douglas, Richard",AD,19,266,52,147,413,11,8,4,91,21,96,91,38,22,17, ,182,228,2,6,36,13,11
"Bastinac, Ryan",NM,25,250,92,161,411,16,13,1,79,34,58,49,50,8,14,1,139,258,1,9,21,15,14
"Watson, Jobe",ES,15,185,70,226,411,10,2,3,70,13,49,86,35,16,10,8,167,245,3,3,26,6,11
"Hurley, Michael",ES,21,258,128,152,410,4,1, ,26,67,33,7,47,14,21,3,129,262,16,4,110,8,5
"Higgins, Shaun",WB,20,212,72,196,408,9,4, ,64,58,51,13,44,11,17,2,97,294,6,3,43,7,5
"Adcock, Jed",BL,22,265,87,142,407,3, ,1,63,79,73,16,41,28,17, ,107,259,3,1,54,2,9
"Edwards, Shane",RI,23,192,54,214,406,22,16, ,75,18,68,75,41,10,15, ,207,197,10,19,29,7,16
"Picken, Liam",WB,22,217,85,185,402,3,6, ,88,55,43,20,41,22,21, ,127,261,3,3,38,15,4
"Pittard, Jasper",PA,25,280,110,119,399,3,5,3,55,89,54,11,55,11,8, ,81,290,7,3,72,79,4
"Chapman, Paul",ES,20,250,112,148,398,22,16, ,83,16,75,45,28,10,12,4,126,267,6,18,16,12,13
"Viney, Jack",ME,20,187,56,210,397,5,7, ,87,21,44,61,48,25,20, ,175,228,2,4,17,5,4
"Rampe, Dane",SY,25,245,93,152,397,3,2, ,76,96,44,4,46,16,20, ,103,284,5, ,115,13,8
"Thompson, Scott",NM,24,226,138,171,397,1,1, ,47,90,34,4,45,29,23,4,141,244,24, ,120,33,3
"Puopolo, Paul",HW,25,205,69,191,396,22,16, ,109,15,71,43,34,29,10, ,157,226,3,12,24, ,20
"Baguley, Mark",ES,22,234,138,162,396, ,2,2,71,47,31,7,39,19,15, ,124,277,7, ,96,1,5
"Swallow, Andrew",NM,18,195,54,200,395,5,6, ,107,24,70,126,50,29,24,9,206,186,2,3,22, ,8
"Shiel, Dylan",GW,17,186,65,207,393,9,11,2,82,29,63,71,38,8,13,1,137,256,1,1,19,12,9
"Rischitelli, Michael",GC,21,201,70,192,393,8,10,2,74,36,57,50,40,10,10,1,152,232,5,5,28,4,7
"Steven, Jack",SK,17,206,44,187,393,8,10, ,79,30,61,78,47,17,14,1,147,245,2,5,10,12,2
"Wingard, Chad",PA,24,243,94,147,390,43,31, ,74,10,79,38,38,16,12,6,168,217,20,40,33,3,24
"McDonald, Luke",NM,23,207,86,182,389, ,6, ,59,59,46,21,46,19,14, ,115,275,7,3,72,4,8
"Sutcliffe, Cam",FR,24,252,99,135,387,4,5, ,83,58,37,2,48,12,22, ,82,302,1,2,56,14,3
"Dunn, Lynden",ME,22,273,125,114,387,4,8,5,26,100,35,4,45,14,22,3,116,212,16,8,89,20,2
"Shaw, Heath",GW,18,298,95,88,386, ,3,1,31,100,36,10,45,6,13, ,97,235,12,1,49,50,3
"Watts, Jack",ME,22,200,109,185,385,13,8,2,58,19,40,16,39,12,17, ,106,281,10,9,28,1,10
"McGlynn, Ben",SY,19,233,83,151,384,24,16, ,121,21,86,70,51,31,18,12,173,214,2,17,39,1,15
"Breust, Luke",HW,25,199,80,183,382,57,12,2,85,12,75,47,46,31,19,5,191,190,10,39,25,5,30
"Jones, Matt",ME,20,213,98,168,381,3,4, ,53,33,46,34,42,13,13, ,113,272,1,3,20,8,7
"Howe, Jeremy",ME,22,244,127,133,377,5,5,1,57,68,33,8,33,13,10,2,135,231,34,7,68,9,5
"Myers, David",ES,18,209,64,168,377,5,7,19,75,23,59,75,33,7,17,1,157,229,4,1,44,4,4
"Wright, Matthew",AD,20,224,89,150,374,14,8, ,68,22,47,39,27,30,6, ,141,227,4,12,26,6,17
"Taylor, Lewis",BL,22,197,88,174,371,12,8, ,44,14,51,20,33,16,9, ,109,259,3,11,12,5,7
"Gunston, Jack",HW,23,238,137,132,370,58,27,1,41,10,51,15,41,20,15,6,144,229,22,51,50,1,21
"Stanley, Danny",GC,22,203,89,167,370,7,5,4,61,29,46,31,54,15,21, ,144,226,14,8,23,2,5
"Aish, James",BL,21,185,94,185,370,6,6, ,77,30,48,43,30,14,4, ,131,241,6,7,28,5,6
"Franklin, Lance",SY,22,267,139,100,367,79,51,1,67,2,85,11,85,31,44,22,161,212,51,76,28,9,20
"Roughead, Jarryd",HW,23,247,107,120,367,75,43,17,68,7,53,29,54,18,23,11,163,213,29,64,44,1,15
"Riewoldt, Nick",SK,22,262,191,105,367,49,21,11,31,11,72,3,40,28,14,11,125,238,32,53,33,2,13
"Cross, Daniel",ME,17,123,71,244,367,1,3,31,90,18,22,41,40,21,21, ,153,213,2,8,44, ,4
"Dempster, Sean",SK,22,255,136,111,366,2,3,7,29,90,20,3,52,9,14, ,101,247,26,2,100,38, 
"Langford, Will",HW,19,166,35,199,365,9,8,9,90,19,50,88,46,16,18,1,197,173,4,8,30,3,9
"Gibson, Josh",HW,17,190,102,169,359, , , ,34,54,13,5,30,10,11,3,101,257,12, ,153, ,2
"Jacobs, Sam",AD,22,193,90,165,358,7,3,763,46,20,40,69,33,11,15,6,150,189,19,4,63,1,10
"Smith, Nick",SY,23,188,83,169,357, ,1, ,59,59,7,13,20,19,4, ,129,236,6,2,90,5,3
"Ziebell, Jack",NM,20,240,85,116,356,18,15,6,94,20,57,75,65,28,29,3,181,182,14,18,38,6,7
"Conca, Reece",RI,19,200,67,156,356,3,3, ,96,24,58,48,46,15,27,2,130,212,5,4,26,17,10
"Johnson, Michael",FR,18,242,110,113,355,3,2,2,24,74,30,5,39,8,4,3,101,227,9,3,77,31,3
"Cooney, Adam",WB,18,190,67,164,354,13,6, ,59,29,52,48,35,13,6,7,130,223,4,8,12,12,9
"Varcoe, Travis",GE,23,151,69,203,354,9,6, ,88,29,55,22,31,12,10, ,107,245,5,6,34,5,7
"Taylor, Harry",GE,23,213,149,139,352,2,3,4,47,67,26,7,27,11,14,7,147,218,31,5,138,7,6
"Mayes, Sam",BL,21,192,92,159,351,11,11, ,47,49,39,25,37,12,11, ,103,248,5,9,44,7,4
"Crowley, Ryan",FR,24,198,74,151,349,9,5,8,66,20,43,44,56,11,35, ,119,218,7,8,30,1,4
"Broughton, Greg",GC,20,154,84,195,349,2,4, ,73,48,16,21,30,25,16, ,130,209,10,3,48,14,2
"Duryea, Taylor",HW,23,216,102,132,348,6,2,1,41,45,48,9,43,14,15, ,100,247,6, ,60,9,6
"Stevens, Koby",WB,20,142,73,205,347,14,9,2,50,16,31,37,35,11,19, ,123,228,10,13,30,1,7
"Thomas, Dale",CA,20,224,113,122,346,12,8, ,57,39,41,23,45,14,21, ,112,227,10,9,24,18,11
"Rosa, Matt",WC,14,178,75,168,346,3,4,1,43,22,45,19,28,13,7,3,102,240,2,1,24,17,8
"Yarran, Chris",CA,21,250,89,93,343,21,9, ,47,39,73,13,32,15,11,4,109,235,6,9,41,67,12
"Chaplin, Troy",RI,23,171,106,172,343,2,1,1,35,49,20,4,29,12,12, ,117,231,7,2,119,3,3
"Richards, Ted",SY,25,192,117,151,343, ,2,1,40,78,22, ,37,20,12, ,115,216,17, ,172,6,2
"Mackay, David",AD,19,168,58,174,342,11,7, ,77,30,62,32,31,22,13, ,127,224,5,3,34,37,8
"Horlin-Smith, George",GE,21,167,56,174,341,13,12, ,58,18,43,65,41,22,9,1,161,185,2,9,22,3,8
"Adams, Leigh",NM,22,154,73,183,337,9,11, ,63,14,36,29,27,10,8, ,113,216,3,8,26,3,9
"Mackenzie, Eric",WC,22,232,159,105,337,2, ,1,37,74,21,2,46,15,20,3,99,229,17,1,174,17,2
"Grimes, Jack",ME,18,178,86,157,335,3,2, ,40,50,19,13,30,12,9, ,89,231,3,2,44,6,2
"Redden, Jack",BL,14,188,71,146,334,6,4,21,98,17,44,76,41,20,21,5,150,185,2,3,30,2,5
"Hurn, Shannon",WC,18,250,106,83,333,4,3,1,45,47,66,24,25,5,5,2,99,222,16,3,53,8,12
"Jonas, Tom",PA,22,189,111,144,333,1, , ,48,43,35,9,42,10,20, ,106,225,14,1,96,7,5
"Motlop, Steven",GE,17,228,81,104,332,17,16, ,27,18,74,15,50,6,17,1,82,244,3,17,12,33,8
"Lynch, Tom",GC,22,203,122,128,331,46,25,4,41,8,50,6,49,17,21,4,177,155,43,62,61,1,22
"Armitage, David",SK,15,176,59,154,330,11,6,2,67,27,46,83,42,26,17,1,155,178,4,4,13,12,5
"Kennedy, Adam",GW,20,180,97,148,328,3,2, ,39,55,36,8,29,3,6, ,57,263,3,2,43,28,2
"Pavlich, Matthew",FR,22,204,123,123,327,46,26,2,30,4,62,10,42,21,17, ,154,178,36,48,37,8,15
"Firrito, Michael",NM,20,192,94,135,327,1, ,1,34,79,33,7,36,13,18, ,100,219,10,1,114,12,1
"Bail, Rohan",ME,21,189,79,137,326,10,4, ,92,29,55,32,46,10,21, ,106,223,3,12,24,3,7
"Hombsch, Jack",PA,24,203,120,122,325, ,2,2,57,43,27,3,41,7,16, ,99,225,21,1,139,3,2
"Blair, Jarryd",CW,21,139,60,184,323,12,11, ,112,8,53,38,32,19,13, ,159,167,6,13,18,4,13
"Howlett, Ben",ES,21,180,77,143,323,12,6,2,130,12,60,58,49,19,23,2,137,191,6,13,27,5,5
"Bennell, Harley",GC,15,185,67,136,321,23,16,7,29,21,44,41,36,4,9,6,112,202,3,22,21,12,15
"Cunningham, Harry",SY,25,159,103,162,321,15,5, ,74,21,50,21,19,13,6, ,92,229,7,15,27,5,13
"Frawley, James",ME,21,219,156,101,320,15,16,3,46,25,57,5,28,7,8,3,99,226,18,23,55,2,4
"Lloyd, Jake",SY,21,163,90,157,320,8,5, ,57,19,46,13,30,6,10, ,99,225,2,6,19,2,9
"Curnow, Ed",CA,15,163,60,156,319,2,3, ,74,30,26,37,34,7,7, ,135,186, , ,22,12,7
"Miles, Anthony",RI,13,162,38,155,317,5,4, ,56,18,46,86,27,41,16,4,145,173,1,4,15,1,2
"Walker, Andrew",CA,14,223,71,92,315,2,2, ,28,78,33,10,33,8,12, ,59,229,4,4,41,22,1
"Langdon, Tom",CW,19,192,107,123,315, ,2, ,47,54,34,7,40,7,12,1,102,202,12, ,66,2,1
"Darling, Jack",WC,22,208,106,106,314,39,29,1,86,4,64,20,39,26,21, ,151,150,25,35,37,11,13
"Schulz, Jay",PA,25,219,160,94,313,66,26,3,57,4,50,2,52,24,28,6,125,191,42,86,51,9,15
"McDonald, Tom",ME,21,195,101,118,313,2, , ,35,66,6,4,52,8,13, ,89,220,10,3,192,11, 
"Kelly, Josh",GW,18,168,55,144,312,13,7,1,58,14,42,23,35,4,8, ,107,204,3,6,15,2,9
"Rance, Alex",RI,18,154,104,158,312, , , ,49,55,15,7,47,30,19,3,117,191,17, ,154,17,3
"McKenzie, Trent",GC,19,227,90,83,310,1,3, ,55,87,44,12,41,16,9, ,99,182,9, ,79,21,2
"Ball, Luke",CW,17,156,69,153,309,6,3,3,83,19,39,55,37,17,12, ,128,180,5,11,34,1,8
"Kolodjashnij, Kade",GC,18,192,88,116,308,5,3, ,34,52,30,14,42,7,6, ,78,218,3,2,78,14, 
"Coniglio, Stephen",GW,14,169,51,139,308,5,5,1,68,16,43,63,31,6,13,2,109,196, ,2,22,5,7
"Tuohy, Zach",CA,22,195,64,113,308,4,6, ,31,77,43,25,45,13,14, ,112,176,3,1,59,12,4
"Young, Clinton",CW,19,211,100,96,307,9,8, ,52,59,69,11,40,2,11,1,59,245,3,8,40,9,6
"McLean, Brock",CA,16,182,66,125,307,9,13,1,49,14,39,60,43,13,18,3,131,182,3,6,14,1,5
"Tomlinson, Adam",GW,19,181,127,126,307,8,6,9,47,26,19,12,31,8,13, ,74,234,7,12,31,4,6
"Grigg, Shaun",RI,15,151,64,156,307,3,6,2,36,24,38,51,38,11,13, ,103,202,4,1,14,8,7
"White, Matt",PA,22,211,93,95,306,25,16,3,74,17,88,24,33,13,12, ,99,212,3,12,25,24,20
"Patfull, Joel",BL,21,151,108,154,305,2,1, ,48,38,25,11,30,21,17, ,97,211,19, ,112,2,1
"Mayne, Chris",FR,23,118,106,186,304,13,11, ,91,9,28,16,20,21,8, ,125,182,19,23,39,6,18
"Merrett, Zach",ES,20,170,67,134,304,11,2, ,79,14,56,12,36,18,4, ,104,197,5,3,8,7,8
"Vlastuin, Nick",RI,20,168,82,136,304,4,3,2,61,36,43,19,37,16,9, ,98,196,3,4,45, ,10
"Petrie, Drew",NM,25,213,135,90,303,50,39,23,61,7,62,2,47,32,21,2,163,149,45,58,57,1,18
"Foley, Nathan",RI,18,136,39,167,303,4,3, ,73,20,47,50,30,9,11, ,114,188, ,1,16,8,6
"Petterd, Ricky",RI,17,194,100,108,302,12,5,5,63,35,55,36,37,19,12, ,109,195,8,10,30,9,3
"Jones, Clinton",SK,16,148,45,154,302,5,4, ,76,19,24,33,35,10,9,3,106,189,1,5,19,9,8
"Crameri, Stewart",WB,22,168,79,133,301,37,17, ,55,2,57,7,47,12,16,4,119,184,9,29,31,5,6
"Shaw, Matt",GC,20,150,94,151,301,7,4,4,36,28,32,24,32,7,6, ,85,216,5,5,28,14,8
"Dunstan, Luke",SK,16,143,59,157,300,9,6,1,60,20,35,49,40,15,15,2,122,182,2,6,13,11,5
"Hocking, Heath",ES,22,144,68,155,299,7,5,2,118,14,47,63,39,14,23, ,149,159,7,1,48,2,8
"Hawkins, Tom",GE,24,222,161,75,297,68,40,1,32, ,52,2,40,25,15,7,159,143,56,97,24, ,17
"Docherty, Sam",CA,16,207,82,90,297,7,8, ,43,42,35,25,34,15,8, ,90,203,5,5,36,9,7
"Scully, Tom",GW,15,139,49,158,297,5,5, ,68,24,57,46,37,11,11,1,117,179,1,2,16,10,9
"Murdoch, Jordan",GE,23,180,73,115,295,22,17, ,85,19,59,14,38,14,11, ,107,193,4,15,19,6,10
"Riewoldt, Jack",RI,23,219,136,74,293,61,38,3,48,1,49,8,49,18,19,7,135,154,28,89,34,3,18
"Sandilands, Aaron",FR,23,75,85,218,293,8,6,890,44,15,25,60,32,23,19,7,169,125,41,13,66,1,9
"Simpkin, Jonathan",HW,18,152,66,139,291,9,5,1,39,9,43,22,27,10,9,1,87,205,4,6,13,1,8
"Betts, Eddie",AD,22,167,53,123,290,51,22, ,74,8,37,30,39,19,16,4,149,136,3,29,21,8,29
"Podsiadly, James",AD,21,189,119,101,290,26,14,2,37,17,52,2,63,14,25,4,132,165,41,35,60,1,16
"Goldstein, Todd",NM,24,98,52,190,288,10,7,838,114,10,36,75,41,27,29,3,180,112,17,4,78,1,8
"Hutchings, Mark",WC,16,161,46,126,287,8,7,2,88,23,42,31,29,9,8, ,106,172,1,4,18,5,7
"Hansen, Lachlan",NM,18,164,131,123,287,1, ,1,28,30,21,9,28,15,11,3,90,188,22,1,94,5,1
