Player,Team,Games,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit Outs,Tackles,Rebound 50s,Inside 50s,Clearances,Clangers,Frees For,Frees Against,Brownlow Votes,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists
"Curnow, Ed",CA,22,216,75,262,478, ,3, ,98,42,47,58,50,23,21, ,185,290,7, ,27,4,5
"Hill, Bradley",HW,24,292,93,185,477,16,9, ,48,39,90,23,48,2,15,4,83,399, ,8,21,33,25
"Shiels, Liam",HW,22,248,79,229,477,13,9,3,162,17,82,85,54,19,22,5,182,293,5,9,25,5,12
"Rischitelli, Michael",GC,21,282,81,189,471,8,13,5,127,28,81,116,61,22,20,3,216,253,5,5,23,4,13
"Cripps, Patrick",CA,20,158,64,313,471,6,13,39,98,17,47,133,55,29,26,6,274,198,15,11,15,5,12
"Murphy, Robert",WB,21,324,96,147,471,2,2, ,32,87,63,12,31,9,10,5,93,353,3,2,37,44,6
"Higgins, Shaun",NM,24,233,104,236,469,39,26, ,90,20,88,50,50,10,20,8,165,309,10,29,13,9,18
"Wallis, Mitch",WB,20,205,66,263,468,15,13,1,95,15,74,121,47,35,16,8,246,219,5,11,6,1,17
"Ziebell, Jack",NM,24,354,93,112,466,15,16,24,134,37,96,118,89,44,32,8,240,233,12,11,26,5,11
"Hibberd, Michael",ES,21,262,113,204,466,3,5, ,31,78,49,13,44,15,8,2,115,342,10,4,53,2,4
"Bell, Tom",CA,22,295,97,170,465,17,14,16,87,37,100,54,67,9,17,6,163,300,3,11,29,10,17
"Roughead, Jarryd",HW,24,263,120,201,464,50,34,20,76,18,64,73,53,22,23,9,225,244,18,46,44,5,25
"Langdon, Tom",CW,22,248,110,213,461, ,5, ,70,69,54,25,50,19,16, ,169,283,12,4,74,3,3
"Pearce, Danyle",FR,23,317,86,143,460,14,10, ,61,33,122,46,51,12,16,1,134,328,2,6,12,11,12
"Simpson, Kade",CA,20,285,118,175,460,3,1,1,42,82,34,26,53,13,16,1,110,337,6,2,46,46,5
"Taylor, Lewis",BL,22,230,92,229,459,17,10, ,33,32,45,28,60,9,11, ,119,344,2,7,8,26,6
"Rampe, Dane",SY,24,284,137,172,456,1,3, ,60,108,39,9,66,12,27, ,117,328,7,1,116,24,7
"Whitfield, Lachie",GW,21,270,137,185,455,6,7, ,38,41,63,30,66,13,17, ,112,341,7,6,28,11,8
"Guthrie, Cameron",GE,21,192,69,261,453,13,7,8,110,25,55,76,48,14,25,6,196,264,10,5,26,15,12
"Wright, Sam",NM,24,271,130,181,452,2, ,1,44,88,55,8,50,23,17,1,120,326,13,1,46,26,7
"Beams, Dayne",BL,16,232,72,219,451,10,11, ,67,27,71,104,46,19,20,9,213,229,4,9,21,1,5
"Sheed, Dom",WC,23,229,70,220,449,10,11, ,52,29,81,55,50,19,16, ,166,283,3,11,12,7,15
"Newnes, Jack",SK,22,262,132,187,449,6,7,18,83,35,70,45,54,16,29, ,148,297,10,9,38,14,14
"Wellingham, Sharrod",WC,24,261,115,187,448,4, , ,42,57,55,13,40,17,14,3,147,296,14, ,61,19,7
"Shaw, Rhyce",SY,24,283,104,164,447,1,2, ,61,66,44,7,53,11,29, ,77,367,2,1,48,18,4
"Christensen, Allen",BL,22,267,91,178,445,19,12, ,75,22,67,58,55,57,27, ,161,289,3,16,15,5,17
"Lloyd, Jake",SY,22,248,96,197,445,3,4, ,49,38,52,32,46,12,16, ,107,332,1,5,18,2,9
"Bontempelli, Marcus",WB,21,261,69,183,444,17,10,50,116,28,102,105,50,19,17,13,220,229,6,12,44,16,15
"Motlop, Steven",GE,20,299,78,142,441,26,16, ,68,30,81,36,65,10,25,7,117,323,3,21,4,25,15
"LeCras, Mark",WC,24,284,122,156,440,45,31,1,66,9,75,55,55,15,21,2,149,285,9,49,22,9,25
"Ibbotson, Garrick",FR,24,287,160,152,439,1,1,4,30,68,44,12,37,14,12, ,127,315,14,3,76, ,7
"Jetta, Lewis",SY,24,300,92,138,438,14,12, ,75,45,100,17,46,8,9,1,97,340,2,4,18,25,13
"Robinson, Mitch",BL,21,220,81,217,437,10,7,20,142,34,77,80,66,25,35,3,191,251,2,10,27,3,9
"Sidebottom, Steele",CW,16,251,85,186,437,7,8, ,53,31,42,43,28,5,5,9,129,299,6,6,26,9,7
"Lynch, Tom",AD,23,292,158,143,435,32,16,2,43,12,87,17,51,17,10,2,131,308,12,29,19,4,30
"Griffen, Ryan",GW,21,198,85,235,433,7,3,17,80,44,63,67,53,19,22,2,161,273,5,6,33,30,14
"Martin, Stefan",BL,20,238,128,195,433,5,9,650,40,28,69,96,78,34,30,7,200,228,20,10,32, ,14
"Sheppard, Brad",WC,25,264,141,163,427,3,4, ,39,58,30,11,35,18,11, ,117,303,22,4,94,12,5
"Williams, Marley",CW,20,246,75,180,426,2,2, ,53,83,44,25,44,12,13, ,168,258,10, ,41,22,8
"Broadbent, Matthew",PA,21,299,112,127,426,1,4,2,48,72,61,19,48,7,12,2,98,310,5,2,36,35,7
"Grundy, Heath",SY,23,228,135,196,424, , , ,31,70,15,6,38,12,20, ,121,288,25, ,113,1,1
"Wingard, Chad",PA,22,270,85,152,422,53,27, ,67,12,79,54,50,23,12,6,180,234,12,34,25,15,20
"Coniglio, Stephen",GW,18,185,64,236,421,8,3,12,98,33,39,80,54,17,23,4,171,260,4,4,22,5,2
"McDonald, Tom",ME,22,268,155,149,417,5,4,14,44,102,31,12,44,17,12, ,138,271,29,6,152,9,3
"Paparone, Marco",BL,22,264,140,151,415,1,2, ,33,79,27,16,45,13,9, ,105,293,11,2,55,7,3
"Tuohy, Zach",CA,22,239,107,175,414,9,3, ,24,78,22,16,43,14,16,2,116,267,6, ,44,26, 
"Roberton, Dylan",SK,20,278,119,136,414,4,2,4,50,83,36,12,41,18,18,2,104,276,7,2,35,23,5
"Johnson, Steve",GE,20,256,99,156,412,30,25,1,47,19,78,33,63,15,18, ,134,283,11,33,29,3,14
"Hurn, Shannon",WC,25,297,109,114,411,3,9, ,42,79,57,20,40,7,10, ,115,262,7,2,68,4,6
"Yeo, Elliot",WC,24,229,120,181,410,18,10,20,82,38,71,48,61,18,25,5,194,216,32,20,58,10,7
"Rich, Daniel",BL,21,240,57,168,408,9,8, ,67,56,75,56,50,21,17,3,148,241,3,7,31, ,11
"Spurr, Lee",FR,22,264,132,143,407, ,2, ,51,56,35,6,52,15,16, ,102,300,12,1,49,1,1
"Hurley, Michael",ES,19,301,131,104,405,2,4, ,20,107,17,4,43,15,12,2,108,269,16,1,102,4,3
"Docherty, Sam",CA,19,260,116,141,401,2,2,1,40,80,33,23,44,15,13, ,107,277,6, ,70,12,5
"Redden, Jack",BL,17,210,83,191,401,2,1,21,103,33,37,87,48,20,26,1,162,249,1,4,20,1,8
"Hunt, Taylor",RI,23,228,121,173,401,1,2,1,46,46,40,14,53,16,21,4,95,319,1, ,31,12,10
"Sloane, Rory",AD,18,192,78,208,400,11,3,7,100,21,67,78,48,27,19,4,219,190,7,7,49,14,16
"Westhoff, Justin",PA,22,253,148,146,399,25,14,48,74,42,67,34,37,16,16,3,136,257,26,25,67,5,10
"Rance, Alex",RI,23,203,135,196,399, , ,6,68,84,18,4,49,29,27,8,162,241,25, ,203,26,3
"Johannisen, Jason",WB,20,270,107,128,398,7,3, ,35,56,84,14,39,3,12,4,80,309,4,3,40,37,7
"Gunston, Jack",HW,24,277,179,119,396,57,35,7,52,14,60,10,28,23,10,7,126,272,30,59,44,2,20
"Rockliff, Tom",BL,16,174,71,220,394,5,3, ,129,28,50,87,44,14,21,4,143,255,1,4,20, ,8
"Pittard, Jasper",PA,20,253,110,140,393,2,4,1,43,56,47,10,59,16,19, ,91,287,10,2,59,16,3
"Duryea, Taylor",HW,22,281,156,111,392,6,2, ,47,73,46,9,37,13,8, ,94,286,17,5,43,16,7
"Wood, Easton",WB,22,224,155,167,391,5, , ,31,64,51,9,32,15,11,6,140,242,36,3,87,7,11
"Deledio, Brett",RI,18,223,107,166,389,27,15,6,56,16,68,47,40,22,16,8,153,242,13,25,32,20,14
"Hooker, Cale",ES,22,235,157,154,389,21,21,11,49,58,30,9,58,31,28, ,182,210,46,26,88,3,1
"Caddy, Josh",GE,19,200,70,188,388,16,17,28,106,18,58,97,49,22,24,6,195,197,7,18,15,5,5
"Geary, Jarryn",SK,20,213,98,174,387,2, , ,58,51,40,14,53,13,20, ,110,285,6,2,55,16,8
"Atley, Shaun",NM,23,195,76,191,386,4,1, ,61,48,55,21,36,14,13, ,86,296,2,1,26,31,10
"Baguley, Mark",ES,22,212,135,171,383, , , ,84,58,25,9,51,24,29, ,125,262,16,2,71,1,5
"Smith, Devon",GW,20,242,70,140,382,17,20, ,98,20,71,45,44,24,12,3,131,252, ,14,20,33,14
"Smith, Brodie",AD,21,266,82,116,382,7,6, ,39,90,76,22,50,18,9,6,107,234,10,3,42,18,11
"Blicavs, Mark",GE,21,156,96,226,382,4,6,343,126,26,48,76,41,26,22,4,202,191,19,7,62, ,7
"Merrett, Zach",ES,17,186,60,195,381,4,4, ,98,23,60,43,40,21,10,1,138,245,2,1,18,8,8
"Varcoe, Travis",CW,22,185,90,193,378,10,10, ,89,30,58,15,33,11,12, ,99,269,2,8,28,4,13
"Miller, Touk",GC,22,184,51,190,374,7,8,2,111,14,68,72,60,16,18, ,194,182,1,5,30,2,15
"Dempster, Sean",SK,21,238,148,134,372, , , ,36,79,20,3,56,15,22,2,119,244,28,1,108,13,3
"Rioli, Cyril",HW,24,234,103,134,368,42,23,5,104,5,77,49,38,24,19,7,190,193,15,37,62,22,28
"Taylor, Harry",GE,21,207,159,161,368,1,3, ,39,70,41,4,31,10,11,6,118,245,28,3,85,11,4
"Breust, Luke",HW,25,196,94,171,367,52,19,8,96,3,72,53,55,28,29,3,186,198,10,36,20,6,19
"Shiel, Dylan",GW,14,164,38,202,366,8,9,1,55,18,55,68,32,21,6,6,140,224, , ,12,21,11
"Carrazzo, Andrew",CA,16,128,40,237,365,1,3, ,63,13,32,95,35,16,21,1,180,187, , ,21,2,4
"Dunn, Lynden",ME,22,242,99,120,362,1,2,14,55,95,33,4,39,16,21, ,91,227,7,2,101,22,1
"Laidler, Jeremy",SY,23,181,79,180,361,2,3,2,37,61,32,11,32,9,14, ,126,227,10,2,64,2,2
"Dal Santo, Nick",NM,15,187,46,172,359,1,5,9,42,34,54,68,42,15,8,2,125,225,2,6,19,15,8
"Crouch, Matt",AD,17,145,45,212,357,2,6, ,57,19,32,67,49,8,16, ,145,212,3,1,10,1,2
"Jacobs, Sam",AD,23,205,97,151,356,4,6,859,46,27,54,60,51,24,19,4,150,207,17,4,69,1,9
"Jacobs, Ben",NM,23,172,76,183,355,1,2, ,100,26,48,45,55,17,29, ,129,224,5,3,25,5,7
"Savage, Shane",SK,20,228,85,126,354,10,3, ,40,47,57,16,34,9,12, ,88,255,6,5,26,20,5
"Bennell, Harley",GC,15,225,55,128,353,11,15,7,55,33,65,51,37,12,12,7,135,208,7,9,21,9,14
"McIntosh, Kamdyn",RI,23,242,94,111,353,8,8, ,60,47,58,25,52,12,16,2,101,243,2,8,32,16,12
"Goldstein, Todd",NM,24,157,100,195,352,11,10,1058,102,21,53,84,50,44,28,18,199,161,32,10,63, ,13
"Vlastuin, Nick",RI,23,191,102,161,352,1, ,1,62,44,19,8,36,20,17, ,123,226,11, ,59,1,2
"Smith, Nick",SY,21,202,110,150,352, ,2, ,64,64,23,12,32,19,11, ,96,250,12,1,56,1,6
"Viney, Jack",ME,16,141,31,210,351,3,4,1,105,27,35,89,43,21,21,3,194,161,4,1,10, ,2
"Thompson, Scott",NM,24,203,114,146,349, , , ,44,68,14,3,52,25,28, ,120,220,14, ,95,12,2
"Kelly, James",GE,17,185,80,163,348,1,7, ,71,33,40,30,50,17,15,2,110,235,1,9,24, ,6
"Cripps, Jamie",WC,25,218,103,127,345,34,30, ,139,11,88,33,38,16,13, ,117,227,1,17,18,15,22
"Scully, Tom",GW,17,170,80,175,345,8,8,1,77,23,52,27,30,13,14, ,106,250,3,4,11,17,8
"Weller, Maverick",SK,20,164,67,175,339,12,12,11,100,24,44,38,47,21,20, ,140,199,3,7,8,5,9
"Douglas, Richard",AD,16,204,47,135,339,7,4,2,65,23,74,67,40,12,19, ,137,195,2,4,18,3,14
"Sheridan, Tom",FR,19,207,71,130,337,4,2,1,43,39,35,15,32,6,8, ,72,264,3,1,19,12,6
"Pearce, Clancee",FR,18,192,99,144,336,5,1, ,41,28,40,32,27,11,10, ,94,240,2,1,24, ,2
"Everitt, Andrejs",CA,22,225,132,109,334,31,20,16,30,22,63,13,22,9,4, ,77,254,5,31,24,9,14
"Suban, Nick",FR,24,231,51,103,334,7,14,3,93,29,68,59,55,19,33, ,132,210,1,7,22,4,9
"Kennedy, Josh",WC,25,241,168,92,333,80,55, ,52,1,60,5,44,28,20,12,154,184,39,101,28,3,18
"Walters, Michael",FR,22,225,77,107,332,44,19, ,54,11,67,29,41,37,17,3,150,184,15,26,21,15,12
"Henderson, Ricky",AD,17,201,90,131,332,3,2, ,23,54,51,25,30,7,2, ,91,228,8,2,43,13,6
"Chaplin, Troy",RI,22,209,137,123,332,1, , ,34,48,21,2,33,18,19, ,96,237,12,3,97,4,3
"Thurlow, Jackson",GE,19,189,84,140,329,2, , ,42,57,26,9,30,7,6, ,75,241,7,1,30,1,4
"Goodes, Adam",SY,21,208,118,119,327,25,13,1,48,10,67,22,45,14,17,1,115,219,17,27,23,5,9
"Rosa, Matt",WC,17,141,71,186,327,3,4,2,36,31,28,22,23,8,5, ,97,225,1,1,26,5,5
"Walker, Taylor",AD,23,253,171,73,326,59,45,1,31,3,85,2,78,18,29,10,115,219,24,72,26,5,19
"Macmillan, Jamie",NM,17,203,100,123,326,7,5,1,30,67,43,14,24,10,5,2,91,224,8,5,37,9,8
"Watts, Jack",ME,20,169,102,156,325,10,6,29,42,27,35,22,34,14,13, ,112,210,9,10,16,1,11
"Tyson, Dom",ME,15,152,51,173,325,6,6,4,65,28,37,70,52,10,18, ,131,202,1,2,9,2,7
"Dunstan, Luke",SK,19,168,62,156,324,12,8,3,70,20,50,56,43,12,14, ,134,188,4,8,23,5,9
"Kelly, Josh",GW,18,172,70,150,322,7,12, ,66,19,37,32,34,11,12, ,103,221,4,11,12,3,10
"Pavlich, Matthew",FR,22,188,99,132,320,40,28, ,43,1,62,21,46,19,24,2,130,196,22,35,41, ,20
"Howlett, Ben",ES,20,154,61,166,320,10,7,3,122,14,51,65,42,25,20,3,156,171,5,7,24,6,11
"Sutcliffe, Cam",FR,21,175,98,145,320,1,3, ,46,45,18,4,28,7,12, ,73,250,1,2,55,9,4
"Wines, Ollie",PA,13,149,35,169,318,4,2,32,68,13,49,75,44,14,10,6,161,163,2,2,12,1,10
"Tarrant, Robbie",NM,22,192,113,126,318,1, ,1,35,67,23,4,44,10,25, ,94,220,11, ,87, ,1
"Petrie, Drew",NM,24,219,168,98,317,42,29,11,62,11,72,2,39,19,20,7,123,200,39,62,63, ,16
"Cunningham, Harry",SY,21,163,85,153,316,12,7, ,67,21,38,23,23,14,8, ,100,216,6,11,21,4,7
"Hartung, Billy",HW,20,174,66,142,316,11,4, ,24,31,48,32,33,14,12, ,77,238,3,4,8,23,7
"Mackie, Andrew",GE,15,203,104,112,315,6, , ,27,46,38,4,26,8,8,3,73,238,6,3,39,6,2
"Oxley, Adam",CW,17,188,69,127,315,5,6,1,43,42,41,15,31,11,6,2,98,205,7,2,19,9,5
"Stringer, Jake",WB,22,236,77,78,314,56,32,6,59,9,69,35,62,11,24,3,133,179,12,38,17,5,19
"Waite, Jarrad",NM,23,209,134,105,314,42,24, ,66,7,55,4,60,17,19,3,133,188,40,55,17,10,19
"Howe, Jeremy",ME,22,198,111,115,313,10,11,1,57,50,29,6,33,18,13,3,110,192,24,16,49,10,4
"Betts, Eddie",AD,23,213,84,99,312,63,25, ,65,2,56,32,48,17,18,7,150,162,17,56,29,10,20
"Firrito, Michael",NM,23,189,79,123,312, ,3,1,52,80,42,11,39,21,17, ,106,192,10,1,85,5,4
"Lake, Brian",HW,22,192,147,120,312, , ,2,34,58,12,2,40,19,15, ,132,183,39,1,101,3, 
"Blair, Jarryd",CW,20,140,57,170,310,19,9, ,83,8,46,43,32,28,15, ,150,154,4,22,22,3,15
"Fisher, Sam",SK,18,208,120,102,310, , ,17,32,53,23,7,35,6,22, ,87,219,11, ,75,5, 
"Puopolo, Paul",HW,23,151,47,155,306,29,12, ,114,2,60,29,34,29,16, ,144,156,6,19,15,1,24
"van Berlo, Nathan",AD,20,187,79,119,306,4,6,1,74,47,49,24,48,10,11, ,107,197,10,5,22, ,8
"Gleeson, Martin",ES,22,152,84,154,306,2,3, ,45,48,41,10,18,13,5, ,98,204,6,3,39,5,2
"Butler, Sam",WC,17,181,96,123,304,2,3, ,32,37,34,8,27,11,7,3,71,235,3,1,53,3,4
"Riewoldt, Jack",RI,23,224,144,76,300,54,30,13,52,3,75,10,37,26,18,3,135,166,42,71,37,1,22
"Mayne, Chris",FR,22,136,107,164,300,28,17,2,122,7,29,16,27,24,11,3,115,183,11,32,30,2,14
"Edwards, Shane",RI,16,152,44,148,300,13,9, ,56,15,50,53,44,12,13,6,159,144,7,11,16,9,11
"Zaharakis, David",ES,16,149,59,151,300,9,3, ,63,17,48,29,29,6,14, ,94,211, ,7,11,8,4
"Dickson, Tory",WB,23,172,71,126,298,50,12, ,72,15,56,18,27,25,6,2,120,179,5,28,17,9,8
"Reid, Sam",SY,22,147,128,149,296,16,13,52,53,17,33,8,29,18,8,2,100,198,21,29,53, ,11
"Melksham, Jake",ES,18,171,66,125,296,7,8,1,56,23,65,40,60,12,27, ,107,187,5,5,34,5,6
"Lynch, Tom",GC,20,212,134,83,295,43,33,16,33,20,72,4,55,21,24,5,148,149,51,48,68,6,13
"Grundy, Brodie",CW,19,156,66,137,293,8,3,462,85,24,34,61,61,28,30, ,154,137,9,5,30,1,6
"Hombsch, Jack",PA,22,179,105,114,293, ,1,2,63,55,29,8,37,8,19, ,106,188,14, ,156,6,1
"Sandilands, Aaron",FR,23,51,79,241,292,9,4,998,34,12,26,57,37,22,25,14,184,111,46,13,62, ,10
"Hall, Aaron",GC,15,183,45,107,290,11,7, ,48,28,62,41,41,11,10,5,108,181, ,5,8,12,7
"Elliott, Jamie",CW,20,202,111,87,289,35,14,1,63,13,58,18,44,15,14,3,100,192,15,35,27,18,18
"Matera, Brandon",GC,19,210,80,78,288,18,12, ,55,13,44,11,37,17,13,1,88,201,1,11,11,17,11
"Riewoldt, Nick",SK,17,214,165,73,287,29,15,30,28,15,32,12,26,10,9,6,77,220,18,44,36, ,12
"Maric, Ivan",RI,22,147,64,140,287,11,4,558,61,16,36,75,36,37,16,3,177,107,19,9,73,1,7
"Watson, Jobe",ES,12,124,45,163,287,6,6,25,53,9,41,60,33,5,17,7,119,178,2,5,18,2,7
"Hunter, Lachie",WB,13,147,64,140,287,3,5, ,28,28,38,15,23,13,6,2,69,221,1,4,9,9,10
"Brown, Luke",AD,23,185,75,102,287,1,1, ,41,67,21,10,25,13,8, ,84,187,2,2,45,5,3
"Crameri, Stewart",WB,18,140,71,146,286,32,21,3,45,14,51,16,52,12,25,3,123,167,13,23,32,2,7
"Schneider, Adam",SK,15,156,70,128,284,9,12, ,62,25,56,42,34,14,14, ,107,188, ,11,25,2,14
"Bastinac, Ryan",NM,17,136,44,147,283,8,1,1,60,24,39,50,26,11,9, ,118,173,1,6,18,11,9
"Batchelor, Jake",RI,23,178,111,105,283,1,1,1,44,49,22,3,41,5,18, ,73,207,14,1,75,8,4
